Symbol,Name,결산월,회계년,주기,영업수익(천원),영업비용(천원),영업이익(천원),당기순이익(천원),총자본(천원),유형자산(천원),유동자산(천원),유동부채(천원),당좌자산(천원),현금및현금성자산(천원),단기금융상품(천원),매출채권(천원),재고자산(천원),총자산(천원),매출원가(천원),매출액(천원),판매비와관리비(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원)
A001260,남광토건,12,2016,Annual,183598711.0,192897769.0,-9299058.0,-2149173.0,40652218.0,2435897.0,112589881.0,116281457.0,111871686.0,27118568.0,4654674.0,41402800.0,718195.0,175757649.0,184706805.0,183598711.0,8190964.0,18823974.0,-4584179.0,306216.0
A001260,남광토건,12,2017,Annual,115611173.0,113781949.0,1829223.0,1700256.0,43309990.0,3402938.0,103974032.0,106262603.0,103846808.0,30331531.0,15588.0,35735386.0,127224.0,166279837.0,105448288.0,115611173.0,8333661.0,16707244.0,1340890.0,387408.0
A001260,남광토건,12,2018,Annual,157172931.0,146031286.0,11141645.0,5715675.0,49112604.0,3382566.0,98964693.0,91810089.0,98837469.0,37792619.0,15722.0,19227354.0,127224.0,148770418.0,132367836.0,157172931.0,13663450.0,7847725.0,5000127.0,460759.0
A001260,남광토건,12,2019,Annual,236179654.0,231358642.0,4821012.0,3863897.0,52872926.0,3147240.0,141845461.0,140197947.0,141718237.0,41058074.0,15735.0,41104197.0,127224.0,202430435.0,213744433.0,236179654.0,17614209.0,9359562.0,-1826299.0,1086987.0
A001260,남광토건,12,2020,Annual,237961500.0,222746165.0,15215335.0,13761611.0,66301956.0,2882627.0,127469644.0,130759748.0,127342420.0,48304725.0,810429.0,9658583.0,127224.0,203882591.0,203881235.0,237961500.0,18864930.0,6820887.0,38154032.0,1205966.0
A001260,남광토건,12,2021,Annual,356740020.0,335935372.0,20804648.0,21679417.0,87745244.0,2567318.0,205784369.0,171043739.0,205784369.0,63022872.0,813899.0,11503425.0,0.0,273842120.0,315651031.0,356740020.0,20284341.0,15053136.0,-10811766.0,2342043.0
A001260,남광토건,12,2022,Annual,450379452.0,439263633.0,11115820.0,19332576.0,107002078.0,2639740.0,263080834.0,215946392.0,263080834.0,76470659.0,152496.0,4826760.0,0.0,345786655.0,415043907.0,450379452.0,24219726.0,22838185.0,26902363.0,2722806.0
A008250,이건산업,12,2011,Annual,144645629.0,141849823.0,2795806.0,-4032532.0,81217860.0,86211835.0,111001815.0,121559676.0,65451162.0,4144511.0,642361.0,52579906.0,45550654.0,240185563.0,126534057.0,144645629.0,15315766.0,37408027.0,18662832.0,1559017.0
A008250,이건산업,12,2012,Annual,157870366.0,152461222.0,5409143.0,537024.0,82415366.0,85771813.0,96810089.0,123626451.0,60256036.0,752774.0,568000.0,51596206.0,36554053.0,232515229.0,140411721.0,157870366.0,12049501.0,26473412.0,15459564.0,1583677.0
A008250,이건산업,12,2013,Annual,142736036.0,137651289.0,5084747.0,880270.0,88041225.0,84712622.0,92989493.0,97553244.0,51767522.0,1567810.0,979200.0,44045198.0,41221971.0,229777320.0,124238546.0,142736036.0,13412744.0,44182851.0,8331013.0,1471872.0
A008250,이건산업,12,2014,Annual,159554062.0,154838041.0,4716021.0,99465.0,87821220.0,83837944.0,88443421.0,101088173.0,48956632.0,3546835.0,495375.0,40936226.0,39486789.0,228977715.0,140572792.0,159554062.0,14265249.0,40068322.0,14342789.0,1428598.0
A008250,이건산업,12,2015,Annual,179574495.0,174028473.0,5546022.0,-3318466.0,80897621.0,112414921.0,89089069.0,124573044.0,52715423.0,880172.0,2683160.0,44581913.0,36373646.0,266767556.0,159076270.0,179574495.0,14952203.0,61296891.0,13438305.0,1532846.0
A008250,이건산업,12,2016,Annual,198323660.0,191689341.0,6634318.0,1067606.0,80230310.0,112395487.0,86983356.0,135894465.0,49570618.0,1905898.0,3014985.0,40009360.0,37412738.0,264244780.0,176190326.0,198323660.0,15499015.0,48120005.0,8184274.0,1446660.0
A008250,이건산업,12,2017,Annual,213608194.0,208342070.0,5266123.0,2729054.0,80718452.0,107912906.0,92448138.0,138656382.0,59257083.0,6320806.0,3014985.0,45216488.0,33191054.0,276393737.0,192543409.0,213608194.0,15798661.0,57018903.0,27657255.0,1595747.0
A008250,이건산업,12,2018,Annual,225873544.0,223468825.0,2404719.0,-3466383.0,93320803.0,102809764.0,75101465.0,123030718.0,44230590.0,8497700.0,2947785.0,29889833.0,30870875.0,259669738.0,210972878.0,225873544.0,12495947.0,43318217.0,8647332.0,1562487.0
A008250,이건산업,12,2019,Annual,175856875.0,171517770.0,4339105.0,6229799.0,97385818.0,100708503.0,65798518.0,111524373.0,43451454.0,5413123.0,1178231.0,31709955.0,22347065.0,249254873.0,159314823.0,175856875.0,12202947.0,40344682.0,185051.0,1190508.0
A008250,이건산업,12,2020,Annual,154442857.0,149188986.0,5253871.0,4676581.0,100443181.0,86061691.0,50900374.0,90221750.0,29363468.0,3785629.0,1047492.0,20120657.0,21536906.0,233683433.0,136733748.0,154442857.0,12455238.0,43018502.0,1097722.0,1592941.0
A008250,이건산업,12,2021,Annual,146268919.0,144003805.0,2265114.0,3532430.0,100801706.0,77302485.0,70059597.0,113104665.0,39629456.0,7791942.0,1047871.0,26547878.0,30430141.0,254279668.0,132922540.0,146268919.0,11081265.0,40373298.0,-5784279.0,1656142.0
A008250,이건산업,12,2022,Annual,166110854.0,169168266.0,-3057412.0,3072156.0,101915393.0,76496981.0,66026535.0,94932974.0,34339187.0,4651878.0,600000.0,25571571.0,31687348.0,252904787.0,156547046.0,166110854.0,12621220.0,56056420.0,-1605438.0,1773164.0
A134790,시디즈,12,2011,Annual,45869424.0,44582655.0,1286769.0,1936345.0,30830683.0,3083735.0,35489566.0,7261946.0,32179664.0,3711797.0,0.0,5914037.0,3309902.0,42441182.0,39078039.0,45869424.0,5504616.0,4348553.0,-132887.0,266993.0
A134790,시디즈,12,2012,Annual,81906819.0,78551054.0,3355765.0,3544817.0,24991728.0,3222669.0,28422371.0,9687656.0,25479293.0,11517851.0,0.0,1928067.0,2943078.0,35171798.0,59449473.0,81906819.0,19101581.0,492415.0,4844692.0,347671.0
A134790,시디즈,12,2013,Annual,23508112.0,24423541.0,-915429.0,-265660.0,22264011.0,2744576.0,20477050.0,1197962.0,19232140.0,2867437.0,0.0,889250.0,1244910.0,23820764.0,21021480.0,23508112.0,3402061.0,358791.0,-2812807.0,330105.0
A134790,시디즈,12,2014,Annual,10777054.0,11265293.0,-488240.0,95269.0,21809181.0,1800676.0,20618618.0,831144.0,19351345.0,2580485.0,0.0,568998.0,1267273.0,23016887.0,10770900.0,10777054.0,494393.0,376562.0,-408406.0,298271.0
A134790,시디즈,12,2015,Annual,6721129.0,7875208.0,-1154079.0,-501472.0,21414256.0,1670012.0,16323002.0,999638.0,14184660.0,1192746.0,0.0,631393.0,2138342.0,22601841.0,7489843.0,6721129.0,385365.0,187947.0,-401162.0,131736.0
A134790,시디즈,12,2016,Annual,9939845.0,10360199.0,-420353.0,134078.0,21558240.0,1620171.0,15823961.0,1318472.0,14237497.0,972995.0,0.0,1019404.0,1586464.0,23017620.0,10141149.0,9939845.0,219050.0,140908.0,784599.0,65490.0
A134790,시디즈,12,2017,Annual,12520488.0,12758162.0,-237673.0,308327.0,21772546.0,1586082.0,16251984.0,1261960.0,13458334.0,2152028.0,0.0,889436.0,2793650.0,23322114.0,12531084.0,12520488.0,227078.0,287608.0,-797467.0,61088.0
A134790,시디즈,12,2018,Annual,140959207.0,136655291.0,4303916.0,4018581.0,25134592.0,17534374.0,46002466.0,45794704.0,28719829.0,4473591.0,0.0,15915897.0,17282637.0,72030521.0,115882466.0,140959207.0,20772824.0,1101224.0,6790908.0,336602.0
A134790,시디즈,12,2019,Annual,192881845.0,184236706.0,8645139.0,7814880.0,32040931.0,18762865.0,42098805.0,30824146.0,26369490.0,11277182.0,0.0,9319506.0,15729315.0,67071398.0,154020600.0,192881845.0,30216105.0,4206320.0,17567234.0,1204534.0
A134790,시디즈,12,2020,Annual,227490312.0,207743900.0,19746413.0,17344870.0,48785572.0,22209181.0,58459311.0,40657953.0,40171221.0,20110614.0,0.0,10828570.0,18288089.0,95773293.0,170569742.0,227490312.0,37174158.0,6329768.0,20685029.0,2082330.0
A134790,시디즈,12,2021,Annual,251936903.0,239237905.0,12698998.0,12935477.0,61450138.0,23530049.0,49930194.0,19968816.0,26716911.0,7022556.0,0.0,17003895.0,23213283.0,84805501.0,191683172.0,251936903.0,47554733.0,3386546.0,-7169348.0,4383775.0
A134790,시디즈,12,2022,Annual,241730925.0,241318130.0,412795.0,2331137.0,63250226.0,27108810.0,43369033.0,19343542.0,17572323.0,4466102.0,0.0,8883885.0,25796710.0,84677096.0,192075247.0,241730925.0,49242884.0,2083328.0,11674907.0,5028215.0
A069730,DSR제강,12,2011,Annual,160020671.0,152350145.0,7670526.0,9433793.0,100177471.0,84993491.0,84490041.0,71621682.0,42758468.0,3029173.0,364746.0,38024902.0,41731573.0,204273623.0,139301008.0,160020671.0,13049137.0,32474470.0,-3890799.0,6745959.0
A069730,DSR제강,12,2012,Annual,169058805.0,170481557.0,-1422752.0,1236450.0,100280544.0,80910214.0,80725468.0,77609804.0,41200269.0,1184287.0,0.0,39201017.0,39525199.0,200277496.0,153559259.0,169058805.0,16922298.0,22387148.0,5634771.0,9753176.0
A069730,DSR제강,12,2013,Annual,179491552.0,174857911.0,4633641.0,1814361.0,101350337.0,80839500.0,86382548.0,86602156.0,49652614.0,795173.0,0.0,46535562.0,36729934.0,203893139.0,158942843.0,179491552.0,15915068.0,15940646.0,13149573.0,9880634.0
A069730,DSR제강,12,2014,Annual,201833398.0,192500528.0,9332869.0,7298960.0,108793327.0,74621779.0,88853104.0,85515799.0,55469431.0,1346633.0,36337.0,52250345.0,33383672.0,202111793.0,174640448.0,201833398.0,17860081.0,7802666.0,10371226.0,10888901.0
A069730,DSR제강,12,2015,Annual,182681960.0,172587017.0,10094944.0,9867098.0,118069130.0,70721348.0,71656759.0,56303183.0,43537697.0,2608860.0,0.0,39938392.0,28119062.0,184284619.0,156414300.0,182681960.0,16172717.0,9912306.0,33331813.0,11006640.0
A069730,DSR제강,12,2016,Annual,172535899.0,164871430.0,7664469.0,8688443.0,126432772.0,64196616.0,80502011.0,56644027.0,50779755.0,3357755.0,2417000.0,42775167.0,29722256.0,190208395.0,150334581.0,172535899.0,14536849.0,7131596.0,13947556.0,10618544.0
A069730,DSR제강,12,2017,Annual,177545210.0,175066841.0,2478368.0,5015164.0,130056304.0,61951229.0,84846931.0,61231475.0,55206193.0,2075456.0,3311847.0,0.0,29640738.0,196090792.0,160016825.0,177545210.0,15050016.0,4803013.0,3808807.0,9954204.0
A069730,DSR제강,12,2018,Annual,185254014.0,179016385.0,6237629.0,7386782.0,136143557.0,58541548.0,89863233.0,62887902.0,56090372.0,3789519.0,4399180.0,46190140.0,33772862.0,205433843.0,167547760.0,185254014.0,11468624.0,6402385.0,10290732.0,10131938.0
A069730,DSR제강,12,2019,Annual,191479168.0,186275894.0,5203274.0,6757020.0,141859092.0,56435604.0,84455209.0,52864351.0,48561166.0,4546949.0,57421.0,42087618.0,35894043.0,201633524.0,173806174.0,191479168.0,12469720.0,6910081.0,14537643.0,9416170.0
A069730,DSR제강,12,2020,Annual,176206567.0,172672524.0,3534043.0,5279451.0,146255230.0,52914122.0,86633729.0,54655368.0,53340516.0,3317310.0,4803936.0,41295754.0,33293213.0,206252816.0,159888302.0,176206567.0,12784223.0,5342217.0,12729487.0,6917317.0
A069730,DSR제강,12,2021,Annual,207142760.0,202851122.0,4291637.0,7620490.0,153834562.0,50598605.0,122540527.0,82516620.0,71726604.0,12519868.0,3669629.0,53145321.0,50813923.0,241710739.0,189468793.0,207142760.0,13382329.0,5359557.0,-13140395.0,6021965.0
