Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),유동비율(%),당좌비율(%),매출채권회전율,재고자산회전율,고정자산회전율,영업현금흐름/투자현금흐름(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,벤포드,분식기업
A004800,효성,12,2016,Annual,3.99,18.09,8.52,578.83,396.68,109.31,19.05,259.43,-4.25,10.63,3.84,6.96,-9.6,41.39,2.97,9.57,72.8,267.61,3.06,0.85,1.15,3.26,67.94,10.36,14.56,9.04,29.50,58.82,36.66,7.38,7.89,1.52,-2.0,0.95,0.9,1.01,0.96,0.01,1.11,0.97,-0.06,0,1.0
A004800,효성,12,2017,Annual,12.66,12.93,1.33,20.46,-2.66,101.35,-0.12,185.42,-77.43,0.57,-3.11,-96.47,-28.31,38.96,2.19,11.6,73.42,276.23,3.45,0.19,0.26,0.70,15.34,9.45,13.84,36.77,25.70,60.92,38.82,1.63,1.68,0.34,-0.71,5.07,1.4,0.97,0.23,0.01,1.21,1.01,-0.04,0,0.0
A004800,효성,12,2018,Annual,114.1,14.99,5.16,110.31,403.81,105.44,17.28,"2,390.36",11.5,-30.06,-83.26,331.35,905.16,14.79,2.53,9.83,57.83,137.14,5.32,0.29,0.42,0.91,21.37,51.10,75.15,122.35,111.90,61.36,39.19,2.81,2.76,0.56,-0.42,0.19,0.86,2.18,1.11,0.0,0.85,0.79,-0.02,0,0.0
A004800,효성,12,2019,Annual,4.72,15.0,6.36,191.81,157.36,106.8,6.13,98.41,5.77,0.3,-3.13,30.41,-95.62,14.07,2.46,8.63,58.48,140.83,2.9,0.49,0.84,1.17,30.14,5.37,7.88,6.36,7.47,58.62,32.98,8.89,5.92,1.0,-1.1,0.87,1.0,1.03,1.06,0.02,0.88,1.01,0.01,1,0.0
A004800,효성,12,2020,Annual,0.05,15.29,5.28,130.17,102.73,105.58,4.14,-50.09,-18.25,-7.23,1.37,-32.14,-99.19,21.01,1.65,10.0,43.24,76.18,5.01,0.47,0.91,0.99,24.64,1.75,2.81,1.93,1.92,149.2,106.72,6.53,5.01,0.85,-1.22,1.62,0.98,0.64,0.82,0.02,1.16,0.74,-0.03,0,0.0
A004800,효성,12,2021,Annual,15.22,26.44,18.04,605.71,604.14,122.02,23.13,413.66,36.22,18.91,7.43,365.32,"44,002.87",19.03,1.29,8.39,43.11,75.78,3.46,0.73,1.69,1.29,33.57,25.81,49.81,15.26,19.61,122.12,77.51,6.43,6.1,1.15,1.0,1.05,0.58,1.06,1.36,0.03,0.84,1.0,0.13,0,0.0
A004800,효성,12,2022,Annual,0.67,10.09,1.74,61.59,19.80,101.78,0.71,14.85,5.17,-3.09,-0.01,-89.83,-95.39,18.98,1.26,8.35,44.99,81.8,2.73,0.71,1.60,1.26,35.30,5.23,9.31,3.26,4.12,113.7,63.63,6.09,4.64,1.13,-1.09,0.84,2.62,0.94,1.05,0.03,0.99,1.04,-0.02,0,0.0
A069960,현대백화점,12,2011,Annual,27.41,82.8,30.34,378.73,486.27,143.55,21.00,300.48,13.26,18.2,30.32,14.08,2.58,69.02,0.83,52.46,38.72,63.19,0.19,0.33,0.87,0.54,12.48,25.72,103.55,29.46,15.88,74.95,71.32,,,,-0.49,,,,,,,,0.03,0,0.0
A069960,현대백화점,12,2012,Annual,23.97,83.47,28.05,364.31,419.00,138.98,16.00,275.10,5.62,11.9,6.45,-2.37,-7.63,64.22,0.74,55.42,40.06,66.85,1.38,0.30,0.76,0.50,12.99,21.02,61.19,27.6,13.69,101.78,98.6,2.76,37.71,0.38,-0.62,0.97,0.99,0.95,1.06,0.02,1.06,1.03,-0.0,1,0.0
A069960,현대백화점,12,2013,Annual,22.01,84.17,25.64,336.06,394.66,134.48,13.62,255.42,0.91,9.56,8.2,-7.75,-7.36,67.0,0.94,58.53,36.68,57.94,1.42,0.28,0.73,0.45,13.11,19.44,51.03,26.73,12.09,89.15,85.67,2.73,36.33,0.36,-1.61,1.01,0.99,1.01,1.01,0.03,1.06,0.92,0.01,1,0.0
A069960,현대백화점,12,2014,Annual,18.75,83.43,23.43,310.78,338.77,130.61,10.81,229.39,1.18,6.85,9.72,-7.52,-13.79,72.43,0.91,60.0,33.34,50.01,0.31,0.28,0.79,0.42,13.26,19.40,61.32,24.69,10.45,56.99,53.16,2.8,31.12,0.33,-2.06,0.94,1.01,1.06,1.01,0.03,1.03,0.91,-0.01,0,0.0
A069960,현대백화점,12,2015,Annual,16.91,84.11,21.9,310.08,332.21,128.04,9.94,205.88,6.77,6.38,6.8,-0.23,-3.7,71.37,0.76,62.21,34.57,52.84,0.71,0.28,0.82,0.42,14.16,18.26,60.22,22.17,9.40,83.79,78.28,3.01,28.9,0.33,-0.74,0.97,0.99,1.05,1.07,0.03,1.04,1.04,-0.01,1,0.0
A069960,현대백화점,12,2016,Annual,17.53,82.79,20.92,327.46,372.50,126.45,10.45,235.68,10.55,6.94,4.09,5.61,14.58,69.48,0.69,61.87,34.56,52.82,1.06,0.29,0.83,0.44,15.65,19.03,53.12,22.89,10.05,86.76,82.26,3.17,30.69,0.34,-0.84,0.96,1.02,0.94,1.11,0.03,0.99,1.0,-0.01,1,0.0
A069960,현대백화점,12,2017,Annual,16.35,83.12,21.3,336.43,380.81,127.07,9.98,216.82,0.89,7.13,5.11,2.74,-5.87,70.98,0.65,61.82,31.86,46.77,1.27,0.28,0.83,0.41,15.79,17.88,53.63,21.45,8.88,57.47,54.0,3.06,30.79,0.33,-3.0,1.02,1.0,1.09,1.01,0.03,1.0,0.92,-0.01,0,0.0
A069960,현대백화점,12,2018,Annual,15.43,81.18,19.15,304.81,340.38,123.69,8.43,204.22,0.76,4.58,1.73,-9.4,-4.91,70.02,0.61,62.03,30.9,44.72,3.45,0.27,0.86,0.39,15.91,18.24,70.42,21.15,8.34,97.34,88.48,3.03,21.27,0.32,-3.25,1.0,1.02,0.84,1.01,0.03,1.0,0.97,-0.01,1,0.0
A069960,현대백화점,12,2019,Annual,11.05,73.98,13.29,249.76,289.38,115.33,6.90,165.92,18.08,3.11,3.39,-18.06,-15.45,66.37,0.54,60.69,34.68,53.1,0.7,0.30,0.92,0.45,18.79,16.92,56.75,18.47,8.28,94.59,81.86,3.66,14.75,0.37,-0.75,0.8,1.1,1.31,1.18,0.03,0.98,1.12,-0.01,0,0.0
A069960,현대백화점,12,2020,Annual,4.62,62.83,5.98,116.11,125.56,106.36,2.94,60.10,3.37,1.06,4.76,-53.51,-56.77,60.87,0.93,56.85,42.2,73.02,0.4,0.28,0.72,0.45,19.43,9.87,21.50,13.72,6.23,87.25,76.98,4.03,10.89,0.35,-0.24,0.9,1.18,1.04,1.03,0.04,0.94,1.22,-0.01,0,0.0
A069960,현대백화점,12,2021,Annual,6.53,65.51,7.4,225.93,270.79,107.99,6.18,161.84,57.16,3.84,-0.04,94.58,122.16,59.07,0.87,58.11,41.74,71.64,0.52,0.40,0.96,0.70,30.53,13.28,26.14,13.79,9.61,98.33,79.88,5.71,11.93,0.52,11.88,0.82,0.96,1.18,1.57,0.04,1.02,0.99,-0.03,0,0.0
A069960,현대백화점,12,2022,Annual,3.71,66.56,6.4,274.27,210.84,106.84,4.26,123.13,40.36,21.85,5.96,21.4,-20.29,46.51,12.89,60.16,47.24,89.55,1.62,0.48,1.06,0.87,42.85,10.69,20.92,10.07,8.71,85.12,65.81,5.69,9.36,0.63,-0.43,1.06,0.98,1.44,1.4,0.05,1.04,1.13,-0.01,0,0.0
A005300,롯데칠성,12,2011,Annual,3.7,40.76,8.39,"2,582.08","1,954.56",109.16,6.12,"1,133.41",12.93,-1.99,-0.83,26.83,23.38,41.97,10.89,32.36,40.43,67.88,2.63,0.58,1.44,0.96,307.58,12.02,27.62,8.37,8.07,74.93,50.41,,,,-1.24,,,,,,,,-0.01,0,0.0
A005300,롯데칠성,12,2012,Annual,3.77,40.5,6.82,"2,210.98","1,793.54",107.32,5.52,"1,224.02",5.33,5.81,-0.23,-14.37,7.55,40.19,10.05,33.68,39.52,65.33,2.17,0.60,1.50,1.00,323.99,12.90,29.14,8.62,8.59,126.92,88.44,8.83,9.77,0.74,-0.58,0.9,1.01,1.02,1.05,0.03,1.04,0.98,0.01,0,0.0
A005300,롯데칠성,12,2013,Annual,4.67,42.02,7.78,"2,540.29","2,198.44",108.44,6.36,"1,488.75",0.79,6.94,8.13,14.89,24.76,41.17,8.99,34.24,38.72,63.18,3.03,0.57,1.47,0.94,326.54,13.87,30.38,9.43,8.90,118.52,84.59,9.18,9.83,0.72,-1.06,0.99,0.96,0.98,1.01,0.04,1.02,0.98,-0.01,0,0.0
A005300,롯데칠성,12,2014,Annual,0.94,41.82,4.26,"1,370.46",478.61,104.45,1.37,275.27,-1.44,-4.5,13.74,-46.05,-80.14,45.22,10.03,37.56,43.5,76.98,2.64,0.54,1.32,0.92,321.85,8.52,16.87,6.46,5.95,82.18,56.31,9.1,9.01,0.68,-0.38,1.01,1.0,0.88,0.99,0.04,1.1,1.12,-0.01,0,0.0
A005300,롯데칠성,12,2015,Annual,4.36,42.66,6.21,"2,105.46","1,443.30",106.63,4.19,"1,467.96",5.27,1.98,7.24,53.63,387.98,45.37,8.62,36.45,46.08,85.47,4.64,0.54,1.21,0.98,338.81,12.25,21.96,10.13,9.95,114.05,85.3,9.63,9.15,0.69,-0.86,0.95,0.98,0.95,1.05,0.03,0.97,1.06,-0.03,0,0.0
A005300,롯데칠성,12,2016,Annual,3.05,43.48,6.46,"2,156.32","1,857.13",106.91,5.32,"1,021.49",-1.52,0.43,11.6,2.42,-31.06,47.71,7.56,37.02,48.98,96,6.87,0.50,1.05,0.96,333.66,9.62,16.11,9.13,8.73,85.96,65.68,9.21,9.33,0.64,-0.56,1.08,0.98,0.91,0.98,0.03,1.02,1.06,-0.01,0,0.0
A005300,롯데칠성,12,2017,Annual,5.33,41.14,3.31,"1,349.70","4,105.93",103.42,12.44,"2,410.56",0.67,-44.67,1.2,-48.48,75.77,64.39,4.74,37.84,62.35,165.61,4.4,0.56,1.02,1.24,408.09,12.75,20.42,12.45,15.40,86.89,59.37,8.87,9.43,0.72,-0.92,1.02,1.06,0.47,1.01,0.02,1.02,1.27,-0.02,0,1.0
A005300,롯데칠성,12,2018,Annual,-2.13,39.59,3.62,"1,937.60","-1,572.07",103.76,-5.41,"-1,095.94",2.94,-5.74,-3.55,12.69,적전,65.4,4.58,35.97,62.63,167.6,2.97,0.69,1.10,1.84,535.14,4.88,7.49,4.42,8.13,99.95,62.64,9.0,9.46,0.88,-0.61,0.97,1.04,0.99,1.03,0.02,0.95,1.0,-0.0,0,0.0
A005300,롯데칠성,12,2019,Annual,-5.93,40.49,4.43,"2,455.66","-3,145.61",104.64,-11.19,"-3,248.63",3.55,-0.76,-6.98,26.74,적지,61.86,3.64,36.05,62.29,165.19,6.12,0.74,1.18,1.97,554.13,1.04,1.45,0.87,1.72,83.73,54.63,9.66,9.15,0.95,-1.0,0.9,0.98,1.01,1.04,0.02,1.0,0.99,-0.01,0,0.0
A005300,롯데칠성,12,2020,Annual,-0.74,40.23,4.31,"2,100.10",-495.10,104.5,-1.81,-270.25,-7.06,6.26,-3.72,-9.69,적지,55.96,3.36,35.93,62.35,165.63,4.58,0.67,1.08,1.78,487.70,6.61,8.93,6.13,10.93,103.28,73.52,9.39,8.5,0.9,-0.78,1.06,1.01,1.31,0.93,0.03,1.0,1.0,-0.06,0,0.0
A005300,롯데칠성,12,2021,Annual,5.47,41.73,7.27,"3,680.32","3,533.92",107.84,12.73,"2,737.05",10.99,10.74,5.59,87.41,흑전,56.95,2.93,34.46,59.82,148.91,10.69,0.71,1.16,1.82,506.16,13.61,19.10,11.71,21.35,102.42,70.97,11.04,8.91,0.97,3.94,0.81,0.96,0.84,1.11,0.03,0.96,0.96,-0.04,0,0.0
A005300,롯데칠성,12,2022,Annual,4.61,40.4,7.84,"4,433.14","3,369.48",108.51,11.86,"2,554.36",13.39,-2.28,1.44,22.3,-4.36,56.22,2.65,32.55,61.79,161.72,9.33,0.78,1.28,1.99,565.29,13.15,19.16,10.26,20.41,88.34,58.6,12.66,8.76,1.08,-1.62,0.95,1.03,1.05,1.13,0.03,0.94,1.03,-0.01,0,0.0
A280360,롯데웰푸드,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
A280360,롯데웰푸드,12,2017,Annual,0.48,39.34,2.08,,,102.12,,,,,,,,58.79,10.37,37.26,56.62,130.54,3.46,,,,,,,5.13,,99.36,69.0,,,,-0.22,,,,,,,,-0.01,1,0.0
A280360,롯데웰푸드,12,2018,Annual,0.5,35.8,3.8,"2,423.37",782.73,103.95,1.99,352.44,318.62,52.07,15.02,665.24,332.16,50.71,14.55,32.0,50.53,102.13,7.81,0.76,1.43,1.63,637.89,7.94,12.68,5.54,9.01,156.73,103.95,7.02,8.48,1.05,-5.63,0.22,1.1,1.62,4.19,0.0,0.86,0.89,-0.05,0,0.0
A280360,롯데웰푸드,12,2019,Annual,1.99,33.54,4.65,"3,033.60","1,639.75",104.88,4.11,"1,186.34",23.52,3.41,1.96,51.19,394.49,48.41,14.93,28.89,52.11,108.81,7.96,0.80,1.55,1.64,652.36,12.05,18.79,7.77,12.71,153.95,107.01,9.09,8.86,1.11,-0.98,0.8,1.07,1.07,1.24,0.02,0.9,1.03,-0.03,0,0.0
A280360,롯데웰푸드,12,2020,Annual,2.01,34.64,5.42,"3,508.03","1,743.77",105.73,4.34,"1,277.47",-0.81,-1.61,-4.51,15.64,0.23,47.5,13.12,29.22,51.57,106.5,11.81,0.77,1.49,1.61,647.07,11.84,17.86,7.92,12.75,163.36,117.89,9.55,8.91,1.1,-3.93,0.91,0.97,0.91,0.99,0.04,1.01,0.99,-0.04,0,0.0
A280360,롯데웰푸드,12,2021,Annual,1.69,34.17,5.06,"3,380.89","1,686.76",105.33,4.15,"1,087.61",3.34,3.68,3.04,-3.62,-12.89,48.51,11.88,29.11,50.24,100.96,11.06,0.81,1.59,1.65,668.69,11.33,17.46,7.14,11.75,120.75,84.7,11.09,8.97,1.18,-1.68,0.85,1.01,0.97,1.03,0.04,1.0,0.97,-0.04,0,0.0
A280360,롯데웰푸드,12,2022,Annual,1.37,28.48,3.51,"2,835.98","1,299.75",103.64,3.00,"1,186.90",49.31,59.13,43.26,3.61,20.72,45.15,7.61,24.97,48.56,94.41,7.76,0.95,1.92,1.86,808.33,12.04,18.82,6.26,11.67,157.31,89.62,11.85,7.36,1.43,-0.89,1.33,1.2,0.96,1.49,0.03,0.86,0.97,0.0,0,0.0
A003620,KG모빌리티,12,2011,Annual,-4.05,11.62,-5.06,-35.59,-28.39,95.18,-14.82,-28.47,31.65,48.11,0.81,적지,적지,57.93,3.6,16.68,49.48,97.95,11.63,1.58,2.79,3.67,7.04,1.08,4.39,0.39,1.43,125.54,74.9,,,,-1.89,,,,,,,,-0.19,0,0.0
A003620,KG모빌리티,12,2012,Annual,-3.69,11.99,-3.41,-16.04,-17.31,96.7,-12.41,-17.32,3.1,-11.63,1.2,적지,적지,56.82,3.06,15.4,56.73,131.12,11.01,1.58,2.97,3.37,4.70,3.33,24.69,1.12,3.78,103.26,64.2,17.79,10.81,2.52,-1.02,1.34,0.97,0.82,1.03,0.01,0.92,1.15,-0.13,0,0.0
A003620,KG모빌리티,12,2013,Annual,-0.07,14.43,-0.26,-1.38,-0.32,99.74,-0.24,-0.37,21.25,10.43,3.12,적지,적지,51.2,4.23,14.69,58.25,139.5,17.32,1.76,3.05,4.14,5.36,12.35,103.48,4.04,16.73,95.69,66.03,18.45,12.67,2.97,-1.29,0.84,0.83,1.26,1.21,0.01,0.95,1.03,-0.13,0,0.0
A003620,KG모빌리티,12,2014,Annual,-1.53,13.74,-2.31,-11.21,-7.39,97.74,-6.10,-7.42,-4.54,-12.08,8.26,적지,적지,59.63,7.67,16.05,60.51,153.21,7.96,1.63,2.74,4.00,4.85,4.56,40.68,1.66,6.65,73.42,41.69,19.23,12.28,2.58,-0.26,0.86,1.05,1.62,0.95,0.01,1.09,1.04,-0.07,0,0.0
A003620,KG모빌리티,12,2015,Annual,-1.83,15.38,-1.06,-5.22,-9.02,98.95,-8.29,-9.03,1.91,-7.76,1.2,적지,적지,58.25,9.17,16.43,64.84,184.39,9.7,1.69,2.70,4.54,4.94,7.04,56.14,2.61,11.84,69.86,41.67,22.1,13.34,2.43,-0.88,0.95,0.89,1.2,1.02,0.01,1.02,1.07,-0.12,0,0.0
A003620,KG모빌리티,12,2016,Annual,1.6,16.31,0.77,4.08,8.47,100.78,7.60,8.47,7.03,13.34,0.94,흑전,흑전,55.42,10.83,15.54,62.43,166.2,11.02,1.73,2.72,4.74,5.29,16.01,111.10,5.9,27.97,72.14,50.45,19.97,16.03,2.5,-1.16,1.31,0.94,1.12,1.07,0.02,0.95,0.96,-0.1,0,0.0
A003620,KG모빌리티,12,2017,Annual,-1.88,14.77,-1.87,-9.49,-9.56,98.17,-8.29,-9.57,-3.69,-4.62,3.39,적전,적전,55.15,13.49,16.64,65.52,190.01,9.58,1.58,2.48,4.40,5.08,8.01,52.83,3.24,14.25,65.09,42.4,17.5,16.13,2.27,-0.74,0.91,1.1,1.2,0.96,0.01,1.07,1.05,-0.12,0,0.0
A003620,KG모빌리티,12,2018,Annual,-1.67,12.48,-1.73,-9.30,-8.96,98.3,-8.42,-8.97,6.01,-10.56,-0.93,적지,적지,55.68,16.04,14.21,68.57,218.14,7.08,1.66,2.48,5.05,5.37,10.08,61.80,4.06,20.50,57.39,34.41,21.52,16.21,2.3,-0.69,0.79,1.18,1.17,1.06,0.01,0.85,1.05,-0.11,0,0.0
A003620,KG모빌리티,12,2019,Annual,-9.42,7.38,-7.78,-39.18,-47.44,92.78,-62.26,-47.45,-2.18,-41.85,-6.99,적지,적지,56.57,15.51,15.16,80.04,400.89,6.23,1.72,2.32,6.61,5.04,-4.79,-22.13,-2.07,-13.68,50.4,27.5,26.03,15.94,2.3,0.12,0.79,1.69,1.02,0.98,0.02,1.07,1.17,-0.13,0,0.0
A003620,KG모빌리티,12,2020,Annual,-17.1,2.71,-15.23,-59.98,-67.31,86.78,-320.20,-67.32,-18.59,당기잠식,-17.79,적지,적지,53.1,11.87,17.95,104.98,완전잠식,10.51,1.56,1.70,18.73,3.94,-16.27,-71.70,-9.58,-179.35,43.39,28.12,26.6,14.1,2.15,0.72,1.02,2.72,0.85,0.81,0.03,1.18,1.31,-0.28,0,0.0
A003620,KG모빌리티,12,2021,Annual,-10.95,2.38,-10.75,-34.87,-35.50,90.29,완전잠식,-35.50,-17.65,잠식지속,26.89,적지,적지,64.24,9.04,13.13,105.34,완전잠식,2.95,1.34,1.27,완전잠식,3.24,-3.31,-17.35,-2.6,완전잠식,32.64,21.07,23.24,13.96,1.84,-0.1,1.31,1.14,0.76,0.82,0.03,0.73,1.0,-0.15,0,0.0
A003620,KG모빌리티,12,2022,Annual,-1.76,8.39,-3.27,-13.30,-7.35,96.83,-12.45,-7.14,40.92,전기잠식,-3.51,적지,적지,57.43,8.2,11.66,45.41,83.17,5.24,1.78,2.39,6.89,4.07,10.37,79.55,4.33,29.86,156.03,93.0,28.09,16.74,2.45,1.71,0.88,0.28,0.93,1.41,0.01,0.89,0.43,0.07,0,0.0
A004000,롯데정밀화학,12,2011,Annual,5.51,11.96,5.6,57.85,68.05,105.93,8.24,56.92,17.95,4.42,33.47,23.88,-13.74,34.17,1.77,6.36,22.26,28.63,9.16,0.99,4.82,1.25,10.34,49.89,888.28,10.35,12.95,253.57,172.28,,,,-1.57,,,,,,,,-0.05,1,0.0
A004000,롯데정밀화학,12,2012,Annual,5.12,11.52,3.88,43.08,66.74,104.04,7.68,56.81,7.31,5.94,41.54,-25.53,-0.21,42.13,2.69,7.64,28.27,39.41,2.72,0.95,3.74,1.28,11.09,36.41,172.61,9.75,12.44,225.01,131.15,6.46,7.19,1.49,-0.15,0.93,1.04,1.09,1.07,0.0,1.2,1.27,0.01,0,0.0
A004000,롯데정밀화학,12,2013,Annual,0.25,8.24,-1.55,-15.77,0.23,98.48,0.03,2.59,-8.18,-2.33,37.14,적전,-95.44,48.89,2.24,9.79,40.71,68.67,4.58,0.75,2.14,1.15,10.19,10.16,19.66,4.75,5.47,251.05,152.8,6.25,6.41,1.05,-0.2,0.98,1.4,0.93,0.92,0.0,1.28,1.44,-0.05,0,0.0
A004000,롯데정밀화학,12,2014,Annual,4.85,9.65,-2.01,-18.88,54.59,98.03,6.06,47.42,-7.88,6.15,-0.17,적지,"1,656.70",50.24,2.04,11.66,35.22,54.37,5.26,0.65,1.70,1.04,9.38,18.47,28.51,10.86,11.32,323.81,237.47,6.35,6.77,0.92,0.25,0.99,0.85,0.71,0.92,0.01,1.19,0.87,-0.03,0,0.0
A004000,롯데정밀화학,12,2015,Annual,7.74,11.25,0.22,1.98,87.39,100.22,9.56,72.76,-4.02,-2.69,-17.95,흑전,53.33,45.18,1.99,11.03,30.91,44.75,13.02,0.66,1.98,0.98,9.01,28.55,44.75,14.39,14.17,314.78,232.77,6.58,7.47,0.99,1.18,0.98,0.86,1.16,0.96,0.01,0.95,0.88,-0.06,0,0.0
A004000,롯데정밀화학,12,2016,Annual,-3.92,14.65,2.68,23.06,-39.06,102.75,-4.43,-33.76,-4.4,-4.46,-5.75,"1,064.74",적전,46.84,1.58,11.98,27.39,37.72,13.72,0.69,2.36,0.98,8.61,8.10,12.31,3.43,3.35,280.68,213.22,6.65,7.69,1.08,-1.43,1.0,0.77,0.79,0.96,0.01,1.09,0.89,-0.02,1,0.0
A004000,롯데정밀화학,12,2017,Annual,7.7,18.13,9.58,86.14,85.80,110.6,9.61,69.17,4.39,7.29,-1.26,273.54,흑전,43.14,0.92,8.55,27.33,37.61,8.02,0.73,2.67,1.01,8.99,37.99,56.62,14.22,14.31,196.59,157.48,6.65,8.42,1.22,-0.79,1.09,0.81,0.9,1.04,0.02,0.71,1.0,-0.05,0,0.0
A004000,롯데정밀화학,12,2018,Annual,15.67,21.89,15.36,163.34,213.34,118.15,21.41,166.61,18.3,15.53,-0.86,89.62,140.86,41.29,1.52,6.52,18.95,23.38,0.4,0.82,3.56,1.07,10.63,76.79,163.40,21.57,23.02,313.49,238.21,6.83,8.83,1.42,-1.54,0.98,0.83,1.15,1.18,0.01,0.76,0.69,-0.04,0,0.0
A004000,롯데정밀화학,12,2019,Annual,12.84,21.62,14.46,147.03,174.32,116.91,15.67,130.52,-4.41,8.36,-4.42,-9.99,-21.66,37.43,1.34,7.15,16.71,20.06,0.59,0.75,4.22,0.91,10.16,83.83,306.40,19.87,18.15,304.59,241.65,6.16,7.5,1.37,-1.27,1.02,1.01,0.88,0.96,0.01,1.1,0.88,-0.04,0,0.0
A004000,롯데정밀화학,12,2020,Annual,15.73,18.52,11.02,107.93,201.18,112.38,16.51,154.10,-3.63,10.49,12.89,-26.59,18.07,40.41,1.22,7.5,12.0,13.63,0.48,0.69,4.82,0.80,9.80,116.45,467.29,24.17,19.43,304.53,214.7,6.35,7.65,1.1,-2.02,0.92,1.17,2.2,0.96,0.01,1.05,0.72,-0.06,0,0.0
A004000,롯데정밀화학,12,2021,Annual,32.89,19.61,13.73,189.55,578.96,115.92,38.81,453.84,40.89,33.27,1.1,75.61,194.51,28.12,0.75,5.88,19.27,23.87,8.4,0.77,4.75,0.93,13.80,188.42,886.19,39.67,36.71,280.52,201.4,7.21,8.97,1.11,-9.13,1.16,0.94,1.25,1.41,0.01,0.78,1.61,-0.02,0,0.0
A004000,롯데정밀화학,12,2022,Annual,5.93,21.32,16.41,313.42,124.09,119.63,7.13,113.30,38.39,4.35,4.29,65.35,-75.04,29.47,0.83,4.91,15.34,18.12,21.33,0.91,5.24,1.10,19.10,57.38,374.26,10.95,12.01,331.56,259.45,8.22,9.28,1.52,-2.98,0.69,0.92,0.55,1.38,0.01,0.84,0.8,-0.09,0,0.0
A006110,삼아알미늄,12,2011,Annual,1.65,8.51,3.94,113.15,63.40,104.1,3.23,47.32,2.66,1.1,-4.62,-27.3,-56.18,44.94,0.05,4.57,41.5,70.94,3.45,0.87,2.14,1.47,28.74,10.97,19.20,5.13,7.51,134.79,63.32,,,,2.45,,,,,,,,0.06,0,0.0
A006110,삼아알미늄,12,2012,Annual,1.84,8.54,3.35,91.50,68.13,103.47,3.44,50.23,-5.06,0.95,-1.21,-19.14,6.16,47.45,0.05,5.19,36.88,58.43,3.36,0.84,2.13,1.38,27.29,11.95,20.24,5.61,7.73,140.54,71.17,4.77,3.72,1.49,-2.69,0.95,1.0,1.2,0.95,0.0,1.14,0.89,-0.07,0,0.0
A006110,삼아알미늄,12,2013,Annual,0.29,6.63,0.9,21.16,16.63,100.91,0.84,6.82,-14.09,-0.13,28.13,-76.88,-86.43,55.29,0.05,5.73,42.67,74.44,1.09,0.71,1.77,1.18,23.44,8.70,13.96,4.9,5.78,159.26,96.79,4.38,3.84,1.22,-0.31,1.13,1.29,0.21,0.86,0.0,1.1,1.16,-0.04,1,0.0
A006110,삼아알미늄,12,2014,Annual,0.71,6.18,0.15,3.52,18.22,100.16,0.92,16.07,-3.08,-0.54,12.96,-83.37,135.77,61.36,0.05,6.03,43.99,78.53,2.28,0.65,1.50,1.15,22.72,6.81,10.06,4.54,5.21,145.49,65.32,4.6,3.57,1.07,6.76,0.9,1.07,1.19,0.97,0.0,1.05,1.03,0.01,0,0.0
A006110,삼아알미늄,12,2015,Annual,-2.68,4.72,-1.43,-32.41,-85.96,98.59,-4.43,-60.58,-0.56,-3.68,0.5,적전,적전,63.48,0.05,6.15,44.47,80.07,2.16,0.65,1.47,1.16,22.60,3.33,4.66,2.27,2.64,121.18,59.63,4.87,3.51,1.0,-0.46,1.03,1.31,0.97,0.99,0.0,1.02,1.01,-0.03,0,0.0
A006110,삼아알미늄,12,2016,Annual,0.78,8.55,2.78,65.28,26.08,102.86,1.37,18.38,4.02,0.23,-1.3,흑전,흑전,62.99,0.05,5.78,44.03,78.68,2.35,0.69,1.55,1.23,23.50,9.27,12.51,5.97,7.36,107.55,54.9,4.81,4.04,1.04,-1.57,1.04,0.55,1.0,1.04,0.0,0.94,0.99,-0.02,0,0.0
