Symbol,Name,결산월,회계년,주기,영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원),총자본(천원),총부채(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원),비유동자산(천원),세전계속사업이익(천원),투자활동으로인한현금흐름(천원)
A006270,금성통신,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006290,인천정유,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006320,경기은행,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006350,전북은행,12,2011,Annual,130901000.0,311552000.0,,,,656430000.0,,311552000.0,,745846000.0,11260181000.0,123631000.0,12006027000.0,169331000.0,107505000.0,,75261000.0,16341000.0,,127464000.0,-288596000.0
A006350,전북은행,12,2012,Annual,93485000.0,389989000.0,,,,808618000.0,,389989000.0,,882668000.0,12779658000.0,160223000.0,13662326000.0,204824000.0,67394000.0,,-885846000.0,20311000.0,,90773000.0,14035000.0
A006350,전북은행,12,2013,Annual,62965000.0,358978000.0,,,,584312000.0,,280916000.0,,810731000.0,11639417000.0,140627000.0,12450148000.0,162473000.0,7349000.0,,-732846000.0,20357000.0,,56491000.0,-255981000.0
A006350,전북은행,12,2014,Annual,50507000.0,278734000.0,,,,615755000.0,,277495000.0,,915272000.0,12496435000.0,145660000.0,13411707000.0,177422000.0,35643000.0,,-438232000.0,29192000.0,,42443000.0,307962000.0
A006350,전북은행,12,2015,Annual,63658000.0,229420000.0,,,,574992000.0,,229420000.0,,1038638000.0,13079670000.0,139601000.0,14118308000.0,177958000.0,51386000.0,,170218000.0,27321000.0,,59986000.0,-21760000.0
A006350,전북은행,12,2016,Annual,56158000.0,203575000.0,,,,568848000.0,,203575000.0,,1231629000.0,15061194000.0,154237000.0,16292823000.0,187248000.0,56810000.0,,-378342000.0,28870000.0,,64248000.0,104798000.0
A006350,전북은행,12,2017,Annual,98290000.0,221536000.0,,,,635429000.0,,221536000.0,,1223705000.0,16835784000.0,161029000.0,18059489000.0,217169000.0,80195000.0,,240713000.0,30344000.0,,96579000.0,-123076000.0
A006350,전북은행,12,2018,Annual,142036000.0,260494000.0,,,,721746000.0,,260494000.0,,1372351000.0,16869766000.0,164963000.0,18242117000.0,227113000.0,114046000.0,,-235514000.0,31387000.0,,136984000.0,182870000.0
A006350,전북은행,12,2019,Annual,169368000.0,259007000.0,,,,721744000.0,,259007000.0,,1476081000.0,16748685000.0,189772000.0,18224766000.0,237733000.0,124178000.0,,17710000.0,33651000.0,,164341000.0,120906000.0
A006350,전북은행,12,2020,Annual,140037000.0,205446000.0,,,,685387000.0,,205445000.0,,1582977000.0,18100858000.0,196591000.0,19683835000.0,241693000.0,146375000.0,,185221000.0,34682000.0,,144029000.0,-361596000.0
A006350,전북은행,12,2021,Annual,243130000.0,160559000.0,,,,707468000.0,,160559000.0,,1732175000.0,18956004000.0,203592000.0,20688179000.0,252659000.0,182926000.0,,252646000.0,34968000.0,,242700000.0,-333184000.0
A006350,전북은행,12,2022,Annual,274146000.0,307781000.0,,,,968540000.0,,307780000.0,,1826136000.0,21284217000.0,214358000.0,23110353000.0,258096000.0,205137000.0,,-389152000.0,37169000.0,,272096000.0,-328582000.0
A006510,인켈,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006510,인켈,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006590,강원은행,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006600,동신제약,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2011,Annual,263237356.0,0.0,,,,1294918703.0,,612069445.0,,1797761396.0,23555665845.0,168621183.0,25353427241.0,273698000.0,195646977.0,,132575350.0,9654000.0,,254721595.0,-233167979.0
A006610,경남은행,12,2012,Annual,238808343.0,704388352.0,,,,1392668701.0,,704388352.0,,1969089323.0,26976278499.0,174450496.0,28945367822.0,292730618.0,180716355.0,,-123210320.0,9556000.0,,227597165.0,-100359950.0
A006610,경남은행,12,2013,Annual,159973042.0,672365983.0,,,,1367900908.0,,672365983.0,,2260282336.0,29453944475.0,192628005.0,31714226810.0,327720736.0,130180807.0,,577870401.0,11542000.0,,152101672.0,-243352170.0
A006610,경남은행,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006610,경남은행,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006750,센추리,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006790,대상교역,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A006900,요업개발,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007000,한주전자,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007050,유리이에스,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007100,호남식품,12,2011,Annual,-542656.0,0.0,12306072.0,92926.0,12306072.0,868262.0,24709.0,0.0,0.0,38443810.0,699026.0,21977316.0,39142836.0,1410918.0,3000203.0,606100.0,-2177802.0,199861.0,26836764.0,3464439.0,1817898.0
A007100,호남식품,12,2012,Annual,-296829.0,0.0,12643397.0,51954.0,12643397.0,783736.0,35525.0,0.0,0.0,39342969.0,654554.0,20541465.0,39997523.0,1080565.0,1169562.0,602600.0,300219.0,181860.0,27354126.0,1498634.0,-191388.0
A007100,호남식품,12,2013,Annual,-992426.0,0.0,11033691.0,93879.0,11033691.0,819907.0,41078.0,0.0,0.0,37602532.0,733479.0,21060211.0,38336011.0,1812333.0,60494.0,639600.0,-205985.0,181926.0,27302320.0,74216.0,1866569.0
A007100,호남식품,12,2014,Annual,-902350.0,0.0,14227987.0,11937257.0,10298987.0,51918195.0,759915.0,47743839.0,3929000.0,37913187.0,16088827.0,35145024.0,54002014.0,5076707.0,-1329790.0,4151570.0,-1664641.0,288784.0,39774027.0,-1615219.0,-2668335.0
A007100,호남식품,12,2015,Annual,-1014468.0,0.0,17557471.0,12468727.0,11791630.0,82522482.0,1049971.0,76298638.0,5765841.0,39213261.0,18112641.0,35856031.0,57325902.0,7238313.0,1275645.0,5643914.0,-719913.0,457452.0,39768431.0,2523568.0,-2277795.0
A007100,호남식품,12,2016,Annual,-1896147.0,0.0,20428173.0,20072093.0,14602770.0,88768859.0,2112096.0,82720533.0,5825403.0,38355716.0,29144177.0,43181775.0,67499894.0,7944472.0,-843804.0,9072084.0,685001.0,387484.0,47071720.0,-702117.0,-7530608.0
A007100,호남식품,12,2017,Annual,-579360.0,0.0,26672750.0,24759967.0,19404954.0,123076582.0,1790691.0,113816968.0,7267796.0,41821126.0,32549328.0,45965332.0,74370454.0,9838974.0,3476493.0,7789361.0,-3284157.0,513117.0,47697704.0,4276096.0,-494539.0
A007100,호남식품,12,2018,Annual,1098662.0,0.0,24289103.0,24413230.0,17929097.0,135913401.0,1323207.0,125329773.0,6360006.0,45212382.0,26763654.0,44318165.0,71976036.0,9484966.0,3400112.0,2350424.0,5576313.0,562493.0,47686933.0,3881274.0,-182465.0
A007100,호남식품,12,2019,Annual,1678107.0,0.0,23952003.0,28683469.0,18129136.0,133938509.0,1661361.0,121239161.0,5822867.0,51988614.0,38749861.0,63554016.0,90738475.0,11021241.0,6584384.0,10066392.0,4928441.0,612209.0,66786473.0,8722568.0,-10058689.0
A007100,호남식품,12,2020,Annual,-2528842.0,0.0,8043710.0,16146567.0,8003039.0,2353226.0,0.0,1203951.0,40671.0,47281311.0,47930145.0,76033835.0,95211455.0,3678117.0,1589176.0,31783577.0,-7956865.0,730369.0,87167745.0,2493910.0,-21226824.0
A007100,호남식품,12,2021,Annual,93035.0,0.0,6331376.0,3425911.0,6298841.0,9583038.0,0.0,4322767.0,32535.0,49114239.0,46328487.0,74855134.0,95442726.0,5167237.0,1776497.0,42902576.0,3517463.0,1510373.0,89111350.0,2231016.0,-2243399.0
A007100,호남식품,12,2022,Annual,3265939.0,0.0,7653034.0,5181035.0,7597288.0,15947096.0,0.0,6232414.0,55746.0,52931262.0,44984846.0,73472059.0,97916108.0,6448744.0,4000473.0,39803811.0,5334667.0,1520617.0,90263074.0,4371376.0,-1064911.0
A007170,기아자동차판매,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007170,기아자동차판매,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2011,Annual,-2502060.0,19323045.0,165099566.0,237357726.0,100681906.0,409491144.0,89650000.0,378936612.0,64417660.0,103349926.0,401485989.0,322539500.0,504835915.0,33056592.0,-66815447.0,164128263.0,49555581.0,1008000.0,339736349.0,-23163622.0,24012603.0
A007190,한솔아트원제지,12,2012,Annual,1480560.0,17215006.0,141590870.0,193295978.0,102897887.0,385030245.0,94434985.0,349054542.0,38692983.0,78961822.0,397144080.0,318260244.0,476105903.0,34495143.0,-8216054.0,203848103.0,10245170.0,1080000.0,334515033.0,-8272524.0,-11093777.0
A007190,한솔아트원제지,12,2013,Annual,11517604.0,14526012.0,145055775.0,177559788.0,98198002.0,392658849.0,89384958.0,347306529.0,46857773.0,99244073.0,370924207.0,311664632.0,470168280.0,33834717.0,262460.0,193364419.0,-15321097.0,1078000.0,325112505.0,277943.0,-7677008.0
A007190,한솔아트원제지,12,2014,Annual,-8198303.0,13218413.0,138430178.0,246358990.0,89639350.0,349150181.0,82698724.0,324408482.0,48790828.0,103420547.0,351927676.0,298558841.0,455348223.0,32940002.0,-24457970.0,105568687.0,-13012452.0,1431151.0,316918045.0,-24478109.0,-12521004.0
A007190,한솔아트원제지,12,2015,Annual,12758704.0,10961458.0,115076624.0,226223288.0,69170534.0,365553654.0,65512543.0,324811828.0,45906090.0,114379541.0,320877293.0,305854222.0,435256833.0,27983122.0,-1409440.0,94654004.0,36755916.0,1489742.0,320180209.0,-1328986.0,-10379902.0
A007190,한솔아트원제지,12,2016,Annual,12172522.0,10530656.0,146286020.0,299074219.0,99559348.0,236350800.0,54376153.0,205858522.0,46726671.0,72830955.0,324764152.0,236239678.0,397595107.0,18319755.0,-39791380.0,25689933.0,8404048.0,1518000.0,251309087.0,-2728608.0,-23974564.0
A007190,한솔아트원제지,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007190,한솔아트원제지,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007230,금성기전,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007240,충북은행,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007360,하나은행,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007380,고합물산,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007410,대우전자,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2018,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2019,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2020,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2021,Annual,,,,,,,,,,,,,,,,,,,,,
A007490,태창기업,12,2022,Annual,,,,,,,,,,,,,,,,,,,,,
A007630,폴루스바이오팜,12,2011,Annual,-3386592.0,1986274.0,32799408.0,36945671.0,28872071.0,37086735.0,12424935.0,27115541.0,3927337.0,23032817.0,40056931.0,15322041.0,63089748.0,13357785.0,-6603201.0,3111260.0,255869.0,1490507.0,30290339.0,-6022943.0,673561.0
A007630,폴루스바이오팜,12,2012,Annual,2415964.0,2298356.0,37175026.0,42995212.0,33191246.0,53706288.0,16992248.0,38287206.0,3983780.0,24769317.0,44516182.0,15288669.0,69285500.0,13003118.0,587384.0,1520970.0,940007.0,1541337.0,32110474.0,438758.0,-2446224.0
A007630,폴루스바이오팜,12,2013,Annual,-6383023.0,1799475.0,25705148.0,37815039.0,22218123.0,54749510.0,6165922.0,44041588.0,3487025.0,11269132.0,40525478.0,14630941.0,51794611.0,17090945.0,-13473343.0,2710439.0,4964294.0,1905663.0,26089462.0,-14371764.0,-3834634.0
A007630,폴루스바이오팜,12,2014,Annual,3308524.0,1478362.0,26962512.0,37980241.0,21048762.0,58740703.0,7835337.0,43737246.0,5913750.0,12399144.0,39681473.0,14387561.0,52080617.0,11694933.0,1143932.0,1701233.0,2549616.0,1106413.0,25118104.0,1141130.0,-159114.0
A007630,폴루스바이오팜,12,2015,Annual,-2785944.0,1352387.0,9821569.0,37745368.0,4680566.0,30105129.0,3659273.0,25615142.0,5141004.0,9003832.0,43229133.0,14003322.0,52232964.0,7275931.0,-8673594.0,5483764.0,-2504909.0,486245.0,42411395.0,-3582154.0,332497.0
