Symbol,Name,상장연도,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),유동비율(%),당좌비율(%),매출채권회전율,재고자산회전율,고정자산회전율,영업현금흐름/투자현금흐름(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,벤포드,분식기업
A003000,부광약품,1988,12,2014,Annual,16.67,57.33,20.01,186.62,194.78,125.02,14.4,155.41,8.33,4.44,-2.74,23.34,20.91,26.5,5.04,37.32,11.32,12.77,28.56,0.61,5.25,0.69,9.32,108.58,20.67,14.25,907.2,724.05,3.87,4.76,1.67,-7.46,0.89,0.94,1.22,1.08,0.01,1.02,0.95,0.0,0,0.0
A003000,부광약품,1988,12,2015,Annual,17.69,58.29,16.38,142.9,195.38,119.6,14.63,154.26,0.31,7.22,-1.58,-17.88,6.45,24.35,4.25,41.9,11.24,12.66,26.61,0.58,5.14,0.65,8.72,109.41,21.29,13.91,772.82,577.73,3.54,4.14,1.51,2.63,1.22,0.98,1.59,1.0,0.01,1.12,0.99,0.05,0,0.0
A003000,부광약품,1988,12,2016,Annual,11.4,55.04,6.16,47.79,117.7,106.56,9.56,88.46,-2.47,-4.67,-1.31,-63.33,-37.12,25.65,5.04,48.88,9.68,10.72,17.28,0.56,5.38,0.63,7.76,83.51,15.51,9.78,797.09,563.04,2.96,3.57,1.35,-2.16,1.15,1.06,1.13,0.98,0.01,1.17,0.86,0.07,0,0.0
A003000,부광약품,1988,12,2017,Annual,7.36,53.49,5.09,37.47,72.64,105.37,6.99,54.13,8.75,-1.55,-1.17,-10.11,-29.84,25.5,5.63,48.4,10.55,11.8,10.23,0.64,6.29,0.71,7.36,71.74,11.4,8.07,645.97,440.16,2.75,3.82,1.4,-1.15,1.11,1.03,1.22,1.09,0.02,0.99,1.09,-0.0,0,0.0
A003000,부광약품,1988,12,2018,Annual,74.99,59.21,18.09,150.38,817.92,122.08,61.16,623.62,28.84,95.66,113.41,357.62,1213.34,26.04,1.82,41.13,16.24,19.39,20.34,0.53,3.7,0.62,8.31,290.29,78.54,48.83,579.49,490.02,2.66,5.26,1.01,0.19,1.12,0.9,1.33,1.29,0.02,0.85,1.54,0.06,0,0.0
A003000,부광약품,1988,12,2019,Annual,-4.42,50.09,5.67,33.94,-4.85,106.01,-0.37,-26.38,-13.4,-21.03,-1.58,-72.85,-105.1,32.56,2.67,44.42,15.97,19.0,9.67,0.38,2.37,0.45,5.99,-2.21,-0.94,-0.43,519.45,396.45,1.78,4.29,0.71,-1.29,1.38,1.18,0.67,0.87,0.01,1.08,0.98,0.08,0,0.0
A003000,부광약품,1988,12,2020,Annual,-5.96,42.23,2.37,12.38,-25.52,102.43,-2.78,-22.14,0.87,-16.94,-17.31,-57.76,35.91,26.09,1.75,39.85,32.37,47.85,19.77,0.43,1.77,0.57,5.22,-1.09,-0.62,-0.35,405.54,321.6,1.64,3.55,0.96,0.06,1.0,1.19,0.62,1.01,0.01,0.9,2.03,0.01,1,0.0
A003000,부광약품,1988,12,2021,Annual,-1.53,41.51,3.08,16.13,10.87,103.18,1.37,-2.63,7.56,3.27,17.51,39.56,-72.32,30.93,1.76,38.43,29.53,41.9,20.83,0.46,1.48,0.66,5.24,3.18,2.15,1.42,594.94,488.72,1.88,4.03,1.11,5.58,0.81,1.02,1.14,1.08,0.01,0.96,0.91,-0.05,0,0.0
A003000,부광약품,1988,12,2022,Annual,-2.23,41.61,-0.12,-0.63,-2.84,99.88,-0.37,-6.8,4.61,-2.93,-0.83,-104.1,51.91,30.41,1.74,41.73,32.2,47.48,21.33,0.48,1.55,0.69,5.24,2.14,1.38,0.96,490.42,403.86,2.14,4.9,1.06,-5.22,0.93,1.0,1.1,1.05,0.01,1.09,1.09,-0.04,0,0.0
A026940,부국철강,2008,12,2012,Annual,2.04,4.21,2.04,60.81,79.04,102.08,7.72,61.06,6.87,4.2,-4.86,-24.58,-17.53,7.73,0.09,2.17,25.39,34.03,10.35,2.1,7.51,2.92,29.87,16.73,2.23,6.5,327.82,194.74,5.86,5.57,10.42,30.07,0.98,1.24,0.96,1.07,0.01,0.94,0.83,-0.15,0,0.0
A026940,부국철강,2008,12,2013,Annual,1.42,3.56,1.02,24.89,44.38,101.03,4.2,34.67,-18.02,2.05,-4.44,-59.06,-43.22,7.51,0.05,2.54,22.59,29.18,17.31,1.76,7.34,2.32,24.49,11.84,1.61,3.74,372.33,222.9,5.14,5.4,9.18,8.39,1.01,1.18,0.92,0.82,0.01,1.17,0.89,-0.05,0,0.0
A026940,부국철강,2008,12,2014,Annual,1.68,4.45,1.15,21.15,39.99,101.16,3.74,30.89,-24.77,0.57,5.43,-15.04,-10.9,8.67,0.05,3.31,14.75,17.3,28.57,1.4,7.41,1.72,18.42,14.6,1.97,3.39,578.93,403.39,4.79,4.88,7.2,-12.21,1.05,0.8,1.05,0.75,0.01,1.3,0.65,-0.1,0,0.0
A026940,부국철강,2008,12,2015,Annual,0.06,5.1,1.83,30.32,1.16,101.87,0.11,1.05,-10.1,0.04,-5.35,43.37,-96.6,8.59,0.05,3.27,10.72,12.0,32.41,1.35,10.53,1.54,16.56,5.01,0.48,0.73,727.91,570.85,5.26,6.72,5.67,-1.44,0.95,0.87,1.61,0.9,0.01,0.99,0.73,-0.1,0,0.0
A026940,부국철강,2008,12,2016,Annual,2.26,5.58,1.84,25.83,39.56,101.88,3.64,31.66,-15.36,2.61,-3.75,-14.81,2911.11,8.18,0.09,3.74,9.38,10.35,21.9,1.16,11.55,1.29,14.02,30.27,2.62,3.38,811.74,653.42,4.81,7.81,4.18,-0.26,1.19,0.91,1.07,0.85,0.01,1.14,0.88,-0.01,0,0.0
A026940,부국철강,2008,12,2017,Annual,1.59,4.29,0.89,13.02,28.71,100.9,2.58,23.18,4.24,2.16,-4.79,-49.58,-26.78,7.3,0.09,3.4,13.24,15.26,14.01,1.16,10.23,1.31,14.61,19.56,1.91,2.51,573.09,416.53,4.41,6.77,4.28,-8.09,1.21,1.3,0.95,1.04,0.01,0.91,1.41,0.07,0,0.0
A026940,부국철강,2008,12,2018,Annual,1.46,3.81,0.65,9.23,26.1,100.65,2.32,20.79,-2.58,-0.2,-4.99,-29.11,-10.34,7.26,0.09,3.16,9.29,10.24,12.74,1.12,9.93,1.27,14.24,17.79,1.79,2.27,817.98,563.68,4.36,5.2,4.33,-0.79,0.79,1.13,0.96,0.97,0.01,0.93,0.7,-0.02,0,0.0
A026940,부국철강,2008,12,2019,Annual,1.39,3.55,0.24,3.16,23.05,100.24,2.05,18.39,-7.09,0.22,-3.54,-65.82,-11.55,7.09,0.09,3.31,7.95,8.63,11.67,1.08,12.47,1.18,13.23,21.16,1.7,2.0,994.97,715.5,4.77,4.88,4.2,-1.0,1.03,1.07,1.01,0.93,0.01,1.05,0.86,-0.03,0,0.0
A026940,부국철강,2008,12,2020,Annual,0.58,4.57,1.29,17.89,10.26,101.3,0.91,8.08,5.04,0.65,-2.56,466.77,-56.07,6.39,0.08,3.29,14.32,16.71,11.74,1.09,9.7,1.23,13.89,7.4,0.76,0.94,510.6,363.51,4.79,5.26,4.03,-1.7,1.09,0.78,1.19,1.05,0.01,0.99,1.8,-0.04,0,0.0
A026940,부국철강,2008,12,2021,Annual,4.49,6.75,4.12,80.56,110.05,104.29,9.42,87.94,40.89,6.32,-2.63,350.36,988.86,5.46,0.07,2.63,20.08,25.13,9.47,1.38,7.96,1.68,19.57,36.74,4.62,7.73,378.26,242.09,5.55,5.72,5.29,-0.92,0.91,0.68,0.85,1.41,0.0,0.8,1.4,0.07,0,0.0
A026940,부국철강,2008,12,2022,Annual,3.39,5.08,2.82,59.22,92.28,102.91,7.49,71.03,7.15,4.64,-2.38,-26.48,-19.23,5.23,0.06,2.26,17.98,21.91,13.24,1.38,7.25,1.7,20.97,25.36,3.5,5.95,395.2,256.89,5.11,5.29,5.19,1.34,1.0,1.33,1.27,1.07,0.0,0.86,0.9,0.01,0,0.0
A011390,부산산업,1990,12,2013,Annual,7.04,19.18,8.58,177.36,160.95,109.38,20.26,82.42,81.79,18.77,0.6,-892.42,-437.23,58.02,0.57,10.61,60.13,150.79,10.15,1.0,1.64,2.6,20.68,12.17,7.44,19.36,84.94,65.09,5.76,9.9,1.59,-5.01,0.61,0.6,1.04,1.82,0.0,0.78,0.96,-0.12,0,0.0
A011390,부산산업,1990,12,2014,Annual,5.21,18.81,7.18,123.15,107.13,107.74,11.91,54.81,-17.07,8.47,0.71,-30.56,-38.56,58.58,0.56,11.63,56.64,130.65,4.66,0.79,1.36,1.91,17.15,10.83,7.96,15.19,90.9,67.06,4.09,8.16,1.31,-0.35,1.47,1.02,1.06,0.83,0.0,1.1,0.94,0.04,1,0.0
A011390,부산산업,1990,12,2015,Annual,7.4,21.29,10.2,211.15,206.05,111.36,20.53,92.08,20.72,14.54,-0.45,71.46,71.4,58.17,0.56,11.09,50.46,101.87,7.01,0.96,1.79,2.06,20.71,19.64,10.97,22.64,94.79,66.54,4.7,8.73,1.57,-3.31,0.76,0.88,0.97,1.21,0.0,0.95,0.89,-0.07,0,0.0
A011390,부산산업,1990,12,2016,Annual,7.48,20.87,10.54,245.51,240.17,111.79,20.86,106.53,12.46,14.85,0.21,16.27,13.72,54.31,0.49,10.33,46.99,88.64,7.29,1.04,2.13,2.02,23.29,24.43,11.45,23.16,109.91,70.63,5.31,7.6,1.77,-1.73,0.97,1.02,1.02,1.12,0.0,0.93,0.93,-0.01,0,0.0
A011390,부산산업,1990,12,2017,Annual,4.06,15.15,5.74,128.08,125.28,106.09,9.88,59.24,-4.2,5.96,1.21,-47.83,-48.08,53.75,0.48,9.41,45.07,82.05,2.83,0.95,2.06,1.76,22.31,16.84,8.16,14.35,119.7,72.61,4.46,5.8,1.68,0.32,1.24,1.38,0.93,0.96,0.0,0.91,0.96,0.07,0,0.0
A011390,부산산업,1990,12,2018,Annual,3.05,13.72,3.81,86.08,89.23,103.96,6.72,57.35,1.37,3.74,-3.58,-32.79,-23.71,48.64,0.45,9.91,46.53,87.01,7.56,0.92,2.01,1.7,22.61,16.55,8.22,13.99,135.68,83.55,4.17,5.12,1.72,-2.16,0.98,1.1,1.16,1.01,0.0,1.05,1.03,-0.04,0,0.0
A011390,부산산업,1990,12,2019,Annual,4.92,16.83,6.13,163.76,168.31,106.53,11.92,73.68,18.06,8.63,-0.89,90.24,90.36,47.37,0.44,10.69,42.91,75.18,8.94,1.05,2.34,1.89,26.7,15.88,6.79,12.84,140.04,99.98,4.47,6.35,2.06,-2.5,1.03,0.82,1.06,1.18,0.0,1.08,0.92,-0.05,0,0.0
A011390,부산산업,1990,12,2020,Annual,3.57,16.67,4.79,104.87,92.21,105.03,6.12,46.66,-17.97,4.95,1.52,-35.96,-40.54,50.68,0.46,11.88,36.87,58.41,13.27,0.87,2.18,1.45,21.9,13.61,6.23,9.06,149.43,102.14,4.04,6.01,1.69,-2.27,0.79,1.01,0.89,0.82,0.0,1.11,0.86,-0.06,0,0.0
A011390,부산산업,1990,12,2021,Annual,-2.54,11.68,0.31,7.53,-61.04,100.31,-4.06,-35.07,10.7,-4.84,1.91,-92.82,-178.71,49.81,0.48,11.37,42.07,72.63,6.82,0.97,2.47,1.61,24.25,11.32,4.59,7.4,144.47,79.12,5.72,5.42,1.83,0.25,0.89,1.43,1.47,1.11,0.0,0.96,1.14,0.02,0,0.0
A011390,부산산업,1990,12,2022,Annual,2.97,13.82,3.45,99.61,108.39,103.57,7.17,49.02,19.21,5.88,1.01,1222.23,-239.78,49.98,0.47,10.37,39.07,64.11,3.89,1.14,2.8,1.91,28.9,22.09,7.88,15.08,170.45,96.14,6.17,5.54,2.11,-0.31,1.03,0.85,1.13,1.19,0.0,0.91,0.93,0.02,0,0.0
A005030,부산주공,1975,12,2013,Annual,-2.16,7.57,-0.08,-2.44,-69.08,99.92,-9.62,-63.84,-1.9,-8.79,3.01,-104.68,77.55,57.98,0.37,7.66,80.81,421.17,0.8,0.85,1.07,4.12,29.61,4.0,3.72,15.35,71.6,55.7,3.95,9.05,1.36,-0.4,1.1,1.19,0.61,0.98,0.0,1.05,1.04,-0.03,0,0.0
A005030,부산주공,1975,12,2014,Annual,0.1,10.15,3.03,93.5,5.65,103.12,0.82,3.14,4.22,0.21,18.8,-3936.35,-104.92,63.42,0.38,7.12,82.3,464.82,0.0,0.83,1.02,4.5,30.86,5.81,5.72,25.73,66.97,50.07,4.02,9.56,1.31,-0.38,0.94,0.75,0.81,1.04,0.0,0.93,1.02,-0.02,0,0.0
A005030,부산주공,1975,12,2015,Annual,-0.25,9.81,2.05,44.1,-5.72,102.09,-1.04,-5.38,-5.08,18.33,7.26,-35.79,-333.22,66.52,0.31,7.76,79.52,388.17,0.0,0.75,0.92,3.91,21.52,5.28,5.72,22.36,63.32,41.26,4.26,7.77,1.1,-0.82,0.85,1.03,1.33,0.95,0.0,1.09,0.97,-0.04,0,0.0
A005030,부산주공,1975,12,2016,Annual,-5.08,5.19,-3.26,-51.86,-93.78,96.84,-20.98,-80.77,-6.53,-10.48,13.69,-248.8,1799.59,71.31,0.26,8.45,82.71,478.39,0.2,0.67,0.83,3.56,15.89,0.36,0.44,1.55,49.32,29.66,4.88,6.49,0.93,-0.67,0.88,1.89,1.07,0.93,0.0,1.09,1.04,-0.08,0,0.0
A005030,부산주공,1975,12,2017,Annual,-5.28,7.26,-1.23,-19.0,-83.01,98.78,-17.92,-81.55,6.18,39.9,13.87,-59.94,10.4,74.44,0.21,8.49,77.83,350.98,0.0,0.66,0.82,3.33,15.43,0.03,0.03,0.1,48.24,25.9,6.12,6.3,0.87,0.03,0.82,0.71,0.64,1.06,0.0,1.0,0.94,-0.01,0,0.0
A005030,부산주공,1975,12,2018,Annual,-10.46,5.15,-3.37,-39.66,-118.7,96.74,-34.47,-123.26,6.89,-21.54,-33.75,192.19,111.54,49.23,0.22,8.52,82.63,475.78,0.0,0.68,0.84,3.42,11.79,-4.44,-5.27,-18.02,47.97,28.06,5.92,6.19,0.9,2.57,1.29,1.41,11.25,1.07,0.0,1.0,1.06,0.01,0,0.0
A005030,부산주공,1975,12,2019,Annual,-10.55,4.29,-4.36,-42.13,-110.52,95.82,-56.81,-101.89,0.38,-42.58,-6.57,30.14,1.27,49.17,0.05,8.65,89.34,838.02,0.0,0.7,0.82,4.96,9.66,-3.61,-4.42,-21.96,43.97,23.73,5.92,6.14,0.95,-1.06,0.73,1.2,1.03,1.0,0.0,1.02,1.08,-0.04,0,0.0
A005030,부산주공,1975,12,2020,Annual,-8.8,6.76,-2.95,-18.17,-51.88,97.13,-45.4,-54.16,-25.35,-11.41,-4.25,-49.5,-37.75,53.16,0.04,9.71,89.33,837.65,0.3,0.57,0.64,5.39,6.16,-0.93,-1.45,-7.82,45.22,26.15,4.89,4.96,0.78,-0.38,1.52,0.63,0.8,0.75,0.0,1.12,1.0,0.01,0,0.0
A005030,부산주공,1975,12,2021,Annual,-6.29,3.69,-5.0,-30.44,-35.0,95.24,-43.15,-38.25,22.33,-13.03,-2.57,107.34,-12.6,53.98,0.25,8.7,90.33,934.45,0.01,0.76,0.85,7.5,6.08,-0.51,-0.6,-4.53,43.94,23.12,5.42,5.76,1.08,-0.08,0.88,1.83,0.68,1.22,0.0,0.9,1.01,-0.03,0,0.0
A005030,부산주공,1975,12,2022,Annual,-4.21,4.08,-2.8,-18.61,-28.95,97.27,-45.1,-27.97,23.4,-7.54,-31.59,-30.85,-17.31,37.84,0.22,6.89,90.84,992.1,0.34,0.97,1.07,10.34,6.64,0.36,0.33,3.42,74.21,53.79,7.1,6.38,1.73,3.62,0.66,0.9,0.5,1.23,0.0,0.79,1.01,-0.11,0,0.0
A002070,비비안,1976,12,2013,Annual,-2.3,53.55,-2.6,-87.97,-75.61,97.47,-3.7,-71.95,-6.56,1.46,-1.57,479.46,436.3,29.04,2.31,56.14,38.26,61.96,2.54,1.04,2.83,1.66,33.88,-2.39,-0.84,-1.4,169.46,85.11,7.54,3.51,2.46,-2.65,1.88,1.06,0.84,0.93,0.03,0.99,1.08,0.01,0,0.0
A002070,비비안,1976,12,2014,Annual,-0.08,52.34,-7.03,-221.85,23.03,93.43,1.13,2.49,-6.87,-1.74,-4.0,152.19,-96.68,32.9,3.44,59.37,28.41,39.69,2.71,1.02,3.03,1.55,31.55,3.88,1.28,1.98,215.5,97.45,6.06,3.43,2.41,-0.33,0.88,1.02,1.06,0.93,0.03,1.06,0.74,-0.02,0,0.0
A002070,비비안,1976,12,2015,Annual,2.97,55.73,-3.9,-118.71,141.97,96.25,7.12,94.87,-3.48,-2.99,-24.47,-46.49,-3606.64,28.48,4.13,59.63,20.42,25.65,2.62,1.15,4.66,1.53,30.46,20.03,4.3,6.57,310.18,140.96,8.17,3.77,2.6,-0.28,0.61,0.94,1.23,0.97,0.03,1.0,0.72,-0.0,0,0.0
A002070,비비안,1976,12,2016,Annual,-1.88,58.82,-1.28,-39.35,-61.47,98.74,-3.36,-57.14,1.22,-13.55,-21.95,-66.86,-164.05,24.7,4.2,60.1,23.54,30.79,4.22,1.32,6.01,1.68,30.83,-4.33,-0.72,-1.21,266.58,109.16,12.23,4.13,3.01,-0.59,0.81,0.95,1.31,1.01,0.04,1.01,1.15,0.0,0,0.0
A002070,비비안,1976,12,2017,Annual,-0.77,58.43,-0.7,-22.03,-51.08,99.3,-3.06,-24.6,1.63,-3.25,-4.92,-44.01,-58.2,24.0,4.25,59.14,24.39,32.25,1.89,1.43,5.95,1.88,31.33,1.45,0.24,0.46,262.8,102.35,12.62,4.27,3.22,-8.26,1.17,1.01,1.05,1.02,0.04,0.98,1.04,0.02,0,0.0
A002070,비비안,1976,12,2018,Annual,-2.73,57.74,-2.14,-65.79,-73.6,97.91,-4.65,-85.3,-1.76,-7.25,-2.39,198.61,245.76,24.76,2.73,59.88,25.88,34.92,2.38,1.46,5.8,1.94,30.78,-10.35,-1.78,-3.47,244.72,90.08,12.09,4.2,3.3,0.54,0.91,1.01,0.93,0.98,0.04,1.01,1.06,-0.04,0,0.0
A002070,비비안,1976,12,2019,Annual,-1.24,58.39,1.58,45.18,45.65,101.6,3.05,-32.37,-6.95,-3.14,-3.66,-168.68,-57.77,25.26,2.31,56.81,23.99,31.56,6.9,1.43,5.74,1.91,28.64,2.3,0.4,0.77,299.61,124.05,12.8,4.31,3.15,8.92,0.93,0.99,1.15,0.93,0.04,0.95,0.93,-0.08,0,0.0
A002070,비비안,1976,12,2020,Annual,-28.53,56.07,1.1,19.88,-500.97,101.11,-52.92,-516.64,-6.81,-10.92,0.56,-35.18,2049.05,17.91,0.47,54.98,52.26,109.45,7.6,1.14,2.8,1.91,18.12,-74.74,-26.66,-51.01,302.06,186.53,13.93,4.54,2.46,-0.03,0.91,1.04,1.24,0.93,0.06,0.97,2.18,-0.01,0,0.0
A002070,비비안,1976,12,2021,Annual,-1.71,55.23,0.76,10.04,-12.5,100.76,-1.83,-22.72,2.49,14.42,-0.49,-29.45,-93.86,17.0,0.29,54.47,47.89,91.88,4.03,0.97,1.94,1.94,13.29,-0.04,-0.02,-0.04,329.1,177.11,14.03,4.67,1.92,0.36,1.19,1.02,1.4,1.02,0.07,0.99,0.92,0.02,0,0.0
A002070,비비안,1976,12,2022,Annual,-3.83,55.65,2.68,38.35,-93.98,102.76,-14.01,-54.0,13.41,-6.48,2.54,302.55,154.47,17.18,0.29,52.97,51.96,108.18,3.07,1.07,2.14,2.13,14.3,-4.86,-2.28,-4.85,92.13,47.26,13.58,5.0,1.94,0.17,1.0,0.99,0.98,1.13,0.08,0.97,1.09,0.04,0,0.0
A100220,비상교육,2008,12,2012,Annual,11.67,49.5,14.83,346.32,314.53,117.41,14.82,274.28,3.72,11.57,78.26,37.68,28.66,19.22,15.71,34.67,34.87,53.54,0.66,0.74,2.23,1.1,23.35,38.3,17.17,18.89,165.83,140.84,2.16,8.95,1.55,-0.56,1.15,0.98,0.88,1.04,0.12,0.93,1.13,0.01,0,0.0
A100220,비상교육,2008,12,2013,Annual,9.96,48.52,14.07,292.29,295.15,116.37,13.22,211.53,-6.69,9.23,8.23,-11.49,-20.34,18.0,16.25,34.46,38.44,62.45,6.97,0.59,1.6,0.93,20.78,26.06,16.3,15.17,179.19,143.2,2.02,7.17,1.11,-0.83,0.9,1.02,1.33,0.93,0.05,0.99,1.1,-0.04,0,0.0
A100220,비상교육,2008,12,2014,Annual,7.66,43.92,12.2,256.93,225.9,113.89,9.56,168.49,1.47,2.92,-1.58,-12.01,-21.96,17.73,13.16,31.72,36.6,57.73,5.35,0.56,1.48,0.89,21.06,24.64,16.61,14.8,202.26,168.78,1.89,6.48,1.06,0.59,1.36,1.1,0.78,1.01,0.06,0.92,0.95,0.06,0,0.0
A100220,비상교육,2008,12,2015,Annual,11.73,47.61,19.77,437.67,354.74,124.64,14.06,258.88,5.09,10.53,1.96,70.34,60.86,18.89,13.26,27.84,26.78,36.57,5.78,0.6,1.88,0.88,22.14,37.7,20.04,17.58,243.92,203.57,1.76,7.09,1.22,-3.1,0.9,0.92,1.01,1.05,0.07,0.88,0.73,-0.05,0,0.0
A100220,비상교육,2008,12,2016,Annual,17.81,53.86,24.65,545.67,509.99,132.71,18.06,394.01,0.02,13.13,-2.87,24.68,51.83,18.0,18.09,29.22,18.74,23.06,8.98,0.61,2.67,0.78,22.14,67.87,25.45,19.95,272.75,234.96,1.9,8.11,1.19,-2.46,0.91,0.88,1.1,1.0,0.07,1.05,0.7,-0.07,0,0.0
A100220,비상교육,2008,12,2017,Annual,12.4,51.84,17.69,396.37,374.19,121.49,12.04,278.25,1.23,7.34,-0.36,-27.36,-29.51,16.77,19.57,34.16,18.42,22.58,6.93,0.59,3.16,0.72,22.41,62.75,19.85,14.31,285.34,235.35,1.94,7.65,1.14,-1.03,1.06,1.04,1.0,1.01,0.07,1.17,0.98,0.04,0,0.0
A100220,비상교육,2008,12,2018,Annual,1.44,47.45,6.38,158.99,92.91,106.82,2.9,37.59,11.18,-1.07,12.61,-59.89,-87.11,19.04,19.37,41.07,18.65,22.92,2.06,0.63,3.42,0.78,24.92,41.5,12.13,9.44,268.18,222.02,2.16,7.65,1.21,-0.58,0.84,1.09,1.03,1.11,0.08,1.2,1.01,-0.03,0,0.0
A100220,비상교육,2008,12,2019,Annual,5.6,51.86,11.0,337.58,325.56,112.36,10.04,173.62,23.14,3.65,18.54,112.33,379.26,20.05,13.03,40.85,25.08,33.47,3.75,0.74,3.35,0.95,30.68,46.11,13.78,13.04,231.05,204.91,2.37,10.75,1.46,-1.59,1.07,0.92,0.8,1.23,0.09,0.99,1.34,-0.02,1,0.0
A100220,비상교육,2008,12,2020,Annual,-8.65,46.3,-8.62,-228.62,-260.27,92.06,-8.24,-228.41,-13.58,-8.61,34.84,-167.72,-233.59,29.39,11.38,54.92,25.56,34.34,2.17,0.63,2.48,0.84,26.52,1.43,0.58,0.49,209.18,182.49,2.08,10.89,1.21,-0.81,0.84,1.12,0.96,0.86,0.07,1.34,1.02,-0.13,0,0.0
A100220,비상교육,2008,12,2021,Annual,2.8,57.0,3.59,119.14,134.72,103.73,4.42,93.12,25.11,2.04,8.63,-152.11,-140.48,30.96,9.42,53.41,26.36,35.8,9.28,0.81,3.1,1.09,33.17,32.27,10.39,11.32,177.2,147.54,3.11,12.4,1.44,12.89,0.78,0.81,0.94,1.25,0.04,0.97,1.03,-0.04,0,0.0
A100220,비상교육,2008,12,2022,Annual,-0.4,58.03,1.4,54.57,5.1,101.42,0.17,-15.63,17.37,-1.36,35.36,-54.19,-116.93,36.79,5.48,56.63,36.22,56.8,3.67,0.87,2.76,1.27,38.94,17.69,6.42,8.18,167.9,117.28,3.45,8.12,1.58,-0.06,0.97,0.98,0.71,1.17,0.05,1.06,1.37,0.0,0,0.0
A030790,비케이탑스,2010,12,2013,Annual,-33.78,6.35,-15.1,-403.37,-949.14,86.88,131.94,-884.59,52.7,-689.65,-75.16,901.92,592.22,13.25,4.6,21.45,159.15,-269.07,6.69,1.7,1.43,0.0,26.72,-45.15,-31.69,0.0,41.19,34.47,11.82,67.13,2.92,0.09,0.0,0.7,3.47,1.53,0.01,3.18,1.7,-0.3,0,1.0
A030790,비케이탑스,2010,12,2017,Annual,-23.58,6.8,-9.06,-21.74,-55.57,91.69,-33.19,-56.01,-8.32,89.46,-26.25,17.69,412.69,2.04,3.22,15.86,22.61,29.21,61.93,0.87,2.22,1.43,2.4,-48.2,-21.75,-31.16,457.04,456.61,13.13,2276.7,3.03,-3.65,0.53,1.04,0.96,0.92,0.26,1.12,0.4,-0.01,1,0.0
A030790,비케이탑스,2010,12,2018,Annual,-23.69,-5.56,-28.31,-42.73,-35.76,77.94,-20.43,-35.37,-18.86,5.89,-72.01,153.37,-18.49,0.3,0.49,22.74,56.22,128.41,39.56,0.48,1.08,0.86,1.51,-22.86,-21.27,-18.34,97.56,95.43,9.44,61.93,1.18,0.51,3.03,-1.22,1.84,0.81,0.25,1.43,2.49,0.04,0,0.0
A030790,비케이탑스,2010,12,2019,Annual,-302.19,2.46,-31.88,-6.1,-34.78,75.83,-33.86,-53.41,-83.42,-50.71,-10.96,-81.32,111.57,0.53,0.66,34.34,57.79,136.91,7.64,0.08,0.14,0.19,0.19,-38.15,-268.72,-50.06,34.19,32.75,1.8,7.86,0.14,0.36,1.35,-2.26,1.71,0.17,0.47,1.51,1.03,0.12,0,0.0
A030790,비케이탑스,2010,12,2020,Annual,-497.02,10.32,-34.67,-8.47,-113.06,74.26,-142.13,-121.43,-15.07,-43.98,1456.59,-7.64,39.68,11.63,1.64,44.99,66.71,200.37,2.21,0.12,0.19,0.31,0.24,-93.8,-487.72,-149.8,30.96,29.12,3.15,13.02,0.14,-61.54,1.94,0.24,0.87,0.85,0.3,1.31,1.15,0.19,0,0.0
A030790,비케이탑스,2010,12,2021,Annual,-137.76,3.58,-41.69,-146.79,-485.1,70.58,-243.33,-485.1,151.55,-78.18,83.22,202.49,-30.28,13.65,9.77,45.27,95.35,2049.24,0.24,0.28,0.33,1.77,3.52,-41.68,-125.42,-221.53,55.49,10.89,5.62,1.33,0.42,0.95,0.5,2.88,0.63,2.52,0.05,1.01,1.43,0.16,0,0.0
A030790,비케이탑스,2010,12,2022,Annual,-45.12,7.16,-30.17,-90.93,-136.03,76.82,-228.88,-136.03,28.69,50.19,-22.28,-6.88,-57.85,11.77,8.69,37.33,92.25,1190.27,2.25,0.31,0.33,5.07,3.01,-10.47,-31.65,-160.54,79.96,42.21,5.34,0.92,0.7,-1.61,1.1,0.5,0.4,1.29,0.1,0.82,0.97,-0.12,0,0.0
A005180,빙그레,1978,12,2012,Annual,6.42,31.82,8.43,133.82,135.51,109.2,16.14,102.08,9.52,10.45,5.49,32.56,20.64,37.25,0.41,23.4,19.63,24.43,11.37,1.52,7.74,1.89,15.88,70.54,9.11,17.22,379.74,324.14,12.88,18.8,3.32,-0.6,0.92,0.94,0.93,1.1,0.04,1.02,1.0,-0.0,0,0.0
