Symbol,Name,결산월,회계년,주기,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA
A002070,비비안,12,2020,Annual,0.91,1.04,1.24,0.93,0.06,0.97,2.18,-0.01
A002070,비비안,12,2021,Annual,1.19,1.02,1.4,1.02,0.07,0.99,0.92,0.02
A002070,비비안,12,2022,Annual,1.0,0.99,0.98,1.13,0.08,0.97,1.09,0.04
A001420,태원물산,12,2011,Annual,,,,,,,,-0.06
A001420,태원물산,12,2012,Annual,0.93,1.02,0.91,1.06,0.0,1.05,0.88,0.06
A001420,태원물산,12,2013,Annual,0.86,0.68,1.05,0.85,0.0,1.16,0.79,-0.0
A001420,태원물산,12,2014,Annual,0.91,1.04,1.06,0.83,0.0,1.49,0.96,0.0
A001420,태원물산,12,2015,Annual,1.05,1.33,1.03,0.97,0.0,0.84,1.04,-0.02
A001420,태원물산,12,2016,Annual,0.88,0.63,1.22,1.04,0.0,0.96,1.01,-0.05
A001420,태원물산,12,2017,Annual,1.24,1.21,1.02,0.78,0.0,1.36,0.76,0.02
A001420,태원물산,12,2018,Annual,0.85,1.17,0.5,0.88,0.0,0.95,0.77,-0.02
A001420,태원물산,12,2019,Annual,0.96,1.07,1.04,1.0,0.0,0.92,0.98,-0.04
A001420,태원물산,12,2020,Annual,1.21,1.71,1.05,0.75,0.0,1.25,1.11,-0.03
A001420,태원물산,12,2021,Annual,1.35,0.75,1.03,0.6,0.0,1.19,0.94,-0.03
A001420,태원물산,12,2022,Annual,0.5,1.14,0.4,1.11,0.0,1.0,0.94,-0.02
A007120,미래아이앤지,12,2011,Annual,,,,,,,,-0.02
A007120,미래아이앤지,12,2012,Annual,1.08,1.3,1.28,1.36,0.0,0.89,0.79,0.04
A007120,미래아이앤지,12,2013,Annual,1.48,0.9,0.5,0.76,0.01,2.08,1.39,0.02
A007120,미래아이앤지,12,2014,Annual,0.59,1.1,2.8,0.7,0.1,1.28,0.5,-0.06
A007120,미래아이앤지,12,2015,Annual,1.58,0.73,0.19,0.49,0.1,0.89,0.27,-0.03
A007120,미래아이앤지,12,2016,Annual,1.31,1.19,4.49,1.07,0.02,0.91,0.89,0.04
A007120,미래아이앤지,12,2017,Annual,1.28,0.97,0.78,0.78,0.03,1.47,0.82,-0.02
A007120,미래아이앤지,12,2018,Annual,0.73,1.3,0.93,0.84,0.04,0.67,0.93,0.03
A007120,미래아이앤지,12,2019,Annual,0.57,0.85,1.32,1.16,0.01,0.57,0.89,0.03
A007120,미래아이앤지,12,2020,Annual,0.77,0.56,0.52,0.77,0.08,1.44,0.82,-0.02
A007120,미래아이앤지,12,2021,Annual,0.12,0.94,1.89,1.35,0.14,1.1,9.28,-0.01
A007120,미래아이앤지,12,2022,Annual,5.05,1.03,1.07,1.64,0.88,0.66,1.0,-0.03
A011090,에넥스,12,2011,Annual,,,,,,,,-0.01
A011090,에넥스,12,2012,Annual,0.69,1.25,0.63,1.04,0.06,1.03,1.02,-0.11
A011090,에넥스,12,2013,Annual,1.35,0.85,1.57,1.19,0.09,0.8,0.94,0.08
A011090,에넥스,12,2014,Annual,1.1,0.9,0.79,1.12,0.09,1.07,0.96,0.05
A011090,에넥스,12,2015,Annual,0.64,0.95,1.04,1.18,0.08,1.03,0.92,-0.11
A011090,에넥스,12,2016,Annual,1.24,1.17,0.89,1.28,0.07,0.94,1.18,0.14
A011090,에넥스,12,2017,Annual,0.92,1.09,0.88,1.1,0.08,0.9,1.06,-0.02
A011090,에넥스,12,2018,Annual,0.9,1.75,1.16,1.03,0.09,0.59,0.95,0.03
A011090,에넥스,12,2019,Annual,1.03,1.08,1.29,0.82,0.09,1.03,0.96,-0.01
A011090,에넥스,12,2020,Annual,0.98,1.07,0.96,0.64,0.15,1.24,1.02,-0.22
A011090,에넥스,12,2021,Annual,1.18,1.15,0.53,0.86,0.13,1.12,0.83,0.05
A011090,에넥스,12,2022,Annual,0.71,10.73,0.7,1.02,0.04,0.92,1.31,-0.13
A000300,대유플러스,12,2011,Annual,,,,,,,,-0.01
A000300,대유플러스,12,2012,Annual,0.77,6.44,0.89,1.13,0.01,0.95,0.89,-0.03
A000300,대유플러스,12,2013,Annual,0.78,0.11,0.95,1.12,0.01,1.07,0.96,-0.1
A000300,대유플러스,12,2014,Annual,0.91,1.09,0.99,1.18,0.01,1.23,1.18,-0.02
A000300,대유플러스,12,2015,Annual,0.67,0.87,1.18,0.99,0.01,1.12,0.91,0.01
A000300,대유플러스,12,2016,Annual,0.95,0.84,1.16,0.88,0.01,0.98,0.72,-0.01
A000300,대유플러스,12,2017,Annual,0.95,1.13,0.7,1.05,0.01,0.93,1.02,0.01
A000300,대유플러스,12,2018,Annual,1.12,0.62,1.35,1.1,0.01,0.97,1.2,-0.02
A000300,대유플러스,12,2019,Annual,1.57,1.51,0.19,0.91,0.01,0.83,3.29,0.0
A000300,대유플러스,12,2020,Annual,1.35,0.87,2.96,0.99,0.02,1.3,0.87,-0.01
A000300,대유플러스,12,2021,Annual,1.24,1.17,0.7,1.03,0.02,0.99,1.03,0.04
A000300,대유플러스,12,2022,Annual,5.72,1.22,1.39,0.11,0.02,1.57,1.04,-0.03
A002870,신풍,12,2011,Annual,,,,,,,,-0.03
A002870,신풍,12,2012,Annual,1.01,3.03,4.54,1.0,0.02,1.1,1.29,-0.03
A002870,신풍,12,2013,Annual,0.94,0.14,6.38,1.19,0.02,1.2,1.18,-0.01
A002870,신풍,12,2014,Annual,1.22,-11.88,1.24,0.75,0.02,1.12,1.13,-0.02
A002870,신풍,12,2015,Annual,0.96,1.2,1.45,1.03,0.02,0.97,1.09,-0.05
A002870,신풍,12,2016,Annual,1.34,-0.07,1.09,1.15,0.03,0.71,1.0,-0.03
A002870,신풍,12,2017,Annual,0.87,1.54,0.94,1.12,0.03,0.86,0.99,-0.02
A002870,신풍,12,2018,Annual,0.95,0.54,0.86,1.07,0.03,0.81,0.97,-0.01
A002870,신풍,12,2019,Annual,1.13,1.03,1.36,1.02,0.03,1.03,0.91,-0.03
A002870,신풍,12,2020,Annual,1.32,1.72,1.42,0.22,0.03,4.72,0.11,0.02
A002870,신풍,12,2021,Annual,0.67,0.85,0.55,0.77,0.89,0.65,0.7,0.01
A002870,신풍,12,2022,Annual,3.52,1.44,1.12,0.73,0.75,1.15,5.59,-0.0
A006380,카프로,12,2011,Annual,,,,,,,,-0.05
A006380,카프로,12,2012,Annual,0.91,-66.9,1.43,0.82,0.0,1.35,0.9,0.05
A006380,카프로,12,2013,Annual,0.99,0.02,1.21,0.81,0.0,1.02,1.17,-0.09
A006380,카프로,12,2014,Annual,0.8,0.54,2.16,0.51,0.0,1.37,0.98,-0.13
A006380,카프로,12,2015,Annual,1.3,1.12,0.77,0.55,0.0,0.7,0.93,-0.1
A006380,카프로,12,2016,Annual,1.65,9.69,0.99,1.61,0.0,1.18,1.16,0.09
A006380,카프로,12,2017,Annual,0.71,-0.3,0.98,1.57,0.0,0.99,0.92,-0.05
A006380,카프로,12,2018,Annual,0.87,1.34,0.98,1.07,0.0,1.0,0.88,0.02
A006380,카프로,12,2019,Annual,0.73,-0.68,0.27,0.76,0.0,1.24,1.31,-0.19
A006380,카프로,12,2020,Annual,1.62,0.41,2.76,0.58,0.01,1.5,1.22,-0.06
A006380,카프로,12,2021,Annual,0.81,-7.18,0.32,2.29,0.0,0.43,1.13,0.1
A006380,카프로,12,2022,Annual,0.62,-0.1,0.23,0.73,0.0,0.89,1.34,-0.19
A025620,제이준코스메틱,12,2011,Annual,,,,,,,,-0.15
A025620,제이준코스메틱,12,2012,Annual,1.43,2.23,2.03,0.88,0.0,1.26,0.9,-0.05
A025620,제이준코스메틱,12,2013,Annual,1.07,0.17,0.33,0.6,0.0,2.38,1.25,-0.13
A025620,제이준코스메틱,12,2014,Annual,0.15,0.15,2.21,0.24,0.0,6.74,0.36,-0.48
A025620,제이준코스메틱,12,2015,Annual,58.52,3.29,12.05,1.12,0.0,0.93,1.74,0.17
A025620,제이준코스메틱,12,2016,Annual,0.19,-1.9,1.45,10.41,0.01,0.24,0.42,0.05
A025620,제이준코스메틱,12,2017,Annual,3.45,0.64,1.18,1.55,0.01,2.04,0.67,0.28
A025620,제이준코스메틱,12,2018,Annual,1.47,1.07,0.59,1.02,0.01,1.24,2.43,0.18
A025620,제이준코스메틱,12,2019,Annual,1.19,3.25,4.63,0.4,0.01,2.65,1.39,-0.45
A025620,제이준코스메틱,12,2020,Annual,0.09,0.76,1.97,0.58,0.14,0.52,0.56,-0.08
A025620,제이준코스메틱,12,2021,Annual,0.9,4.07,0.84,0.49,0.41,1.72,0.77,-0.14
A025620,제이준코스메틱,12,2022,Annual,1.53,0.33,0.81,0.42,0.38,1.81,0.57,-0.12
A044380,주연테크,12,2011,Annual,,,,,,,,-0.12
A044380,주연테크,12,2012,Annual,0.43,0.49,0.52,1.16,0.41,0.83,0.91,-0.08
A044380,주연테크,12,2013,Annual,1.16,0.96,0.74,0.81,0.3,1.03,0.9,-0.0
A044380,주연테크,12,2014,Annual,1.69,0.94,0.99,0.71,0.3,1.1,0.99,0.08
A044380,주연테크,12,2015,Annual,0.45,1.28,1.0,1.21,0.19,1.15,1.67,-0.23
A044380,주연테크,12,2016,Annual,0.68,0.67,4.67,0.96,0.22,0.77,1.15,0.06
A044380,주연테크,12,2017,Annual,2.15,1.27,1.75,1.23,0.18,1.46,0.34,0.02
A044380,주연테크,12,2018,Annual,2.89,0.67,0.9,0.73,0.12,0.97,2.23,0.07
A044380,주연테크,12,2019,Annual,1.6,4.13,0.9,0.95,0.11,0.48,1.16,-0.06
A044380,주연테크,12,2020,Annual,0.46,0.58,0.63,1.5,0.07,0.68,1.12,-0.07
A044380,주연테크,12,2021,Annual,1.36,1.4,0.57,1.41,0.04,0.86,0.7,0.24
A044380,주연테크,12,2022,Annual,0.82,8.02,1.73,0.76,0.03,1.46,0.91,-0.19
A030720,동원수산,12,2011,Annual,,,,,,,,0.01
A030720,동원수산,12,2012,Annual,1.71,1.17,1.08,1.03,0.02,1.05,1.0,0.16
A030720,동원수산,12,2013,Annual,0.91,-42.49,0.91,0.99,0.02,1.05,1.09,-0.03
A030720,동원수산,12,2014,Annual,0.52,0.27,1.18,0.94,0.01,1.1,1.03,-0.14
A030720,동원수산,12,2015,Annual,1.42,-0.09,1.07,1.08,0.01,0.78,0.98,0.07
A030720,동원수산,12,2016,Annual,0.69,0.94,1.0,1.12,0.02,1.2,1.0,-0.01
A030720,동원수산,12,2017,Annual,1.28,0.75,0.85,1.21,0.01,1.03,0.97,-0.07
A030720,동원수산,12,2018,Annual,0.99,0.98,1.17,0.88,0.01,1.09,0.85,0.05
A030720,동원수산,12,2019,Annual,1.0,0.82,0.89,1.15,0.04,0.74,0.91,-0.04
A030720,동원수산,12,2020,Annual,1.24,2.06,1.12,0.89,0.04,1.26,1.05,-0.09
A030720,동원수산,12,2021,Annual,1.2,0.6,1.1,0.99,0.05,0.96,0.85,0.01
A030720,동원수산,12,2022,Annual,0.9,1.13,0.77,1.22,0.04,0.94,1.12,0.09
A088790,진도,12,2011,Annual,,,,,,,,0.18
A088790,진도,12,2012,Annual,0.98,1.1,1.3,1.12,0.03,1.03,1.13,0.08
A088790,진도,12,2013,Annual,1.13,1.06,1.06,0.95,0.03,1.0,0.97,-0.03
A088790,진도,12,2014,Annual,1.14,0.98,0.83,0.79,0.03,1.03,0.82,-0.0
A088790,진도,12,2015,Annual,0.78,1.0,1.87,1.01,0.02,0.99,0.79,-0.06
A088790,진도,12,2016,Annual,1.05,0.94,0.97,1.01,0.02,0.94,0.88,0.0
A088790,진도,12,2017,Annual,1.17,0.98,0.93,1.04,0.02,1.03,0.98,0.07
A088790,진도,12,2018,Annual,0.67,1.02,1.16,0.94,0.02,1.05,0.99,0.03
A088790,진도,12,2019,Annual,0.98,1.12,1.03,0.65,0.02,1.14,0.89,-0.06
A088790,진도,12,2020,Annual,1.01,0.91,0.42,0.7,0.04,1.07,0.79,-0.11
A088790,진도,12,2021,Annual,1.18,0.95,0.97,1.08,0.02,0.84,1.07,-0.05
A088790,진도,12,2022,Annual,1.12,0.94,2.29,1.08,0.01,0.99,0.74,-0.02
A025890,한국주강,12,2011,Annual,,,,,,,,-0.02
A025890,한국주강,12,2012,Annual,0.78,1.43,0.91,1.05,0.02,0.95,0.54,-0.03
A025890,한국주강,12,2013,Annual,3.0,2.23,1.14,0.75,0.02,1.4,1.1,0.04
A025890,한국주강,12,2014,Annual,0.77,0.46,1.13,1.08,0.02,0.7,1.78,-0.04
A025890,한국주강,12,2015,Annual,1.11,0.66,1.05,0.89,0.02,0.92,0.5,-0.06
A025890,한국주강,12,2016,Annual,0.79,1.52,0.71,0.79,0.02,1.27,0.54,-0.05
A025890,한국주강,12,2017,Annual,1.42,5.69,0.28,1.13,0.01,0.97,10.18,0.01
A025890,한국주강,12,2018,Annual,0.58,-0.09,1.27,1.31,0.0,0.91,0.75,-0.1
A025890,한국주강,12,2019,Annual,0.75,2.51,1.41,0.93,0.0,0.99,1.34,-0.11
A025890,한국주강,12,2020,Annual,1.55,-0.86,0.79,0.93,0.0,0.98,1.05,0.01
A025890,한국주강,12,2021,Annual,1.18,1.76,0.91,1.34,0.0,0.72,1.25,0.07
A025890,한국주강,12,2022,Annual,0.66,1.14,1.51,1.2,0.0,0.84,0.86,-0.04
A001210,금호전기,12,2011,Annual,,,,,,,,0.04
A001210,금호전기,12,2012,Annual,0.7,1.82,1.12,1.2,0.02,0.8,1.13,-0.05
A001210,금호전기,12,2013,Annual,1.49,1.0,1.16,1.02,0.02,0.83,1.13,0.03
A001210,금호전기,12,2014,Annual,0.87,0.92,0.92,1.16,0.02,0.89,0.96,0.02
A001210,금호전기,12,2015,Annual,1.15,1.18,0.86,0.89,0.03,1.23,1.0,0.01
A001210,금호전기,12,2016,Annual,0.98,0.83,0.49,1.05,0.03,0.78,1.05,-0.04
A001210,금호전기,12,2017,Annual,2.92,0.67,0.66,0.24,0.02,2.47,1.02,-0.05
A001210,금호전기,12,2018,Annual,0.41,3.27,10.46,0.63,0.01,1.69,1.2,-0.13
A001210,금호전기,12,2019,Annual,0.66,0.2,0.3,0.93,0.04,0.76,0.97,0.07
A001210,금호전기,12,2020,Annual,0.82,0.98,1.38,0.76,0.05,1.28,1.22,-0.09
A001210,금호전기,12,2021,Annual,1.16,1.22,0.56,0.93,0.15,1.03,0.83,0.04
A001210,금호전기,12,2022,Annual,0.91,1.08,2.43,1.11,0.21,1.08,1.0,-0.05
A010420,한솔PNS,12,2011,Annual,,,,,,,,-0.03
A010420,한솔PNS,12,2012,Annual,1.05,0.86,0.98,0.85,0.03,1.28,0.96,-0.07
A010420,한솔PNS,12,2013,Annual,1.24,0.82,0.94,1.33,0.05,0.89,1.1,0.09
A010420,한솔PNS,12,2014,Annual,0.72,1.04,1.08,1.18,0.13,1.01,0.92,-0.05
A010420,한솔PNS,12,2015,Annual,0.97,1.0,1.02,0.91,0.17,1.13,0.97,-0.03
A010420,한솔PNS,12,2016,Annual,1.07,1.24,0.54,0.96,0.15,0.81,1.09,-0.02
A010420,한솔PNS,12,2017,Annual,0.95,0.81,0.78,0.96,0.09,1.1,0.96,0.01
A010420,한솔PNS,12,2018,Annual,0.92,0.94,1.08,1.11,0.03,1.0,0.89,0.15
A010420,한솔PNS,12,2019,Annual,1.04,0.99,0.87,0.94,0.02,1.05,1.04,-0.12
A010420,한솔PNS,12,2020,Annual,0.91,1.1,1.23,1.05,0.12,0.91,0.98,-0.06
A010420,한솔PNS,12,2021,Annual,1.0,0.91,2.21,1.07,0.13,1.1,0.92,0.13
A010420,한솔PNS,12,2022,Annual,0.96,1.01,0.88,1.2,0.13,1.11,1.14,-0.1
A005110,한창,12,2011,Annual,,,,,,,,-0.12
A005110,한창,12,2012,Annual,0.76,0.66,4.92,1.23,0.85,0.96,1.02,0.09
A005110,한창,12,2013,Annual,1.14,0.69,0.49,1.34,0.02,1.45,1.06,0.18
A005110,한창,12,2014,Annual,0.84,1.09,1.13,0.75,0.01,0.86,1.09,0.09
A005110,한창,12,2015,Annual,0.89,1.11,1.24,1.02,0.0,1.76,1.11,0.11
A005110,한창,12,2016,Annual,0.4,1.65,3.07,2.94,0.02,0.38,1.07,-0.13
A005110,한창,12,2017,Annual,0.39,1.45,0.38,2.22,0.4,0.56,1.14,-0.05
A005110,한창,12,2018,Annual,3.38,0.91,1.5,0.88,0.13,1.0,1.14,0.16
A005110,한창,12,2019,Annual,0.39,0.6,2.08,0.61,0.2,1.41,1.02,-0.03
A005110,한창,12,2020,Annual,7.7,0.9,0.71,0.42,0.06,2.14,0.96,0.11
A005110,한창,12,2021,Annual,0.48,1.41,0.94,1.39,0.09,0.97,1.06,-0.01
A005110,한창,12,2022,Annual,0.73,0.62,0.87,2.54,0.1,0.74,1.1,-0.02
A001770,SHD,12,2011,Annual,,,,,,,,0.03
A001770,SHD,12,2012,Annual,0.85,0.91,0.97,0.98,0.02,1.42,1.01,-0.04
A001770,SHD,12,2013,Annual,1.23,1.87,1.23,0.83,0.02,1.21,0.94,-0.0
A001770,SHD,12,2014,Annual,1.06,0.6,0.89,0.8,0.02,0.91,0.92,-0.04
A001770,SHD,12,2015,Annual,1.01,0.59,1.13,0.92,0.02,1.56,0.88,-0.05
A001770,SHD,12,2016,Annual,1.03,1.64,0.99,1.23,0.02,0.86,1.01,-0.05
A001770,SHD,12,2017,Annual,0.8,0.7,0.9,0.87,0.02,0.75,1.18,0.03
A001770,SHD,12,2018,Annual,0.81,1.14,1.09,1.17,0.02,1.02,0.92,-0.05
A001770,SHD,12,2019,Annual,0.96,1.36,1.49,1.03,0.02,1.11,1.01,-0.02
A001770,SHD,12,2020,Annual,0.97,1.08,1.23,1.04,0.03,1.11,0.97,-0.04
A001770,SHD,12,2021,Annual,0.89,0.72,0.96,1.35,0.03,0.57,0.93,0.09
A001770,SHD,12,2022,Annual,0.64,0.64,0.79,1.2,0.03,0.76,0.97,0.0
A008500,일정실업,12,2011,Annual,,,,,,,,0.02
A008500,일정실업,12,2012,Annual,0.99,0.64,1.46,1.22,0.0,1.28,1.34,0.03
A008500,일정실업,12,2013,Annual,0.92,1.07,0.63,0.99,0.0,0.81,0.8,-0.0
A008500,일정실업,12,2014,Annual,0.98,0.85,3.88,0.82,0.01,1.13,0.68,-0.08
A008500,일정실업,12,2015,Annual,1.13,0.87,0.52,0.87,0.01,1.38,0.88,0.0
A008500,일정실업,12,2016,Annual,0.93,0.98,0.43,1.16,0.01,1.0,0.82,0.05
A008500,일정실업,12,2017,Annual,1.14,2.66,1.14,0.62,0.0,1.53,1.77,-0.05
A008500,일정실업,12,2018,Annual,0.95,3.67,1.75,0.98,0.0,0.96,1.54,0.02
A008500,일정실업,12,2019,Annual,0.87,-0.11,2.06,0.83,0.0,1.22,1.38,-0.09
A008500,일정실업,12,2020,Annual,0.8,1.83,0.29,0.78,0.0,0.75,0.97,-0.21
A008500,일정실업,12,2021,Annual,0.89,1.27,2.6,0.99,0.01,1.14,1.3,-0.12
A008500,일정실업,12,2022,Annual,1.25,2.61,1.7,1.04,0.0,1.02,1.29,0.01
A030790,비케이탑스,12,2011,Annual,,,,,,,,-0.03
A030790,비케이탑스,12,2012,Annual,3.27,1.66,0.82,2.01,0.03,0.91,1.48,-0.0
A030790,비케이탑스,12,2013,Annual,0.0,0.7,3.47,1.53,0.01,3.18,1.7,-0.3
A030790,비케이탑스,12,2014,Annual,,0.61,0.42,0.29,0.13,0.46,0.45,0.0
A030790,비케이탑스,12,2015,Annual,,1.52,1.61,0.79,0.3,1.28,0.68,-0.07
A030790,비케이탑스,12,2016,Annual,inf,0.97,0.69,0.84,0.26,1.12,1.16,-0.04
A030790,비케이탑스,12,2017,Annual,0.53,1.04,0.96,0.92,0.26,1.12,0.4,-0.01
A030790,비케이탑스,12,2018,Annual,3.03,-1.22,1.84,0.81,0.25,1.43,2.49,0.04
A030790,비케이탑스,12,2019,Annual,1.35,-2.26,1.71,0.17,0.47,1.51,1.03,0.12
A030790,비케이탑스,12,2020,Annual,1.94,0.24,0.87,0.85,0.3,1.31,1.15,0.19
A030790,비케이탑스,12,2021,Annual,0.5,2.88,0.63,2.52,0.05,1.01,1.43,0.16
A030790,비케이탑스,12,2022,Annual,1.1,0.5,0.4,1.29,0.1,0.82,0.97,-0.12
A071950,코아스,12,2011,Annual,,,,,,,,0.04
A071950,코아스,12,2012,Annual,1.05,1.06,1.84,0.9,0.01,1.03,0.94,0.02
A071950,코아스,12,2013,Annual,0.72,1.17,0.64,1.15,0.01,0.95,1.04,-0.06
A071950,코아스,12,2014,Annual,0.75,0.84,1.02,1.12,0.01,1.13,0.97,-0.08
A071950,코아스,12,2015,Annual,0.56,1.26,0.95,0.98,0.01,1.13,1.1,-0.21
A071950,코아스,12,2016,Annual,0.76,0.76,0.92,1.01,0.01,1.1,1.04,-0.04
A071950,코아스,12,2017,Annual,0.96,1.29,1.17,1.17,0.01,0.68,1.03,0.02
A071950,코아스,12,2018,Annual,0.94,0.94,0.96,0.95,0.01,1.04,1.0,-0.02
A071950,코아스,12,2019,Annual,0.68,0.94,0.96,1.04,0.01,1.0,0.96,-0.02
A071950,코아스,12,2020,Annual,1.07,1.08,1.12,0.87,0.02,1.1,1.0,-0.06
A071950,코아스,12,2021,Annual,1.38,1.25,1.09,1.13,0.02,0.89,1.13,-0.08
A071950,코아스,12,2022,Annual,0.89,0.87,0.95,0.88,0.02,0.99,1.01,0.05
A000010,조흥은행,12,2011,Annual,,,,,,,,0.0
A000010,조흥은행,12,2012,Annual,,1.05,,1.01,0.08,0.95,,-0.01
A000010,조흥은행,12,2013,Annual,,0.95,,0.87,0.08,1.15,,0.02
A000010,조흥은행,12,2014,Annual,,0.93,,0.94,0.08,1.16,,0.01
A000010,조흥은행,12,2015,Annual,,0.94,,0.9,0.09,1.06,,0.0
A000010,조흥은행,12,2016,Annual,,0.93,,1.01,0.08,1.03,,-0.0
A000010,조흥은행,12,2017,Annual,,0.95,,1.06,0.07,1.02,,-0.01
A000010,조흥은행,12,2018,Annual,,1.06,,1.18,0.07,0.83,,0.02
A000010,조흥은행,12,2019,Annual,,1.06,,1.11,0.07,0.92,,-0.01
A000010,조흥은행,12,2020,Annual,,0.89,,0.9,0.14,1.13,,0.0
A000010,조흥은행,12,2021,Annual,,0.88,,0.98,0.14,1.07,,-0.01
A000010,조흥은행,12,2022,Annual,,1.2,,1.49,0.14,0.74,,-0.01
A000030,우리은행,12,2011,Annual,,,,,,,,0.01
A000030,우리은행,12,2012,Annual,,1.08,,0.9,0.05,1.13,,-0.01
A000030,우리은행,12,2013,Annual,,0.96,,0.9,0.05,1.24,,0.01
A000030,우리은행,12,2014,Annual,,0.97,,0.97,0.08,1.05,,0.0
A000030,우리은행,12,2015,Annual,,0.89,,0.94,0.08,1.13,,0.01
A000030,우리은행,12,2016,Annual,,0.93,,0.98,0.09,1.13,,-0.01
A000030,우리은행,12,2017,Annual,,0.97,,1.0,0.09,1.01,,0.01
A000030,우리은행,12,2018,Annual,,1.07,,1.05,0.07,0.94,,-0.02
A000030,우리은행,12,2019,Annual,,1.05,,1.09,0.08,0.92,,-0.0
A000030,우리은행,12,2020,Annual,,0.88,,0.87,0.13,1.17,,-0.01
A000030,우리은행,12,2021,Annual,,0.88,,0.99,0.14,1.03,,-0.02
A000030,우리은행,12,2022,Annual,,1.21,,1.51,0.14,0.72,,-0.04
A000060,메리츠화재,3,2011,Annual,,,,,,,,-0.09
A000060,메리츠화재,3,2012,Annual,,0.99,,1.13,0.01,1.09,,-0.04
A000060,메리츠화재,12,2013,Annual,,1.0,,0.78,0.02,0.95,,-0.06
A000060,메리츠화재,12,2014,Annual,,1.02,,1.4,0.03,0.96,,0.01
A000060,메리츠화재,12,2015,Annual,,0.97,,1.09,0.06,1.08,,-0.05
A000060,메리츠화재,12,2016,Annual,,1.01,,1.06,0.06,0.96,,-0.03
A000060,메리츠화재,12,2017,Annual,,0.98,,1.07,0.06,1.08,,-0.1
A000060,메리츠화재,12,2018,Annual,,0.97,,1.11,0.06,1.13,,-0.05
A000060,메리츠화재,12,2019,Annual,,1.01,,1.14,0.04,1.14,,-0.03
A000060,메리츠화재,12,2020,Annual,,0.97,,1.14,0.01,0.84,,0.01
A000060,메리츠화재,12,2021,Annual,,1.0,,1.1,0.01,0.89,,-0.04
A000060,메리츠화재,12,2022,Annual,,0.79,,0.77,0.01,0.18,,-0.14
A000090,두산상사,12,2011,Annual,,,,,,,,
A000090,두산상사,12,2012,Annual,,,,,,,,
A000090,두산상사,12,2013,Annual,,,,,,,,
A000090,두산상사,12,2014,Annual,,,,,,,,
A000090,두산상사,12,2015,Annual,,,,,,,,
A000090,두산상사,12,2016,Annual,,,,,,,,
A000090,두산상사,12,2017,Annual,,,,,,,,
A000090,두산상사,12,2018,Annual,,,,,,,,
A000090,두산상사,12,2019,Annual,,,,,,,,
A000090,두산상사,12,2020,Annual,,,,,,,,
A000090,두산상사,12,2021,Annual,,,,,,,,
A000090,두산상사,12,2022,Annual,,,,,,,,
A000110,제일은행,12,2011,Annual,,,,,,,,-0.01
A000110,제일은행,12,2012,Annual,,0.97,,0.95,0.08,0.83,,-0.03
A000110,제일은행,12,2013,Annual,,0.89,,0.76,0.08,1.36,,0.04
A000110,제일은행,12,2014,Annual,,0.94,,0.85,0.08,1.17,,0.03
A000110,제일은행,12,2015,Annual,,0.96,,0.79,0.07,1.74,,-0.05
A000110,제일은행,12,2016,Annual,,1.0,,0.83,0.07,0.71,,-0.04
A000110,제일은행,12,2017,Annual,,1.0,,1.05,0.07,0.9,,-0.04
A000110,제일은행,12,2018,Annual,,1.08,,1.13,0.08,0.96,,0.01
A000110,제일은행,12,2019,Annual,,1.04,,1.05,0.08,0.98,,0.0
A000110,제일은행,12,2020,Annual,,0.88,,0.89,0.11,1.07,,-0.03
A000110,제일은행,12,2021,Annual,,0.94,,1.0,0.11,1.36,,0.04
A000110,제일은행,12,2022,Annual,,1.31,,1.59,0.11,0.46,,0.05
A000130,한일은행,12,2011,Annual,,,,,,,,
A000130,한일은행,12,2012,Annual,,,,,,,,
A000130,한일은행,12,2013,Annual,,,,,,,,
A000130,한일은행,12,2014,Annual,,,,,,,,
A000130,한일은행,12,2015,Annual,,,,,,,,
A000130,한일은행,12,2016,Annual,,,,,,,,
A000130,한일은행,12,2017,Annual,,,,,,,,
A000130,한일은행,12,2018,Annual,,,,,,,,
A000130,한일은행,12,2019,Annual,,,,,,,,
A000130,한일은행,12,2020,Annual,,,,,,,,
A000130,한일은행,12,2021,Annual,,,,,,,,
A000130,한일은행,12,2022,Annual,,,,,,,,
A000160,대한중석,12,2011,Annual,,,,,,,,
A000160,대한중석,12,2012,Annual,,,,,,,,
A000160,대한중석,12,2013,Annual,,,,,,,,
A000160,대한중석,12,2014,Annual,,,,,,,,
A000160,대한중석,12,2015,Annual,,,,,,,,
A000160,대한중석,12,2016,Annual,,,,,,,,
A000160,대한중석,12,2017,Annual,,,,,,,,
A000160,대한중석,12,2018,Annual,,,,,,,,
A000160,대한중석,12,2019,Annual,,,,,,,,
A000160,대한중석,12,2020,Annual,,,,,,,,
A000160,대한중석,12,2021,Annual,,,,,,,,
A000160,대한중석,12,2022,Annual,,,,,,,,
A000170,LG금속,12,2011,Annual,,,,,,,,
A000170,LG금속,12,2012,Annual,,,,,,,,
A000170,LG금속,12,2013,Annual,,,,,,,,
A000170,LG금속,12,2014,Annual,,,,,,,,
A000170,LG금속,12,2015,Annual,,,,,,,,
A000170,LG금속,12,2016,Annual,,,,,,,,
A000170,LG금속,12,2017,Annual,,,,,,,,
A000170,LG금속,12,2018,Annual,,,,,,,,
A000170,LG금속,12,2019,Annual,,,,,,,,
A000170,LG금속,12,2020,Annual,,,,,,,,
