Symbol,Name,결산월,회계년,주기,벤포드
A053000,우리금융,12,2020,Annual,0
A053000,우리금융,12,2021,Annual,0
A053000,우리금융,12,2022,Annual,0
A053210,스카이라이프,12,2011,Annual,0
A053210,스카이라이프,12,2012,Annual,0
A053210,스카이라이프,12,2013,Annual,0
A053210,스카이라이프,12,2014,Annual,0
A053210,스카이라이프,12,2015,Annual,0
A053210,스카이라이프,12,2016,Annual,0
A053210,스카이라이프,12,2017,Annual,0
A053210,스카이라이프,12,2018,Annual,0
A053210,스카이라이프,12,2019,Annual,0
A053210,스카이라이프,12,2020,Annual,0
A053210,스카이라이프,12,2021,Annual,0
A053210,스카이라이프,12,2022,Annual,0
A053690,한미글로벌,12,2011,Annual,0
A053690,한미글로벌,12,2012,Annual,0
A053690,한미글로벌,12,2013,Annual,0
A053690,한미글로벌,12,2014,Annual,0
A053690,한미글로벌,12,2015,Annual,0
A053690,한미글로벌,12,2016,Annual,0
A053690,한미글로벌,12,2017,Annual,1
A053690,한미글로벌,12,2018,Annual,0
A053690,한미글로벌,12,2019,Annual,0
A053690,한미글로벌,12,2020,Annual,0
A053690,한미글로벌,12,2021,Annual,0
A053690,한미글로벌,12,2022,Annual,1
A055490,테이팩스,12,2011,Annual,1
A055490,테이팩스,12,2012,Annual,0
A055490,테이팩스,12,2013,Annual,0
A055490,테이팩스,12,2014,Annual,0
A055490,테이팩스,12,2015,Annual,0
A055490,테이팩스,12,2016,Annual,0
A055490,테이팩스,12,2017,Annual,0
A055490,테이팩스,12,2018,Annual,0
A055490,테이팩스,12,2019,Annual,0
A055490,테이팩스,12,2020,Annual,0
A055490,테이팩스,12,2021,Annual,0
A055490,테이팩스,12,2022,Annual,0
A055550,신한지주,12,2011,Annual,0
A055550,신한지주,12,2012,Annual,0
A055550,신한지주,12,2013,Annual,0
A055550,신한지주,12,2014,Annual,0
A055550,신한지주,12,2015,Annual,0
A055550,신한지주,12,2016,Annual,0
A055550,신한지주,12,2017,Annual,0
A055550,신한지주,12,2018,Annual,0
A055550,신한지주,12,2019,Annual,0
A055550,신한지주,12,2020,Annual,0
A055550,신한지주,12,2021,Annual,0
A055550,신한지주,12,2022,Annual,0
A057050,현대홈쇼핑,12,2011,Annual,0
A057050,현대홈쇼핑,12,2012,Annual,0
A057050,현대홈쇼핑,12,2013,Annual,0
A057050,현대홈쇼핑,12,2014,Annual,0
A057050,현대홈쇼핑,12,2015,Annual,0
A057050,현대홈쇼핑,12,2016,Annual,0
A057050,현대홈쇼핑,12,2017,Annual,0
A057050,현대홈쇼핑,12,2018,Annual,0
A057050,현대홈쇼핑,12,2019,Annual,0
A057050,현대홈쇼핑,12,2020,Annual,0
A057050,현대홈쇼핑,12,2021,Annual,0
A057050,현대홈쇼핑,12,2022,Annual,0
A058430,포스코스틸리온,12,2011,Annual,0
A058430,포스코스틸리온,12,2012,Annual,0
A058430,포스코스틸리온,12,2013,Annual,0
A058430,포스코스틸리온,12,2014,Annual,0
A058430,포스코스틸리온,12,2015,Annual,0
A058430,포스코스틸리온,12,2016,Annual,0
A058430,포스코스틸리온,12,2017,Annual,0
A058430,포스코스틸리온,12,2018,Annual,0
A058430,포스코스틸리온,12,2019,Annual,0
A058430,포스코스틸리온,12,2020,Annual,0
A058430,포스코스틸리온,12,2021,Annual,0
A058430,포스코스틸리온,12,2022,Annual,0
A058650,세아홀딩스,12,2011,Annual,0
A058650,세아홀딩스,12,2012,Annual,0
A058650,세아홀딩스,12,2013,Annual,0
A058650,세아홀딩스,12,2014,Annual,0
A058650,세아홀딩스,12,2015,Annual,0
A058650,세아홀딩스,12,2016,Annual,1
A058650,세아홀딩스,12,2017,Annual,0
A058650,세아홀딩스,12,2018,Annual,0
A058650,세아홀딩스,12,2019,Annual,0
A058650,세아홀딩스,12,2020,Annual,0
A058650,세아홀딩스,12,2021,Annual,0
A058650,세아홀딩스,12,2022,Annual,0
A058730,다스코,12,2011,Annual,0
A058730,다스코,12,2012,Annual,0
A058730,다스코,12,2013,Annual,0
A058730,다스코,12,2014,Annual,0
A058730,다스코,12,2015,Annual,0
A058730,다스코,12,2016,Annual,0
A058730,다스코,12,2017,Annual,0
A058730,다스코,12,2018,Annual,0
A058730,다스코,12,2019,Annual,0
A058730,다스코,12,2020,Annual,0
A058730,다스코,12,2021,Annual,0
A058730,다스코,12,2022,Annual,0
A058850,KTcs,12,2011,Annual,0
A058850,KTcs,12,2012,Annual,1
A058850,KTcs,12,2013,Annual,1
A058850,KTcs,12,2014,Annual,0
A058850,KTcs,12,2015,Annual,0
A058850,KTcs,12,2016,Annual,0
A058850,KTcs,12,2017,Annual,0
A058850,KTcs,12,2018,Annual,0
A058850,KTcs,12,2019,Annual,0
A058850,KTcs,12,2020,Annual,0
A058850,KTcs,12,2021,Annual,0
A058850,KTcs,12,2022,Annual,0
A058860,KTis,12,2011,Annual,0
A058860,KTis,12,2012,Annual,0
A058860,KTis,12,2013,Annual,0
A058860,KTis,12,2014,Annual,0
A058860,KTis,12,2015,Annual,0
A058860,KTis,12,2016,Annual,0
A058860,KTis,12,2017,Annual,0
A058860,KTis,12,2018,Annual,0
A058860,KTis,12,2019,Annual,0
A058860,KTis,12,2020,Annual,0
A058860,KTis,12,2021,Annual,0
A058860,KTis,12,2022,Annual,0
A060000,국민은행,12,2011,Annual,0
A060000,국민은행,12,2012,Annual,0
A060000,국민은행,12,2013,Annual,0
A060000,국민은행,12,2014,Annual,0
A060000,국민은행,12,2015,Annual,0
A060000,국민은행,12,2016,Annual,0
A060000,국민은행,12,2017,Annual,0
A060000,국민은행,12,2018,Annual,0
A060000,국민은행,12,2019,Annual,0
A060000,국민은행,12,2020,Annual,0
A060000,국민은행,12,2021,Annual,0
A060000,국민은행,12,2022,Annual,0
A060980,HL홀딩스,12,2011,Annual,0
A060980,HL홀딩스,12,2012,Annual,0
A060980,HL홀딩스,12,2013,Annual,1
A060980,HL홀딩스,12,2014,Annual,0
A060980,HL홀딩스,12,2015,Annual,0
A060980,HL홀딩스,12,2016,Annual,0
A060980,HL홀딩스,12,2017,Annual,0
A060980,HL홀딩스,12,2018,Annual,0
A060980,HL홀딩스,12,2019,Annual,0
A060980,HL홀딩스,12,2020,Annual,0
A060980,HL홀딩스,12,2021,Annual,0
A060980,HL홀딩스,12,2022,Annual,0
A063160,종근당바이오,12,2011,Annual,0
A063160,종근당바이오,12,2012,Annual,0
A063160,종근당바이오,12,2013,Annual,0
A063160,종근당바이오,12,2014,Annual,0
A063160,종근당바이오,12,2015,Annual,0
A063160,종근당바이오,12,2016,Annual,0
A063160,종근당바이오,12,2017,Annual,0
A063160,종근당바이오,12,2018,Annual,0
A063160,종근당바이오,12,2019,Annual,0
A063160,종근당바이오,12,2020,Annual,1
A063160,종근당바이오,12,2021,Annual,1
A063160,종근당바이오,12,2022,Annual,0
A063350,팬택앤큐리텔,12,2011,Annual,0
A063350,팬택앤큐리텔,12,2012,Annual,0
A063350,팬택앤큐리텔,12,2013,Annual,0
A063350,팬택앤큐리텔,12,2014,Annual,0
A063350,팬택앤큐리텔,12,2015,Annual,0
A063350,팬택앤큐리텔,12,2016,Annual,0
A063350,팬택앤큐리텔,12,2017,Annual,0
A063350,팬택앤큐리텔,12,2018,Annual,0
A063350,팬택앤큐리텔,12,2019,Annual,0
A063350,팬택앤큐리텔,12,2020,Annual,0
A063350,팬택앤큐리텔,12,2021,Annual,0
A063350,팬택앤큐리텔,12,2022,Annual,0
A063510,코오롱인터,12,2011,Annual,0
A063510,코오롱인터,12,2012,Annual,0
A063510,코오롱인터,12,2013,Annual,0
A063510,코오롱인터,12,2014,Annual,0
A063510,코오롱인터,12,2015,Annual,0
A063510,코오롱인터,12,2016,Annual,0
A063510,코오롱인터,12,2017,Annual,0
A063510,코오롱인터,12,2018,Annual,0
A063510,코오롱인터,12,2019,Annual,0
A063510,코오롱인터,12,2020,Annual,0
A063510,코오롱인터,12,2021,Annual,0
A063510,코오롱인터,12,2022,Annual,0
A064350,현대로템,12,2011,Annual,0
A064350,현대로템,12,2012,Annual,0
A064350,현대로템,12,2013,Annual,0
A064350,현대로템,12,2014,Annual,0
A064350,현대로템,12,2015,Annual,0
A064350,현대로템,12,2016,Annual,0
A064350,현대로템,12,2017,Annual,0
A064350,현대로템,12,2018,Annual,0
A064350,현대로템,12,2019,Annual,0
A064350,현대로템,12,2020,Annual,0
A064350,현대로템,12,2021,Annual,0
A064350,현대로템,12,2022,Annual,0
A064420,케이피케미칼,12,2011,Annual,0
A064420,케이피케미칼,12,2012,Annual,0
A064420,케이피케미칼,12,2013,Annual,0
A064420,케이피케미칼,12,2014,Annual,0
A064420,케이피케미칼,12,2015,Annual,0
A064420,케이피케미칼,12,2016,Annual,0
A064420,케이피케미칼,12,2017,Annual,0
A064420,케이피케미칼,12,2018,Annual,0
A064420,케이피케미칼,12,2019,Annual,0
A064420,케이피케미칼,12,2020,Annual,0
A064420,케이피케미칼,12,2021,Annual,0
A064420,케이피케미칼,12,2022,Annual,0
A064960,SNT모티브,12,2011,Annual,0
A064960,SNT모티브,12,2012,Annual,0
A064960,SNT모티브,12,2013,Annual,0
A064960,SNT모티브,12,2014,Annual,0
A064960,SNT모티브,12,2015,Annual,0
A064960,SNT모티브,12,2016,Annual,0
A064960,SNT모티브,12,2017,Annual,0
A064960,SNT모티브,12,2018,Annual,0
A064960,SNT모티브,12,2019,Annual,1
A064960,SNT모티브,12,2020,Annual,1
A064960,SNT모티브,12,2021,Annual,0
A064960,SNT모티브,12,2022,Annual,0
A066570,LG전자,12,2011,Annual,1
A066570,LG전자,12,2012,Annual,0
A066570,LG전자,12,2013,Annual,0
A066570,LG전자,12,2014,Annual,0
A066570,LG전자,12,2015,Annual,0
A066570,LG전자,12,2016,Annual,0
A066570,LG전자,12,2017,Annual,1
A066570,LG전자,12,2018,Annual,0
A066570,LG전자,12,2019,Annual,0
A066570,LG전자,12,2020,Annual,0
A066570,LG전자,12,2021,Annual,0
A066570,LG전자,12,2022,Annual,0
A066970,엘앤에프,12,2011,Annual,0
A066970,엘앤에프,12,2012,Annual,0
A066970,엘앤에프,12,2013,Annual,0
A066970,엘앤에프,12,2014,Annual,0
A066970,엘앤에프,12,2015,Annual,0
A066970,엘앤에프,12,2016,Annual,0
A066970,엘앤에프,12,2017,Annual,0
A066970,엘앤에프,12,2018,Annual,0
A066970,엘앤에프,12,2019,Annual,0
A066970,엘앤에프,12,2020,Annual,0
A066970,엘앤에프,12,2021,Annual,0
A066970,엘앤에프,12,2022,Annual,1
A067250,STX조선해양,12,2011,Annual,0
A067250,STX조선해양,12,2012,Annual,0
A067250,STX조선해양,12,2013,Annual,0
A067250,STX조선해양,12,2014,Annual,0
A067250,STX조선해양,12,2015,Annual,0
A067250,STX조선해양,12,2016,Annual,0
A067250,STX조선해양,12,2017,Annual,0
A067250,STX조선해양,12,2018,Annual,0
A067250,STX조선해양,12,2019,Annual,0
A067250,STX조선해양,12,2020,Annual,0
A067250,STX조선해양,12,2021,Annual,0
A067250,STX조선해양,12,2022,Annual,0
A067830,세이브존I&C,12,2011,Annual,0
A067830,세이브존I&C,12,2012,Annual,0
A067830,세이브존I&C,12,2013,Annual,1
A067830,세이브존I&C,12,2014,Annual,0
A067830,세이브존I&C,12,2015,Annual,0
A067830,세이브존I&C,12,2016,Annual,0
A067830,세이브존I&C,12,2017,Annual,0
A067830,세이브존I&C,12,2018,Annual,0
A067830,세이브존I&C,12,2019,Annual,0
A067830,세이브존I&C,12,2020,Annual,0
A067830,세이브존I&C,12,2021,Annual,0
A067830,세이브존I&C,12,2022,Annual,0
A068270,셀트리온,12,2011,Annual,0
A068270,셀트리온,12,2012,Annual,1
A068270,셀트리온,12,2013,Annual,0
A068270,셀트리온,12,2014,Annual,0
A068270,셀트리온,12,2015,Annual,0
A068270,셀트리온,12,2016,Annual,0
A068270,셀트리온,12,2017,Annual,0
A068270,셀트리온,12,2018,Annual,0
A068270,셀트리온,12,2019,Annual,1
A068270,셀트리온,12,2020,Annual,0
A068270,셀트리온,12,2021,Annual,0
A068270,셀트리온,12,2022,Annual,0
A068290,삼성출판사,12,2011,Annual,0
A068290,삼성출판사,12,2012,Annual,0
A068290,삼성출판사,12,2013,Annual,0
A068290,삼성출판사,12,2014,Annual,0
A068290,삼성출판사,12,2015,Annual,0
A068290,삼성출판사,12,2016,Annual,0
A068290,삼성출판사,12,2017,Annual,0
A068290,삼성출판사,12,2018,Annual,1
A068290,삼성출판사,12,2019,Annual,0
A068290,삼성출판사,12,2020,Annual,0
A068290,삼성출판사,12,2021,Annual,0
A068290,삼성출판사,12,2022,Annual,0
A068400,SK렌터카,12,2011,Annual,0
A068400,SK렌터카,12,2012,Annual,1
A068400,SK렌터카,12,2013,Annual,1
A068400,SK렌터카,12,2014,Annual,0
A068400,SK렌터카,12,2015,Annual,0
A068400,SK렌터카,12,2016,Annual,0
A068400,SK렌터카,12,2017,Annual,0
A068400,SK렌터카,12,2018,Annual,0
A068400,SK렌터카,12,2019,Annual,1
A068400,SK렌터카,12,2020,Annual,0
A068400,SK렌터카,12,2021,Annual,1
A068400,SK렌터카,12,2022,Annual,0
A068870,LG생명과학,12,2011,Annual,0
A068870,LG생명과학,12,2012,Annual,0
A068870,LG생명과학,12,2013,Annual,0
A068870,LG생명과학,12,2014,Annual,0
A068870,LG생명과학,12,2015,Annual,0
A068870,LG생명과학,12,2016,Annual,0
A068870,LG생명과학,12,2017,Annual,0
A068870,LG생명과학,12,2018,Annual,0
A068870,LG생명과학,12,2019,Annual,0
A068870,LG생명과학,12,2020,Annual,0
A068870,LG생명과학,12,2021,Annual,0
A068870,LG생명과학,12,2022,Annual,0
A069260,TKG휴켐스,12,2011,Annual,0
A069260,TKG휴켐스,12,2012,Annual,0
A069260,TKG휴켐스,12,2013,Annual,0
A069260,TKG휴켐스,12,2014,Annual,0
A069260,TKG휴켐스,12,2015,Annual,0
A069260,TKG휴켐스,12,2016,Annual,0
A069260,TKG휴켐스,12,2017,Annual,0
A069260,TKG휴켐스,12,2018,Annual,0
A069260,TKG휴켐스,12,2019,Annual,0
A069260,TKG휴켐스,12,2020,Annual,0
A069260,TKG휴켐스,12,2021,Annual,0
A069260,TKG휴켐스,12,2022,Annual,0
A069460,대호에이엘,12,2011,Annual,0
A069460,대호에이엘,12,2012,Annual,0
A069460,대호에이엘,12,2013,Annual,0
A069460,대호에이엘,12,2014,Annual,0
A069460,대호에이엘,12,2015,Annual,0
A069460,대호에이엘,12,2016,Annual,0
A069460,대호에이엘,12,2017,Annual,0
A069460,대호에이엘,12,2018,Annual,0
A069460,대호에이엘,12,2019,Annual,0
A069460,대호에이엘,12,2020,Annual,0
A069460,대호에이엘,12,2021,Annual,0
A069460,대호에이엘,12,2022,Annual,0
A069470,제로원인터랙티브,12,2011,Annual,0
A069470,제로원인터랙티브,12,2012,Annual,0
A069470,제로원인터랙티브,12,2013,Annual,0
A069470,제로원인터랙티브,12,2014,Annual,0
A069470,제로원인터랙티브,12,2015,Annual,0
A069470,제로원인터랙티브,12,2016,Annual,0
A069470,제로원인터랙티브,12,2017,Annual,0
A069470,제로원인터랙티브,12,2018,Annual,0
A069470,제로원인터랙티브,12,2019,Annual,0
A069470,제로원인터랙티브,12,2020,Annual,0
A069470,제로원인터랙티브,12,2021,Annual,0
A069470,제로원인터랙티브,12,2022,Annual,0
A069620,대웅제약,12,2011,Annual,0
A069620,대웅제약,12,2012,Annual,0
A069620,대웅제약,12,2013,Annual,0
A069620,대웅제약,12,2014,Annual,0
A069620,대웅제약,12,2015,Annual,1
A069620,대웅제약,12,2016,Annual,0
A069620,대웅제약,12,2017,Annual,0
A069620,대웅제약,12,2018,Annual,0
A069620,대웅제약,12,2019,Annual,0
A069620,대웅제약,12,2020,Annual,0
A069620,대웅제약,12,2021,Annual,0
A069620,대웅제약,12,2022,Annual,0
A069640,한세엠케이,12,2011,Annual,0
A069640,한세엠케이,12,2012,Annual,0
A069640,한세엠케이,12,2013,Annual,0
A069640,한세엠케이,12,2014,Annual,0
A069640,한세엠케이,12,2015,Annual,0
A069640,한세엠케이,12,2016,Annual,0
A069640,한세엠케이,12,2017,Annual,0
A069640,한세엠케이,12,2018,Annual,0
A069640,한세엠케이,12,2019,Annual,0
A069640,한세엠케이,12,2020,Annual,0
A069640,한세엠케이,12,2021,Annual,0
A069640,한세엠케이,12,2022,Annual,0
A069730,DSR제강,12,2011,Annual,0
A069730,DSR제강,12,2012,Annual,0
A069730,DSR제강,12,2013,Annual,0
A069730,DSR제강,12,2014,Annual,0
A069730,DSR제강,12,2015,Annual,0
A069730,DSR제강,12,2016,Annual,0
A069730,DSR제강,12,2017,Annual,0
A069730,DSR제강,12,2018,Annual,0
A069730,DSR제강,12,2019,Annual,0
A069730,DSR제강,12,2020,Annual,0
A069730,DSR제강,12,2021,Annual,0
A069730,DSR제강,12,2022,Annual,0
A069960,현대백화점,12,2011,Annual,0
A069960,현대백화점,12,2012,Annual,1
A069960,현대백화점,12,2013,Annual,1
A069960,현대백화점,12,2014,Annual,0
A069960,현대백화점,12,2015,Annual,1
A069960,현대백화점,12,2016,Annual,1
A069960,현대백화점,12,2017,Annual,0
A069960,현대백화점,12,2018,Annual,1
A069960,현대백화점,12,2019,Annual,0
A069960,현대백화점,12,2020,Annual,0
A069960,현대백화점,12,2021,Annual,0
A069960,현대백화점,12,2022,Annual,0
A070960,용평리조트,12,2011,Annual,1
A070960,용평리조트,12,2012,Annual,1
A070960,용평리조트,12,2013,Annual,1
A070960,용평리조트,12,2014,Annual,0
A070960,용평리조트,12,2015,Annual,0
A070960,용평리조트,12,2016,Annual,1
A070960,용평리조트,12,2017,Annual,0
A070960,용평리조트,12,2018,Annual,0
A070960,용평리조트,12,2019,Annual,0
A070960,용평리조트,12,2020,Annual,0
A070960,용평리조트,12,2021,Annual,0
A070960,용평리조트,12,2022,Annual,0
A071050,한국금융지주,3,2011,Annual,0
A071050,한국금융지주,3,2012,Annual,0
A071050,한국금융지주,12,2013,Annual,0
A071050,한국금융지주,12,2014,Annual,0
A071050,한국금융지주,12,2015,Annual,0
A071050,한국금융지주,12,2016,Annual,0
A071050,한국금융지주,12,2017,Annual,0
A071050,한국금융지주,12,2018,Annual,0
A071050,한국금융지주,12,2019,Annual,0
A071050,한국금융지주,12,2020,Annual,0
A071050,한국금융지주,12,2021,Annual,0
A071050,한국금융지주,12,2022,Annual,0
A071090,하이스틸,12,2011,Annual,0
A071090,하이스틸,12,2012,Annual,1
A071090,하이스틸,12,2013,Annual,0
A071090,하이스틸,12,2014,Annual,1
A071090,하이스틸,12,2015,Annual,0
A071090,하이스틸,12,2016,Annual,1
A071090,하이스틸,12,2017,Annual,0
A071090,하이스틸,12,2018,Annual,0
A071090,하이스틸,12,2019,Annual,0
A071090,하이스틸,12,2020,Annual,0
A071090,하이스틸,12,2021,Annual,0
A071090,하이스틸,12,2022,Annual,0
A071320,지역난방공사,12,2011,Annual,0
A071320,지역난방공사,12,2012,Annual,0
A071320,지역난방공사,12,2013,Annual,0
A071320,지역난방공사,12,2014,Annual,0
A071320,지역난방공사,12,2015,Annual,0
A071320,지역난방공사,12,2016,Annual,0
A071320,지역난방공사,12,2017,Annual,0
A071320,지역난방공사,12,2018,Annual,0
A071320,지역난방공사,12,2019,Annual,0
A071320,지역난방공사,12,2020,Annual,0
A071320,지역난방공사,12,2021,Annual,0
A071320,지역난방공사,12,2022,Annual,0
A071840,롯데하이마트,12,2011,Annual,0
A071840,롯데하이마트,12,2012,Annual,0
A071840,롯데하이마트,12,2013,Annual,1
A071840,롯데하이마트,12,2014,Annual,0
A071840,롯데하이마트,12,2015,Annual,0
A071840,롯데하이마트,12,2016,Annual,0
A071840,롯데하이마트,12,2017,Annual,0
A071840,롯데하이마트,12,2018,Annual,0
A071840,롯데하이마트,12,2019,Annual,0
A071840,롯데하이마트,12,2020,Annual,0
A071840,롯데하이마트,12,2021,Annual,0
A071840,롯데하이마트,12,2022,Annual,0
A071950,코아스,12,2011,Annual,0
A071950,코아스,12,2012,Annual,0
A071950,코아스,12,2013,Annual,1
A071950,코아스,12,2014,Annual,0
A071950,코아스,12,2015,Annual,1
A071950,코아스,12,2016,Annual,0
A071950,코아스,12,2017,Annual,0
A071950,코아스,12,2018,Annual,0
A071950,코아스,12,2019,Annual,1
A071950,코아스,12,2020,Annual,0
A071950,코아스,12,2021,Annual,0
A071950,코아스,12,2022,Annual,1
A071970,STX중공업,12,2011,Annual,0
A071970,STX중공업,12,2012,Annual,0
A071970,STX중공업,12,2013,Annual,0
A071970,STX중공업,12,2014,Annual,0
A071970,STX중공업,12,2015,Annual,0
A071970,STX중공업,12,2016,Annual,0
A071970,STX중공업,12,2017,Annual,0
A071970,STX중공업,12,2018,Annual,0
A071970,STX중공업,12,2019,Annual,0
A071970,STX중공업,12,2020,Annual,0
A071970,STX중공업,12,2021,Annual,0
A071970,STX중공업,12,2022,Annual,0
A072130,유엔젤,12,2011,Annual,0
A072130,유엔젤,12,2012,Annual,0
A072130,유엔젤,12,2013,Annual,0
A072130,유엔젤,12,2014,Annual,0
A072130,유엔젤,12,2015,Annual,0
A072130,유엔젤,12,2016,Annual,0
A072130,유엔젤,12,2017,Annual,0
A072130,유엔젤,12,2018,Annual,0
A072130,유엔젤,12,2019,Annual,0
A072130,유엔젤,12,2020,Annual,0
A072130,유엔젤,12,2021,Annual,1
A072130,유엔젤,12,2022,Annual,1
A072710,농심홀딩스,12,2011,Annual,0
A072710,농심홀딩스,12,2012,Annual,0
A072710,농심홀딩스,12,2013,Annual,0
A072710,농심홀딩스,12,2014,Annual,0
A072710,농심홀딩스,12,2015,Annual,0
A072710,농심홀딩스,12,2016,Annual,0
A072710,농심홀딩스,12,2017,Annual,0
A072710,농심홀딩스,12,2018,Annual,0
A072710,농심홀딩스,12,2019,Annual,0
A072710,농심홀딩스,12,2020,Annual,0
A072710,농심홀딩스,12,2021,Annual,0
A072710,농심홀딩스,12,2022,Annual,0
A073240,금호타이어,12,2011,Annual,0
A073240,금호타이어,12,2012,Annual,0
A073240,금호타이어,12,2013,Annual,0
A073240,금호타이어,12,2014,Annual,1
A073240,금호타이어,12,2015,Annual,1
A073240,금호타이어,12,2016,Annual,0
A073240,금호타이어,12,2017,Annual,0
A073240,금호타이어,12,2018,Annual,0
A073240,금호타이어,12,2019,Annual,1
A073240,금호타이어,12,2020,Annual,0
A073240,금호타이어,12,2021,Annual,0
A073240,금호타이어,12,2022,Annual,0
A074610,이엔플러스,12,2011,Annual,0
A074610,이엔플러스,12,2012,Annual,1
A074610,이엔플러스,12,2013,Annual,0
A074610,이엔플러스,12,2014,Annual,0
A074610,이엔플러스,12,2015,Annual,0
A074610,이엔플러스,12,2016,Annual,0
A074610,이엔플러스,12,2017,Annual,0
A074610,이엔플러스,12,2018,Annual,0
A074610,이엔플러스,12,2019,Annual,0
A074610,이엔플러스,12,2020,Annual,0
A074610,이엔플러스,12,2021,Annual,0
A074610,이엔플러스,12,2022,Annual,0
A075180,새론오토모티브,12,2011,Annual,0
A075180,새론오토모티브,12,2012,Annual,1
A075180,새론오토모티브,12,2013,Annual,0
A075180,새론오토모티브,12,2014,Annual,0
A075180,새론오토모티브,12,2015,Annual,0
A075180,새론오토모티브,12,2016,Annual,0
A075180,새론오토모티브,12,2017,Annual,0
A075180,새론오토모티브,12,2018,Annual,0
A075180,새론오토모티브,12,2019,Annual,0
A075180,새론오토모티브,12,2020,Annual,0
A075180,새론오토모티브,12,2021,Annual,0
A075180,새론오토모티브,12,2022,Annual,0
A075580,세진중공업,12,2011,Annual,0
A075580,세진중공업,12,2012,Annual,0
A075580,세진중공업,12,2013,Annual,0
A075580,세진중공업,12,2014,Annual,0
A075580,세진중공업,12,2015,Annual,0
A075580,세진중공업,12,2016,Annual,1
A075580,세진중공업,12,2017,Annual,0
A075580,세진중공업,12,2018,Annual,0
A075580,세진중공업,12,2019,Annual,0
A075580,세진중공업,12,2020,Annual,0
A075580,세진중공업,12,2021,Annual,0
A075580,세진중공업,12,2022,Annual,0
A076170,GBS,12,2011,Annual,0
A076170,GBS,12,2012,Annual,0
A076170,GBS,12,2013,Annual,0
A076170,GBS,12,2014,Annual,0
A076170,GBS,12,2015,Annual,0
A076170,GBS,12,2016,Annual,0
A076170,GBS,12,2017,Annual,0
A076170,GBS,12,2018,Annual,0
A076170,GBS,12,2019,Annual,0
A076170,GBS,12,2020,Annual,0
A076170,GBS,12,2021,Annual,0
A076170,GBS,12,2022,Annual,0
A077500,유니퀘스트,12,2011,Annual,0
A077500,유니퀘스트,12,2012,Annual,0
A077500,유니퀘스트,12,2013,Annual,0
A077500,유니퀘스트,12,2014,Annual,0
A077500,유니퀘스트,12,2015,Annual,0
A077500,유니퀘스트,12,2016,Annual,0
A077500,유니퀘스트,12,2017,Annual,0
A077500,유니퀘스트,12,2018,Annual,0
A077500,유니퀘스트,12,2019,Annual,0
A077500,유니퀘스트,12,2020,Annual,1
A077500,유니퀘스트,12,2021,Annual,0
A077500,유니퀘스트,12,2022,Annual,0
A077970,STX엔진,12,2011,Annual,0
A077970,STX엔진,12,2012,Annual,0
A077970,STX엔진,12,2013,Annual,0
A077970,STX엔진,12,2014,Annual,0
A077970,STX엔진,12,2015,Annual,0
A077970,STX엔진,12,2016,Annual,0
A077970,STX엔진,12,2017,Annual,0
A077970,STX엔진,12,2018,Annual,0
A077970,STX엔진,12,2019,Annual,0
A077970,STX엔진,12,2020,Annual,0
A077970,STX엔진,12,2021,Annual,0
A077970,STX엔진,12,2022,Annual,0
A078000,텔코웨어,12,2011,Annual,0
A078000,텔코웨어,12,2012,Annual,0
A078000,텔코웨어,12,2013,Annual,1
A078000,텔코웨어,12,2014,Annual,0
A078000,텔코웨어,12,2015,Annual,0
A078000,텔코웨어,12,2016,Annual,0
A078000,텔코웨어,12,2017,Annual,0
A078000,텔코웨어,12,2018,Annual,0
A078000,텔코웨어,12,2019,Annual,0
A078000,텔코웨어,12,2020,Annual,0
A078000,텔코웨어,12,2021,Annual,0
A078000,텔코웨어,12,2022,Annual,0
A078520,에이블씨엔씨,12,2011,Annual,0
A078520,에이블씨엔씨,12,2012,Annual,0
A078520,에이블씨엔씨,12,2013,Annual,1
A078520,에이블씨엔씨,12,2014,Annual,0
A078520,에이블씨엔씨,12,2015,Annual,0
A078520,에이블씨엔씨,12,2016,Annual,0
A078520,에이블씨엔씨,12,2017,Annual,0
A078520,에이블씨엔씨,12,2018,Annual,0
A078520,에이블씨엔씨,12,2019,Annual,0
A078520,에이블씨엔씨,12,2020,Annual,0
A078520,에이블씨엔씨,12,2021,Annual,0
A078520,에이블씨엔씨,12,2022,Annual,0
A078930,GS,12,2011,Annual,0
A078930,GS,12,2012,Annual,0
A078930,GS,12,2013,Annual,1
A078930,GS,12,2014,Annual,0
A078930,GS,12,2015,Annual,0
A078930,GS,12,2016,Annual,0
A078930,GS,12,2017,Annual,0
A078930,GS,12,2018,Annual,0
A078930,GS,12,2019,Annual,0
A078930,GS,12,2020,Annual,0
A078930,GS,12,2021,Annual,0
A078930,GS,12,2022,Annual,0
A079160,CJ CGV,12,2011,Annual,0
A079160,CJ CGV,12,2012,Annual,0
A079160,CJ CGV,12,2013,Annual,0
A079160,CJ CGV,12,2014,Annual,0
A079160,CJ CGV,12,2015,Annual,0
A079160,CJ CGV,12,2016,Annual,0
A079160,CJ CGV,12,2017,Annual,0
A079160,CJ CGV,12,2018,Annual,0
A079160,CJ CGV,12,2019,Annual,0
A079160,CJ CGV,12,2020,Annual,0
A079160,CJ CGV,12,2021,Annual,0
A079160,CJ CGV,12,2022,Annual,0
A079430,현대리바트,12,2011,Annual,0
A079430,현대리바트,12,2012,Annual,1
A079430,현대리바트,12,2013,Annual,1
