Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A017550,수산중공업,12,2015,Annual,25.96,5.60,2.40,20.46,"92,146,430","86,986,040",4.07,14.86,8.77
A017550,수산중공업,12,2016,Annual,28.19,4.71,3.70,14.81,"81,998,385","78,132,690",4.90,15.39,11.61
A017550,수산중공업,12,2017,Annual,26.10,2.75,2.29,9.86,"96,842,444","94,180,160",2.41,8.65,8.21
A017550,수산중공업,12,2018,Annual,22.75,-0.13,-0.63,-0.38,"80,001,435","80,103,383",-0.04,-0.13,-1.86
A017550,수산중공업,12,2019,Annual,23.28,4.61,-0.33,12.24,"71,587,306","68,283,696",1.52,4.03,-0.87
A017550,수산중공업,12,2020,Annual,26.39,6.02,1.52,12.52,"56,155,266","52,776,195",2.47,5.14,3.17
A017550,수산중공업,12,2021,Annual,20.97,6.00,2.84,23.03,"103,586,429","97,370,949",3.85,14.76,10.91
A017550,수산중공업,12,2022,Annual,23.96,7.80,4.93,34.79,"120,360,819","110,969,199",6.42,28.63,22.00
A024090,디씨엠,12,2011,Annual,17.77,12.51,8.65,364.60,"174,851,108","152,974,992",10.98,320.03,252.08
A024090,디씨엠,12,2012,Annual,13.88,7.69,8.04,202.83,"158,251,717","146,081,674",10.18,268.40,212.14
A024090,디씨엠,12,2013,Annual,7.38,1.25,2.64,26.36,"126,619,874","125,038,448",3.27,68.98,55.80
A024090,디씨엠,12,2014,Annual,4.86,-0.46,0.59,-8.60,"112,216,574","112,732,431",0.81,15.17,11.11
A024090,디씨엠,12,2015,Annual,11.70,6.20,4.36,106.52,"103,083,470","96,692,208",5.27,90.57,74.88
A024090,디씨엠,12,2016,Annual,18.03,13.01,13.40,266.25,"122,788,352","106,813,305",17.75,363.26,274.22
A024090,디씨엠,12,2017,Annual,15.29,10.72,9.70,227.58,"127,349,090","113,694,003",12.20,259.04,205.82
A024090,디씨엠,12,2018,Annual,13.29,6.57,6.24,126.09,"115,168,430","107,602,910",6.27,120.34,119.79
A024090,디씨엠,12,2019,Annual,17.10,12.06,16.14,292.20,"145,325,762","127,793,509",19.19,464.74,391.03
A024090,디씨엠,12,2020,Annual,13.74,8.90,12.07,245.21,"165,376,395","150,663,603",15.52,427.72,332.70
A024090,디씨엠,12,2021,Annual,17.89,13.91,20.23,581.46,"250,829,060","215,941,192",26.14,"1,092.81",845.92
A024090,디씨엠,12,2022,Annual,14.64,10.18,15.64,408.36,"240,604,203","216,102,772",18.46,740.23,627.37
A120030,조선선재,12,2011,Annual,24.32,18.95,15.39,"2,284.97","75,813,010","61,444,523",19.44,"2,343.26","1,855.20"
A120030,조선선재,12,2012,Annual,20.93,13.93,10.19,"1,626.45","73,414,643","63,187,092",13.99,"1,632.97","1,189.64"
A120030,조선선재,12,2013,Annual,23.61,15.50,12.60,"1,780.32","72,233,523","61,038,420",16.11,"1,851.04","1,447.91"
A120030,조선선재,12,2014,Annual,30.38,22.26,18.16,"2,511.32","70,928,954","55,137,139",23.30,"2,628.12","2,048.11"
A120030,조선선재,12,2015,Annual,35.07,26.56,21.95,"2,801.76","66,334,460","48,716,305",26.94,"2,842.32","2,315.57"
A120030,조선선재,12,2016,Annual,35.68,27.22,22.93,"2,731.29","63,087,575","45,912,526",28.17,"2,826.14","2,300.00"
A120030,조선선재,12,2017,Annual,35.60,26.76,23.29,"2,808.79","66,010,846","48,348,459",28.52,"2,993.67","2,444.46"
A120030,조선선재,12,2018,Annual,31.67,21.73,18.75,"2,166.79","62,709,302","49,083,970",23.51,"2,344.69","1,869.65"
A120030,조선선재,12,2019,Annual,31.63,22.05,20.00,"2,245.28","64,043,540","49,924,623",25.18,"2,564.68","2,037.36"
A120030,조선선재,12,2020,Annual,31.18,21.35,15.45,"2,021.20","59,517,342","46,807,524",19.15,"1,812.46","1,462.29"
A120030,조선선재,12,2021,Annual,29.70,20.74,21.34,"2,248.17","68,155,875","54,018,838",26.64,"2,887.42","2,312.80"
A120030,조선선재,12,2022,Annual,23.66,14.09,15.71,"1,500.48","66,976,160","57,540,748",19.67,"2,095.13","1,673.30"
A111380,동인기연,12,2011,Annual,15.92,8.23,5.46,"2,050.87","124,659,110","114,404,761",7.03,"1,753.78","1,361.68"
A111380,동인기연,12,2012,Annual,19.61,12.69,7.63,"3,435.39","135,324,588","118,147,638",9.60,"2,599.28","2,065.26"
A111380,동인기연,12,2013,Annual,23.02,12.13,3.19,"2,426.66","100,018,347","87,885,072",7.03,"1,405.53",638.22
A111380,동인기연,12,2014,Annual,21.77,9.97,1.04,"1,979.45","99,228,170","89,330,900",3.46,685.94,207.36
A111380,동인기연,12,2015,Annual,21.79,10.37,1.52,"2,742.92","132,291,151","118,576,548",3.40,900.30,401.53
A111380,동인기연,12,2016,Annual,18.84,7.35,0.42,"1,960.53","133,300,004","123,497,370",2.33,621.81,111.78
A111380,동인기연,12,2017,Annual,20.59,5.95,0.39,"1,600.73","134,573,510","126,569,880",1.37,367.47,103.69
A111380,동인기연,12,2018,Annual,21.56,7.64,0.81,"1,928.71","126,296,277","116,652,710",2.48,626.26,205.16
A111380,동인기연,12,2019,Annual,22.78,11.46,7.06,"3,814.13","166,464,259","147,393,617",9.56,"3,183.03","2,349.13"
A111380,동인기연,12,2020,Annual,21.26,8.72,0.48,"2,006.86","115,102,344","105,068,055",4.68,"1,077.38",111.12
A111380,동인기연,12,2021,Annual,20.44,11.88,7.14,N/A(IFRS),"166,623,131","146,830,849",9.77,N/A(IFRS),N/A(IFRS)
A111380,동인기연,12,2022,Annual,22.38,15.29,11.30,"8,881.66","246,944,728","209,197,684",14.39,"8,362.44","6,568.17"
A033180,KH 필룩스,12,2011,Annual,27.37,2.50,1.03,9.34,"47,927,659","46,731,533",1.61,6.03,3.86
A033180,KH 필룩스,12,2012,Annual,27.93,2.82,1.46,10.42,"47,332,532","45,998,724",1.20,4.44,5.40
A033180,KH 필룩스,12,2013,Annual,28.20,5.18,4.21,19.50,"48,193,275","45,696,295",4.54,17.10,15.86
A033180,KH 필룩스,12,2014,Annual,28.25,3.72,3.12,14.46,"49,810,580","47,959,619",3.22,12.54,12.12
A033180,KH 필룩스,12,2015,Annual,30.41,6.83,5.34,26.57,"49,849,608","46,446,987",6.44,25.08,20.77
A033180,KH 필룩스,12,2016,Annual,34.64,9.95,5.23,39.72,"51,601,496","46,465,044",6.49,25.90,20.85
A033180,KH 필룩스,12,2017,Annual,34.88,11.46,5.41,51.17,"64,401,830","57,022,659",8.36,37.35,24.14
A033180,KH 필룩스,12,2018,Annual,35.46,3.40,-5.01,10.71,"67,562,183","65,268,278",-3.97,-12.51,-15.79
A033180,KH 필룩스,12,2019,Annual,34.28,2.14,-9.44,5.46,"86,288,026","84,438,672",-15.03,-38.27,-24.03
A033180,KH 필룩스,12,2020,Annual,29.23,0.07,-77.43,0.12,"68,067,980","68,017,181",-71.43,-113.24,-122.76
A033180,KH 필룩스,12,2021,Annual,27.30,-20.07,-15.12,-22.09,"62,558,627","75,116,427",-19.61,-21.59,-16.64
A033180,KH 필룩스,12,2022,Annual,26.34,-29.00,-125.19,-18.52,"49,283,065","63,576,130",-141.77,-90.55,-79.96
A017900,광전자,12,2011,Annual,8.87,-0.63,-13.04,-6.98,"323,121,838","325,142,925",-12.85,-143.27,-145.42
A017900,광전자,12,2012,Annual,6.67,-2.70,-5.31,-23.02,"247,425,915","254,096,031",-5.73,-48.97,-45.38
A017900,광전자,12,2013,Annual,8.30,-1.94,-3.36,-16.32,"243,823,179","248,550,318",-3.92,-33.01,-28.25
A017900,광전자,12,2014,Annual,0.98,-5.85,-5.08,-34.29,"169,793,272","179,727,656",-6.84,-40.06,-29.78
A017900,광전자,12,2015,Annual,4.92,-5.50,-1.81,-33.82,"178,084,378","187,882,084",-1.76,-10.79,-11.12
A017900,광전자,12,2016,Annual,8.59,-0.77,0.78,-4.43,"167,087,928","168,372,246",0.79,4.57,4.48
A017900,광전자,12,2017,Annual,14.40,5.29,1.14,32.04,"175,514,146","166,232,263",1.15,6.95,6.93
A017900,광전자,12,2018,Annual,12.91,2.90,5.99,17.23,"172,091,905","167,098,786",4.16,24.71,35.56
A017900,광전자,12,2019,Annual,10.72,-0.38,1.15,-2.08,"159,105,643","159,707,025",0.89,4.90,6.32
A017900,광전자,12,2020,Annual,9.70,-6.27,-10.33,-31.32,"144,622,090","153,696,034",-10.30,-51.39,-51.59
A017900,광전자,12,2021,Annual,15.53,5.20,5.51,28.88,"160,751,045","152,384,655",7.10,39.38,30.58
A017900,광전자,12,2022,Annual,14.28,4.03,9.00,20.86,"149,972,514","143,927,676",6.69,34.63,46.57
A023800,인지컨트롤스,12,2011,Annual,7.74,1.22,1.96,57.26,"355,918,714","351,578,404",2.10,98.73,91.83
A023800,인지컨트롤스,12,2012,Annual,8.62,1.60,2.60,79.16,"375,907,082","369,906,970",2.77,137.45,128.91
A023800,인지컨트롤스,12,2013,Annual,9.33,2.40,3.63,117.83,"372,177,574","363,246,010",3.60,176.83,178.20
A023800,인지컨트롤스,12,2014,Annual,9.23,2.26,1.37,120.57,"403,679,699","394,540,639",1.90,101.00,73.05
A023800,인지컨트롤스,12,2015,Annual,9.23,2.78,2.67,160.17,"436,482,371","424,341,466",3.06,176.30,153.49
A023800,인지컨트롤스,12,2016,Annual,10.66,2.08,0.52,114.07,"415,956,114","407,309,504",1.13,62.19,28.62
A023800,인지컨트롤스,12,2017,Annual,9.68,1.47,-0.43,73.70,"379,740,224","374,153,357",-0.36,-17.98,-21.72
A023800,인지컨트롤스,12,2018,Annual,10.78,3.10,-0.15,149.91,"367,109,872","355,746,619",0.38,18.45,-7.30
A023800,인지컨트롤스,12,2019,Annual,11.65,2.88,0.01,134.72,"354,437,930","344,226,400",0.57,26.46,0.56
A023800,인지컨트롤스,12,2020,Annual,8.10,-0.26,-0.91,-10.87,"311,644,985","312,468,793",-0.43,-17.71,-37.42
A023800,인지컨트롤스,12,2021,Annual,9.73,1.14,2.06,49.79,"331,623,367","327,827,868",2.11,91.78,89.50
A023800,인지컨트롤스,12,2022,Annual,11.56,3.18,2.16,158.32,"382,118,464","369,981,068",2.56,127.61,107.81
A003350,한국화장품제조,12,2011,Annual,1.12,-11.53,-23.76,-132.40,"26,026,970","29,027,219",-23.76,-272.86,-272.86
A003350,한국화장품제조,12,2012,Annual,10.23,-1.97,-20.08,-27.15,"31,270,181","31,885,507",-20.08,-277.10,-277.10
A003350,한국화장품제조,12,2013,Annual,13.29,-0.30,-7.53,-4.09,"31,112,773","31,205,381",-7.53,-103.44,-103.44
A003350,한국화장품제조,12,2014,Annual,17.92,5.64,22.02,88.31,"35,457,341","33,456,131",20.39,319.07,344.52
A003350,한국화장품제조,12,2015,Annual,20.61,10.65,4.36,213.78,"45,478,447","40,634,192",6.42,128.78,87.60
A003350,한국화장품제조,12,2016,Annual,20.51,9.69,14.81,277.76,"64,948,683","58,654,580",14.18,406.55,424.35
A003350,한국화장품제조,12,2017,Annual,17.60,4.33,6.59,128.33,"67,175,473","64,267,589",6.36,188.48,195.50
A003350,한국화장품제조,12,2018,Annual,16.34,5.41,3.76,210.82,"88,233,207","83,455,917",3.98,154.98,146.44
A003350,한국화장품제조,12,2019,Annual,14.87,1.71,-1.95,57.77,"76,491,978","75,182,992",-2.70,-91.22,-65.68
A003350,한국화장품제조,12,2020,Annual,12.98,-3.51,-6.49,-96.13,"61,990,282","64,168,485",-6.30,-172.42,-177.49
A003350,한국화장품제조,12,2021,Annual,13.73,-1.14,-1.77,-34.04,"67,809,682","68,580,997",-4.71,-141.02,-53.03
A003350,한국화장품제조,12,2022,Annual,14.30,4.16,3.88,190.56,"103,876,969","99,558,968",3.87,177.57,177.98
A145210,다이나믹디자인,12,2011,Annual,35.82,22.29,12.11,590.35,"127,684,012","99,228,489",15.13,400.84,320.74
A145210,다이나믹디자인,12,2012,Annual,36.29,24.78,14.71,684.40,"138,249,708","103,993,462",18.06,498.88,406.21
A145210,다이나믹디자인,12,2013,Annual,30.43,18.73,9.88,509.30,"141,408,239","114,920,093",14.51,394.63,268.71
A145210,다이나믹디자인,12,2014,Annual,30.10,21.02,13.53,576.64,"146,402,360","115,623,104",17.59,482.38,370.99
A145210,다이나믹디자인,12,2015,Annual,20.31,10.75,1.03,251.93,"132,222,767","118,015,033",1.81,42.34,24.03
A145210,다이나믹디자인,12,2016,Annual,21.72,5.89,-19.12,124.76,"125,808,178","118,395,998",-11.54,-244.37,-404.94
A145210,다이나믹디자인,12,2017,Annual,23.68,-0.53,-83.90,-5.32,"100,374,133","100,905,617",-88.32,-887.94,-843.54
A145210,다이나믹디자인,12,2018,Annual,12.74,-15.86,-38.57,-83.52,"75,650,210","87,646,581",-36.95,-194.59,-203.14
A145210,다이나믹디자인,12,2019,Annual,15.74,-5.86,-3.45,-23.51,"59,017,636","62,473,271",-3.80,-15.24,-13.83
A145210,다이나믹디자인,12,2020,Annual,12.07,-17.67,-79.09,-16.60,"42,506,006","50,017,122",-66.02,-62.03,-74.31
A145210,다이나믹디자인,12,2021,Annual,-7.69,-51.75,-56.78,-18.18,"27,212,045","41,294,030",-52.23,-18.35,-19.95
A145210,다이나믹디자인,12,2022,Annual,14.20,-47.94,-208.92,-34.64,"31,113,110","46,028,074",-208.37,-150.56,-150.96
A019440,세아특수강,12,2011,Annual,9.55,6.89,4.39,113.56,"635,360,871","591,587,679",5.67,93.52,72.30
A019440,세아특수강,12,2012,Annual,7.37,4.81,2.79,72.88,"649,614,468","618,385,829",3.45,52.24,42.35
A019440,세아특수강,12,2013,Annual,9.76,6.86,4.43,110.18,"687,716,876","640,506,456",5.92,94.99,71.17
A019440,세아특수강,12,2014,Annual,9.48,6.54,4.44,102.37,"670,291,973","626,427,997",5.63,88.09,69.53
A019440,세아특수강,12,2015,Annual,8.97,5.41,3.53,76.43,"605,069,631","572,318,586",4.62,65.31,49.82
A019440,세아특수강,12,2016,Annual,10.02,6.30,4.29,84.14,"572,013,623","535,959,510",5.57,74.29,57.28
A019440,세아특수강,12,2017,Annual,9.13,5.38,3.90,77.64,"618,668,067","585,401,037",5.04,72.80,56.29
A019440,세아특수강,12,2018,Annual,6.72,3.06,2.04,42.43,"594,482,379","576,302,780",2.73,37.82,28.26
A019440,세아특수강,12,2019,Annual,6.51,3.03,2.03,41.57,"587,357,187","569,543,489",2.69,36.90,27.89
A019440,세아특수강,12,2020,Annual,4.21,0.02,-0.39,0.22,"471,793,047","471,696,899",-0.52,-5.67,-4.33
A019440,세아특수강,12,2021,Annual,7.99,4.25,3.55,62.87,"634,630,430","607,689,615",4.57,67.71,52.50
A019440,세아특수강,12,2022,Annual,6.42,2.81,1.50,49.92,"760,247,864","738,856,943",2.03,36.07,26.65
A016740,두올,12,2011,Annual,22.76,4.61,9.70,12.37,"47,419,871","45,233,572",7.62,20.43,26.01
A016740,두올,12,2012,Annual,19.44,7.83,12.10,30.93,"90,100,442","83,046,878",12.78,50.50,47.81
A016740,두올,12,2013,Annual,12.14,3.31,7.16,20.17,"170,142,387","164,507,013",7.14,43.47,43.63
A016740,두올,12,2014,Annual,10.86,0.80,5.19,N/A(IFRS),"177,170,126","175,745,361",6.02,N/A(IFRS),N/A(IFRS)
A016740,두올,12,2015,Annual,10.79,1.29,10.47,7.71,"197,561,522","195,008,712",8.89,53.06,62.46
A016740,두올,12,2016,Annual,13.60,2.59,7.70,10.65,"172,629,125","168,160,552",8.52,35.08,31.70
A016740,두올,12,2017,Annual,15.74,4.73,8.67,17.30,"184,816,954","176,066,948",10.61,38.78,31.68
A016740,두올,12,2018,Annual,13.11,3.55,4.24,10.77,"209,597,012","202,153,434",5.59,16.96,12.85
A016740,두올,12,2019,Annual,12.50,2.92,5.50,7.23,"204,754,869","198,782,162",5.98,14.81,13.62
A016740,두올,12,2020,Annual,16.56,6.63,2.23,19.01,"236,980,269","221,263,399",3.52,10.10,6.40
A016740,두올,12,2021,Annual,19.29,7.53,5.48,20.61,"226,290,450","209,255,485",6.88,18.84,14.99
A016740,두올,12,2022,Annual,16.41,4.77,6.21,13.11,"227,240,330","216,399,646",8.14,22.36,17.07
A012600,청호ICT,12,2011,Annual,20.40,-16.87,-39.60,-53.70,"97,206,299","113,600,949",-39.60,-126.09,-126.09
A012600,청호ICT,12,2012,Annual,18.00,-20.21,6.04,-36.53,"55,180,367","66,334,460",6.04,10.92,10.92
A012600,청호ICT,12,2013,Annual,12.07,-36.61,-71.56,-64.39,"53,696,714","73,356,639",-71.56,-125.85,-125.85
A012600,청호ICT,12,2014,Annual,13.66,-19.63,-8.72,-31.31,"48,696,437","58,256,186",-5.52,-8.80,-13.91
A012600,청호ICT,12,2015,Annual,15.88,-27.60,-33.83,-31.26,"37,871,176","48,323,740",-31.90,-36.12,-38.31
A012600,청호ICT,12,2016,Annual,11.89,-19.48,-13.38,-20.07,"40,300,502","48,149,544",-15.35,-15.81,-13.78
A012600,청호ICT,12,2017,Annual,14.84,-17.62,-48.49,-13.67,"32,477,961","38,201,593",-48.48,-37.60,-37.60
A012600,청호ICT,12,2018,Annual,9.95,-18.73,5.66,-14.12,"31,583,576","37,499,165",5.66,4.27,4.27
A012600,청호ICT,12,2019,Annual,3.01,-18.99,-25.16,-17.87,"39,893,477","47,468,681",-25.16,-23.69,-23.69
A012600,청호ICT,12,2020,Annual,14.79,-12.95,-61.52,-15.09,"28,087,427","31,725,630",-61.52,-71.65,-71.65
A012600,청호ICT,12,2021,Annual,19.03,-29.65,-38.40,-81.84,"17,774,499","23,043,956",-38.40,-106.00,-106.00
A012600,청호ICT,12,2022,Annual,4.48,-22.43,-22.51,-56.36,"20,854,341","25,531,795",-18.88,-47.45,-56.57
A002450,삼익악기,12,2011,Annual,15.59,7.74,3.06,23.52,"107,185,449","98,890,364",3.84,11.67,9.31
A002450,삼익악기,12,2012,Annual,14.50,4.10,3.27,12.00,"103,271,266","99,040,302",4.44,13.00,9.57
A002450,삼익악기,12,2013,Annual,13.89,5.35,33.33,16.09,"105,988,866","100,313,890",47.20,141.87,100.18
A002450,삼익악기,12,2014,Annual,15.49,7.17,3.60,19.16,"103,208,757","95,813,218",5.57,14.88,9.62
A002450,삼익악기,12,2015,Annual,16.72,5.82,1.48,15.98,"115,128,984","108,427,607",4.89,13.43,4.06
A002450,삼익악기,12,2016,Annual,24.10,1.86,0.64,6.91,"155,672,846","152,775,587",0.99,3.67,2.36
A002450,삼익악기,12,2017,Annual,15.14,5.80,-14.39,12.81,"96,351,487","90,767,268",1.66,3.67,-31.79
A002450,삼익악기,12,2018,Annual,15.43,7.14,1.08,15.32,"97,083,969","90,149,014",10.79,23.15,2.31
A002450,삼익악기,12,2019,Annual,14.34,6.07,5.63,17.04,"127,108,066","119,395,243",6.22,17.47,15.80
A002450,삼익악기,12,2020,Annual,14.70,7.09,3.97,16.90,"107,889,218","100,241,095",5.78,13.79,9.47
A002450,삼익악기,12,2021,Annual,13.62,7.41,17.05,24.80,"151,547,186","140,323,509",24.39,81.66,57.10
A002450,삼익악기,12,2022,Annual,14.78,7.70,2.42,23.02,"135,261,634","124,842,876",4.47,13.37,7.24
A012690,모나리자,12,2011,Annual,23.06,5.66,4.37,36.53,"121,931,365","115,032,967",5.73,36.97,28.21
A012690,모나리자,12,2012,Annual,25.18,8.59,7.07,60.38,"132,796,075","121,392,472",8.90,62.59,49.69
A012690,모나리자,12,2013,Annual,23.96,7.28,4.71,48.53,"125,958,872","116,793,350",6.14,40.93,31.44
A012690,모나리자,12,2014,Annual,24.15,6.75,4.56,44.58,"124,816,021","116,396,808",6.64,43.86,30.11
A012690,모나리자,12,2015,Annual,23.52,4.99,3.89,33.04,"124,972,520","118,732,024",5.05,33.40,25.75
A012690,모나리자,12,2016,Annual,25.31,6.24,4.48,40.08,"121,396,391","113,826,595",5.81,37.32,28.80
A012690,모나리자,12,2017,Annual,24.76,4.22,3.51,26.21,"117,359,513","112,409,406",4.41,27.43,21.84
A012690,모나리자,12,2018,Annual,17.88,-2.21,-1.62,-13.22,"113,031,339","115,527,206",-1.96,-11.72,-9.70
A012690,모나리자,12,2019,Annual,20.91,2.35,2.06,14.68,"117,954,230","115,180,955",2.61,16.27,12.87
A012690,모나리자,12,2020,Annual,27.13,7.97,6.76,49.43,"117,130,876","107,796,643",8.77,54.42,41.93
A012690,모나리자,12,2021,Annual,23.42,3.23,3.07,18.18,"106,399,396","102,965,892",3.62,20.38,17.30
A012690,모나리자,12,2022,Annual,21.29,2.40,1.93,15.33,"120,870,094","117,974,714",2.39,15.31,12.37
A004150,한솔홀딩스,12,2011,Annual,16.72,6.52,0.93,46.10,"1,541,804,879","1,441,254,186",1.70,11.99,6.54
A004150,한솔홀딩스,12,2012,Annual,18.52,6.98,3.46,47.45,"1,482,493,774","1,378,987,533",4.75,32.26,23.54
A004150,한솔홀딩스,12,2013,Annual,,,,-2.64,0,"5,769,098",,-1.17,15.94
A004150,한솔홀딩스,12,2014,Annual,,,,-2.70,0,"5,899,700",,-4.69,-3.45
A004150,한솔홀딩스,12,2015,Annual,100.00,44.47,-21.42,4.68,"21,647,563","12,020,919",-38.48,-4.05,-2.26
A004150,한솔홀딩스,12,2016,Annual,100.00,50.19,-256.25,5.72,"24,224,216","12,065,443",-273.85,-31.23,-29.23
A004150,한솔홀딩스,12,2017,Annual,100.00,54.56,-524.29,6.45,"27,405,999","12,453,322",-518.83,-61.34,-61.99
A004150,한솔홀딩스,12,2018,Annual,100.00,43.93,-152.96,4.79,"25,282,758","14,176,530",-165.53,-18.05,-16.68
A004150,한솔홀딩스,12,2019,Annual,100.00,43.75,27.14,4.93,"26,351,916","14,824,184",34.57,3.90,3.06
A004150,한솔홀딩스,12,2020,Annual,100.00,41.65,137.51,7.89,"26,323,088","15,360,539",80.43,15.24,26.05
A004150,한솔홀딩스,12,2021,Annual,100.00,45.37,45.05,31.67,"29,323,304","16,019,163",54.67,38.16,31.45
A004150,한솔홀딩스,12,2022,Annual,100.00,47.38,27.94,38.75,"34,361,059","18,082,463",41.30,33.78,22.86
A032560,황금에스티,12,2011,Annual,9.56,6.39,4.46,184.80,"180,681,487","169,131,348",5.97,172.71,129.06
A032560,황금에스티,12,2012,Annual,6.91,2.74,3.16,59.29,"145,921,329","141,919,146",4.54,98.23,68.30
A032560,황금에스티,12,2013,Annual,7.99,3.88,3.17,82.25,"148,431,121","142,673,539",4.01,85.03,67.31
A032560,황금에스티,12,2014,Annual,9.51,5.03,3.63,106.74,"148,552,659","141,080,620",4.62,98.09,77.02
A032560,황금에스티,12,2015,Annual,8.04,2.92,1.54,54.36,"130,281,251","126,476,129",2.10,39.08,28.63
A032560,황금에스티,12,2016,Annual,12.43,6.67,10.04,112.39,"117,977,864","110,110,318",14.06,237.01,169.23
A032560,황금에스티,12,2017,Annual,18.01,12.12,9.40,205.79,"118,842,137","104,436,652",12.64,214.54,159.66
A032560,황금에스티,12,2018,Annual,12.38,7.02,4.57,119.27,"118,918,161","110,569,178",6.24,105.97,77.60
A032560,황금에스티,12,2019,Annual,12.36,6.79,7.71,120.19,"123,921,978","115,508,500",10.10,178.73,136.50
A032560,황금에스티,12,2020,Annual,12.08,6.47,9.18,109.11,"118,011,389","110,373,463",11.32,190.92,154.79
A032560,황금에스티,12,2021,Annual,28.36,22.97,18.04,419.14,"136,869,419","105,433,613",23.72,432.82,329.19
A032560,황금에스티,12,2022,Annual,22.31,17.26,13.92,337.46,"161,284,519","133,443,880",17.81,348.10,272.18
A004840,DRB동일,12,2011,Annual,21.81,10.66,18.08,120.33,"121,363,168","108,428,068",6.06,68.45,204.15
A004840,DRB동일,12,2012,Annual,22.98,8.20,14.11,136.11,"142,337,360","130,666,935",8.28,137.48,234.27
A004840,DRB동일,12,2013,Annual,24.97,8.33,15.02,161.05,"141,540,778","129,756,743",19.68,380.63,290.57
A004840,DRB동일,12,2014,Annual,25.41,9.76,6.89,159.90,"141,168,522","127,389,016",8.44,138.26,112.87
A004840,DRB동일,12,2015,Annual,25.81,9.10,6.33,163.60,"159,591,245","145,068,094",8.50,152.85,113.77
A004840,DRB동일,12,2016,Annual,26.47,6.42,7.38,91.47,"129,988,200","121,636,545",9.45,134.54,105.10
A004840,DRB동일,12,2017,Annual,23.94,2.29,7.93,29.78,"121,992,898","119,199,810",9.86,128.28,103.21
A004840,DRB동일,12,2018,Annual,27.58,6.64,6.21,81.33,"117,751,815","109,927,693",7.18,87.94,75.97
A004840,DRB동일,12,2019,Annual,23.13,1.47,3.06,16.98,"113,889,433","112,216,176",4.18,48.36,35.37
A004840,DRB동일,12,2020,Annual,26.48,4.15,1.49,45.27,"108,822,399","104,311,005",5.46,59.59,16.28
A004840,DRB동일,12,2021,Annual,23.39,0.45,-17.03,4.36,"96,481,589","96,046,906",-12.91,-124.98,-164.92
A004840,DRB동일,12,2022,Annual,35.19,-1.26,-12.01,-5.15,"40,847,596","41,360,846",-2.27,-9.32,-49.22
A004140,동방,12,2011,Annual,8.90,3.69,0.66,81.07,"472,871,652","455,421,475",1.04,22.92,14.42
A004140,동방,12,2012,Annual,8.56,3.35,0.43,71.22,"485,103,227","468,830,021",0.67,14.14,9.11
A004140,동방,12,2013,Annual,5.86,0.82,-3.57,16.83,"497,411,189","493,342,375",-4.53,-93.23,-73.55
A004140,동방,12,2014,Annual,5.88,1.33,-1.32,27.95,"508,700,373","501,943,769",-2.10,-44.18,-27.80
A004140,동방,12,2015,Annual,9.33,4.50,-0.74,92.23,"522,629,368","499,117,636",-0.98,-20.10,-15.07
A004140,동방,12,2016,Annual,10.87,4.64,-1.65,67.28,"468,813,154","447,072,802",-1.73,-25.06,-23.98
A004140,동방,12,2017,Annual,7.62,2.01,-4.20,21.98,"413,905,870","405,594,177",-6.25,-68.38,-45.99
A004140,동방,12,2018,Annual,7.51,2.32,0.75,29.06,"474,418,754","463,389,170",0.95,11.89,9.39
A004140,동방,12,2019,Annual,7.78,3.14,-1.49,47.54,"577,078,497","558,967,976",-0.72,-10.98,-22.57
A004140,동방,12,2020,Annual,8.61,4.25,0.05,57.32,"555,088,411","531,481,387",0.33,4.47,0.70
A004140,동방,12,2021,Annual,9.13,4.00,-1.27,47.10,"570,299,845","547,483,765",-0.99,-11.65,-15.00
A004140,동방,12,2022,Annual,8.00,3.63,1.11,50.19,"728,039,189","701,639,525",1.17,16.21,15.31
A010040,한국내화,12,2011,Annual,15.36,9.58,5.61,286.34,"233,437,654","211,075,819",7.04,210.45,167.74
A010040,한국내화,12,2012,Annual,11.73,5.79,4.29,150.49,"252,277,491","237,658,623",4.61,119.84,111.49
A010040,한국내화,12,2013,Annual,13.58,6.13,2.66,143.25,"267,096,490","250,720,479",4.29,100.13,62.20
A010040,한국내화,12,2014,Annual,12.89,5.22,2.72,119.99,"262,810,943","249,094,458",3.43,78.85,62.63
A010040,한국내화,12,2015,Annual,10.23,2.78,1.94,65.08,"267,581,833","260,141,713",2.11,49.50,45.32
A010040,한국내화,12,2016,Annual,11.31,3.72,2.22,84.01,"258,404,974","248,801,556",2.78,62.89,50.14
A010040,한국내화,12,2017,Annual,11.56,3.99,4.31,94.39,"270,434,847","259,644,628",4.22,99.77,101.86
A010040,한국내화,12,2018,Annual,13.84,4.79,2.98,100.33,"239,657,974","228,188,728",3.69,77.28,62.55
A010040,한국내화,12,2019,Annual,13.22,4.18,1.93,81.30,"222,425,584","213,131,632",3.10,60.25,37.49
A010040,한국내화,12,2020,Annual,11.79,2.54,0.72,45.32,"203,694,764","198,513,543",1.52,27.16,12.91
A010040,한국내화,12,2021,Annual,14.10,4.43,3.09,60.37,"218,025,767","208,377,058",3.90,53.21,42.19
