Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),유동부채(천원),현금비율,현금및현금성자산(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),매출액(천원),단기금융상품(천원)
A021960,KB캐피탈,12,2016,Annual,823.98,,,,,,,,"126,938,434",,0.25,0.38,31.39,89.18,"220,459,039",
A021960,KB캐피탈,12,2017,Annual,813.47,,,,,,,,"226,720,228",,0.21,0.34,13.17,89.05,"261,318,010",
A021960,KB캐피탈,12,2018,Annual,835.22,,,,,,,,"89,266,000",,0.23,0.31,-8.06,89.31,"250,466,202",
A021960,KB캐피탈,12,2019,Annual,857.67,,,,,,,,"263,756,973",,0.24,0.47,20.63,89.56,"268,283,000",
A021960,KB캐피탈,12,2020,Annual,788.96,,,,,,,,"400,891,158",,0.22,0.37,5.02,88.75,"306,495,601",
A021960,KB캐피탈,12,2021,Annual,690.58,,,,,,,,"389,570,443",,0.24,0.30,14.01,87.35,"410,590,583",
A021960,KB캐피탈,12,2022,Annual,656.02,,,,,,,,"836,609,164",,0.24,0.26,9.32,86.77,"437,388,782",
A022520,코오롱아이넷,12,2011,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2012,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2013,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2014,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2015,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2016,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2017,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2018,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2019,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2020,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2021,Annual,,,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2022,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2011,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2012,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2013,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2014,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2015,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2016,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2017,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2018,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2019,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2020,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2021,Annual,,,,,,,,,,,,,,,,
A023130,국민은행,12,2022,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2011,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2012,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2013,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2014,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2015,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2016,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2017,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2018,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2019,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2020,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2021,Annual,,,,,,,,,,,,,,,,
A024870,유성티에스아이,12,2022,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2011,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2012,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2013,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2014,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2015,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2016,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2017,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2018,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2019,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2020,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2021,Annual,,,,,,,,,,,,,,,,
A025830,한국합섬,12,2022,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2011,Annual,41.97,,"47,285,386","56,303,697",,"36,211,662","56,303,697",,"6,350,942","56,303,697",65.18,1.44,-31.96,29.56,"210,195,304","23,070,100"
A025850,한화화인케미칼,12,2012,Annual,85.53,,"83,331,226","107,563,487",,"66,876,387","107,563,487",,"28,705,582","107,563,487",53.39,1.20,-2.79,46.10,"291,558,378","10,086,181"
A025850,한화화인케미칼,12,2013,Annual,89.07,,"52,238,855","77,670,243",,"39,545,901","77,670,243",,"18,062,715","77,670,243",67.30,0.23,-6.47,47.11,"172,051,313","7,178,696"
A025850,한화화인케미칼,12,2014,Annual,265.53,,"38,113,194","95,436,339",,"29,096,254","95,436,339",,"3,154,895","95,436,339",73.43,0.19,-28.70,72.64,"136,582,983","1,682,045"
A025850,한화화인케미칼,12,2015,Annual,306.34,,"33,200,795","95,311,061",,"25,322,386","95,311,061",,"5,089,062","95,311,061",75.69,0.20,54.95,75.39,"210,168,936","184,323"
A025850,한화화인케미칼,12,2016,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2017,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2018,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2019,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2020,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2021,Annual,,,,,,,,,,,,,,,,
A025850,한화화인케미칼,12,2022,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2011,Annual,710.86,,"1,478,587,840","1,315,273,503",,"1,194,468,732","1,315,273,503",,"118,777,218","1,315,273,503",7.03,15.46,37.04,87.67,"3,010,842,860","18,929,185"
A025930,팬택,12,2012,Annual,"2,294.69",,"935,051,524","870,640,361",,"806,407,405","870,640,361",,"47,976,305","870,640,361",8.95,21.61,-7.57,95.82,"2,234,378,519","9,450,248"
A025930,팬택,12,2013,Annual,완전잠식,,"463,491,641","985,152,097",,"362,559,959","985,152,097",,"16,290,971","985,152,097",15.23,6.69,-17.45,166.25,"1,335,591,034","828,658"
A025930,팬택,12,2014,Annual,완전잠식,,"121,643,507","799,849,317",,"81,765,682","799,849,317",,"34,415,148","799,849,317",29.12,7.09,-99.94,356.47,0,"635,657"
A025930,팬택,12,2015,Annual,완전잠식,,"86,121,571","873,839,690",,"86,121,571","873,839,690",,"2,080,835","873,839,690",0.00,0.00,353.22,"1,014.66",0,"31,116,980"
A025930,팬택,12,2016,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2017,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2018,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2019,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2020,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2021,Annual,,,,,,,,,,,,,,,,
A025930,팬택,12,2022,Annual,,,,,,,,,,,,,,,,
A026870,코원에너지서비스,12,2011,Annual,81.10,,"530,868,415","374,374,293",,"529,507,768","374,374,293",,"118,274,648","374,374,293",45.52,0.50,9.44,44.78,"1,398,016,420","64,000,000"
A026870,코원에너지서비스,12,2012,Annual,97.87,,"646,870,946","472,198,605",,"645,838,531","472,198,605",,"242,426,194","472,198,605",40.92,0.34,11.09,49.46,"1,555,665,785",0
A026870,코원에너지서비스,12,2013,Annual,90.14,,"534,840,932","427,144,678",,"534,067,333","427,144,678",,"224,149,740","427,144,678",42.73,0.38,13.64,47.41,"1,583,943,550",0
A026870,코원에너지서비스,12,2014,Annual,159.43,,"591,273,554","465,361,024",,"590,442,036","465,361,024",,"239,028,531","465,361,024",60.04,0.18,-3.13,61.45,"1,516,655,286",0
A026870,코원에너지서비스,12,2015,Annual,112.72,,"272,152,924","308,867,278",,"271,515,413","308,867,278",,"61,763,727","308,867,278",55.53,0.34,0.53,52.99,"1,244,090,315",0
A026870,코원에너지서비스,12,2016,Annual,102.19,,"269,517,037","272,743,352",,"268,779,015","272,743,352",,"82,913,155","272,743,352",55.40,0.35,1.33,50.54,"1,023,728,464",0
A026870,코원에너지서비스,12,2017,Annual,111.98,,"310,674,554","307,283,863",,"310,028,444","307,283,863",,"97,792,372","307,283,863",52.42,0.39,1.07,52.83,"1,063,058,324",0
A026870,코원에너지서비스,12,2018,Annual,115.96,,"324,704,687","301,910,184",,"324,105,972","301,910,184",,"114,130,572","301,910,184",52.89,0.35,2.32,53.70,"1,090,110,670","5,000,000"
A026870,코원에너지서비스,12,2019,Annual,123.18,,"331,729,367","302,854,643",,"331,137,791","302,854,643",,"123,217,159","302,854,643",50.28,0.34,3.38,55.19,"1,076,016,818","9,920,381"
A026870,코원에너지서비스,12,2020,Annual,123.27,,"278,930,713","266,290,415",,"278,356,031","266,290,415",,"102,099,162","266,290,415",55.66,0.35,-2.75,55.21,"998,656,753",0
A026870,코원에너지서비스,12,2021,Annual,141.49,,"353,214,555","327,729,472",,"352,522,340","327,729,472",,"128,233,708","327,729,472",51.77,0.30,0.77,58.59,"1,033,770,512","15,000,000"
A026870,코원에너지서비스,12,2022,Annual,188.11,,"539,991,984","504,745,266",,"539,117,358","504,745,266",,"190,338,649","504,745,266",42.01,0.23,7.95,65.29,"1,459,472,557",0
A027390,한화갤러리아타임월드,12,2011,Annual,55.05,,"41,868,040","90,597,205",,"40,068,515","90,597,205",,"31,353,846","90,597,205",62.06,0.61,7.76,35.50,"128,310,817",0
A027390,한화갤러리아타임월드,12,2012,Annual,47.43,,"67,534,710","91,061,770",,"65,866,828","91,061,770",,"53,333,356","91,061,770",53.02,0.53,-1.25,32.17,"126,072,772","2,308,000"
A027390,한화갤러리아타임월드,12,2013,Annual,45.89,,"24,315,660","97,071,707",,"22,616,158","97,071,707",,"9,805,604","97,071,707",49.39,0.50,0.77,31.46,"124,900,225","2,115,000"
A027390,한화갤러리아타임월드,12,2014,Annual,43.93,,"28,237,304","96,833,427",,"21,587,281","96,833,427",,"6,064,978","96,833,427",45.21,0.46,39.85,30.52,"160,265,488","2,815,000"
A027390,한화갤러리아타임월드,12,2015,Annual,82.67,,"92,691,717","145,318,871",,"78,883,688","145,318,871",,"58,537,284","145,318,871",45.57,0.37,26.51,45.26,"168,887,745","2,447,000"
A027390,한화갤러리아타임월드,12,2016,Annual,96.84,,"71,094,355","167,970,746",,"36,584,949","167,970,746",,"2,698,876","167,970,746",49.59,0.36,89.08,49.20,"284,781,001","2,648,000"
A027390,한화갤러리아타임월드,12,2017,Annual,103.07,,"99,201,751","206,143,358",,"61,204,511","206,143,358",,"30,039,791","206,143,358",46.85,0.36,-6.52,50.76,"330,703,011","2,209,000"
A027390,한화갤러리아타임월드,12,2018,Annual,105.45,,"123,364,194","171,319,019",,"71,302,145","171,319,019",,"43,105,010","171,319,019",44.12,0.39,-56.75,51.33,"142,456,950","2,116,000"
A027390,한화갤러리아타임월드,12,2019,Annual,182.51,,"61,474,759","185,653,374",,"59,149,191","185,653,374",,"40,661,344","185,653,374",54.37,0.50,3.62,64.60,"142,433,417","1,849,000"
A027390,한화갤러리아타임월드,12,2020,Annual,155.05,,"48,915,391","171,288,547",,"46,157,401","171,288,547",,"28,371,501","171,288,547",57.02,0.51,3.86,60.79,"133,730,390","2,182,000"
A027390,한화갤러리아타임월드,12,2021,Annual,104.45,,"89,555,002","153,562,047",,"86,763,014","153,562,047",,"63,214,051","153,562,047",54.18,0.34,3.12,51.09,"140,431,532","1,504,000"
A027390,한화갤러리아타임월드,12,2022,Annual,75.86,,"49,575,433","113,024,613",,"45,959,878","113,024,613",,"23,684,869","113,024,613",60.57,0.47,4.67,43.14,"137,105,252","1,868,890"
A027460,주택은행,12,2011,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2012,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2013,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2014,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2015,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2016,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2017,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2018,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2019,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2020,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2021,Annual,,,,,,,,,,,,,,,,
A027460,주택은행,12,2022,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2011,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2012,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2013,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2014,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2015,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2016,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2017,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2018,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2019,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2020,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2021,Annual,,,,,,,,,,,,,,,,
A027840,고덴시,12,2022,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2011,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2012,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2013,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2014,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2015,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2016,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2017,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2018,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2019,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2020,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2021,Annual,,,,,,,,,,,,,,,,
A029890,현대반도체,12,2022,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2011,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2012,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2013,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2014,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2015,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2016,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2017,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2018,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2019,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2020,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2021,Annual,,,,,,,,,,,,,,,,
A032390,KTF,12,2022,Annual,,,,,,,,,,,,,,,,
A032710,LG카드,12,2011,Annual,325.49,,,,,,,,"26,000",,0.46,0.27,-1.16,76.50,"1,768,794,000",
A032710,LG카드,12,2012,Annual,288.48,,,,,,,,"393,503,000",,0.55,0.37,-5.10,74.26,"1,579,533,000",
A032710,LG카드,12,2013,Annual,254.67,,,,,,,,"455,025,000",,0.56,0.34,14.04,71.80,"1,568,329,000",
A032710,LG카드,12,2014,Annual,261.71,,,,,,,,"374,298,000",,0.46,0.26,-0.38,72.35,"1,532,423,000",
A032710,LG카드,12,2015,Annual,272.34,,,,,,,,"281,147,000",,0.35,0.22,7.61,73.14,"1,639,790,000",
A032710,LG카드,12,2016,Annual,310.07,,,,,,,,"266,326,000",,0.31,0.16,-2.09,75.61,"1,688,799,000",
A032710,LG카드,12,2017,Annual,317.21,,,,,,,,"291,547,000",,0.31,0.15,4.35,76.03,"1,966,172,000",
A032710,LG카드,12,2018,Annual,386.03,,,,,,,,"341,217,000",,0.30,0.15,-11.11,79.43,"1,420,638,000",
A032710,LG카드,12,2019,Annual,428.13,,,,,,,,"527,093,000",,1.93,0.16,-3.10,81.07,"1,328,596,000",
A032710,LG카드,12,2020,Annual,438.43,,,,,,,,"355,833,000",,1.78,0.15,-8.40,81.43,"1,406,928,000",
A032710,LG카드,12,2021,Annual,468.05,,,,,,,,"298,582,000",,1.66,0.21,16.41,82.40,"1,608,885,000",
A032710,LG카드,12,2022,Annual,475.09,,,,,,,,"407,821,000",,1.47,0.21,-3.17,82.61,"1,428,875,000",
A033660,우리금융캐피탈,12,2011,Annual,647.15,,,,,,,,"374,718,945",,0.06,0.10,8.16,86.62,"152,683,955",
A033660,우리금융캐피탈,12,2012,Annual,675.24,,,,,,,,"288,941,641",,0.03,0.55,-2.39,87.10,"136,760,466",
A033660,우리금융캐피탈,12,2013,Annual,697.00,,,,,,,,"276,002,138",,0.03,0.47,0.39,87.45,"125,975,059",
A033660,우리금융캐피탈,12,2014,Annual,706.62,,,,,,,,"71,726,434",,0.03,0.35,1.03,87.60,"140,027,152",
A033660,우리금융캐피탈,12,2015,Annual,755.19,,,,,,,,"49,043,577",,0.02,0.23,2.23,88.31,"150,358,658",
A033660,우리금융캐피탈,12,2016,Annual,606.91,,,,,,,,"40,681,895",,0.03,0.17,-8.90,85.85,"144,662,320",
A033660,우리금융캐피탈,12,2017,Annual,555.36,,,,,,,,"28,194,711",,0.06,0.10,-26.44,84.74,"163,044,618",
A033660,우리금융캐피탈,12,2018,Annual,618.53,,,,,,,,"59,881,881",,0.07,0.08,-3.19,86.08,"170,228,977",
A033660,우리금융캐피탈,12,2019,Annual,736.47,,,,,,,,"114,206,955",,0.08,0.08,6.88,88.04,"196,454,245",
A033660,우리금융캐피탈,12,2020,Annual,845.42,,,,,,,,"98,646,187",,0.07,0.08,12.34,89.42,"213,358,496",
A033660,우리금융캐피탈,12,2021,Annual,764.54,,,,,,,,"158,618,986",,0.14,0.06,16.10,88.43,"289,664,248",
A033660,우리금융캐피탈,12,2022,Annual,716.76,,,,,,,,"638,741,131",,0.11,0.09,0.82,87.76,"352,538,740",
A037620,미래에셋증권,3,2011,Annual,590.09,,,,,,,,"57,460,022",,0.11,0.23,3.06,85.51,"505,761,611",
A037620,미래에셋증권,3,2012,Annual,663.57,,,,,,,,"18,921,294",,0.08,0.20,-17.60,86.90,"479,318,353",
A037620,미래에셋증권,12,2013,Annual,797.51,,,,,,,,"38,701,152",,0.05,0.16,-32.17,88.86,"296,266,325",
A037620,미래에셋증권,12,2014,Annual,837.19,,,,,,,,"31,571,629",,0.04,0.12,49.59,89.33,"508,304,280",
A037620,미래에셋증권,12,2015,Annual,715.85,,,,,,,,"165,892,747",,0.03,0.09,2.52,87.74,"451,651,185",
A037620,미래에셋증권,12,2016,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,3,2017,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,3,2018,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,3,2019,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,3,2020,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,3,2021,Annual,,,,,,,,,,,,,,,,
A037620,미래에셋증권,12,2022,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2011,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2012,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2013,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2014,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2015,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2016,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2017,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2018,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2019,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2020,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2021,Annual,,,,,,,,,,,,,,,,
A038400,외환카드,12,2022,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2011,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2012,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2013,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2014,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2015,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2016,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2017,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2018,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2019,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2020,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2021,Annual,,,,,,,,,,,,,,,,
A042100,현대오토넷,12,2022,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2011,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2012,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2013,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2014,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2015,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2016,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2017,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2018,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2019,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2020,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2021,Annual,,,,,,,,,,,,,,,,
A045710,온미디어,12,2022,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2011,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2012,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2013,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2014,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2015,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2016,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2017,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2018,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2019,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2020,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2021,Annual,,,,,,,,,,,,,,,,
A045820,LG파워콤,12,2022,Annual,,,,,,,,,,,,,,,,
A051310,포스코플랜텍,12,2011,Annual,577.80,,"444,985,480","445,799,586",,"428,097,073","445,799,586",,"28,714,622","445,799,586",28.24,0.86,28.66,85.25,"632,849,525",0
A051310,포스코플랜텍,12,2012,Annual,484.27,,"506,255,215","496,891,550",,"477,600,374","496,891,550",,"3,253,502","496,891,550",25.48,1.17,-4.15,82.88,"703,235,672",0
A051310,포스코플랜텍,12,2013,Annual,567.32,,"593,693,428","558,549,812",,"565,678,948","558,549,812",,"12,714,069","558,549,812",26.92,1.66,21.58,85.01,"597,561,033",0
A051310,포스코플랜텍,12,2014,Annual,245.49,,"448,817,093","372,800,834",,"428,246,693","372,800,834",,"4,622,823","372,800,834",33.30,1.71,193.80,71.06,"618,580,446",0
A051310,포스코플랜텍,12,2015,Annual,완전잠식,,"423,163,962","280,296,855",,"414,228,696","280,296,855",,"139,309,258","280,296,855",18.16,1.21,-17.40,121.94,"457,179,852",0
A051310,포스코플랜텍,12,2016,Annual,완전잠식,,"330,086,844","253,688,825",,"328,183,332","253,688,825",,"101,149,585","253,688,825",19.29,1.11,-85.64,135.15,"361,350,517",0
A051310,포스코플랜텍,12,2017,Annual,완전잠식,,"276,044,456","146,315,808",,"275,291,568","146,315,808",,"60,660,572","146,315,808",12.15,1.24,33.84,139.09,"376,935,597",0
A051310,포스코플랜텍,12,2018,Annual,완전잠식,,"297,454,574","146,299,990",,"297,057,671","146,299,990",,"38,102,839","146,299,990",12.90,1.24,-10.89,137.02,"293,939,244",0
A051310,포스코플랜텍,12,2019,Annual,완전잠식,,"246,604,624","411,533,096",,"245,745,454","411,533,096",,"92,860,573","411,533,096",14.80,0.39,-4.97,136.17,"369,434,512",0
A051310,포스코플랜텍,12,2020,Annual,59.57,,"116,956,583","58,481,953",,"116,288,756","58,481,953",,"25,647,635","58,481,953",24.90,0.66,-2.37,37.33,"329,276,256",0
A051310,포스코플랜텍,12,2021,Annual,55.94,,"140,711,752","67,013,663",,"139,771,090","67,013,663",,"25,085,249","67,013,663",21.11,0.60,-9.60,35.87,"339,363,211",0
A051310,포스코플랜텍,12,2022,Annual,51.12,,"190,000,123","90,083,396",,"189,043,288","90,083,396",,"58,317,721","90,083,396",15.85,0.48,36.02,33.83,"568,844,837",0
A053000,우리금융,12,2011,Annual,27.36,,,,,,,,"33,537,673",,0.00,0.00,43.93,21.48,"8,028,401",
A053000,우리금융,12,2012,Annual,26.59,,,,,,,,"236,400,336",,0.00,0.00,1.97,21.01,"11,757,321",
A053000,우리금융,12,2013,Annual,30.83,,,,,,,,"45,524,118",,0.00,0.00,-17.12,23.56,"6,508,342",
A053000,우리금융,12,2014,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2015,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2016,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2017,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2018,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2019,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2020,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2021,Annual,,,,,,,,,,,,,,,,
A053000,우리금융,12,2022,Annual,,,,,,,,,,,,,,,,
A060000,국민은행,12,2011,Annual,"1,255.87",,,,,,,,"2,819,749,000",,1.16,0.12,-14.74,92.62,"12,331,785,000",
A060000,국민은행,12,2012,Annual,"1,201.23",,,,,,,,"2,843,794,000",,1.13,0.10,-3.15,92.31,"12,428,446,000",
A060000,국민은행,12,2013,Annual,"1,162.36",,,,,,,,"2,690,281,000",,1.10,0.08,3.24,92.08,"10,517,505,000",
A060000,국민은행,12,2014,Annual,"1,141.69",,,,,,,,"2,534,895,000",,1.06,0.07,-0.70,91.95,"9,641,139,000",
A060000,국민은행,12,2015,Annual,"1,164.50",,,,,,,,"2,465,706,000",,1.02,0.06,13.04,92.09,"8,329,583,000",
A060000,국민은행,12,2016,Annual,"1,198.73",,,,,,,,"2,551,419,000",,1.02,0.07,12.09,92.30,"7,819,550,000",
A060000,국민은행,12,2017,Annual,"1,181.34",,,,,,,,"2,594,089,000",,0.92,0.07,-14.17,92.20,"8,296,544,000",
A060000,국민은행,12,2018,Annual,"1,217.16",,,,,,,,"3,051,416,000",,0.89,0.06,2.78,92.41,"9,737,156,000",
A060000,국민은행,12,2019,Annual,"1,214.86",,,,,,,,"2,688,163,000",,0.99,0.07,3.17,92.39,"10,533,742,000",
A060000,국민은행,12,2020,Annual,"1,285.85",,,,,,,,"2,659,162,000",,0.88,0.10,4.56,92.78,"9,718,689,000",
