Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),영업이익(천원),당기순이익증가율,당기순이익(천원),총자본증가율,총자본(천원),유형자산(천원)
A032560,황금에스티,12,2017,Annual,0.73,83.10,"14,405,485",,"11,176,308",,"183,158,650","77,916,412"
A032560,황금에스티,12,2018,Annual,0.06,-42.04,"8,348,983",,"5,432,303",,"187,137,834","76,752,809"
A032560,황금에스티,12,2019,Annual,4.21,0.77,"8,413,478",,"9,554,796",,"195,992,724","75,104,467"
A032560,황금에스티,12,2020,Annual,-4.77,-9.22,"7,637,926",,"10,835,634",,"205,428,544","74,353,884"
A032560,황금에스티,12,2021,Annual,15.98,311.58,"31,435,806",,"24,689,578",,"228,682,257","74,092,515"
A032560,황금에스티,12,2022,Annual,17.84,-11.44,"27,840,640",,"22,454,629",,"247,891,642","70,557,939"
A004840,DRB동일,12,2011,Annual,-55.46,-16.08,"12,935,101",,"21,945,842",,"208,836,865","150,620,197"
A004840,DRB동일,12,2012,Annual,17.28,-9.78,"11,670,425",,"20,087,410",,"123,862,484","28,345,489"
A004840,DRB동일,12,2013,Annual,-0.56,0.97,"11,784,035",,"21,261,008",,"176,634,111","27,399,083"
A004840,DRB동일,12,2014,Annual,-0.26,16.93,"13,779,505",,"9,726,516",,"185,162,463","27,701,226"
A004840,DRB동일,12,2015,Annual,13.05,5.40,"14,523,151",,"10,100,221",,"194,277,806","37,190,517"
A004840,DRB동일,12,2016,Annual,-18.55,-42.49,"8,351,655",,"9,595,624",,"202,823,779","48,553,436"
A004840,DRB동일,12,2017,Annual,-6.15,-66.56,"2,793,088",,"9,678,793",,"210,836,699","51,812,542"
A004840,DRB동일,12,2018,Annual,-3.48,180.12,"7,824,122",,"7,307,941",,"217,118,054","53,608,859"
A004840,DRB동일,12,2019,Annual,-3.28,-78.61,"1,673,256",,"3,484,424",,"218,737,987","56,935,585"
A004840,DRB동일,12,2020,Annual,-4.45,169.62,"4,511,394",,"1,622,010",,"218,589,776","56,856,997"
A004840,DRB동일,12,2021,Annual,-11.34,-90.36,"434,682",,"-16,434,012",,"202,107,327","57,732,674"
A004840,DRB동일,12,2022,Annual,-57.66,적전,"-513,250",,"-4,904,649",,"196,653,361","5,874,543"
A004140,동방,12,2011,Annual,8.99,32.57,"17,450,177",,"3,104,743",,"137,396,422","280,972,703"
A004140,동방,12,2012,Annual,2.59,-6.74,"16,273,206",,"2,080,819",,"143,221,649","258,867,384"
A004140,동방,12,2013,Annual,2.54,-75.00,"4,068,815",,"-17,779,245",,"129,816,098","233,512,801"
A004140,동방,12,2014,Annual,2.27,66.06,"6,756,605",,"-6,719,970",,"120,426,268","209,707,218"
A004140,동방,12,2015,Annual,2.74,247.98,"23,511,732",,"-3,842,823",,"114,113,469","194,561,568"
A004140,동방,12,2016,Annual,-10.30,-7.53,"21,740,352",,"-7,747,295",,"141,509,837","172,776,596"
A004140,동방,12,2017,Annual,-11.71,-61.77,"8,311,693",,"-17,387,664",,"122,751,526","166,071,537"
A004140,동방,12,2018,Annual,14.62,32.70,"11,029,583",,"3,565,305",,"112,412,331","169,410,330"
A004140,동방,12,2019,Annual,21.64,64.20,"18,110,521",,"-8,598,116",,"93,802,507","170,887,364"
A004140,동방,12,2020,Annual,-3.81,30.35,"23,607,024",,"288,721",,"103,073,116","186,076,092"
A004140,동방,12,2021,Annual,2.74,-3.35,"22,816,080",,"-7,265,308",,"112,281,542","183,507,380"
A004140,동방,12,2022,Annual,27.66,15.71,"26,399,664",,"8,053,302",,"118,553,850","191,172,545"
A010040,한국내화,12,2011,Annual,17.23,122.24,"22,361,835",,"13,099,629",,"73,246,396","78,688,830"
A010040,한국내화,12,2012,Annual,8.07,-34.63,"14,618,868",,"10,830,003",,"92,800,873","79,788,385"
A010040,한국내화,12,2013,Annual,5.87,12.02,"16,376,011",,"7,110,936",,"96,681,273","87,957,935"
A010040,한국내화,12,2014,Annual,-1.60,-16.24,"13,716,485",,"7,159,185",,"99,311,985","86,630,060"
A010040,한국내화,12,2015,Annual,1.82,-45.76,"7,440,120",,"5,181,221",,"101,451,357","85,750,323"
A010040,한국내화,12,2016,Annual,-3.43,29.08,"9,603,418",,"5,731,696",,"108,024,576","80,844,456"
A010040,한국내화,12,2017,Annual,4.66,12.36,"10,790,219",,"11,644,297",,"123,176,063","78,241,685"
A010040,한국내화,12,2018,Annual,-11.38,6.29,"11,469,245",,"7,150,594",,"129,430,013","76,226,039"
A010040,한국내화,12,2019,Annual,-7.19,-18.97,"9,293,952",,"4,286,222",,"140,470,350","76,770,265"
A010040,한국내화,12,2020,Annual,-8.42,-44.25,"5,181,221",,"1,475,766",,"144,183,886","68,765,420"
A010040,한국내화,12,2021,Annual,7.04,86.22,"9,648,710",,"6,743,760",,"252,687,002","68,229,659"
A010040,한국내화,12,2022,Annual,17.45,-9.21,"8,760,193",,"3,132,350",,"220,297,507","76,619,502"
A013580,계룡건설,12,2011,Annual,7.99,44.76,"35,346,585",,"5,510,907",,"453,215,452","39,699,711"
A013580,계룡건설,12,2012,Annual,-17.08,-6.15,"33,171,642",,"2,581,420",,"452,592,850","42,744,915"
A013580,계룡건설,12,2013,Annual,-0.90,적전,"-64,711,446",,"-92,177,386",,"362,131,270","68,094,198"
A013580,계룡건설,12,2014,Annual,2.28,적지,"-110,818,092",,"-119,632,224",,"238,482,742","34,532,575"
A013580,계룡건설,12,2015,Annual,4.63,흑전,"29,279,127",,"10,278,814",,"249,252,531","33,629,528"
A013580,계룡건설,12,2016,Annual,26.14,108.17,"60,951,090",,"17,539,236",,"265,081,946","32,693,542"
A013580,계룡건설,12,2017,Annual,4.45,29.10,"78,688,035",,"44,411,500",,"307,019,473","34,054,641"
A013580,계룡건설,12,2018,Annual,3.51,26.34,"99,416,015",,"63,792,928",,"337,869,077","33,265,499"
A013580,계룡건설,12,2019,Annual,7.56,17.61,"116,922,457",,"83,077,813",,"412,171,015","32,574,319"
A013580,계룡건설,12,2020,Annual,-4.73,29.99,"151,990,194",,"101,814,091",,"515,772,155","32,491,008"
A013580,계룡건설,12,2021,Annual,19.06,33.97,"203,621,424",,"149,700,379",,"655,697,965","31,769,589"
A013580,계룡건설,12,2022,Annual,9.71,-52.67,"96,367,097",,"58,220,411",,"702,007,244","28,683,028"
A267290,경동도시가스,12,2011,Annual,,,,,,,,
A267290,경동도시가스,12,2012,Annual,,,,,,,,
A267290,경동도시가스,12,2013,Annual,,,,,,,,
A267290,경동도시가스,12,2014,Annual,,,,,,,,
A267290,경동도시가스,12,2015,Annual,,,,,,,,
A267290,경동도시가스,12,2016,Annual,,,,,,,,
A267290,경동도시가스,12,2017,Annual,,,"21,529,500",,"17,678,888",,"292,628,586","316,263,778"
A267290,경동도시가스,12,2018,Annual,84.39,99.83,"43,022,492",,"33,981,432",,"318,760,537","320,275,132"
A267290,경동도시가스,12,2019,Annual,-11.45,-35.66,"27,681,162",,"24,355,132",,"337,701,666","325,567,581"
A267290,경동도시가스,12,2020,Annual,-23.62,-35.50,"17,853,641",,"18,813,524",,"354,868,269","321,726,123"
A267290,경동도시가스,12,2021,Annual,34.10,50.28,"26,830,709",,"22,198,050",,"373,660,666","323,093,875"
A267290,경동도시가스,12,2022,Annual,58.22,-6.62,"25,053,659",,"23,488,574",,"392,521,950","324,105,787"
A017040,광명전기,12,2011,Annual,-15.07,-31.82,"1,483,791",,"-75,153",,"56,987,613","11,465,013"
A017040,광명전기,12,2012,Annual,36.83,140.34,"3,566,142",,"-1,564,026",,"55,136,666","11,648,472"
A017040,광명전기,12,2013,Annual,13.90,136.76,"8,443,372",,"5,301,060",,"60,793,004","11,245,458"
A017040,광명전기,12,2014,Annual,28.18,21.63,"10,270,079",,"6,978,508",,"67,539,909","12,676,386"
A017040,광명전기,12,2015,Annual,-19.69,-62.61,"3,839,499",,"3,442,541",,"71,275,955","12,392,219"
A017040,광명전기,12,2016,Annual,4.23,-0.54,"3,818,917",,"15,612,709",,"86,335,358","12,127,197"
A017040,광명전기,12,2017,Annual,8.41,-1.68,"3,754,872",,"-1,349,854",,"85,430,878","15,402,240"
A017040,광명전기,12,2018,Annual,-7.74,-20.88,"2,970,976",,"3,182,514",,"87,989,865","21,240,625"
A017040,광명전기,12,2019,Annual,28.94,149.90,"7,424,449",,"6,470,387",,"94,186,043","20,755,434"
A017040,광명전기,12,2020,Annual,-9.98,-36.29,"4,730,459",,"4,892,166",,"98,896,645","23,705,724"
A017040,광명전기,12,2021,Annual,9.08,-50.86,"2,324,391",,"4,589,096",,"102,991,759","23,403,493"
A017040,광명전기,12,2022,Annual,6.09,86.72,"4,340,165",,"4,153,557",,"105,014,518","28,211,413"
A009070,KCTC,12,2011,Annual,18.13,흑전,"3,927,191",,"2,169,512",,"143,014,105","131,037,630"
A009070,KCTC,12,2012,Annual,15.67,94.77,"7,649,081",,"4,559,156",,"146,631,027","133,147,690"
A009070,KCTC,12,2013,Annual,2.05,3.73,"7,934,288",,"-21,836,843",,"123,614,474","141,738,585"
A009070,KCTC,12,2014,Annual,-3.54,-4.96,"7,540,534",,"6,423,136",,"128,546,278","171,566,762"
A009070,KCTC,12,2015,Annual,16.36,9.60,"8,264,712",,"11,132,479",,"138,124,440","200,094,327"
A009070,KCTC,12,2016,Annual,4.95,37.30,"11,347,469",,"13,917,237",,"150,876,724","198,570,962"
A009070,KCTC,12,2017,Annual,4.64,6.94,"12,134,882",,"7,941,907",,"156,209,734","200,913,601"
A009070,KCTC,12,2018,Annual,14.59,0.76,"12,226,911",,"9,077,424",,"164,001,757","199,430,170"
A009070,KCTC,12,2019,Annual,6.03,0.87,"12,333,098",,"8,031,914",,"169,557,698","200,173,044"
A009070,KCTC,12,2020,Annual,7.93,10.30,"13,603,098",,"10,902,502",,"179,273,293","203,223,130"
A009070,KCTC,12,2021,Annual,31.91,52.00,"20,676,218",,"14,575,523",,"191,597,741","213,449,882"
A009070,KCTC,12,2022,Annual,34.78,10.59,"22,866,089",,"12,222,578",,"203,682,767","246,338,390"
A005960,동부건설,12,2011,Annual,-34.21,-67.88,"16,704,712",,"-152,911,675",,"415,314,698","99,890,929"
A005960,동부건설,12,2012,Annual,7.46,224.43,"54,194,849",,"7,377,925",,"441,311,802","95,331,994"
A005960,동부건설,12,2013,Annual,-34.26,적전,"-135,943,177",,"-203,389,751",,"260,642,645","63,354,430"
A005960,동부건설,12,2014,Annual,-15.86,적지,"-157,786,681",,"-223,217,509",,"29,329,909","43,376,908"
A005960,동부건설,12,2015,Annual,-23.54,적지,"-25,253,049",,"-64,142,649",,"82,949,049","42,088,291"
A005960,동부건설,12,2016,Annual,-18.18,흑전,"15,483,021",,"40,046,828",,"251,820,215","23,847,393"
A005960,동부건설,12,2017,Annual,21.42,66.20,"25,732,989",,"96,957,954",,"305,748,495","23,006,937"
A005960,동부건설,12,2018,Annual,31.59,20.94,"31,120,488",,"73,836,926",,"363,098,416","22,423,417"
A005960,동부건설,12,2019,Annual,30.37,81.59,"56,512,439",,"62,885,537",,"426,857,672","30,629,773"
A005960,동부건설,12,2020,Annual,-0.70,0.61,"56,857,552",,"50,381,129",,"471,171,045","62,200,594"
A005960,동부건설,12,2021,Annual,-6.83,1.49,"57,703,357",,"88,829,940",,"543,007,283","58,146,784"
A005960,동부건설,12,2022,Annual,27.99,-53.26,"26,971,265",,"46,104,412",,"568,307,386","40,746,808"
A012170,아센디오,12,2011,Annual,"1,555.65",흑전,"12,575,701",,"17,852,381",,"30,401,939","266,182"
A012170,아센디오,12,2012,Annual,-38.30,적전,"-1,501,521",,"-5,070,736",,"33,587,923","399,855"
A012170,아센디오,12,2013,Annual,-77.27,적지,"-12,125,139",,"-30,866,177",,"40,884,051","335,585"
A012170,아센디오,12,2014,Annual,-46.09,적지,"-6,962,704",,"-9,218,694",,"45,056,368","169,233"
A012170,아센디오,12,2015,Annual,-25.36,적지,"-3,325,080",,"-9,767,820",,"43,772,708","165,675"
A012170,아센디오,12,2016,Annual,1.39,적지,"-6,129,151",,"-9,649,132",,"71,602,790","574,345"
A012170,아센디오,12,2017,Annual,499.78,적지,"-2,759,244",,"-37,123,443",,"52,214,518","546,653"
A012170,아센디오,12,2018,Annual,-75.67,적지,"-11,295,880",,"-17,640,017",,"59,159,259","553,338"
A012170,아센디오,12,2019,Annual,163.04,적지,"-5,862,687",,"-60,760,662",,"-438,969","1,438,054"
A012170,아센디오,12,2020,Annual,-32.59,적지,"-956,857",,"-19,437,148",,"21,432,034","2,024,236"
A012170,아센디오,12,2021,Annual,44.71,적지,"-3,324,656",,"-8,265,802",,"44,939,158","1,448,325"
A012170,아센디오,12,2022,Annual,-42.17,적지,"-7,933,563",,"-16,940,566",,"31,940,964","1,425,818"
A034590,인천도시가스,12,2011,Annual,8.76,-6.44,"11,592,681",,"11,142,354",,"128,357,503","132,389,763"
A034590,인천도시가스,12,2012,Annual,14.51,-13.49,"10,028,538",,"9,580,738",,"132,464,885","148,974,565"
A034590,인천도시가스,12,2013,Annual,6.20,19.09,"11,942,936",,"10,285,386",,"138,683,256","153,330,265"
A034590,인천도시가스,12,2014,Annual,4.18,-7.09,"11,095,874",,"23,420,735",,"156,473,020","158,292,236"
A034590,인천도시가스,12,2015,Annual,-23.44,-47.59,"5,815,412",,"7,158,568",,"159,535,221","160,480,503"
A034590,인천도시가스,12,2016,Annual,-15.86,88.50,"10,962,107",,"8,591,880",,"162,821,421","164,545,158"
A034590,인천도시가스,12,2017,Annual,4.42,35.85,"14,891,559",,"13,728,650",,"171,030,365","170,696,518"
A034590,인천도시가스,12,2018,Annual,8.57,21.76,"18,131,958",,"16,320,413",,"180,252,636","171,801,725"
A034590,인천도시가스,12,2019,Annual,-1.85,-31.79,"12,367,053",,"11,254,067",,"185,708,555","174,925,045"
A034590,인천도시가스,12,2020,Annual,-11.95,-9.09,"11,242,476",,"12,000,226",,"193,041,299","178,504,400"
A034590,인천도시가스,12,2021,Annual,-0.13,-67.63,"3,638,857",,"4,189,602",,"193,260,369","179,721,589"
A034590,인천도시가스,12,2022,Annual,44.60,121.23,"8,050,415",,"12,184,263",,"199,999,680","177,060,427"
A163560,동일고무벨트,12,2011,Annual,,,,,,,,
A163560,동일고무벨트,12,2012,Annual,,,"4,462,236",,"3,494,462",,"112,386,032","103,858,114"
A163560,동일고무벨트,12,2013,Annual,295.67,351.18,"20,132,904",,"13,985,380",,"125,654,770","105,918,662"
A163560,동일고무벨트,12,2014,Annual,11.52,26.82,"25,533,082",,"19,237,722",,"142,841,041","110,976,384"
A163560,동일고무벨트,12,2015,Annual,1.74,-11.40,"22,623,389",,"18,891,559",,"161,309,307","111,473,988"
A163560,동일고무벨트,12,2016,Annual,-9.86,-6.21,"21,217,357",,"17,133,539",,"178,126,348","115,274,569"
A163560,동일고무벨트,12,2017,Annual,10.91,-71.33,"6,082,579",,"543,937",,"176,598,149","124,681,345"
A163560,동일고무벨트,12,2018,Annual,1.44,90.95,"11,614,968",,"9,835,573",,"186,399,701","124,011,382"
A163560,동일고무벨트,12,2019,Annual,-0.24,24.19,"14,424,299",,"8,229,095",,"192,742,893","123,354,322"
A163560,동일고무벨트,12,2020,Annual,-6.95,4.83,"15,120,448",,"7,618,448",,"199,494,220","121,813,997"
A163560,동일고무벨트,12,2021,Annual,14.29,-88.30,"1,769,672",,"3,435,784",,"200,509,116","120,993,769"
