Symbol,Name,결산월,회계년,주기,총자산회전율(회),매출채권회전율,매출액(천원),매출채권(천원),재고자산회전율,매출액(천원),재고자산(천원),총부채회전율(회),총자본회전율(회),자본금회전율(회),총자산(천원),매출원가(천원)
A003230,삼양식품,12,2015,Annual,1.00,,"284,364,518","24,645,620",,"284,364,518","13,239,249",2.29,1.78,7.55,"281,105,979","220,004,463"
A003230,삼양식품,12,2016,Annual,1.20,,"353,966,707","28,184,993",,"353,966,707","15,655,873",2.68,2.16,9.40,"310,610,011","269,087,527"
A003230,삼양식품,12,2017,Annual,1.31,,"454,083,619","38,433,822",,"454,083,619","19,982,374",2.77,2.50,12.06,"381,491,867","342,706,358"
A003230,삼양식품,12,2018,Annual,1.21,,"464,179,145","38,776,193",,"464,179,145","20,992,142",2.63,2.23,12.32,"387,546,367","346,362,557"
A003230,삼양식품,12,2019,Annual,1.30,,"535,113,844","52,871,330",,"535,113,844","24,524,698",3.20,2.18,14.21,"437,855,245","394,773,602"
A003230,삼양식품,12,2020,Annual,1.33,,"636,777,102","43,813,411",,"636,777,102","28,182,774",3.46,2.17,16.91,"516,181,894","466,252,848"
A003230,삼양식품,12,2021,Annual,1.04,,"630,867,736","54,749,018",,"630,867,736","33,003,875",2.33,1.87,16.75,"700,210,555","474,626,612"
A003230,삼양식품,12,2022,Annual,1.07,,"833,227,370","92,851,755",,"833,227,370","78,289,212",2.13,2.15,22.12,"857,127,709","613,732,865"
A007070,GS리테일,12,2011,Annual,1.53,,"3,984,027,605","40,015,000",,"3,984,027,605","132,487,127",3.32,2.84,51.74,"2,610,007,918","3,142,683,257"
A007070,GS리테일,12,2012,Annual,1.60,,"4,379,901,326","49,147,000",,"4,379,901,326","149,068,231",3.48,2.97,56.88,"2,854,221,503","3,392,279,444"
A007070,GS리테일,12,2013,Annual,1.66,,"4,705,551,543","58,847,000",,"4,705,551,543","152,641,041",3.69,3.00,61.11,"2,827,722,506","3,656,067,616"
A007070,GS리테일,12,2014,Annual,1.74,,"4,958,373,995","51,858,000",,"4,958,373,995","121,564,621",4.11,3.01,64.39,"2,880,508,074","3,899,308,728"
A007070,GS리테일,12,2015,Annual,1.92,,"6,189,347,698","98,578,940",,"6,189,347,698","114,970,381",4.13,3.58,80.38,"3,574,042,883","4,988,695,422"
A007070,GS리테일,12,2016,Annual,2.04,,"7,186,237,962","140,157,758",,"7,186,237,962","152,605,305",4.35,3.82,93.33,"3,486,438,265","5,851,904,755"
A007070,GS리테일,12,2017,Annual,2.16,,"7,946,892,573","169,741,140",,"7,946,892,573","228,130,736",4.76,3.94,103.21,"3,882,471,359","6,474,296,757"
A007070,GS리테일,12,2018,Annual,2.14,,"8,354,476,258","157,750,926",,"8,354,476,258","219,532,011",4.59,4.02,108.50,"3,911,090,432","6,610,423,106"
A007070,GS리테일,12,2019,Annual,1.82,,"8,621,105,977","152,441,945",,"8,621,105,977","175,779,703",3.31,4.02,111.96,"5,581,930,140","6,792,417,885"
A007070,GS리테일,12,2020,Annual,1.53,,"8,569,243,340","152,096,874",,"8,569,243,340","179,790,285",2.56,3.81,111.29,"5,609,125,811","6,768,038,417"
A007070,GS리테일,12,2021,Annual,1.40,,"9,274,271,124","183,952,768",,"9,274,271,124","172,439,577",2.70,2.89,102.07,"7,678,930,255","7,115,862,401"
A007070,GS리테일,12,2022,Annual,1.33,,"10,409,711,226","288,488,380",,"10,409,711,226","201,528,099",2.81,2.53,99.41,"7,951,326,709","7,684,960,870"
A000880,한화,12,2011,Annual,0.89,,"5,426,938,737","910,437,175",,"5,426,938,737","660,372,607",1.54,2.11,14.39,"6,160,599,908","5,062,866,322"
A000880,한화,12,2012,Annual,0.87,,"5,242,016,462","616,559,249",,"5,242,016,462","603,879,556",1.51,2.02,13.90,"5,947,456,857","4,847,661,820"
A000880,한화,12,2013,Annual,0.87,,"5,340,878,642","875,957,545",,"5,340,878,642","503,967,100",1.53,2.04,14.16,"6,276,925,506","4,908,055,104"
A000880,한화,12,2014,Annual,0.79,,"5,057,047,290","848,508,420",,"5,057,047,290","654,471,418",1.34,1.90,13.41,"6,588,237,592","4,627,674,956"
A000880,한화,12,2015,Annual,0.72,,"5,098,918,832","907,661,077",,"5,098,918,832","594,187,320",1.16,1.91,13.52,"7,588,298,851","4,607,418,811"
A000880,한화,12,2016,Annual,0.66,,"5,101,851,157","852,328,836",,"5,101,851,157","591,638,208",1.07,1.77,11.77,"7,769,210,424","4,545,095,006"
A000880,한화,12,2017,Annual,0.61,,"4,639,964,555","602,830,320",,"4,639,964,555","529,518,564",1.04,1.47,9.48,"7,479,345,461","4,052,299,079"
A000880,한화,12,2018,Annual,0.68,,"5,224,247,719","681,777,751",,"5,224,247,719","784,627,907",1.21,1.58,10.67,"7,778,276,877","4,600,976,818"
A000880,한화,12,2019,Annual,0.56,,"4,433,163,051","568,695,770",,"4,433,163,051","764,008,204",1.00,1.30,9.06,"7,931,295,046","3,936,392,568"
A000880,한화,12,2020,Annual,0.52,,"4,000,774,861","361,481,423",,"4,000,774,861","571,708,056",0.96,1.16,8.17,"7,362,795,242","3,510,979,721"
A000880,한화,12,2021,Annual,0.51,,"3,935,568,528","560,576,439",,"3,935,568,528","435,079,582",0.94,1.11,8.04,"8,135,476,409","3,403,390,824"
A000880,한화,12,2022,Annual,0.41,,"3,879,925,484","1,310,887,479",,"3,879,925,484","367,207,888",0.65,1.12,7.93,"10,730,406,792","3,289,858,243"
A020150,롯데에너지머티리얼즈,12,2011,Annual,0.80,,"308,006,584","30,159,754",,"308,006,584","85,031,568",2.03,1.31,18.49,"441,902,966","279,446,682"
A020150,롯데에너지머티리얼즈,12,2012,Annual,0.79,,"349,536,647","24,610,472",,"349,536,647","72,794,591",2.48,1.15,17.83,"447,878,427","333,790,601"
A020150,롯데에너지머티리얼즈,12,2013,Annual,0.55,,"250,102,266","31,084,493",,"250,102,266","66,646,219",1.46,0.89,12.76,"458,253,098","234,498,214"
A020150,롯데에너지머티리얼즈,12,2014,Annual,0.50,,"236,475,259","48,343,700",,"236,475,259","72,233,484",1.36,0.79,12.07,"488,528,537","219,649,776"
A020150,롯데에너지머티리얼즈,12,2015,Annual,0.64,,"257,669,825","48,839,597",,"257,669,825","55,533,927",2.11,0.92,13.15,"317,306,369","235,775,091"
A020150,롯데에너지머티리얼즈,12,2016,Annual,0.79,,"250,635,729","39,533,383",,"250,635,729","48,137,258",4.11,0.98,12.79,"315,787,282","210,757,176"
A020150,롯데에너지머티리얼즈,12,2017,Annual,0.67,,"294,946,417","36,322,526",,"294,946,417","49,588,848",5.89,0.76,13.85,"560,688,339","224,785,526"
A020150,롯데에너지머티리얼즈,12,2018,Annual,0.55,,"318,903,336","40,229,113",,"318,903,336","41,469,948",4.87,0.62,13.85,"597,174,440","254,115,821"
A020150,롯데에너지머티리얼즈,12,2019,Annual,0.47,,"294,788,671","43,261,491",,"294,788,671","47,312,655",3.36,0.55,12.79,"647,030,493","240,169,479"
A020150,롯데에너지머티리얼즈,12,2020,Annual,0.44,,"291,788,657","56,479,520",,"291,788,657","46,562,272",3.07,0.51,12.66,"681,617,346","246,645,984"
A020150,롯데에너지머티리얼즈,12,2021,Annual,0.46,,"352,950,947","68,758,443",,"352,950,947","68,085,204",2.06,0.59,15.31,"864,404,422","298,529,246"
A020150,롯데에너지머티리얼즈,12,2022,Annual,0.37,,"312,422,244","53,069,816",,"312,422,244","113,453,465",1.33,0.51,13.55,"835,420,294","269,820,935"
A026960,동서,12,2011,Annual,0.49,,"407,145,531","46,094,145",,"407,145,531","32,311,470",4.78,0.55,27.33,"861,895,481","340,440,963"
A026960,동서,12,2012,Annual,0.48,,"421,460,963","46,126,685",,"421,460,963","25,936,408",4.76,0.53,18.95,"908,601,015","350,995,051"
A026960,동서,12,2013,Annual,0.46,,"425,764,543","45,577,429",,"425,764,543","25,668,456",5.13,0.50,10.72,"959,158,837","351,924,593"
A026960,동서,12,2014,Annual,0.47,,"453,718,087","47,002,961",,"453,718,087","26,489,445",5.92,0.51,9.10,"989,883,955","376,075,308"
A026960,동서,12,2015,Annual,0.42,,"462,297,464","49,564,333",,"462,297,464","30,035,465",5.08,0.45,9.27,"1,231,874,066","388,059,752"
A026960,동서,12,2016,Annual,0.37,,"466,716,608","52,109,007",,"466,716,608","35,084,181",3.94,0.41,9.36,"1,300,920,314","394,703,891"
A026960,동서,12,2017,Annual,0.38,,"503,282,371","48,488,993",,"503,282,371","40,885,511",3.92,0.42,10.10,"1,351,455,235","425,608,143"
A026960,동서,12,2018,Annual,0.36,,"495,108,546","46,238,756",,"495,108,546","40,930,616",3.78,0.40,9.93,"1,394,425,636","423,121,821"
A026960,동서,12,2019,Annual,0.31,,"447,038,598","43,072,638",,"447,038,598","30,433,439",3.57,0.34,8.97,"1,456,694,153","377,693,721"
A026960,동서,12,2020,Annual,0.30,,"441,093,215","45,306,153",,"441,093,215","38,035,623",3.66,0.32,8.85,"1,503,228,153","373,891,016"
A026960,동서,12,2021,Annual,0.32,,"496,751,792","45,574,035",,"496,751,792","45,720,986",3.99,0.35,9.96,"1,561,312,544","426,365,131"
A026960,동서,12,2022,Annual,0.33,,"516,898,546","49,186,520",,"516,898,546","53,209,450",5.10,0.35,10.37,"1,605,210,800","443,409,198"
A000990,DB하이텍,12,2011,Annual,0.42,,"534,317,238","69,764,748",,"534,317,238","77,112,663",0.57,1.60,2.50,"1,183,957,429","443,140,034"
A000990,DB하이텍,12,2012,Annual,0.50,,"583,901,597","74,117,817",,"583,901,597","79,262,392",0.66,2.06,2.67,"1,149,069,244","486,953,432"
A000990,DB하이텍,12,2013,Annual,0.45,,"493,752,028","59,112,686",,"493,752,028","72,377,687",0.57,2.09,2.22,"1,049,494,642","404,500,718"
A000990,DB하이텍,12,2014,Annual,0.55,,"567,718,224","81,531,373",,"567,718,224","69,179,569",0.66,3.41,2.55,"1,001,959,817","430,813,375"
A000990,DB하이텍,12,2015,Annual,0.66,,"666,594,987","91,678,866",,"666,594,987","83,459,568",0.84,3.22,3.00,"1,005,673,854","436,915,515"
A000990,DB하이텍,12,2016,Annual,0.77,,"773,140,180","110,259,838",,"773,140,180","76,344,778",1.13,2.41,3.47,"1,006,370,876","483,129,939"
A000990,DB하이텍,12,2017,Annual,0.69,,"679,737,744","85,709,073",,"679,737,744","75,018,890",1.15,1.69,3.05,"977,575,054","426,170,592"
A000990,DB하이텍,12,2018,Annual,0.66,,"669,279,136","98,855,166",,"669,279,136","42,891,649",1.28,1.36,3.01,"1,050,696,487","453,942,755"
A000990,DB하이텍,12,2019,Annual,0.75,,"807,416,423","102,020,672",,"807,416,423","51,837,841",1.70,1.36,3.63,"1,089,400,761","513,292,637"
A000990,DB하이텍,12,2020,Annual,0.83,,"935,919,766","102,419,519",,"935,919,766","51,848,770",2.26,1.30,4.21,"1,179,256,936","577,034,944"
A000990,DB하이텍,12,2021,Annual,0.89,,"1,214,682,040","134,935,586",,"1,214,682,040","66,017,138",2.94,1.28,5.46,"1,548,223,597","679,485,437"
A000990,DB하이텍,12,2022,Annual,0.91,,"1,669,476,722","123,423,783",,"1,669,476,722","79,031,920",3.52,1.22,7.50,"2,139,488,572","741,652,223"
A023530,롯데쇼핑,12,2011,Annual,0.69,,"15,181,721,989",0,,"15,181,721,989","1,484,169,909",1.69,1.18,104.55,"22,842,330,054","10,647,565,490"
A023530,롯데쇼핑,12,2012,Annual,0.68,,"16,121,838,219","682,362,276",,"16,121,838,219","1,693,109,183",1.59,1.18,111.02,"24,802,591,031","11,248,526,798"
A023530,롯데쇼핑,12,2013,Annual,0.65,,"16,562,962,460","511,122,881",,"16,562,962,460","1,924,874,201",1.54,1.12,109.45,"26,332,000,497","11,348,925,729"
A023530,롯데쇼핑,12,2014,Annual,0.61,,"16,111,643,380","475,991,912",,"16,111,643,380","2,106,771,459",1.48,1.03,102.33,"26,817,978,671","10,908,610,171"
A023530,롯데쇼핑,12,2015,Annual,0.61,,"16,177,331,527","393,806,108",,"16,177,331,527","2,036,791,818",1.52,1.03,102.74,"26,020,706,391","10,923,565,634"
A023530,롯데쇼핑,12,2016,Annual,0.62,,"16,042,364,597","447,807,301",,"16,042,364,597","2,015,161,918",1.53,1.03,101.89,"25,982,810,067","10,637,641,432"
A023530,롯데쇼핑,12,2017,Annual,0.43,,"10,571,819,537","533,138,055",,"10,571,819,537","494,839,549",1.02,0.75,70.94,"22,820,866,673","5,253,990,625"
A023530,롯데쇼핑,12,2018,Annual,0.46,,"10,217,788,016","414,289,570",,"10,217,788,016","491,729,201",0.99,0.85,72.45,"21,862,436,550","5,123,113,479"
A023530,롯데쇼핑,12,2019,Annual,0.40,,"9,695,325,161","363,471,140",,"9,695,325,161","484,653,821",0.73,0.87,68.55,"26,964,266,333","4,888,608,518"
A023530,롯데쇼핑,12,2020,Annual,0.34,,"8,708,083,759","209,273,181",,"8,708,083,759","445,949,650",0.55,0.86,61.57,"24,924,204,974","4,553,662,568"
A023530,롯데쇼핑,12,2021,Annual,0.34,,"8,408,202,994","245,119,340",,"8,408,202,994","429,457,320",0.56,0.87,59.45,"24,226,350,269","4,173,541,081"
A023530,롯데쇼핑,12,2022,Annual,0.36,,"8,814,417,015","333,346,806",,"8,814,417,015","446,651,456",0.59,0.93,62.32,"24,731,773,873","4,137,606,724"
A010060,OCI홀딩스,12,2011,Annual,0.69,,"3,406,976,864","425,462,464",,"3,406,976,864","339,677,792",1.51,1.26,27.38,"5,663,590,062","2,325,782,800"
A010060,OCI홀딩스,12,2012,Annual,0.42,,"2,409,028,464","453,477,931",,"2,409,028,464","402,429,089",0.98,0.72,18.93,"5,939,458,718","2,270,110,903"
A010060,OCI홀딩스,12,2013,Annual,0.38,,"2,195,112,715","564,967,492",,"2,195,112,715","309,544,547",0.83,0.69,17.25,"5,716,069,793","2,239,755,632"
A010060,OCI홀딩스,12,2014,Annual,0.41,,"2,295,577,227","437,877,742",,"2,295,577,227","424,613,342",0.89,0.76,18.04,"5,472,100,247","2,148,185,260"
A010060,OCI홀딩스,12,2015,Annual,0.41,,"2,174,598,430","518,821,290",,"2,174,598,430","297,326,368",0.90,0.74,17.09,"5,229,793,782","2,101,964,858"
A010060,OCI홀딩스,12,2016,Annual,0.43,,"2,245,311,185","532,445,521",,"2,245,311,185","214,896,775",1.02,0.75,17.65,"5,159,099,465","1,995,218,164"
A010060,OCI홀딩스,12,2017,Annual,0.48,,"2,494,394,059","449,908,543",,"2,494,394,059","213,852,770",1.27,0.77,19.60,"5,268,314,789","2,089,574,855"
A010060,OCI홀딩스,12,2018,Annual,0.45,,"2,276,329,802","319,948,527",,"2,276,329,802","367,041,989",1.36,0.68,17.89,"4,757,819,272","2,007,379,180"
A010060,OCI홀딩스,12,2019,Annual,0.41,,"1,766,574,982","288,091,290",,"1,766,574,982","298,744,193",1.35,0.59,13.88,"3,796,677,716","1,772,102,900"
A010060,OCI홀딩스,12,2020,Annual,0.34,,"1,221,978,354","203,680,212",,"1,221,978,354","185,321,818",1.09,0.50,9.60,"3,368,975,278","1,161,177,444"
A010060,OCI홀딩스,12,2021,Annual,0.45,,"1,562,391,312","252,261,505",,"1,562,391,312","281,388,916",1.53,0.64,12.28,"3,523,644,465","1,205,465,623"
A010060,OCI홀딩스,12,2022,Annual,0.00,,"6,532,470","334,159,662",,"6,532,470","311,655,812",0.01,0.00,0.05,"3,776,905,634","4,293,481"
A278470,에이피알,12,2011,Annual,,,,,,,,,,,,
A278470,에이피알,12,2012,Annual,,,,,,,,,,,,
A278470,에이피알,12,2013,Annual,,,,,,,,,,,,
A278470,에이피알,12,2014,Annual,,,,,,,,,,,,
A278470,에이피알,12,2015,Annual,,,"12,553,852","266,307",,"12,553,852","1,574,176",,,,"3,983,307","4,861,837"
A278470,에이피알,12,2016,Annual,4.34,,"30,778,528","2,387,195",,"30,778,528","2,602,708",6.78,12.04,586.26,"10,209,716","12,432,582"
A278470,에이피알,12,2017,Annual,2.59,,"48,066,203","8,193,971",,"48,066,203","3,893,973",4.74,5.70,31.56,"26,945,597","14,588,622"
A278470,에이피알,12,2018,Annual,N/A(IFRS),,"77,447,978","12,976,707",,"77,447,978","12,353,494",N/A(IFRS),N/A(IFRS),N/A(IFRS),"55,763,633","25,367,293"
A278470,에이피알,12,2019,Annual,2.12,,"118,727,116","9,760,632",,"118,727,116","11,024,357",2.55,12.55,39.81,"56,154,387","29,835,125"
A278470,에이피알,12,2020,Annual,2.40,,"170,610,580","11,918,416",,"170,610,580","11,926,902",4.36,5.35,53.07,"85,863,668","41,315,538"
A278470,에이피알,12,2021,Annual,2.13,,"228,867,820","17,650,843",,"228,867,820","37,831,064",4.99,3.73,65.94,"128,606,957","62,167,365"
A278470,에이피알,12,2022,Annual,2.58,,"398,593,143","20,889,251",,"398,593,143","50,460,161",5.69,4.72,112.47,"180,389,815","106,606,974"
A073240,금호타이어,12,2011,Annual,1.01,,"3,247,967,259","904,139,533",,"3,247,967,259","300,209,030",1.24,5.36,6.51,"3,346,527,633","2,652,144,150"
A073240,금호타이어,12,2012,Annual,0.99,,"3,342,328,372","834,340,488",,"3,342,328,372","287,400,107",1.35,3.80,5.75,"3,378,161,395","2,709,880,957"
A073240,금호타이어,12,2013,Annual,0.87,,"2,914,256,623","732,084,347",,"2,914,256,623","202,952,583",1.32,2.53,4.25,"3,324,692,335","2,327,934,863"
A073240,금호타이어,12,2014,Annual,0.82,,"2,755,119,349","681,100,306",,"2,755,119,349","185,539,780",1.35,2.08,3.60,"3,414,112,589","2,106,581,722"
A073240,금호타이어,12,2015,Annual,0.71,,"2,396,367,413","652,647,172",,"2,396,367,413","192,469,175",1.21,1.72,3.03,"3,322,591,983","2,011,086,004"
A073240,금호타이어,12,2016,Annual,0.70,,"2,353,871,598","668,733,033",,"2,353,871,598","170,286,294",1.19,1.71,2.98,"3,379,626,088","1,905,206,025"
A073240,금호타이어,12,2017,Annual,0.66,,"2,177,799,855","632,788,190",,"2,177,799,855","179,005,270",1.07,1.72,2.76,"3,216,711,279","1,971,386,244"
A073240,금호타이어,12,2018,Annual,0.61,,"1,881,271,577","418,938,528",,"1,881,271,577","168,056,117",0.98,1.61,1.69,"2,977,573,413","1,595,206,096"
A073240,금호타이어,12,2019,Annual,0.62,,"1,820,850,830","431,979,436",,"1,820,850,830","163,717,365",1.04,1.54,1.27,"2,874,759,141","1,470,980,589"
A073240,금호타이어,12,2020,Annual,0.63,,"1,708,313,284","474,166,464",,"1,708,313,284","147,487,430",0.97,1.79,1.19,"2,567,316,576","1,448,864,179"
A073240,금호타이어,12,2021,Annual,0.80,,"2,058,953,576","597,998,255",,"2,058,953,576","181,546,357",1.11,2.92,1.43,"2,553,456,371","1,837,838,730"
A073240,금호타이어,12,2022,Annual,1.08,,"2,834,274,411","824,048,340",,"2,834,274,411","280,069,599",1.40,4.69,1.97,"2,701,310,528","2,520,225,196"
A457190,이수스페셜티케미컬,12,2011,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2012,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2013,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2014,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2015,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2016,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2017,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2018,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2019,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2020,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2021,Annual,,,,,,,,,,,,
A457190,이수스페셜티케미컬,12,2022,Annual,,,,,,,,,,,,
A103140,풍산,12,2011,Annual,1.09,,"2,294,060,534","417,991,057",,"2,294,060,534","635,074,282",1.96,2.47,16.37,"2,173,898,894","2,110,096,027"
A103140,풍산,12,2012,Annual,1.06,,"2,341,407,324","404,459,843",,"2,341,407,324","613,446,109",1.89,2.40,16.71,"2,248,068,326","2,128,777,910"
A103140,풍산,12,2013,Annual,1.04,,"2,372,687,343","412,289,499",,"2,372,687,343","588,065,802",1.89,2.31,16.93,"2,321,809,561","2,141,483,705"
A103140,풍산,12,2014,Annual,0.93,,"2,243,350,091","445,514,627",,"2,243,350,091","656,593,120",1.69,2.06,16.01,"2,506,601,844","2,033,880,265"
A103140,풍산,12,2015,Annual,0.86,,"2,040,816,532","403,043,915",,"2,040,816,532","488,327,833",1.62,1.84,14.56,"2,242,375,926","1,842,976,892"
A103140,풍산,12,2016,Annual,0.89,,"2,034,463,841","446,397,317",,"2,034,463,841","482,978,190",1.81,1.74,14.52,"2,343,380,581","1,761,474,022"
A103140,풍산,12,2017,Annual,0.94,,"2,257,262,819","448,685,937",,"2,257,262,819","575,390,343",2.01,1.78,16.11,"2,449,952,674","1,946,941,947"
A103140,풍산,12,2018,Annual,0.89,,"2,162,546,325","372,963,718",,"2,162,546,325","597,028,028",2.00,1.61,15.43,"2,393,669,212","1,945,446,041"
A103140,풍산,12,2019,Annual,0.81,,"1,880,761,562","311,471,058",,"1,880,761,562","526,902,858",1.96,1.36,13.42,"2,277,278,442","1,730,798,554"
A103140,풍산,12,2020,Annual,0.85,,"1,944,436,892","365,114,964",,"1,944,436,892","536,649,855",2.24,1.38,13.88,"2,285,966,963","1,757,143,547"
A103140,풍산,12,2021,Annual,1.00,,"2,556,005,344","503,044,706",,"2,556,005,344","790,291,002",2.60,1.63,18.24,"2,809,432,645","2,202,634,597"
A103140,풍산,12,2022,Annual,1.11,,"3,257,164,379","579,390,571",,"3,257,164,379","841,766,882",2.78,1.85,23.25,"3,060,678,472","2,901,427,798"
A139480,이마트,12,2011,Annual,,,"7,220,977,362","173,643,591",,"7,220,977,362","479,217,928",,,,"10,621,015,792","5,153,351,289"
A139480,이마트,12,2012,Annual,1.00,,"10,939,021,197","205,321,035",,"10,939,021,197","530,007,805",2.08,1.91,78.48,"11,343,053,804","7,782,434,275"
A139480,이마트,12,2013,Annual,0.92,,"10,780,080,909","152,970,458",,"10,780,080,909","553,586,526",1.97,1.73,77.34,"12,031,101,223","7,606,623,091"
A139480,이마트,12,2014,Annual,0.87,,"10,838,213,347","131,532,702",,"10,838,213,347","621,635,489",1.91,1.62,77.76,"12,764,938,597","7,641,456,103"
A139480,이마트,12,2015,Annual,0.86,,"11,148,885,582","146,268,681",,"11,148,885,582","672,099,952",1.85,1.60,79.99,"13,247,431,259","7,831,516,839"
A139480,이마트,12,2016,Annual,0.86,,"11,631,228,087","213,599,427",,"11,631,228,087","710,332,525",1.90,1.57,83.45,"13,814,601,276","8,127,341,199"
A139480,이마트,12,2017,Annual,0.88,,"12,450,694,738","269,045,966",,"12,450,694,738","773,809,507",2.07,1.54,89.33,"14,346,891,084","8,709,836,660"
A139480,이마트,12,2018,Annual,0.92,,"13,148,336,659","252,131,682",,"13,148,336,659","849,898,085",2.21,1.58,94.34,"14,138,571,724","9,338,644,059"
A139480,이마트,12,2019,Annual,0.90,,"13,154,820,006","268,843,437",,"13,154,820,006","915,002,166",2.09,1.56,94.38,"15,251,432,103","9,527,689,215"
A139480,이마트,12,2020,Annual,0.92,,"14,213,755,650","298,676,938",,"14,213,755,650","873,795,305",2.17,1.60,101.98,"15,577,108,437","10,464,354,734"
A139480,이마트,12,2021,Annual,0.87,,"15,053,811,468","321,157,000",,"15,053,811,468","991,493,385",1.86,1.62,108.01,"19,141,750,840","11,114,493,606"
A139480,이마트,12,2022,Annual,0.79,,"15,486,823,899","407,945,128",,"15,486,823,899","1,170,222,444",1.60,1.56,111.11,"20,129,787,392","11,356,889,120"
A006040,동원산업,12,2011,Annual,0.72,,"628,947,658","52,357,518",,"628,947,658","112,088,373",1.46,1.42,37.40,"879,845,166","517,264,673"
A006040,동원산업,12,2012,Annual,0.84,,"779,756,298","53,876,030",,"779,756,298","105,366,884",1.89,1.50,46.37,"984,419,310","627,793,148"
A006040,동원산업,12,2013,Annual,0.73,,"693,812,778","62,369,435",,"693,812,778","93,958,595",1.87,1.20,41.26,"917,849,240","623,692,462"
A006040,동원산업,12,2014,Annual,0.69,,"672,335,591","84,432,078",,"672,335,591","83,507,886",1.76,1.14,39.98,"1,022,866,483","645,466,813"
A006040,동원산업,12,2015,Annual,0.61,,"639,346,599","73,582,554",,"639,346,599","81,515,631",1.30,1.14,38.02,"1,088,048,225","632,146,783"
A006040,동원산업,12,2016,Annual,0.69,,"829,999,736","88,983,917",,"829,999,736","75,857,805",1.33,1.46,49.36,"1,300,945,483","730,679,738"
A006040,동원산업,12,2017,Annual,0.67,,"917,357,060","122,380,600",,"917,357,060","105,134,288",1.21,1.48,54.55,"1,453,430,510","796,189,290"
A006040,동원산업,12,2018,Annual,0.44,,"643,378,996","102,444,581",,"643,378,996","147,339,636",0.80,0.97,38.26,"1,485,490,630","574,855,743"
A006040,동원산업,12,2019,Annual,0.46,,"703,153,873","62,395,570",,"703,153,873","140,088,703",0.83,1.03,39.95,"1,569,581,619","642,753,268"
A006040,동원산업,12,2020,Annual,0.44,,"702,070,775","72,202,194",,"702,070,775","121,830,997",0.79,0.98,38.18,"1,634,110,388","610,287,780"
A006040,동원산업,12,2021,Annual,0.45,,"729,232,935","66,900,037",,"729,232,935","146,092,409",0.86,0.93,39.66,"1,635,436,303","596,000,576"
A006040,동원산업,12,2022,Annual,0.40,,"1,031,477,175","119,854,232",,"1,031,477,175","246,893,436",0.95,0.70,30.17,"3,459,908,691","835,298,053"
A009420,한올바이오파마,12,2011,Annual,0.76,,"87,701,601","28,472,085",,"87,701,601","14,600,811",1.41,1.66,4.72,"105,495,778","43,315,648"
A009420,한올바이오파마,12,2012,Annual,0.66,,"76,027,305","24,459,553",,"76,027,305","17,123,912",1.50,1.17,3.87,"125,153,943","40,574,477"
A009420,한올바이오파마,12,2013,Annual,0.67,,"74,249,901","23,035,347",,"74,249,901","18,103,063",1.75,1.07,3.58,"97,987,325","42,477,936"
A009420,한올바이오파마,12,2014,Annual,0.87,,"80,877,180","28,245,998",,"80,877,180","19,024,683",2.03,1.53,3.87,"87,164,582","40,835,084"
A009420,한올바이오파마,12,2015,Annual,0.78,,"80,022,526","22,453,380",,"80,022,526","19,919,314",2.53,1.14,3.43,"117,058,645","43,122,296"
A009420,한올바이오파마,12,2016,Annual,0.69,,"82,881,524","21,694,478",,"82,881,524","17,626,224",3.92,0.83,3.19,"124,696,071","44,379,161"
A009420,한올바이오파마,12,2017,Annual,0.57,,"84,230,756","18,098,087",,"84,230,756","16,452,307",2.16,0.78,3.22,"168,615,342","41,552,077"
A009420,한올바이오파마,12,2018,Annual,0.56,,"91,839,351","15,727,825",,"91,839,351","15,519,617",1.79,0.81,3.52,"162,246,981","42,813,724"
A009420,한올바이오파마,12,2019,Annual,0.61,,"108,452,042","15,720,009",,"108,452,042","13,717,382",2.25,0.84,4.15,"191,071,351","45,671,625"
A009420,한올바이오파마,12,2020,Annual,0.43,,"88,602,270","11,553,294",,"88,602,270","19,891,326",1.98,0.55,3.39,"219,860,325","37,951,232"
A009420,한올바이오파마,12,2021,Annual,0.49,,"101,594,444","9,860,561",,"101,594,444","20,408,183",2.76,0.59,3.89,"198,274,030","41,261,831"
A009420,한올바이오파마,12,2022,Annual,0.53,,"109,995,419","26,688,865",,"109,995,419","25,183,715",2.76,0.66,4.21,"213,430,249","48,024,129"
A012510,더존비즈온,12,2011,Annual,0.80,,"112,382,349","30,900,360",,"112,382,349","2,513,147",1.57,1.64,7.57,"165,343,120","52,993,172"
A012510,더존비즈온,12,2012,Annual,0.69,,"122,977,105","38,525,359",,"122,977,105","2,449,896",1.22,1.56,8.29,"193,006,584","56,179,686"
