Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A226950,올릭스,12,2016,Annual,100.00,-975.19,-932.79,-236.55,"391,901","4,213,657",-932.79,-226.26,-226.26
A226950,올릭스,12,2017,Annual,100.00,"-2,217.53","-2,116.65",-222.36,"243,966","5,653,985","-2,116.65",-212.25,-212.25
A226950,올릭스,12,2018,Annual,100.00,"-2,722.08","-2,559.77",-280.82,"302,000","8,522,673","-2,559.77",-264.08,-264.08
A226950,올릭스,12,2019,Annual,100.00,"-1,173.51","-1,112.29",-407.07,"1,130,327","14,394,853","-1,102.63",-382.49,-385.84
A226950,올릭스,12,2020,Annual,100.00,-597.21,-724.14,-294.47,"2,474,272","17,250,913",-769.67,-379.50,-357.05
A226950,올릭스,12,2021,Annual,100.00,-667.02,-803.90,-366.15,"3,738,948","28,678,561",-825.88,-453.35,-441.29
A226950,올릭스,12,2022,Annual,100.00,-238.65,-210.64,-297.96,"9,490,673","32,140,482",-222.13,-277.34,-262.99
A053080,케이엔솔,12,2011,Annual,19.65,12.17,9.55,804.73,"140,195,453","123,135,190",12.30,813.56,631.70
A053080,케이엔솔,12,2012,Annual,18.56,10.92,9.16,515.83,"100,133,839","89,198,207",11.18,528.05,432.61
A053080,케이엔솔,12,2013,Annual,13.93,7.02,5.78,316.02,"95,369,142","88,669,493",7.05,317.11,259.87
A053080,케이엔솔,12,2014,Annual,14.40,9.01,7.59,507.77,"128,577,771","116,989,893",9.59,540.18,427.58
A053080,케이엔솔,12,2015,Annual,20.06,10.26,9.80,434.76,"106,429,885","95,510,350",12.46,528.19,415.24
A053080,케이엔솔,12,2016,Annual,17.82,11.33,7.47,584.32,"132,978,461","117,908,827",11.86,611.40,385.06
A053080,케이엔솔,12,2017,Annual,18.18,11.97,9.24,N/A(IFRS),"158,171,848","139,232,001",11.54,N/A(IFRS),N/A(IFRS)
A053080,케이엔솔,12,2018,Annual,22.77,14.32,12.27,677.65,"118,881,901","101,859,685",15.87,750.88,580.89
A053080,케이엔솔,12,2019,Annual,17.21,9.62,8.42,403.06,"93,421,339","84,438,358",10.37,434.48,352.92
A053080,케이엔솔,12,2020,Annual,12.26,5.45,4.56,433.71,"162,716,871","153,842,085",6.11,486.22,362.38
A053080,케이엔솔,12,2021,Annual,15.15,7.77,5.16,259.72,"144,456,745","133,227,984",7.03,234.81,172.53
A053080,케이엔솔,12,2022,Annual,15.56,9.47,7.34,289.49,"198,727,102","179,910,623",10.24,313.05,224.37
A365270,큐라클,12,2011,Annual,,,,,,,,,
A365270,큐라클,12,2012,Annual,,,,,,,,,
A365270,큐라클,12,2013,Annual,,,,,,,,,
A365270,큐라클,12,2014,Annual,,,,,,,,,
A365270,큐라클,12,2015,Annual,,,,,,,,,
A365270,큐라클,12,2016,Annual,,,,,,,,,
A365270,큐라클,12,2017,Annual,,,,,,,,,
A365270,큐라클,12,2018,Annual,,,,,0,"1,789,323",,,
A365270,큐라클,12,2019,Annual,,,,-323.47,0,"5,733,878",,-789.17,-789.17
A365270,큐라클,12,2020,Annual,,,,-216.70,0,"7,852,987",,-789.46,-789.46
A365270,큐라클,12,2021,Annual,100.00,-109.83,-106.76,-111.53,"6,254,953","13,124,548",-106.76,-108.41,-108.41
A365270,큐라클,12,2022,Annual,100.00,-334.43,-318.34,-174.08,"3,582,859","15,565,070",-318.34,-165.70,-165.70
A006580,대양제지,12,2011,Annual,8.61,4.74,3.01,50.68,"143,487,940","136,683,974",3.63,38.85,32.20
A006580,대양제지,12,2012,Annual,16.34,11.81,7.25,107.28,"121,907,275","107,505,074",10.11,91.77,65.82
A006580,대양제지,12,2013,Annual,7.33,2.54,1.57,22.64,"119,470,907","116,431,894",1.87,16.67,13.93
A006580,대양제지,12,2014,Annual,11.96,7.00,5.27,57.55,"110,444,036","102,717,519",6.54,53.79,43.32
A006580,대양제지,12,2015,Annual,2.86,-2.54,-13.49,-20.38,"107,757,450","110,493,130",-16.78,-134.70,-108.26
A006580,대양제지,12,2016,Annual,11.74,6.34,3.56,57.84,"122,454,390","114,688,717",7.48,68.20,32.44
A006580,대양제지,12,2017,Annual,8.94,5.16,3.59,64.78,"168,407,132","159,709,748",4.57,57.36,45.06
A006580,대양제지,12,2018,Annual,27.59,23.51,18.96,291.91,"166,660,602","127,471,091",24.37,302.54,235.40
A006580,대양제지,12,2019,Annual,22.92,17.97,13.52,190.69,"142,434,607","116,833,922",18.45,195.75,143.49
A006580,대양제지,12,2020,Annual,14.91,8.92,2.83,71.78,"108,045,586","98,408,954",3.46,27.83,22.76
A006580,대양제지,12,2021,Annual,-77.96,-116.19,74.62,-65.31,"7,545,930","16,313,425",93.06,52.31,41.94
A006580,대양제지,12,2022,Annual,-7.13,-20.93,0.63,-27.78,"17,823,869","21,553,831",-1.44,-1.92,0.84
A049950,미래컴퍼니,12,2011,Annual,28.03,13.19,14.54,347.20,"100,821,228","87,521,934",12.43,327.16,382.60
A049950,미래컴퍼니,12,2012,Annual,39.55,18.17,14.34,426.89,"89,985,775","73,634,283",13.15,308.95,336.94
A049950,미래컴퍼니,12,2013,Annual,31.40,-4.56,-3.23,-68.92,"57,945,937","60,585,907",-9.48,-143.47,-48.88
A049950,미래컴퍼니,12,2014,Annual,19.23,-19.77,-17.47,-192.68,"37,332,766","44,713,347",-15.02,-146.38,-170.24
A049950,미래컴퍼니,12,2015,Annual,30.52,5.20,5.78,75.68,"55,796,793","52,898,045",6.76,98.46,84.15
A049950,미래컴퍼니,12,2016,Annual,27.91,6.94,8.73,134.57,"74,306,879","69,152,360",8.70,168.77,169.40
A049950,미래컴퍼니,12,2017,Annual,35.28,20.86,15.68,954.27,"175,260,490","138,707,835",18.42,842.98,717.46
A049950,미래컴퍼니,12,2018,Annual,25.20,12.30,9.21,655.84,"206,951,173","181,495,887",11.75,626.56,491.06
A049950,미래컴퍼니,12,2019,Annual,28.54,3.73,12.52,86.08,"92,458,445","89,013,349",18.60,429.78,289.14
A049950,미래컴퍼니,12,2020,Annual,8.08,-33.52,-27.94,-440.44,"54,225,570","72,400,862",-36.79,-483.46,-367.15
A049950,미래컴퍼니,12,2021,Annual,27.27,3.92,6.61,103.98,"110,910,566","106,562,921",6.15,163.03,175.45
A049950,미래컴퍼니,12,2022,Annual,37.50,17.11,18.65,603.77,"149,558,261","123,974,759",20.17,711.99,658.34
A096040,이트론,12,2011,Annual,7.63,-60.15,-95.13,-113.60,"5,951,822","9,531,851",-95.13,-179.65,-179.65
A096040,이트론,12,2012,Annual,38.31,-33.90,-42.28,-36.49,"3,392,060","4,542,050",-24.12,-25.97,-45.50
A096040,이트론,12,2013,Annual,22.22,5.16,5.71,41.08,"28,499,209","27,029,875",2.30,18.31,45.53
A096040,이트론,12,2014,Annual,21.56,0.58,-8.79,1.81,"23,515,555","23,378,581",-4.51,-14.04,-27.38
A096040,이트론,12,2015,Annual,6.69,-19.81,-31.52,-32.83,"25,799,505","30,911,533",-31.26,-51.79,-52.22
A096040,이트론,12,2016,Annual,6.39,-9.56,-40.57,-8.20,"24,151,731","26,460,922",-33.56,-28.79,-34.80
A096040,이트론,12,2017,Annual,12.26,1.38,-11.98,0.59,"15,563,155","15,348,889",4.56,1.95,-5.14
A096040,이트론,12,2018,Annual,5.86,-52.34,-73.59,-10.52,"8,470,642","12,903,890",-73.81,-14.84,-14.80
A096040,이트론,12,2019,Annual,9.22,-8.06,-10.89,-3.96,"28,980,984","31,316,605",-8.79,-4.32,-5.35
A096040,이트론,12,2020,Annual,12.67,1.11,-22.03,0.56,"41,349,067","40,891,326",-22.00,-11.04,-11.05
A096040,이트론,12,2021,Annual,11.63,-9.45,-9.13,-3.77,"40,017,483","43,800,625",-9.13,-3.64,-3.64
A096040,이트론,12,2022,Annual,9.87,-3.37,-61.84,-1.59,"55,247,852","57,111,632",-61.84,-29.22,-29.22
A268600,셀리버리,12,2011,Annual,,,,,,,,,
A268600,셀리버리,12,2012,Annual,,,,,,,,,
A268600,셀리버리,12,2013,Annual,,,,,,,,,
A268600,셀리버리,12,2014,Annual,,,,,,,,,
A268600,셀리버리,12,2015,Annual,,,,,0,"3,922,762",,,
A268600,셀리버리,12,2016,Annual,44.13,-272.81,-268.00,-176.53,"1,275,932","4,756,781",-268.00,-173.42,-173.42
A268600,셀리버리,12,2017,Annual,28.27,-125.47,-126.96,N/A(IFRS),"2,773,790","6,254,098",-126.96,N/A(IFRS),N/A(IFRS)
A268600,셀리버리,12,2018,Annual,33.61,-90.92,-148.45,-121.23,"4,512,316","8,614,813",-147.41,-196.56,-197.94
A268600,셀리버리,12,2019,Annual,-91.73,-703.31,-947.58,-378.01,"2,073,695","16,658,094",-944.06,-507.42,-509.31
A268600,셀리버리,12,2020,Annual,-95.00,"-2,312.53","-2,264.83",-433.98,"761,573","18,373,223","-2,355.20",-441.99,-425.03
A268600,셀리버리,12,2021,Annual,-22.13,"-2,428.18","-2,444.27",-417.82,"1,138,433","28,781,580","-2,583.65",-444.57,-420.59
A268600,셀리버리,12,2022,Annual,-123.96,"-2,712.04","-6,139.62",-282.37,"1,424,739","40,064,167","-6,136.93",-638.97,-639.24
A217820,원익피앤이,12,2011,Annual,,,,,,,,,
A217820,원익피앤이,12,2012,Annual,,,,,,,,,
A217820,원익피앤이,12,2013,Annual,22.55,10.37,9.82,,"12,834,830","11,503,407",11.44,,
A217820,원익피앤이,12,2014,Annual,21.77,11.22,9.95,321.66,"20,779,567","18,447,545",12.09,346.62,285.30
A217820,원익피앤이,12,2015,Annual,22.57,10.77,11.03,201.87,"30,449,865","27,169,520",13.14,246.22,206.66
A217820,원익피앤이,12,2016,Annual,16.83,7.53,7.16,82.44,"26,837,910","24,818,227",8.32,91.09,78.47
A217820,원익피앤이,12,2017,Annual,13.49,4.12,1.16,60.98,"36,244,854","34,750,784",1.09,16.13,17.19
A217820,원익피앤이,12,2018,Annual,11.52,4.73,5.93,84.33,"43,702,837","41,636,781",6.86,122.38,105.77
A217820,원익피앤이,12,2019,Annual,15.00,8.99,6.78,141.80,"57,996,003","52,784,934",9.19,145.03,107.00
A217820,원익피앤이,12,2020,Annual,19.84,11.86,6.86,139.17,"60,343,445","53,186,746",8.30,97.38,80.53
A217820,원익피앤이,12,2021,Annual,24.85,9.74,12.10,132.53,"160,216,393","144,615,086",10.87,147.88,164.65
A217820,원익피앤이,12,2022,Annual,16.60,5.67,1.90,66.55,"233,972,665","220,700,107",2.00,23.44,22.33
A036030,케이티알파,12,2011,Annual,-0.34,-8.18,-8.72,-30.99,"130,723,222","141,416,432",-8.46,-32.07,-33.03
A036030,케이티알파,12,2012,Annual,2.52,-5.84,-8.31,-21.48,"126,939,445","134,349,693",-7.96,-29.29,-30.58
A036030,케이티알파,12,2013,Annual,8.27,1.66,2.72,6.18,"130,337,273","128,168,459",0.78,2.89,10.12
A036030,케이티알파,12,2014,Annual,11.56,5.08,8.97,19.36,"136,077,573","129,162,005",8.76,33.36,34.18
A036030,케이티알파,12,2015,Annual,8.90,3.33,4.52,14.97,"160,544,616","155,196,373",7.45,33.50,20.32
A036030,케이티알파,12,2016,Annual,7.92,3.15,2.16,17.52,"198,739,475","192,481,183",2.10,11.66,12.03
A036030,케이티알파,12,2017,Annual,7.06,2.52,1.42,16.09,"227,631,252","221,885,847",1.83,11.68,9.03
A036030,케이티알파,12,2018,Annual,6.42,1.99,-0.21,15.55,"278,887,617","273,334,025",0.30,2.34,-1.60
A036030,케이티알파,12,2019,Annual,7.49,3.32,0.44,29.98,"322,320,928","311,611,886",1.37,12.40,3.99
A036030,케이티알파,12,2020,Annual,7.95,3.38,-1.20,33.07,"349,313,941","337,502,904",-0.53,-5.18,-11.75
A036030,케이티알파,12,2021,Annual,3.24,0.81,-2.10,8.10,"423,664,289","420,231,791",-2.40,-24.01,-21.04
A036030,케이티알파,12,2022,Annual,5.02,2.12,1.46,20.03,"464,167,290","454,349,796",0.97,9.16,13.82
A451760,컨텍,12,2011,Annual,,,,,,,,,
A451760,컨텍,12,2012,Annual,,,,,,,,,
A451760,컨텍,12,2013,Annual,,,,,,,,,
A451760,컨텍,12,2014,Annual,,,,,,,,,
A451760,컨텍,12,2015,Annual,,,,,,,,,
A451760,컨텍,12,2016,Annual,,,,,,,,,
A451760,컨텍,12,2017,Annual,,,,,,,,,
A451760,컨텍,12,2018,Annual,,,,,,,,,
A451760,컨텍,12,2019,Annual,,,,,,,,,
A451760,컨텍,12,2020,Annual,,,,,,,,,
A451760,컨텍,12,2021,Annual,20.04,-29.91,-213.98,,"5,787,300","7,518,358",-223.71,,
A451760,컨텍,12,2022,Annual,14.04,-14.33,-162.03,-380.79,"12,760,351","14,588,956",-166.01,"-4,411.19","-4,305.52"
A461030,아이엠비디엑스,12,2011,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2012,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2013,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2014,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2015,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2016,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2017,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2018,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2019,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2020,Annual,,,,,,,,,
A461030,아이엠비디엑스,12,2021,Annual,2.57,-428.97,-795.60,,"1,230,337","6,508,126",-795.60,,
A461030,아이엠비디엑스,12,2022,Annual,14.18,-330.23,-397.62,"-2,696.95","2,624,740","11,292,398",-397.62,"-3,247.31","-3,247.31"
A079940,가비아,12,2011,Annual,38.56,11.62,9.65,61.65,"33,792,831","29,866,894",11.30,59.95,51.23
A079940,가비아,12,2012,Annual,38.95,7.66,14.91,45.25,"38,482,449","35,533,220",17.21,101.63,88.03
A079940,가비아,12,2013,Annual,39.37,7.49,9.35,45.52,"40,507,693","37,472,642",10.52,63.94,56.79
A079940,가비아,12,2014,Annual,38.79,7.86,7.01,51.37,"43,906,243","40,454,984",7.29,47.67,45.80
A079940,가비아,12,2015,Annual,40.54,9.35,8.85,66.96,"48,446,932","43,914,939",9.80,70.15,63.36
A079940,가비아,12,2016,Annual,41.73,8.06,7.17,58.83,"49,430,564","45,448,817",7.45,54.42,52.37
A079940,가비아,12,2017,Annual,41.64,6.07,4.76,46.93,"52,365,659","49,189,331",4.72,36.53,36.85
A079940,가비아,12,2018,Annual,42.65,7.44,5.01,60.67,"55,197,652","51,091,561",5.54,45.22,40.82
A079940,가비아,12,2019,Annual,40.72,8.39,7.99,72.24,"58,254,105","53,364,992",8.42,72.49,68.78
A079940,가비아,12,2020,Annual,42.54,11.12,7.42,105.34,"64,097,025","56,967,448",9.29,88.01,70.31
A079940,가비아,12,2021,Annual,44.75,10.58,6.14,112.41,"71,873,259","64,265,600",8.72,92.60,65.21
A079940,가비아,12,2022,Annual,46.14,9.78,9.50,111.88,"77,418,922","69,847,254",11.20,128.13,108.63
A032620,유비케어,12,2011,Annual,57.83,4.25,6.59,11.35,"53,749,659","51,463,848",7.27,19.41,17.59
A032620,유비케어,12,2012,Annual,55.10,2.83,2.41,8.87,"63,029,495","61,242,900",3.11,9.74,7.53
A032620,유비케어,12,2013,Annual,55.50,3.01,-3.10,9.84,"65,986,190","64,003,275",-1.67,-5.47,-10.14
A032620,유비케어,12,2014,Annual,61.66,7.65,-10.23,21.18,"55,763,179","51,497,516",-10.30,-28.52,-28.33
A032620,유비케어,12,2015,Annual,56.74,7.51,9.25,22.15,"59,431,064","54,970,217",6.30,18.58,27.28
A032620,유비케어,12,2016,Annual,55.00,9.29,7.45,31.47,"68,244,069","61,904,467",10.58,35.84,25.24
A032620,유비케어,12,2017,Annual,51.62,9.43,4.71,38.34,"81,883,110","74,159,677",5.96,24.23,19.15
A032620,유비케어,12,2018,Annual,50.47,8.66,6.07,35.34,"94,369,700","86,197,787",8.13,33.19,24.78
A032620,유비케어,12,2019,Annual,50.17,9.71,6.40,38.20,"102,702,439","92,733,250",8.62,33.92,25.18
A032620,유비케어,12,2020,Annual,53.16,10.50,15.51,39.12,"97,197,446","86,987,219",17.13,63.78,57.76
A032620,유비케어,12,2021,Annual,52.00,8.19,5.23,32.52,"103,575,683","95,087,733",7.45,29.58,20.78
A032620,유비케어,12,2022,Annual,49.54,5.21,6.13,23.45,"117,412,785","111,291,967",7.83,35.23,27.56
A083790,CG인바이츠,12,2011,Annual,100.00,-266.20,-240.53,-133.62,"3,451,314","12,638,669",-264.08,-132.56,-120.73
A083790,CG인바이츠,12,2012,Annual,100.00,-191.65,-314.90,-81.92,"3,718,986","10,846,312",-314.90,-134.60,-134.60
A083790,CG인바이츠,12,2013,Annual,100.00,-125.77,-224.86,-65.27,"4,795,862","10,827,796",-265.72,-137.90,-116.69
A083790,CG인바이츠,12,2014,Annual,71.01,-159.30,-264.29,-68.90,"4,535,575","11,760,848",-278.82,-120.60,-114.31
A083790,CG인바이츠,12,2015,Annual,94.84,-64.54,-79.04,-33.62,"6,136,000","10,096,061",-91.66,-47.75,-41.18
A083790,CG인바이츠,12,2016,Annual,89.84,-11.87,-19.59,-10.48,"11,126,480","12,447,408",-4.30,-3.80,-17.30
A083790,CG인바이츠,12,2017,Annual,92.59,-59.94,-100.98,-38.40,"8,492,032","13,581,919",-99.12,-63.51,-64.70
A083790,CG인바이츠,12,2018,Annual,79.11,12.77,49.73,10.30,"13,889,307","12,115,475",51.46,41.49,40.09
A083790,CG인바이츠,12,2019,Annual,30.80,-219.44,-864.71,-46.00,"4,397,571","14,047,801",-862.64,-180.84,-181.28
A083790,CG인바이츠,12,2020,Annual,68.28,-33.62,-71.83,-16.76,"11,005,137","14,704,525",-72.03,-35.91,-35.82
A083790,CG인바이츠,12,2021,Annual,45.01,-170.01,-37.12,-36.91,"6,263,553","16,912,451",-16.65,-3.62,-8.06
A083790,CG인바이츠,12,2022,Annual,25.46,-375.84,-459.61,-63.07,"5,873,467","27,948,069",-449.19,-75.38,-77.13
A211270,AP위성,12,2011,Annual,-100.57,-320.02,-391.08,,"2,019,862","8,483,780",-391.08,,
A211270,AP위성,12,2012,Annual,34.18,-19.98,-17.39,N/A(IFRS),"13,075,388","15,688,285",-22.30,N/A(IFRS),N/A(IFRS)
A211270,AP위성,12,2013,Annual,44.06,31.58,26.67,264.39,"39,258,703","26,859,041",32.27,270.13,223.28
A211270,AP위성,12,2014,Annual,42.89,24.81,20.37,179.40,"34,570,999","25,994,667",24.95,180.43,147.31
A211270,AP위성,12,2015,Annual,48.38,24.67,24.15,184.72,"36,467,603","27,470,089",29.01,217.16,180.82
A211270,AP위성,12,2016,Annual,34.95,6.51,23.92,26.20,"24,891,104","23,269,620",29.34,117.99,96.22
A211270,AP위성,12,2017,Annual,26.08,9.06,0.22,36.25,"30,047,518","27,326,100",0.27,1.07,0.87
A211270,AP위성,12,2018,Annual,13.67,2.06,-1.55,11.74,"42,843,708","41,962,604",-0.56,-3.21,-8.85
A211270,AP위성,12,2019,Annual,29.45,15.60,1.56,94.89,"45,653,106","38,529,125",5.67,34.49,9.51
A211270,AP위성,12,2020,Annual,24.09,9.64,-3.00,58.30,"45,379,282","41,002,839",1.78,10.78,-18.13
A211270,AP위성,12,2021,Annual,22.62,2.09,3.49,11.19,"40,201,720","39,359,522",4.47,23.87,18.63
A211270,AP위성,12,2022,Annual,28.66,8.38,7.61,59.60,"53,604,126","49,109,855",9.78,69.51,54.07
A092070,디엔에프,12,2011,Annual,41.47,8.11,7.33,52.23,"25,329,505","23,274,430",6.72,43.27,47.18
A092070,디엔에프,12,2012,Annual,36.25,3.70,1.73,21.30,"27,174,584","26,168,938",-2.20,-12.67,9.93
A092070,디엔에프,12,2013,Annual,4.31,-42.91,-65.25,-187.32,"20,605,828","29,448,628",-59.56,-259.97,-284.83
A092070,디엔에프,12,2014,Annual,42.73,24.33,16.49,296.92,"61,629,776","46,632,842",20.80,253.76,201.25
A092070,디엔에프,12,2015,Annual,44.36,27.35,24.16,363.34,"71,488,720","51,937,866",30.59,406.45,321.05
A092070,디엔에프,12,2016,Annual,42.32,20.76,17.92,224.66,"58,221,631","46,133,007",19.89,215.17,193.95
A092070,디엔에프,12,2017,Annual,38.85,20.29,17.79,280.48,"74,380,663","59,288,286",21.94,303.30,245.90
A092070,디엔에프,12,2018,Annual,40.38,19.91,19.01,274.73,"74,242,592","59,459,431",20.35,280.83,262.34
A092070,디엔에프,12,2019,Annual,35.29,8.92,3.79,97.47,"58,814,557","53,569,520",3.88,42.40,41.46
A092070,디엔에프,12,2020,Annual,35.59,15.54,19.03,240.19,"83,155,225","70,230,539",23.26,359.42,294.03
A092070,디엔에프,12,2021,Annual,32.86,12.79,12.34,199.32,"87,022,155","75,893,072",13.44,209.50,192.30
A092070,디엔에프,12,2022,Annual,33.68,16.62,5.99,278.29,"96,891,781","80,790,400",9.52,159.43,100.24
A079810,디이엔티,12,2011,Annual,7.08,-2.25,-2.28,-24.40,"45,089,545","46,102,268",-0.60,-6.55,-24.76
A079810,디이엔티,12,2012,Annual,7.37,0.48,3.30,3.54,"30,360,810","30,214,049",3.25,23.74,24.11
A079810,디이엔티,12,2013,Annual,5.97,-0.82,-3.69,-8.02,"40,762,816","41,095,806",-2.59,-25.45,-36.27
A079810,디이엔티,12,2014,Annual,2.67,-10.59,-8.72,-63.87,"25,035,048","27,685,735",-7.31,-44.12,-52.63
A079810,디이엔티,12,2015,Annual,16.09,5.90,7.71,68.10,"47,889,517","45,063,507",7.73,89.15,88.92
A079810,디이엔티,12,2016,Annual,-3.45,-16.35,-16.23,-152.11,"38,609,273","44,921,640",-16.23,-150.98,-150.99
A079810,디이엔티,12,2017,Annual,6.26,1.16,1.57,47.40,"176,696,709","174,649,069",1.57,64.17,64.17
A079810,디이엔티,12,2018,Annual,-6.38,-16.14,-14.62,-269.10,"74,849,074","86,930,826",-14.62,-243.73,-243.73
A079810,디이엔티,12,2019,Annual,-2.41,-21.56,-23.72,-119.13,"29,443,763","35,792,246",-23.72,-131.04,-131.04
A079810,디이엔티,12,2020,Annual,5.97,-27.37,-42.89,-90.30,"22,807,840","29,050,517",-42.89,-141.49,-141.49
A079810,디이엔티,12,2021,Annual,11.38,2.81,2.37,15.34,"42,035,184","40,853,040",2.37,12.95,12.95
A079810,디이엔티,12,2022,Annual,8.06,-9.61,-11.51,-61.13,"50,117,334","54,932,525",-11.51,-73.21,-73.21
A034810,해성산업,12,2011,Annual,100.00,27.91,33.76,71.18,"12,470,685","8,990,002",43.33,110.51,86.09
A034810,해성산업,12,2012,Annual,100.00,27.49,30.85,71.15,"12,654,322","9,175,272",39.32,101.75,79.83
A034810,해성산업,12,2013,Annual,100.00,24.05,46.76,63.76,"12,963,563","9,845,857",58.54,155.18,123.97
A034810,해성산업,12,2014,Annual,100.00,23.31,34.97,61.85,"12,972,751","9,948,492",38.22,101.40,92.77
A034810,해성산업,12,2015,Annual,100.00,22.43,30.44,56.78,"12,378,050","9,601,749",37.40,94.66,77.06
A034810,해성산업,12,2016,Annual,100.00,19.98,51.88,49.47,"12,107,551","9,688,400",66.12,163.71,128.44
A034810,해성산업,12,2017,Annual,100.00,19.83,27.86,49.46,"12,199,589","9,780,969",34.41,85.85,69.51
A034810,해성산업,12,2018,Annual,100.00,18.32,5.07,55.94,"14,931,053","12,195,567",7.68,23.46,15.47
A034810,해성산업,12,2019,Annual,43.27,25.75,11.47,106.69,"20,260,095","15,042,863",15.14,62.71,47.54
A034810,해성산업,12,2020,Annual,100.00,4.92,206.04,115.33,"163,327,154","155,283,373",213.62,"5,002.29","4,824.86"
A034810,해성산업,12,2021,Annual,100.00,27.08,104.35,56.56,"23,747,851","17,317,504",104.77,218.85,217.97
A034810,해성산업,12,2022,Annual,100.00,47.65,24.49,116.87,"33,551,783","17,565,845",22.65,55.57,60.06
A200470,에이팩트,12,2011,Annual,21.22,17.22,10.98,32.02,"36,256,812","30,012,398",10.73,19.94,20.42
A200470,에이팩트,12,2012,Annual,5.38,0.02,-7.36,0.04,"31,677,738","31,670,141",-6.05,-9.82,-11.95
A200470,에이팩트,12,2013,Annual,17.35,11.75,6.55,19.50,"32,368,054","28,566,107",7.99,13.26,10.88
A200470,에이팩트,12,2014,Annual,15.08,7.35,9.39,16.37,"31,518,527","29,203,378",10.71,23.86,20.94
A200470,에이팩트,12,2015,Annual,-6.90,-19.23,-9.83,-47.44,"21,648,875","25,812,582",-7.84,-19.34,-24.25
A200470,에이팩트,12,2016,Annual,-8.78,-21.66,-23.20,-39.19,"15,878,385","19,317,638",-19.67,-35.58,-41.97
A200470,에이팩트,12,2017,Annual,19.17,8.60,3.81,22.18,"22,643,454","20,696,847",4.55,11.74,9.83
A200470,에이팩트,12,2018,Annual,40.29,33.92,31.45,182.10,"47,115,235","31,133,011",32.28,173.28,168.83
A200470,에이팩트,12,2019,Annual,29.18,17.44,8.94,93.06,"46,841,017","38,673,431",7.98,42.61,47.73
A200470,에이팩트,12,2020,Annual,20.03,13.19,13.42,74.57,"49,630,032","43,085,320",14.01,79.22,75.88
A200470,에이팩트,12,2021,Annual,15.45,8.51,5.64,44.63,"47,217,098","43,197,388",2.81,14.74,29.59
A200470,에이팩트,12,2022,Annual,11.78,6.23,4.20,30.15,"73,646,384","69,060,473",2.55,12.33,20.32
A013120,동원개발,12,2011,Annual,14.86,11.97,8.22,57.03,"216,368,374","190,476,666",10.83,51.61,39.19
A013120,동원개발,12,2012,Annual,13.62,10.87,8.96,92.17,"384,862,497","343,015,008",11.68,98.97,75.97
A013120,동원개발,12,2013,Annual,17.67,13.92,10.32,97.56,"318,263,153","273,966,933",14.01,98.20,72.34
A013120,동원개발,12,2014,Annual,25.93,22.70,17.35,170.01,"340,086,893","262,895,529",22.73,170.27,129.98
A013120,동원개발,12,2015,Annual,25.18,22.74,17.51,257.96,"514,966,840","397,844,729",22.98,260.63,198.56
A013120,동원개발,12,2016,Annual,27.10,24.54,18.34,288.85,"534,393,481","403,244,166",24.54,288.81,215.80
A013120,동원개발,12,2017,Annual,27.49,25.41,17.87,315.04,"563,013,434","419,973,024",25.57,317.05,221.61
A013120,동원개발,12,2018,Annual,28.41,26.33,20.06,352.55,"607,890,976","447,817,050",26.92,360.38,268.57
A013120,동원개발,12,2019,Annual,18.84,16.51,13.18,233.70,"642,628,503","536,519,728",17.94,253.87,186.54
A013120,동원개발,12,2020,Annual,32.63,29.74,22.90,413.08,"630,615,658","443,060,080",30.87,428.80,318.09
A013120,동원개발,12,2021,Annual,27.69,23.94,17.90,221.85,"420,733,050","320,002,098",24.89,230.64,165.87
A013120,동원개발,12,2022,Annual,18.39,14.53,11.60,186.06,"581,504,180","497,027,176",15.88,203.42,148.52
A144960,뉴파워프라즈마,12,2011,Annual,53.81,15.24,8.65,130.78,"25,622,890","21,717,234",10.44,89.59,74.19
A144960,뉴파워프라즈마,12,2012,Annual,47.60,10.11,10.28,77.20,"24,317,209","21,859,818",11.68,89.24,78.51
A144960,뉴파워프라즈마,12,2013,Annual,46.76,16.78,17.22,166.16,"32,122,760","26,731,144",18.97,187.75,170.48
A144960,뉴파워프라즈마,12,2014,Annual,44.71,16.92,14.23,N/A(IFRS),"35,083,214","29,146,820",17.18,N/A(IFRS),N/A(IFRS)
A144960,뉴파워프라즈마,12,2015,Annual,49.79,17.06,16.28,280.33,"50,265,165","41,690,874",18.85,309.80,267.48
A144960,뉴파워프라즈마,12,2016,Annual,48.04,18.95,16.61,358.18,"67,392,792","54,623,724",20.22,382.21,313.95
