Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),영업수익(천원)
A095340,ISC,12,2013,Annual,101.47,245.22,31.16,20.91,"16,852,664","-12,535,718","3,427,213","55,305,882"
A095340,ISC,12,2014,Annual,78.94,165.98,27.71,16.63,"13,944,884","-31,920,814","17,230,821","62,622,051"
A095340,ISC,12,2015,Annual,95.81,295.45,22.90,13.03,"14,226,249","-13,240,676","8,775,693","77,878,560"
A095340,ISC,12,2016,Annual,144.79,,23.89,12.02,"17,669,204","-27,404,513","-3,919,179","80,255,704"
A095340,ISC,12,2017,Annual,144.00,,24.78,14.49,"26,193,974","-18,892,264","-5,388,232","98,990,640"
A095340,ISC,12,2018,Annual,102.81,,20.03,11.45,"17,350,271","-26,132,498","-4,720,581","101,879,554"
A095340,ISC,12,2019,Annual,55.05,"3,066.57",11.19,5.30,"6,271,644","64,891","-2,583,271","85,874,871"
A095340,ISC,12,2020,Annual,90.60,212.63,28.25,16.94,"24,254,481","-27,221,170","28,681,265","116,524,220"
A095340,ISC,12,2021,Annual,55.24,124.77,19.39,12.97,"39,223,971","-8,544,096","-20,428,350","143,762,785"
A095340,ISC,12,2022,Annual,85.96,225.60,30.32,20.93,"60,475,771","-79,454,698","20,529,122","170,675,479"
A067630,HLB생명과학,12,2011,Annual,-6.72,-8.73,-9.68,-24.81,"10,030,561","1,514,416","-13,743,800","40,953,192"
A067630,HLB생명과학,12,2012,Annual,-19.17,-24.68,-90.94,-73.97,"14,222,831","-5,777,948","-9,978,490","8,997,538"
A067630,HLB생명과학,12,2013,Annual,-9.14,-13.50,-16.73,-37.18,"1,275,316","491,058","-43,330","19,955,555"
A067630,HLB생명과학,12,2014,Annual,1.99,3.28,2.15,4.42,"5,926,009","734,841","-8,689,502","24,230,766"
A067630,HLB생명과학,12,2015,Annual,-96.75,-216.37,-77.99,-69.29,"347,555","-6,113,735","20,828,021","17,930,565"
A067630,HLB생명과학,12,2016,Annual,-14.34,-25.42,-19.87,-8.16,"-5,625,977","-25,096,986","16,709,340","11,585,620"
A067630,HLB생명과학,12,2017,Annual,43.22,75.13,36.27,15.35,"2,334,203","2,436,824","-1,029,815","16,697,768"
A067630,HLB생명과학,12,2018,Annual,-14.22,-22.22,-215.15,-7.02,"-6,539,055","-162,012,742","179,176,776","4,270,701"
A067630,HLB생명과학,12,2019,Annual,2.81,4.66,16.75,0.75,"1,323,586","9,960,309","-89,919","12,431,173"
A067630,HLB생명과학,12,2020,Annual,-163.04,-481.24,-288.97,-13.23,"-574,531","1,993,662","3,371,284","14,824,118"
A067630,HLB생명과학,12,2021,Annual,-262.53,-681.17,-419.75,-18.36,"-18,276,508","9,218,529","-367,182","12,239,119"
A067630,HLB생명과학,12,2022,Annual,-62.24,-73.68,-269.03,-22.32,"-17,107,221","-81,450,809","98,399,553","20,651,553"
A141080,리가켐바이오,12,2011,Annual,-66.54,-143.43,"-3,769.21",-223.07,"-2,483,736","-879,477","4,044,998","78,887"
A141080,리가켐바이오,12,2012,Annual,-85.94,"-4,726.04",-349.24,-69.42,"-2,309,833","810,072","1,970,590","744,280"
A141080,리가켐바이오,12,2013,Annual,-129.97,"-1,024.22",-668.50,-52.38,"-6,100,074","-16,065,457","21,741,224","839,825"
A141080,리가켐바이오,12,2014,Annual,-88.83,-164.85,-958.77,-43.76,"-7,882,467","-10,921,771","19,084,206","870,054"
A141080,리가켐바이오,12,2015,Annual,-40.37,-75.78,-438.52,-24.81,"-8,780,260","9,170,721","189,493","1,788,475"
A141080,리가켐바이오,12,2016,Annual,-45.01,-95.32,-77.52,-23.55,"-11,422,238","-22,129,679","33,716,671","15,773,980"
A141080,리가켐바이오,12,2017,Annual,-19.90,-41.64,-29.17,-10.70,"-6,801,104","11,435,801","329,271","20,876,265"
A141080,리가켐바이오,12,2018,Annual,-94.27,-297.48,-98.94,-28.52,"-11,169,588","-46,966,277","60,461,954","22,884,676"
A141080,리가켐바이오,12,2019,Annual,78.54,"1,495.56",28.42,14.75,"24,113,461","29,971,499","2,601,276","57,500,139"
A141080,리가켐바이오,12,2020,Annual,-16.18,-129.34,-8.08,-3.50,"-14,893,363","349,129","2,632,911","49,393,702"
A141080,리가켐바이오,12,2021,Annual,-73.39,-260.16,-65.76,-11.27,"-42,048,760","-43,944,020","171,292,115","32,157,006"
A141080,리가켐바이오,12,2022,Annual,-123.82,-336.96,-123.63,-16.99,"-6,877,662","-17,359,395","3,198,783","33,412,043"
A293490,카카오게임즈,12,2011,Annual,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,,,"-1,261.49",,"-3,768,663","-10,099,997","38,920,666","548,301"
A293490,카카오게임즈,12,2016,Annual,1.76,4.04,0.89,2.17,"8,487,154","-14,126,050",0,"77,668,906"
A293490,카카오게임즈,12,2017,Annual,92.71,"3,259.14",36.70,45.87,"29,527,227","-30,582,084","827,967","163,240,250"
A293490,카카오게임즈,12,2018,Annual,28.87,,7.05,8.13,"61,092,501","-163,456,511","149,036,527","343,580,724"
A293490,카카오게임즈,12,2019,Annual,45.94,889.99,12.22,9.53,"62,417,371","77,898,219","-3,583,813","322,391,748"
A293490,카카오게임즈,12,2020,Annual,86.42,"1,176.95",24.66,12.83,"76,559,430","-215,207,826","408,913,481","378,003,050"
A293490,카카오게임즈,12,2021,Annual,8.14,13.48,4.33,2.72,"109,237,995","-819,865,062","712,154,745","793,144,082"
A293490,카카오게임즈,12,2022,Annual,-8.93,-12.29,-8.04,-4.15,"79,277,824","-385,988,673","155,359,534","753,476,400"
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,,,10.84,,"642,362","-10,645,996","13,021,529","35,254,804"
A417200,LS머트리얼즈,12,2022,Annual,38.97,68.75,19.28,5.95,"6,017,245","-18,490,925","13,848,176","41,330,619"
A035760,CJ ENM,12,2011,Annual,18.50,39.49,11.33,33.14,"91,876,835","-117,745,551","-27,349,016","894,723,604"
A035760,CJ ENM,12,2012,Annual,24.86,59.38,12.65,33.40,"73,780,275","15,005,925","-46,294,685","1,077,330,427"
A035760,CJ ENM,12,2013,Annual,21.48,56.39,9.45,23.00,"130,044,253","-52,896,351","-14,899,478","1,260,652,344"
A035760,CJ ENM,12,2014,Annual,20.18,58.95,8.76,18.55,"139,445,874","-56,659,364","-62,280,797","1,277,323,863"
A035760,CJ ENM,12,2015,Annual,14.44,44.37,6.67,11.31,"80,088,895","-14,906,189","-24,724,065","1,119,374,858"
A035760,CJ ENM,12,2016,Annual,6.35,27.02,2.67,4.29,"146,432,213","-182,240,006","-125,072,995","1,095,911,240"
A035760,CJ ENM,12,2017,Annual,36.27,562.27,12.37,18.92,"59,405,924","9,526,875","-65,072,995","1,136,458,706"
A035760,CJ ENM,12,2018,Annual,25.83,56.17,14.88,18.10,"287,120,572","-170,805,846","-60,348,484","2,017,373,340"
A035760,CJ ENM,12,2019,Annual,40.44,94.88,22.70,27.06,"425,544,892","267,789,787","-707,117,424","3,157,133,395"
A035760,CJ ENM,12,2020,Annual,30.85,81.45,19.13,17.68,"495,371,859","-856,732,081","342,429,542","2,718,282,265"
A035760,CJ ENM,12,2021,Annual,24.10,45.12,19.13,16.92,"635,802,843","-434,904,572","689,544,479","2,841,634,431"
A035760,CJ ENM,12,2022,Annual,16.25,26.01,15.96,14.58,"579,546,996","-1,783,724,385","491,164,492","3,010,181,373"
A036930,주성엔지니어링,12,2011,Annual,-0.44,-0.72,-0.42,-0.56,"-72,863,405","-12,639,229","96,383,899","304,759,055"
A036930,주성엔지니어링,12,2012,Annual,-37.08,-46.66,-135.77,-57.84,"2,036,963","-17,484,597","15,641,188","76,836,352"
A036930,주성엔지니어링,12,2013,Annual,-10.03,-12.67,-17.87,-23.03,"17,488,606","2,679,303","-18,711,540","151,643,955"
A036930,주성엔지니어링,12,2014,Annual,-4.38,-5.85,-7.30,-9.86,"40,442,372","-6,324,067","-43,853,903","140,412,172"
A036930,주성엔지니어링,12,2015,Annual,8.73,14.26,9.67,15.25,"30,666,444","-5,701,565","-10,419,791","175,677,910"
A036930,주성엔지니어링,12,2016,Annual,22.90,64.06,15.99,32.78,"44,633,414","-4,395,687","-38,119,598","266,960,505"
A036930,주성엔지니어링,12,2017,Annual,32.64,186.24,18.45,30.53,"56,997,176","-15,234,538","-24,001,050","272,535,493"
A036930,주성엔지니어링,12,2018,Annual,37.86,142.29,20.45,28.10,"-34,853,398","-49,320,085","45,465,000","262,699,926"
A036930,주성엔지니어링,12,2019,Annual,19.99,44.79,14.18,16.60,"57,588,435","-93,383,749","39,281,380","254,491,427"
A036930,주성엔지니어링,12,2020,Annual,3.42,8.29,7.63,3.91,"1,273,761","-84,676,457","87,558,941","118,525,512"
A036930,주성엔지니어링,12,2021,Annual,48.16,152.87,42.49,53.87,"111,304,536","6,959,604","-18,027,143","377,019,960"
A036930,주성엔지니어링,12,2022,Annual,35.83,172.77,28.31,29.11,"100,690,022","-48,373,348","-48,392,964","437,759,042"
A112040,위메이드,12,2011,Annual,119.82,,37.08,11.17,"24,233,797","-14,307,899","-17,362,869","81,849,925"
A112040,위메이드,12,2012,Annual,75.74,,14.68,4.54,"17,709,299","-10,735,893","13,977,382","89,294,569"
A112040,위메이드,12,2013,Annual,95.90,,9.24,6.40,"21,140,214","-20,382,699","-1,061,493","212,109,500"
A112040,위메이드,12,2014,Annual,469.91,,148.60,59.55,"3,605,588","-11,539,835","-129,552","154,659,538"
A112040,위메이드,12,2015,Annual,-165.45,,-103.41,-24.53,"-2,893,090","6,707,688","-11,798,636","103,472,590"
A112040,위메이드,12,2016,Annual,-164.52,,-133.61,-19.89,"21,141,899","-14,529,519","620,300","55,618,719"
A112040,위메이드,12,2017,Annual,33.93,,31.08,4.10,"7,759,551","64,591,333","-9,574,378","43,973,609"
A112040,위메이드,12,2018,Annual,-116.44,,-154.21,-9.91,"-32,980,885","-21,149,005","-19,887,297","19,591,377"
A112040,위메이드,12,2019,Annual,"-1,030.95","-11,617.09",-304.23,-21.44,"-2,530,765","12,675,497","-10,413,573","17,228,695"
A112040,위메이드,12,2020,Annual,-121.71,"-2,153.84",-46.04,-8.02,"2,990,975","196,744","-10,053,992","35,644,129"
A112040,위메이드,12,2021,Annual,629.71,"1,977.94",159.76,86.85,"32,558,639","-28,504,889","23,335,748","211,183,874"
A112040,위메이드,12,2022,Annual,-123.61,-353.44,-61.61,-29.91,"-84,018,378","113,835,612","44,434,354","240,670,818"
A237690,에스티팜,12,2011,Annual,13.49,23.74,11.12,20.87,"-239,299","2,577,694","-2,299,118","73,174,955"
A237690,에스티팜,12,2012,Annual,14.62,24.41,10.63,20.21,"9,645,093","-16,206,543","-1,741,846","82,984,044"
A237690,에스티팜,12,2013,Annual,18.61,23.14,13.82,23.21,"13,429,359","-3,125,871","-7,980,217","84,255,969"
A237690,에스티팜,12,2014,Annual,13.27,16.33,10.12,17.62,"6,305,399","-24,401,175","17,396,078","96,540,029"
A237690,에스티팜,12,2015,Annual,34.46,54.59,25.80,42.38,"35,821,584","-33,056,082","6,644,296","138,052,135"
A237690,에스티팜,12,2016,Annual,82.28,238.85,36.15,34.14,"51,063,433","-94,453,061","85,200,330","200,361,533"
A237690,에스티팜,12,2017,Annual,134.02,"6,876.45",28.10,17.11,"54,764,322","-27,220,475","-9,132,145","202,622,882"
A237690,에스티팜,12,2018,Annual,-3.90,-681.28,-0.89,-0.25,"11,186,751","-27,797,743","-9,005,781","97,299,230"
A237690,에스티팜,12,2019,Annual,-32.36,-93.96,-8.04,-2.35,"-29,777,474","-18,277,954","5,351,788","92,995,881"
A237690,에스티팜,12,2020,Annual,3.60,4.47,2.91,1.05,"-17,074,858","-66,236,169","116,683,085","109,049,508"
A237690,에스티팜,12,2021,Annual,11.05,14.69,12.31,5.44,"4,798,745","-8,999,784","-656,124","139,139,308"
A237690,에스티팜,12,2022,Annual,15.89,25.07,14.44,9.03,"6,182,807","-5,189,238","11,636,203","209,270,013"
A064760,티씨케이,12,2011,Annual,88.68,,26.85,23.65,"14,274,530","-10,187,129",0,"59,442,486"
A064760,티씨케이,12,2012,Annual,94.05,,23.17,15.04,"2,096,570","-3,851,709",0,"48,811,038"
A064760,티씨케이,12,2013,Annual,91.97,,19.75,8.91,"10,727,944","-12,645,705",0,"35,055,732"
A064760,티씨케이,12,2014,Annual,131.40,,21.69,12.24,"11,860,126","-8,286,328",0,"45,221,490"
A064760,티씨케이,12,2015,Annual,205.58,,30.10,21.14,"23,193,471","-20,983,098","3,254","61,929,728"
A064760,티씨케이,12,2016,Annual,216.47,,32.55,27.99,"24,861,363","-28,530,345","136,454","89,446,645"
A064760,티씨케이,12,2017,Annual,225.06,,35.31,35.47,"39,629,342","-20,406,040","120,649","130,310,060"
A064760,티씨케이,12,2018,Annual,211.33,,33.05,34.20,"39,614,873","-27,792,062","-90,386","170,518,830"
A064760,티씨케이,12,2019,Annual,183.15,"28,687.18",32.28,27.35,"36,219,245","-44,709,125","-220,120","171,378,814"
A064760,티씨케이,12,2020,Annual,207.72,"20,661.10",31.19,28.99,"65,884,382","-53,741,918","-250,928","228,209,745"
A064760,티씨케이,12,2021,Annual,213.97,"21,264.32",34.89,30.98,"78,650,104","-63,738,559","-298,710","270,766,568"
A064760,티씨케이,12,2022,Annual,189.97,"21,530.47",33.84,28.60,"87,311,103","-96,045,964","-316,495","319,562,836"
A067310,하나마이크론,12,2011,Annual,24.78,32.07,13.79,32.06,"38,858,192","-61,424,231","25,948,140","293,571,475"
A067310,하나마이크론,12,2012,Annual,16.76,21.06,10.39,17.71,"9,604,117","-39,720,508","27,352,044","257,358,519"
A067310,하나마이크론,12,2013,Annual,9.91,11.69,7.54,13.13,"5,853,881","-35,921,230","27,887,671","236,715,724"
A067310,하나마이크론,12,2014,Annual,16.29,19.70,12.49,24.54,"43,387,306","-39,517,918","-2,830,649","259,743,909"
A067310,하나마이크론,12,2015,Annual,13.92,16.56,12.34,19.85,"4,542,977","-27,618,678","22,156,841","230,239,944"
A067310,하나마이크론,12,2016,Annual,-1.69,-2.06,-1.91,-2.66,"20,480,177","-14,100,712","-3,356,112","190,480,064"
A067310,하나마이크론,12,2017,Annual,8.96,12.56,8.58,17.73,"24,603,965","-51,300,767","25,290,243","259,183,617"
A067310,하나마이크론,12,2018,Annual,10.81,15.04,8.79,21.85,"23,413,068","-34,160,227","11,425,125","319,166,384"
A067310,하나마이크론,12,2019,Annual,11.38,15.06,10.22,20.95,"32,810,078","-70,024,529","35,728,542","298,685,547"
A067310,하나마이크론,12,2020,Annual,3.26,4.06,3.23,6.51,"20,730,967","-97,373,007","75,892,754","311,271,481"
A067310,하나마이크론,12,2021,Annual,12.32,15.55,11.80,18.00,"63,029,609","-182,121,452","147,187,063","368,189,486"
A067310,하나마이크론,12,2022,Annual,10.98,14.87,8.70,15.32,"29,096,457","-187,703,972","156,660,981","608,136,889"
A328130,루닛,12,2011,Annual,,,,,,,,
A328130,루닛,12,2012,Annual,,,,,,,,
A328130,루닛,12,2013,Annual,,,,,,,,
A328130,루닛,12,2014,Annual,,,,,,,,
A328130,루닛,12,2015,Annual,,,,,,,,
A328130,루닛,12,2016,Annual,,,,,,,,
A328130,루닛,12,2017,Annual,,,,,,,,
A328130,루닛,12,2018,Annual,,,"-39,955.73",,"-5,861,072","-6,716,436","12,797,797","20,000"
A328130,루닛,12,2019,Annual,-76.39,-269.34,"-23,484.33",완전잠식,"-9,996,276","5,489,120","36,701,034","198,403"
A328130,루닛,12,2020,Annual,-65.13,-273.79,"-5,762.04",완전잠식,"-16,746,690","-12,801,397","2,248,854","1,430,042"
A328130,루닛,12,2021,Annual,-57.82,-430.93,"-1,078.04",완전잠식,"-32,650,690","-60,405,758","99,923,547","6,638,999"
A328130,루닛,12,2022,Annual,-57.08,-322.61,-247.07,-94.22,"-51,030,531","14,936,416","34,545,977","13,865,732"
A281740,레이크머티리얼즈,12,2011,Annual,4.28,6.29,10.65,3.52,"-5,146,601","-3,539,039","5,978,599","2,929,271"
A281740,레이크머티리얼즈,12,2012,Annual,0.83,1.12,2.26,1.07,"-2,574,410","-1,359,157","3,250,000","4,252,593"
A281740,레이크머티리얼즈,12,2013,Annual,-6.49,-7.99,-12.24,-12.37,"-1,481,650","-4,588,011","5,796,889","8,111,866"
A281740,레이크머티리얼즈,12,2014,Annual,14.59,17.40,20.16,29.74,"478,906","-4,808,617","4,425,996","13,637,068"
A281740,레이크머티리얼즈,12,2015,Annual,N/A(IFRS),N/A(IFRS),10.06,N/A(IFRS),"2,801,007","-14,663,479","12,183,599","20,660,163"
A281740,레이크머티리얼즈,12,2016,Annual,-6.47,-7.40,-10.18,-27.21,"5,135,331","-8,817,265","5,292,846","24,281,731"
A281740,레이크머티리얼즈,12,2017,Annual,33.73,40.89,29.69,56.20,"7,916,146","-5,684,922","-1,348,800","37,421,781"
A281740,레이크머티리얼즈,12,2018,Annual,14.46,17.82,14.81,20.76,"2,197,728","-10,371,904","5,732,329","35,226,862"
A281740,레이크머티리얼즈,12,2019,Annual,13.17,15.92,16.49,21.18,"-246,266","-5,784,679","7,174,255","34,741,524"
A281740,레이크머티리얼즈,12,2020,Annual,13.37,16.11,13.96,19.04,"4,607,705","1,245,216","571,889","46,500,976"
A281740,레이크머티리얼즈,12,2021,Annual,36.83,47.15,28.66,47.50,"19,398,812","-30,450,586","17,026,395","81,537,390"
A281740,레이크머티리얼즈,12,2022,Annual,37.89,47.89,25.71,46.89,"16,134,172","-31,781,330","23,807,116","131,411,392"
A034230,파라다이스,12,2011,Annual,21.02,170.65,8.79,5.75,"55,399,846","2,926,528","-20,767,710","358,251,746"
A034230,파라다이스,12,2012,Annual,38.54,468.80,16.28,11.38,"77,430,755","-102,282,573","-18,515,797","401,798,843"
A034230,파라다이스,12,2013,Annual,49.10,"1,206.34",19.03,14.74,"120,956,934","-47,167,722","-21,106,275","491,178,874"
A034230,파라다이스,12,2014,Annual,38.05,"3,573.43",18.23,11.16,"87,311,975","-265,592,270","242,352,043","490,022,427"
A034230,파라다이스,12,2015,Annual,30.79,,16.53,7.85,"-31,802,761","9,989,303","-51,473,304","444,511,022"
A034230,파라다이스,12,2016,Annual,28.86,,12.07,6.63,"83,512,312","-80,503,522","-31,944,171","520,751,140"
A034230,파라다이스,12,2017,Annual,10.59,53.47,6.81,2.82,"-13,109,907","-90,411,662","74,146,343","391,971,788"
A034230,파라다이스,12,2018,Annual,6.94,18.41,5.92,2.36,"45,035,748","-104,717,105","51,481,554","403,766,411"
A034230,파라다이스,12,2019,Annual,10.15,19.32,12.81,4.98,"34,757,663","-61,738,123","76,309,384","424,588,401"
A034230,파라다이스,12,2020,Annual,-8.80,-12.69,-29.07,-5.94,"-48,655,870","-179,924,654","177,034,398","213,948,026"
A034230,파라다이스,12,2021,Annual,-11.67,-14.86,-54.43,-9.38,"-12,447,013","-114,629,138","90,411,371","167,041,804"
A034230,파라다이스,12,2022,Annual,7.03,9.13,27.01,5.45,"-1,415,822","364,201,306","-113,425,984","202,689,687"
A078600,대주전자재료,12,2011,Annual,14.14,17.78,8.24,26.78,"-2,556,867","-3,226,310","4,483,425","109,002,672"
A078600,대주전자재료,12,2012,Annual,16.49,20.03,12.83,26.93,"18,595,481","-21,401,199","1,270,082","83,208,225"
A078600,대주전자재료,12,2013,Annual,6.09,7.29,6.77,8.51,"9,810,245","-6,989,029","3,246,544","57,452,041"
A078600,대주전자재료,12,2014,Annual,-3.38,-3.92,-4.55,-5.16,"5,368,362","-12,767,091","6,913,258","49,604,708"
A078600,대주전자재료,12,2015,Annual,-0.53,-0.59,-1.02,-0.85,"-1,353,221","-11,755,867","9,566,590","37,904,904"
A078600,대주전자재료,12,2016,Annual,4.87,5.56,7.78,7.05,"4,951,006","-3,713,361","2,907,087","48,840,326"
A078600,대주전자재료,12,2017,Annual,-5.73,-6.83,-6.05,-7.93,"-388,187","-2,235,794","-379,444","71,998,264"
A078600,대주전자재료,12,2018,Annual,5.20,6.72,5.09,6.04,"4,089,398","-16,223,011","20,014,981","80,559,314"
A078600,대주전자재료,12,2019,Annual,2.33,3.11,2.42,2.60,"-2,808,851","-13,779,222","13,252,299","87,204,973"
A078600,대주전자재료,12,2020,Annual,9.59,12.51,8.44,11.90,"10,869,976","-11,708,913","7,910,946","116,292,723"
A078600,대주전자재료,12,2021,Annual,20.12,24.97,16.92,24.43,"9,646,722","-43,820,052","49,869,306","152,501,528"
A078600,대주전자재료,12,2022,Annual,3.27,3.76,4.30,4.69,"18,342,478","-21,854,177","31,730,908","130,745,876"
A121600,나노신소재,12,2011,Annual,37.87,48.51,21.88,17.42,"-2,077,395","-13,657,299","20,191,349","33,480,756"
A121600,나노신소재,12,2012,Annual,12.41,16.64,6.99,2.88,"1,158,056","-714,307","-3,028,886","23,644,347"
A121600,나노신소재,12,2013,Annual,40.04,58.25,15.98,7.48,"2,106,797","754,888","-2,150,400","26,827,489"
A121600,나노신소재,12,2014,Annual,72.81,110.54,25.75,12.03,"1,080,222","-1,362,579","410,279","27,926,752"
A121600,나노신소재,12,2015,Annual,119.06,230.93,26.01,16.56,"10,954,501","-5,217,538","1,031,593","43,140,425"
A121600,나노신소재,12,2016,Annual,121.45,368.90,22.74,12.34,"7,393,392","-4,761,744","-2,999,390","41,111,800"
A121600,나노신소재,12,2017,Annual,161.98,601.03,22.56,12.80,"9,525,417","-11,412,526","-3,319,906","45,568,866"
A121600,나노신소재,12,2018,Annual,146.48,918.41,21.45,13.05,"3,478,436","-1,616,867","-1,571,600","52,249,960"
A121600,나노신소재,12,2019,Annual,100.21,707.19,17.68,9.47,"12,314,436","-7,681,809","-917,085","48,892,961"
A121600,나노신소재,12,2020,Annual,40.29,102.61,9.26,4.83,"9,481,708","-10,003,453","2,862,466","48,524,488"
