Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),영업이익(천원),당기순이익증가율,당기순이익(천원),총자본증가율,총자본(천원),유형자산(천원)
A090360,로보스타,12,2021,Annual,6.76,흑전,"293,576",,"2,541,146",,"83,947,279","23,000,906"
A090360,로보스타,12,2022,Annual,0.10,395.03,"1,453,295",,"4,121,609",,"88,621,176","21,629,639"
A077360,덕산하이메탈,12,2011,Annual,78.61,97.49,"39,337,848",,"34,567,623",,"138,528,185","65,154,594"
A077360,덕산하이메탈,12,2012,Annual,11.12,5.91,"41,661,664",,"41,838,426",,"182,293,912","64,761,989"
A077360,덕산하이메탈,12,2013,Annual,-57.75,-62.51,"15,618,195",,"30,449,664",,"215,043,356","66,348,913"
A077360,덕산하이메탈,12,2014,Annual,-12.10,-44.84,"8,615,046",,"42,961,393",,"139,782,937","27,551,126"
A077360,덕산하이메탈,12,2015,Annual,-3.71,11.10,"9,571,005",,"-9,241,044",,"181,492,962","23,586,453"
A077360,덕산하이메탈,12,2016,Annual,-16.72,-42.17,"5,534,734",,"-17,548,454",,"165,297,478","22,916,242"
A077360,덕산하이메탈,12,2017,Annual,5.24,-51.56,"2,681,109",,"1,815,536",,"167,743,482","21,927,705"
A077360,덕산하이메탈,12,2018,Annual,5.95,-56.63,"1,162,900",,"6,476,920",,"175,862,589","22,839,844"
A077360,덕산하이메탈,12,2019,Annual,8.38,255.07,"4,129,129",,"5,059,315",,"180,502,632","28,059,177"
A077360,덕산하이메탈,12,2020,Annual,6.72,62.22,"6,698,453",,"6,853,456",,"187,574,328","27,304,354"
A077360,덕산하이메탈,12,2021,Annual,23.13,15.67,"7,748,058",,"11,906,159",,"213,454,425","25,082,093"
A077360,덕산하이메탈,12,2022,Annual,36.94,38.63,"10,741,136",,"-16,878,601",,"220,489,876","31,777,306"
A041960,코미팜,12,2011,Annual,2.24,-89.49,"182,401",,"23,257",,"39,031,581","22,882,692"
A041960,코미팜,12,2012,Annual,12.94,344.63,"811,016",,"272,385",,"39,542,860","31,055,264"
A041960,코미팜,12,2013,Annual,23.18,-33.54,"538,988",,"1,007,045",,"44,469,551","54,905,989"
A041960,코미팜,12,2014,Annual,33.29,-80.42,"105,545",,"-2,225,024",,"52,770,009","61,036,843"
A041960,코미팜,12,2015,Annual,5.66,적전,"-527,793",,"-6,490,144",,"75,587,396","65,434,894"
A041960,코미팜,12,2016,Annual,3.38,흑전,"784,163",,"364,371",,"79,128,775","65,872,151"
A041960,코미팜,12,2017,Annual,-5.38,-23.29,"601,505",,"532,839",,"88,618,496","63,426,022"
A041960,코미팜,12,2018,Annual,-1.74,적전,"-2,026,351",,"-12,666,526",,"83,126,711","60,850,734"
A041960,코미팜,12,2019,Annual,3.71,흑전,"1,025,521",,"-15,574,953",,"68,353,514","57,882,783"
A041960,코미팜,12,2020,Annual,4.77,69.85,"1,741,847",,"115,074",,"74,096,366","54,777,590"
A041960,코미팜,12,2021,Annual,-4.17,적전,"-61,895",,"-344,288",,"73,821,227","52,389,706"
A041960,코미팜,12,2022,Annual,10.29,적지,"-263,250",,"-3,968,405",,"70,440,733","50,054,580"
A405100,큐알티,12,2011,Annual,,,,,,,,
A405100,큐알티,12,2012,Annual,,,,,,,,
A405100,큐알티,12,2013,Annual,,,,,,,,
A405100,큐알티,12,2014,Annual,,,"547,189",,"186,921",,"11,667,559","8,062,910"
A405100,큐알티,12,2015,Annual,63.29,322.89,"2,313,986",,"2,191,217",,"13,828,684","11,752,440"
A405100,큐알티,12,2016,Annual,4.28,15.68,"2,676,917",,"2,239,891",,"15,148,205","23,925,762"
A405100,큐알티,12,2017,Annual,5.35,적전,"-93,877",,"2,260,630",,"16,268,632","19,167,669"
A405100,큐알티,12,2018,Annual,54.32,흑전,"9,478,392",,"6,318,726",,"22,529,660","23,172,999"
A405100,큐알티,12,2019,Annual,4.64,-29.91,"6,643,656",,"4,510,027",,"24,023,708","29,675,190"
A405100,큐알티,12,2020,Annual,14.83,36.21,"9,049,375",,"5,433,788",,"21,116,658","17,016,114"
A405100,큐알티,12,2021,Annual,32.00,106.28,"18,667,056",,"15,478,142",,"37,115,407","19,304,438"
A405100,큐알티,12,2022,Annual,-19.27,-35.93,"11,959,303",,"6,927,295",,"106,127,361","31,382,711"
A108230,톱텍,12,2011,Annual,51.96,109.40,"24,652,309",,"18,956,941",,"91,350,746","41,055,203"
A108230,톱텍,12,2012,Annual,-26.17,-57.07,"10,582,672",,"9,007,007",,"100,445,304","44,148,099"
A108230,톱텍,12,2013,Annual,58.17,120.47,"23,331,188",,"14,973,691",,"113,883,950","46,164,653"
A108230,톱텍,12,2014,Annual,-26.82,-13.50,"20,182,440",,"13,121,567",,"122,603,222","54,044,463"
A108230,톱텍,12,2015,Annual,33.30,23.42,"24,908,253",,"12,686,425",,"148,491,744","53,923,523"
A108230,톱텍,12,2016,Annual,69.33,86.18,"46,373,010",,"32,700,754",,"195,879,449","75,783,642"
A108230,톱텍,12,2017,Annual,193.33,342.63,"205,262,489",,"142,477,206",,"327,795,178","76,202,113"
A108230,톱텍,12,2018,Annual,-74.82,-95.61,"9,014,140",,"19,634,747",,"334,758,970","71,545,969"
A108230,톱텍,12,2019,Annual,-42.17,-69.01,"2,793,707",,"3,373,947",,"333,818,180","82,583,439"
A108230,톱텍,12,2020,Annual,69.30,589.95,"19,275,272",,"24,940,227",,"365,379,160","80,005,970"
A108230,톱텍,12,2021,Annual,-49.98,적전,"-69,651,434",,"-67,675,317",,"293,942,245","77,598,565"
A108230,톱텍,12,2022,Annual,125.62,흑전,"30,656,621",,"14,129,724",,"311,109,698","113,513,393"
A095700,제넥신,12,2011,Annual,146.58,적지,"-6,291,407",,"-6,888,631",,"24,361,404","18,513,192"
A095700,제넥신,12,2012,Annual,134.91,적지,"-2,692,825",,"-2,096,046",,"45,825,238","19,789,087"
A095700,제넥신,12,2013,Annual,-7.95,적지,"-7,050,849",,"-8,998,827",,"38,303,094","19,863,787"
A095700,제넥신,12,2014,Annual,189.43,적지,"-5,207,707",,"-7,413,282",,"100,932,487","23,815,649"
A095700,제넥신,12,2015,Annual,95.25,흑전,"1,086,622",,"-1,426,677",,"125,766,344","24,344,553"
A095700,제넥신,12,2016,Annual,-65.09,적전,"-30,885,256",,"-30,932,739",,"130,125,052","23,604,460"
A095700,제넥신,12,2017,Annual,150.66,적지,"-26,859,178",,"-19,329,560",,"113,908,539","41,294,863"
A095700,제넥신,12,2018,Annual,-54.73,적지,"-38,083,104",,"-34,066,760",,"320,507,454","47,176,807"
A095700,제넥신,12,2019,Annual,-12.25,적지,"-44,536,068",,"978,640",,"319,344,598","49,839,411"
A095700,제넥신,12,2020,Annual,64.06,적지,"-38,729,166",,"18,241,823",,"554,289,063","67,717,756"
A095700,제넥신,12,2021,Annual,106.65,적지,"-16,358,736",,"-51,142,245",,"522,751,417","107,338,484"
A095700,제넥신,12,2022,Annual,-58.54,적지,"-33,524,479",,"-45,058,819",,"286,426,830","110,232,673"
A092870,엑시콘,12,2011,Annual,N/A(IFRS),N/A(IFRS),"3,495,026",,"2,593,406",,"24,592,036","17,451,058"
A092870,엑시콘,12,2012,Annual,87.65,257.91,"12,508,992",,"6,490,522",,"31,181,975","22,797,260"
A092870,엑시콘,12,2013,Annual,-38.03,-72.70,"3,414,582",,"3,209,681",,"34,556,089","29,353,908"
A092870,엑시콘,12,2014,Annual,51.43,62.84,"5,560,339",,"5,831,399",,"40,230,403","29,208,531"
A092870,엑시콘,12,2015,Annual,39.24,-3.31,"5,376,081",,"6,315,229",,"66,230,699","25,799,101"
A092870,엑시콘,12,2016,Annual,-15.06,-36.53,"3,412,016",,"4,672,329",,"70,324,492","25,970,776"
A092870,엑시콘,12,2017,Annual,47.70,110.50,"7,182,323",,"7,626,867",,"75,206,685","25,633,317"
A092870,엑시콘,12,2018,Annual,-14.99,-55.02,"3,230,348",,"4,083,876",,"80,781,577","23,796,566"
A092870,엑시콘,12,2019,Annual,-32.32,적전,"-4,979,928",,"-5,431,531",,"74,915,967","25,174,561"
A092870,엑시콘,12,2020,Annual,76.37,흑전,"8,263,914",,"10,510,161",,"96,682,480","26,340,941"
A092870,엑시콘,12,2021,Annual,-1.83,-24.00,"6,280,558",,"19,842,892",,"115,344,472","50,196,739"
A092870,엑시콘,12,2022,Annual,37.73,63.23,"10,251,805",,"10,228,792",,"124,435,214","46,932,727"
A060150,인선이엔티,12,2011,Annual,3.37,10.21,"3,478,543",,"494,056",,"155,287,693","149,044,448"
A060150,인선이엔티,12,2012,Annual,-18.58,적전,"-3,445,073",,"-5,222,137",,"148,482,394","166,017,322"
A060150,인선이엔티,12,2013,Annual,-7.63,흑전,"1,551,129",,"9,205,782",,"143,156,518","153,104,626"
A060150,인선이엔티,12,2014,Annual,-14.96,적전,"-466,801",,"-9,341,141",,"151,711,481","139,980,876"
A060150,인선이엔티,12,2015,Annual,19.47,흑전,"6,264,579",,"1,494,369",,"153,816,744","119,264,019"
A060150,인선이엔티,12,2016,Annual,32.48,146.72,"15,456,043",,"1,955,748",,"155,484,294","120,113,492"
A060150,인선이엔티,12,2017,Annual,4.85,-6.22,"14,494,013",,"-2,270,258",,"163,390,415","133,681,509"
A060150,인선이엔티,12,2018,Annual,24.13,38.59,"20,087,269",,"14,037,071",,"183,363,582","144,505,261"
A060150,인선이엔티,12,2019,Annual,10.59,30.34,"26,181,731",,"12,313,985",,"209,324,812","141,856,460"
A060150,인선이엔티,12,2020,Annual,28.24,75.08,"45,840,116",,"30,943,387",,"311,118,253","134,308,470"
A060150,인선이엔티,12,2021,Annual,-7.61,-18.81,"37,218,380",,"21,257,538",,"332,629,054","144,793,232"
A060150,인선이엔티,12,2022,Annual,-4.41,-32.53,"25,112,522",,"16,536,320",,"331,711,940","154,094,752"
A018310,삼목에스폼,12,2011,Annual,2.55,-70.34,"4,292,313",,"3,038,617",,"90,965,788","85,035,325"
A018310,삼목에스폼,12,2012,Annual,14.72,58.87,"6,819,122",,"4,987,749",,"95,608,813","103,361,931"
A018310,삼목에스폼,12,2013,Annual,49.26,277.16,"25,719,183",,"21,247,711",,"118,107,499","147,794,304"
A018310,삼목에스폼,12,2014,Annual,15.47,93.69,"49,814,516",,"40,298,448",,"157,890,432","149,737,868"
A018310,삼목에스폼,12,2015,Annual,3.50,-17.34,"41,177,087",,"33,261,886",,"189,876,165","170,358,703"
A018310,삼목에스폼,12,2016,Annual,2.95,12.17,"46,188,432",,"37,818,466",,"289,185,579","228,325,319"
A018310,삼목에스폼,12,2017,Annual,-5.25,-1.24,"45,614,500",,"35,123,305",,"322,241,783","251,744,929"
A018310,삼목에스폼,12,2018,Annual,-25.60,-4.09,"43,748,596",,"39,536,173",,"330,302,130","231,729,383"
A018310,삼목에스폼,12,2019,Annual,-23.67,-74.02,"11,367,058",,"13,699,547",,"342,318,278","218,806,259"
A018310,삼목에스폼,12,2020,Annual,-19.25,적전,"-12,650,723",,"705,493",,"339,557,147","193,165,253"
A018310,삼목에스폼,12,2021,Annual,75.96,흑전,"10,604,024",,"12,407,831",,"372,036,378","316,675,427"
A018310,삼목에스폼,12,2022,Annual,54.99,468.72,"60,307,030",,"52,719,675",,"424,163,843","366,438,434"
A058820,CMG제약,12,2011,Annual,56.40,흑전,"698,484",,"-1,264,488",,"18,290,915","9,652,599"
A058820,CMG제약,12,2012,Annual,-9.82,적전,"-2,988,493",,"-6,892,739",,"31,602,540","9,264,142"
A058820,CMG제약,12,2013,Annual,26.94,흑전,"822,547",,"335,258",,"49,048,213","10,805,092"
A058820,CMG제약,12,2014,Annual,11.96,-45.78,"446,018",,"171,502",,"49,067,039","18,833,775"
A058820,CMG제약,12,2015,Annual,18.85,적전,"-2,570,878",,"-3,648,668",,"46,872,705","17,822,468"
A058820,CMG제약,12,2016,Annual,21.92,흑전,"734,180",,"788,765",,"94,895,419","16,905,814"
A058820,CMG제약,12,2017,Annual,25.98,112.29,"1,558,607",,"2,834,901",,"97,944,019","16,182,518"
A058820,CMG제약,12,2018,Annual,20.05,64.75,"2,567,820",,"6,065,026",,"103,981,846","17,268,535"
A058820,CMG제약,12,2019,Annual,17.56,1.40,"2,603,774",,"3,051,177",,"180,158,283","24,119,403"
A058820,CMG제약,12,2020,Annual,9.96,-30.01,"1,822,365",,"214,996",,"181,131,004","29,740,814"
A058820,CMG제약,12,2021,Annual,7.78,-8.88,"1,660,476",,"3,165,485",,"184,702,494","30,516,184"
A058820,CMG제약,12,2022,Annual,18.31,79.55,"2,981,396",,"-388,140",,"184,953,015","37,472,111"
A047310,파워로직스,12,2011,Annual,21.73,적지,"-10,669,281",,"-22,621,283",,"104,685,061","50,398,091"
A047310,파워로직스,12,2012,Annual,-10.97,흑전,"6,461,421",,"12,515,618",,"117,207,159","46,412,638"
A047310,파워로직스,12,2013,Annual,37.17,적전,"-9,165,041",,"1,883,672",,"119,914,725","70,360,572"
A047310,파워로직스,12,2014,Annual,2.54,흑전,"13,250,850",,"7,325,848",,"127,883,091","74,238,244"
A047310,파워로직스,12,2015,Annual,1.26,-77.35,"3,001,611",,"386,921",,"139,588,068","62,013,843"
A047310,파워로직스,12,2016,Annual,-9.74,-28.47,"2,146,958",,"769,126",,"142,007,538","55,863,186"
A047310,파워로직스,12,2017,Annual,50.86,420.85,"11,182,520",,"-3,453,207",,"145,016,650","46,506,032"
A047310,파워로직스,12,2018,Annual,3.78,53.91,"17,211,149",,"22,568,384",,"167,117,041","41,656,416"
A047310,파워로직스,12,2019,Annual,53.59,109.79,"36,107,321",,"36,421,171",,"203,021,442","50,800,950"
A047310,파워로직스,12,2020,Annual,-23.36,적전,"-8,700,584",,"-4,255,099",,"197,454,543","55,145,226"
A047310,파워로직스,12,2021,Annual,-8.42,적지,"-10,149,970",,"-8,035,536",,"189,434,594","49,371,579"
A047310,파워로직스,12,2022,Annual,-28.47,적지,"-7,035,585",,"-13,547,868",,"176,395,452","41,196,882"
A094480,갤럭시아머니트리,12,2011,Annual,-7.10,-10.65,"1,360,924",,"-37,038,596",,"41,541,956","1,442,183"
A094480,갤럭시아머니트리,12,2012,Annual,2.76,10.29,"1,500,984",,"458,951",,"42,087,626","1,141,964"
A094480,갤럭시아머니트리,12,2013,Annual,-3.52,39.32,"2,091,214",,"-211,376",,"42,593,354","1,656,663"
A094480,갤럭시아머니트리,12,2014,Annual,-11.09,-68.40,"660,838",,"1,306,777",,"43,327,177","1,344,044"
A094480,갤럭시아머니트리,12,2015,Annual,17.96,208.58,"2,039,197",,"2,124,825",,"46,754,646","1,491,766"
A094480,갤럭시아머니트리,12,2016,Annual,41.69,135.40,"4,800,185",,"3,779,032",,"52,676,813","1,247,219"
A094480,갤럭시아머니트리,12,2017,Annual,29.83,34.99,"6,479,990",,"4,636,625",,"65,343,767","833,167"
A094480,갤럭시아머니트리,12,2018,Annual,17.74,15.73,"7,499,292",,"4,855,829",,"84,572,411","1,505,599"
A094480,갤럭시아머니트리,12,2019,Annual,5.13,15.37,"8,651,661",,"8,838,457",,"92,345,998","3,319,447"
A094480,갤럭시아머니트리,12,2020,Annual,-5.06,-5.83,"8,146,872",,"3,962,508",,"92,466,649","2,875,406"
A094480,갤럭시아머니트리,12,2021,Annual,15.92,6.90,"8,709,051",,"-170,660",,"109,756,916","1,917,249"
A094480,갤럭시아머니트리,12,2022,Annual,17.02,3.11,"8,979,644",,"4,556,751",,"114,731,129","1,311,977"
A102120,어보브반도체,12,2011,Annual,-5.42,-70.31,"1,652,954",,"3,747,008",,"50,340,306","746,209"
A102120,어보브반도체,12,2012,Annual,14.84,136.53,"3,909,660",,"3,426,438",,"53,304,544","769,048"
A102120,어보브반도체,12,2013,Annual,59.40,140.12,"9,387,901",,"8,775,595",,"64,388,102","963,131"
A102120,어보브반도체,12,2014,Annual,1.16,-28.28,"6,733,442",,"6,449,268",,"69,899,829","3,286,404"
A102120,어보브반도체,12,2015,Annual,6.06,-11.57,"5,954,195",,"6,661,149",,"75,022,400","3,029,756"
A102120,어보브반도체,12,2016,Annual,5.98,50.18,"8,941,828",,"6,680,080",,"81,177,759","3,077,299"
A102120,어보브반도체,12,2017,Annual,3.79,-11.27,"7,934,117",,"-5,150,780",,"74,390,731","2,721,362"
A102120,어보브반도체,12,2018,Annual,1.54,-9.70,"7,164,629",,"7,804,270",,"79,127,459","2,335,991"
A102120,어보브반도체,12,2019,Annual,18.92,104.16,"14,627,433",,"13,598,702",,"90,962,932","2,359,453"
A102120,어보브반도체,12,2020,Annual,10.55,16.56,"17,050,229",,"13,299,801",,"101,030,267","2,588,487"
A102120,어보브반도체,12,2021,Annual,15.89,-3.10,"16,521,094",,"13,186,145",,"111,000,227","2,193,381"
A102120,어보브반도체,12,2022,Annual,21.59,72.70,"28,532,466",,"18,804,407",,"126,250,163","4,291,764"
A126340,비나텍,12,2011,Annual,1.80,7.96,"768,123",,"534,586",,"7,555,567","6,409,189"
A126340,비나텍,12,2012,Annual,-3.20,4.46,"802,354",,"451,119",,"7,756,389","9,206,777"
A126340,비나텍,12,2013,Annual,12.82,적전,"-419,554",,"-930,782",,"6,785,446","8,439,655"
A126340,비나텍,12,2014,Annual,4.95,흑전,"758,428",,"402,276",,"9,148,332","8,281,645"
A126340,비나텍,12,2015,Annual,-8.50,39.68,"1,059,352",,"462,524",,"7,858,185","7,055,653"
A126340,비나텍,12,2016,Annual,-0.01,52.28,"1,613,158",,"400,814",,"7,971,724","8,631,827"
A126340,비나텍,12,2017,Annual,15.78,-30.75,"1,117,048",,"-5,434,271",,"6,440,343","7,799,652"
A126340,비나텍,12,2018,Annual,N/A(IFRS),N/A(IFRS),"4,568,441",,"1,629,437",,"14,381,303","17,524,054"
A126340,비나텍,12,2019,Annual,34.80,83.21,"8,369,926",,"7,393,565",,"23,229,350","16,028,175"
A126340,비나텍,12,2020,Annual,8.69,-23.11,"6,435,755",,"3,174,475",,"46,896,205","16,016,980"
A126340,비나텍,12,2021,Annual,4.78,-25.72,"4,780,377",,"5,845,790",,"51,745,553","37,629,936"
A126340,비나텍,12,2022,Annual,44.33,-37.82,"2,972,663",,"5,899,609",,"56,487,148","44,357,774"
A003800,에이스침대,12,2011,Annual,10.08,13.47,"42,716,184",,"37,945,894",,"250,944,640","110,286,296"
A003800,에이스침대,12,2012,Annual,-5.01,-11.60,"37,759,016",,"34,345,158",,"281,325,947","133,299,829"
A003800,에이스침대,12,2013,Annual,-7.66,-21.17,"29,764,670",,"29,518,162",,"307,001,351","141,735,603"
A003800,에이스침대,12,2014,Annual,2.76,-7.22,"27,616,674",,"24,153,371",,"326,573,180","175,499,529"
A003800,에이스침대,12,2015,Annual,14.18,26.31,"34,881,993",,"30,973,232",,"352,043,045","203,324,211"
A003800,에이스침대,12,2016,Annual,5.87,4.26,"36,368,423",,"30,840,802",,"373,870,728","235,263,864"
A003800,에이스침대,12,2017,Annual,1.59,-13.56,"31,438,354",,"26,429,035",,"392,686,285","263,032,710"
A003800,에이스침대,12,2018,Annual,18.88,28.05,"40,257,678",,"30,309,785",,"431,618,553","309,258,631"
A003800,에이스침대,12,2019,Annual,13.24,23.98,"49,912,426",,"44,215,798",,"468,519,490","347,652,839"
A003800,에이스침대,12,2020,Annual,4.19,0.89,"50,354,816",,"50,543,368",,"508,372,682","382,722,568"
A003800,에이스침대,12,2021,Annual,19.49,53.69,"77,389,377",,"63,158,213",,"563,333,683","389,175,593"
A003800,에이스침대,12,2022,Annual,-0.32,-14.50,"66,166,545",,"55,110,121",,"616,083,538","427,748,006"
A304100,솔트룩스,12,2011,Annual,,,,,,,,
A304100,솔트룩스,12,2012,Annual,,,,,,,,
A304100,솔트룩스,12,2013,Annual,,,"540,338",,"576,096",,"4,634,584","1,054"
A304100,솔트룩스,12,2014,Annual,3.00,-49.81,"271,206",,"227,688",,"4,862,272","147,922"
A304100,솔트룩스,12,2015,Annual,20.43,221.23,"871,207",,"332,370",,"5,415,979","69,782"
A304100,솔트룩스,12,2016,Annual,-0.24,-79.77,"176,269",,"183,474",,"5,599,442","40,315"
A304100,솔트룩스,12,2017,Annual,N/A(IFRS),N/A(IFRS),"645,300",,"188,950",,"-211,679","49,970"
A304100,솔트룩스,12,2018,Annual,25.57,-55.49,"287,203",,"145,205",,"26,926,413","79,493"
A304100,솔트룩스,12,2019,Annual,11.76,98.04,"568,766",,"1,373,712",,"39,338,813","602,579"
A304100,솔트룩스,12,2020,Annual,12.78,-88.29,"66,607",,"592,808",,"58,793,851","1,472,597"
A304100,솔트룩스,12,2021,Annual,18.70,적전,"-3,231,281",,"-4,441,905",,"54,296,903","1,189,113"
A304100,솔트룩스,12,2022,Annual,1.74,적지,"-1,420,977",,"-9,261,010",,"45,008,723","1,471,036"
A217270,넵튠,12,2011,Annual,,,,,,,,
A217270,넵튠,12,2012,Annual,,,,,,,,
A217270,넵튠,12,2013,Annual,,,,,,,,
A217270,넵튠,12,2014,Annual,,,"-957,611",,"-3,705,703",,"-4,493,646","112,603"
A217270,넵튠,12,2015,Annual,439.12,흑전,"3,370,081",,"3,371,977",,"30,886,472","198,906"
A217270,넵튠,12,2016,Annual,-13.29,적전,"-1,041,649",,"-2,146,368",,"42,061,531","332,953"
A217270,넵튠,12,2017,Annual,-3.17,적지,"-1,928,486",,"38,706,591",,"92,165,486","381,826"
A217270,넵튠,12,2018,Annual,-7.48,적지,"-4,538,944",,"-31,935,240",,"82,121,215","307,550"
A217270,넵튠,12,2019,Annual,19.42,흑전,"1,179,688",,"-22,287,179",,"74,564,210","202,108"
A217270,넵튠,12,2020,Annual,-4.65,적전,"-973,618",,"57,378,548",,"134,612,553","219,363"
A217270,넵튠,12,2021,Annual,-32.80,적지,"-3,470,937",,"85,298,645",,"418,870,120","1,377,233"
A217270,넵튠,12,2022,Annual,-1.64,적지,"-3,147,019",,"-153,277,432",,"424,281,274","1,270,075"
A217330,싸이토젠,12,2011,Annual,,,,,,,,
A217330,싸이토젠,12,2012,Annual,,,,,,,,
A217330,싸이토젠,12,2013,Annual,,,"-776,209",,"-439,697",,"-131,670","408,449"
A217330,싸이토젠,12,2014,Annual,-3.23,적지,"-1,975,534",,"-1,373,079",,"484,593","733,827"
A217330,싸이토젠,12,2015,Annual,36.14,적지,"-3,130,373",,"-3,809,477",,"2,661,553","860,223"
A217330,싸이토젠,12,2016,Annual,73.56,적지,"-2,607,041",,"-2,149,161",,"475,511","906,137"
A217330,싸이토젠,12,2017,Annual,-75.77,적지,"-2,277,516",,"-2,620,139",,"4,732,334","728,768"
A217330,싸이토젠,12,2018,Annual,495.26,적지,"-2,609,864",,"-2,599,167",,"22,041,384","1,630,739"
A217330,싸이토젠,12,2019,Annual,-34.81,적지,"-4,488,206",,"-4,140,794",,"17,920,039","2,373,261"
A217330,싸이토젠,12,2020,Annual,-48.20,적지,"-6,586,871",,"-4,888,801",,"18,336,920","1,732,841"
A217330,싸이토젠,12,2021,Annual,-15.95,적지,"-12,860,920",,"-10,870,612",,"23,008,989","2,808,423"
A217330,싸이토젠,12,2022,Annual,77.54,적지,"-11,515,682",,"-18,751,877",,"6,053,863","2,559,725"
A322310,오로스테크놀로지,12,2011,Annual,,,,,,,,
A322310,오로스테크놀로지,12,2012,Annual,,,,,,,,
A322310,오로스테크놀로지,12,2013,Annual,,,"1,354,732",,"1,302,024",,"2,695,250","2,023,897"
A322310,오로스테크놀로지,12,2014,Annual,-23.59,적전,"-865,723",,"-869,102",,"2,008,868","3,003,122"
A322310,오로스테크놀로지,12,2015,Annual,-25.97,적지,"-924,996",,"-1,300,356",,"2,732,726","2,485,299"
A322310,오로스테크놀로지,12,2016,Annual,36.67,흑전,"1,884,827",,"1,171,874",,"3,904,600","2,071,830"
A322310,오로스테크놀로지,12,2017,Annual,N/A(IFRS),N/A(IFRS),"1,685,205",,"970,013",,"7,204,684","93,244"
A322310,오로스테크놀로지,12,2018,Annual,144.99,552.26,"10,991,841",,"4,187,696",,"11,269,403","2,662,239"
A322310,오로스테크놀로지,12,2019,Annual,0.99,-10.54,"9,833,834",,"7,569,697",,"18,873,454","2,783,091"
A322310,오로스테크놀로지,12,2020,Annual,-34.81,-82.04,"1,766,326",,"1,133,601",,"20,174,690","3,604,875"
A322310,오로스테크놀로지,12,2021,Annual,125.60,10.75,"1,956,162",,"1,837,518",,"64,469,526","13,438,236"
A322310,오로스테크놀로지,12,2022,Annual,-11.49,적전,"-3,006,384",,"-3,798,370",,"60,287,812","16,102,945"
A270520,지오릿에너지,12,2011,Annual,,,,,,,,
A270520,지오릿에너지,12,2012,Annual,,,,,,,,
A270520,지오릿에너지,12,2013,Annual,,,,,,,,
A270520,지오릿에너지,12,2014,Annual,,,,,,,,
A270520,지오릿에너지,12,2015,Annual,,,,,,,,
A270520,지오릿에너지,12,2016,Annual,,,,,,,,
A270520,지오릿에너지,12,2017,Annual,,,"1,753,882",,"1,308,563",,"8,901,859","2,442,032"
A270520,지오릿에너지,12,2018,Annual,10.93,-11.47,"1,552,663",,"1,460,726",,"12,847,185","1,318,284"
A270520,지오릿에너지,12,2019,Annual,21.61,106.70,"3,209,293",,"2,704,236",,"18,216,463","1,142,307"
A270520,지오릿에너지,12,2020,Annual,-15.19,-64.75,"1,131,282",,"-3,606,475",,"30,211,354","1,150,851"
A270520,지오릿에너지,12,2021,Annual,-17.24,적전,"-1,120,242",,"-930,326",,"29,325,051","1,098,100"
A270520,지오릿에너지,12,2022,Annual,-30.12,적지,"-3,132,579",,"-3,504,015",,"42,380,192","1,332,063"
A950140,잉글우드랩,12,2011,Annual,,,,,,,,
A950140,잉글우드랩,12,2012,Annual,,,,,,,,
A950140,잉글우드랩,12,2013,Annual,,,,,,,,
A950140,잉글우드랩,12,2014,Annual,,,,,,,,
A950140,잉글우드랩,12,2015,Annual,,,"-2,297",,"387,048",,"25,980,689",0
A950140,잉글우드랩,12,2016,Annual,,흑전,"7,279,442",,"-97,148",,"75,267,262","8,279,986"
A950140,잉글우드랩,12,2017,Annual,-1.00,적전,"-4,503,056",,"-15,678,696",,"58,961,064","12,124,475"
A950140,잉글우드랩,12,2018,Annual,28.58,흑전,"4,006,936",,"-4,087,161",,"57,377,768","22,099,780"
A950140,잉글우드랩,12,2019,Annual,16.04,138.23,"9,545,818",,"2,890,940",,"62,286,532","26,052,700"
A950140,잉글우드랩,12,2020,Annual,-4.69,-34.91,"6,212,927",,"5,584,037",,"63,679,933","23,742,646"
A950140,잉글우드랩,12,2021,Annual,-0.24,107.12,"12,867,964",,"12,590,918",,"82,429,426","23,200,859"
A950140,잉글우드랩,12,2022,Annual,-0.74,-63.40,"4,709,078",,"6,734,955",,"94,723,545","25,006,372"
A100120,뷰웍스,12,2011,Annual,15.70,6.07,"8,248,593",,"7,091,118",,"49,229,863","7,502,238"
A100120,뷰웍스,12,2012,Annual,32.50,8.08,"8,914,938",,"7,218,663",,"55,361,418","8,859,634"
A100120,뷰웍스,12,2013,Annual,40.78,49.32,"13,311,751",,"9,973,687",,"64,122,903","19,354,076"
A100120,뷰웍스,12,2014,Annual,6.73,1.16,"13,465,681",,"11,240,653",,"73,694,221","29,695,664"
A100120,뷰웍스,12,2015,Annual,32.02,40.32,"18,895,686",,"17,002,400",,"88,642,656","29,342,953"
A100120,뷰웍스,12,2016,Annual,25.57,61.06,"30,432,466",,"26,733,726",,"114,164,979","31,354,467"
A100120,뷰웍스,12,2017,Annual,5.27,-4.85,"28,955,219",,"18,683,631",,"129,455,832","32,055,601"
A100120,뷰웍스,12,2018,Annual,-4.93,-21.74,"22,660,977",,"20,888,631",,"144,019,327","38,887,168"
A100120,뷰웍스,12,2019,Annual,7.62,16.17,"26,326,144",,"23,774,540",,"164,044,114","44,782,851"
A100120,뷰웍스,12,2020,Annual,17.60,5.84,"27,862,297",,"21,710,331",,"172,774,129","64,555,431"
