Symbol,Name,결산월,회계년,주기,매출채권(천원),매출액(천원),매출원가(천원),유동자산(천원),유형자산(천원),총자산(천원),재고자산(천원),당기순이익(천원),판매비와관리비(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A012030,DB,12,2016,Annual,"31,510,231","204,809,968","177,059,335","52,617,767","3,790,812","214,971,054","4,889,026","-20,712,779","16,847,378","42,142,337","21,281,245","14,129,393","10,903,255","2,118,032"
A012030,DB,12,2017,Annual,"34,091,442","196,815,885","173,518,470","64,529,712","5,108,250","197,534,947","5,440,698","-936,712","19,428,433","48,999,531","9,373,003","7,980,574","3,868,981","1,944,221"
A012030,DB,12,2018,Annual,"26,967,587","206,838,971","183,342,182","62,734,963","4,341,875","288,195,834","8,353,681","6,331,326","24,541,156","56,096,431","84,174,091","9,328,579","-1,044,367","1,767,610"
A012030,DB,12,2019,Annual,"28,762,807","192,984,328","152,751,386","62,441,923","1,730,270","372,989,588","7,259,676","14,285,269","24,427,478","54,051,223","86,806,468","30,221,601","15,805,464","4,310,865"
A012030,DB,12,2020,Annual,"44,160,193","224,893,354","178,124,038","65,439,090","1,535,923","484,253,805","1,431,330","5,535,441","30,962,580","113,088,307","37,098,342","16,455,053","15,806,735","4,764,137"
A012030,DB,12,2021,Annual,"39,281,455","278,421,047","232,742,011","60,930,346","1,340,464","610,429,798","3,438,673","18,826,552","33,266,222","44,522,778","111,419,468","18,219,174","12,412,814","3,978,891"
A012030,DB,12,2022,Annual,"48,768,855","347,588,559","297,514,484","89,796,851","1,558,060","428,747,549","5,729,621","10,922,265","37,672,677","103,946,146","17,295,601","25,600,546","12,401,397","3,283,502"
A009160,SIMPAC,12,2011,Annual,"60,525,909","213,867,522","169,699,426","151,220,422","62,702,218","296,953,131","26,353,233","21,196,377","15,256,714","116,922,857","24,196,950","18,174,973","28,911,382","2,002,295"
A009160,SIMPAC,12,2012,Annual,"63,509,217","223,854,758","182,101,881","150,643,335","64,182,764","307,366,684","25,281,451","22,517,068","16,442,981","108,043,478","21,492,724","12,986,618","25,309,896","2,761,473"
A009160,SIMPAC,12,2013,Annual,"70,208,008","204,527,751","163,875,499","106,534,703","64,271,295","349,836,891","25,606,746","19,196,136","16,910,891","133,732,141","18,203,883","11,709,355","23,741,361","3,116,216"
A009160,SIMPAC,12,2014,Annual,"65,022,532","227,491,803","188,349,315","118,044,851","70,604,838","329,325,876","31,897,827","10,218,575","20,405,682","116,089,000","9,331,957","29,061,253","18,736,806","3,388,786"
A009160,SIMPAC,12,2015,Annual,"62,817,276","213,152,303","171,341,851","138,074,968","75,847,152","369,348,917","48,860,928","19,448,583","18,179,952","142,954,454","6,306,937","10,489,830","23,630,499","3,747,742"
A009160,SIMPAC,12,2016,Annual,"48,743,948","215,839,356","175,971,604","138,253,630","75,130,388","366,245,273","41,542,910","16,444,650","18,461,676","130,874,395","6,411,706","30,470,575","21,406,076","4,037,717"
A009160,SIMPAC,12,2017,Annual,0,"203,150,228","168,484,356","124,800,057","70,402,759","343,005,145","34,297,232","7,133,940","20,694,784","114,191,470","5,031,687","-13,628,628","13,971,089","5,150,762"
A009160,SIMPAC,12,2018,Annual,"56,602,649","268,863,854","243,575,353","273,219,151","156,312,739","628,334,175","103,871,365","62,381,304","18,072,612","207,957,388","9,257,278","36,290,248","7,215,888","7,691,969"
A009160,SIMPAC,12,2019,Annual,"44,616,203","391,970,769","357,126,998","224,313,300","153,003,014","608,693,104","69,944,925","11,507,259","26,405,466","178,141,755","11,335,381","45,146,571","8,438,305","11,333,658"
A009160,SIMPAC,12,2020,Annual,"38,393,356","272,087,150","244,369,272","259,867,576","144,620,218","656,622,388","99,684,591","26,301,694","20,822,065","206,488,970","15,920,702","433,907","6,895,814","11,025,299"
A009160,SIMPAC,12,2021,Annual,"77,613,113","490,855,059","371,683,396","416,930,454","138,476,081","796,759,604","133,586,036","65,314,306","38,993,358","288,763,343","16,911,167","45,876,785","80,178,305","10,387,072"
A009160,SIMPAC,12,2022,Annual,"72,425,509","504,474,738","369,808,454","391,601,116","138,989,468","784,010,055","142,419,005","47,519,888","47,604,633","257,498,660","9,446,026","22,908,530","87,061,651","8,006,294"
A000500,가온전선,12,2011,Annual,"221,157,127","1,032,644,771","994,442,115","291,946,496","201,288,875","510,404,190","53,700,252","-12,019,432","44,561,477","158,285,343","91,214,010","-17,747,942","-6,358,821","6,734,045"
A000500,가온전선,12,2012,Annual,"182,901,152","1,005,948,717","958,191,078","300,062,590","198,698,976","519,993,633","68,467,216","6,870,109","31,466,980","161,555,420","90,192,659","39,558,908","16,290,660","6,136,204"
A000500,가온전선,12,2013,Annual,"176,606,140","881,767,699","841,185,209","286,749,389","196,966,856","513,647,072","57,432,742","10,836,606","20,037,548","132,528,237","105,992,966","25,326,393","20,544,942","6,434,621"
A000500,가온전선,12,2014,Annual,"155,941,069","827,172,307","788,020,497","259,363,344","188,669,786","486,088,759","62,439,350","520,493","28,988,135","121,494,520","94,861,246","19,357,724","10,163,675","5,704,652"
A000500,가온전선,12,2015,Annual,"135,369,051","716,430,935","679,580,938","268,208,582","186,384,297","489,897,296","57,301,345","1,517,366","28,067,451","147,522,723","80,513,598","37,169,978","8,782,546","5,236,486"
A000500,가온전선,12,2016,Annual,"153,885,209","693,341,856","654,098,190","267,906,775","185,502,816","485,855,466","52,209,291","1,189,951","24,368,087","171,872,349","52,376,451","38,831,774","14,875,579","5,062,815"
A000500,가온전선,12,2017,Annual,"168,250,653","753,750,274","719,007,625","272,686,710","185,099,898","505,917,314","64,206,533","841,734","28,476,733","166,808,677","81,406,942","-17,285,662","6,265,916","5,050,544"
A000500,가온전선,12,2018,Annual,"152,800,001","752,555,194","719,516,637","259,163,599","184,291,836","494,369,790","59,555,138","363,095","29,131,459","137,204,454","99,308,400","25,734,086","3,907,098","4,818,299"
A000500,가온전선,12,2019,Annual,"169,712,872","757,146,962","720,785,437","249,187,047","189,636,317","485,428,366","51,001,731","5,858,884","30,719,577","161,383,351","68,548,350","-11,777,183","5,641,948","5,924,867"
A000500,가온전선,12,2020,Annual,"155,000,065","771,379,307","725,800,986","258,157,114","185,623,756","498,781,195","58,087,478","7,776,569","33,192,625","158,329,461","79,367,668","586,698","12,385,696","6,798,462"
A000500,가온전선,12,2021,Annual,"206,142,351","906,022,358","850,160,725","358,090,137","194,967,774","604,022,609","88,947,476","8,774,408","42,172,694","213,478,781","123,323,309","-3,805,452","13,688,939","6,684,700"
A000500,가온전선,12,2022,Annual,"230,385,537","1,186,678,750","1,106,054,639","445,633,363","197,548,559","692,740,658","109,206,642","7,026,979","56,571,543","284,206,746","110,948,578","24,207,164","24,052,569","6,997,515"
A029460,케이씨,12,2011,Annual,"57,015,781","192,070,134","155,359,549","108,541,277","49,401,845","214,166,667","15,956,473","12,988,675","20,736,825","29,791,339","2,473,806","31,916,753","15,973,759","5,469,787"
A029460,케이씨,12,2012,Annual,"39,403,876","115,299,433","82,975,549","104,622,480","51,975,459","210,118,351","14,383,796","10,216,657","23,305,912","19,455,403","1,856,914","25,397,949","9,017,973","6,300,885"
A029460,케이씨,12,2013,Annual,"63,594,931","219,452,185","163,516,913","147,482,703","51,479,150","250,893,732","14,747,254","21,037,936","25,741,011","43,831,187","833,491","25,174,426","30,194,261","6,710,046"
A029460,케이씨,12,2014,Annual,"68,276,153","231,611,939","174,678,222","180,237,930","50,588,606","283,647,330","19,915,155","23,903,544","25,409,809","53,229,441","3,492,570","32,328,670","31,523,907","6,486,892"
A029460,케이씨,12,2015,Annual,"78,799,710","291,168,450","204,858,479","203,795,847","64,661,508","328,158,540","16,768,415","36,789,100","37,451,965","65,359,596","3,074,765","47,169,895","48,858,006","6,951,200"
A029460,케이씨,12,2016,Annual,"96,083,463","87,530,858","67,059,268","202,559,356","92,450,676","354,850,862","22,417,290","40,799,777","4,641,358","65,778,532","2,651,897","18,429,411","15,830,233","8,093,286"
A029460,케이씨,12,2017,Annual,"18,131,683","123,245,730","94,680,146","97,177,499","24,353,773","195,432,205","17,541,994","46,456,483","6,733,769","37,201,186","2,324,024","37,555,979","21,831,815","9,124,330"
A029460,케이씨,12,2018,Annual,"29,596,043","144,242,913","101,212,275","133,882,749","28,311,180","383,213,102","16,737,628","195,936,996","11,191,246","47,808,819","26,366,402","18,326,166","31,839,392","675,161"
A029460,케이씨,12,2019,Annual,"20,433,760","133,304,839","83,009,638","157,836,629","32,439,510","459,377,957","4,407,027","43,560,742","13,559,449","29,465,228","43,061,143","20,783,339","36,735,752","1,598,600"
A029460,케이씨,12,2020,Annual,"10,802,671","155,806,307","94,916,222","241,100,314","33,600,875","610,907,366","8,578,190","31,023,411","16,272,053","41,079,712","56,885,999","38,898,237","44,618,032","2,150,402"
A029460,케이씨,12,2021,Annual,"17,849,790","164,497,817","108,261,265","199,494,196","37,777,385","671,756,918","20,636,999","32,542,776","18,990,977","32,059,864","69,574,647","79,976","37,245,575","2,932,827"
A029460,케이씨,12,2022,Annual,"16,844,900","211,778,911","138,750,764","197,003,010","45,617,068","620,348,530","20,904,758","46,885,493","26,144,418","39,314,768","29,524,953","36,183,385","46,883,729","4,341,560"
A058430,포스코스틸리온,12,2011,Annual,"136,899,193","956,179,165","936,445,896","257,885,459","208,298,967","521,470,744","115,207,939","-24,712,748","43,075,796","280,781,693","17,165,188","-11,453,630","-23,342,526","17,930,148"
A058430,포스코스틸리온,12,2012,Annual,"120,041,532","853,499,448","812,729,749","217,561,003","185,904,017","468,910,265","88,780,284","-47,444,301","42,180,224","283,799,296","10,918,934","2,596,099","-1,410,525","17,538,602"
A058430,포스코스틸리온,12,2013,Annual,"127,887,156","821,182,872","771,865,625","204,061,432","171,697,898","449,660,945","68,584,366","-5,172,750","46,669,621","267,565,259","12,531,568","-309,491","2,647,626","17,752,640"
A058430,포스코스틸리온,12,2014,Annual,"124,631,020","801,981,821","743,229,137","200,737,436","162,299,982","423,833,493","68,973,181","-1,880,986","50,230,836","240,953,723","16,411,507","18,007,799","8,521,848","18,327,053"
A058430,포스코스틸리온,12,2015,Annual,"117,319,209","788,694,303","704,326,903","208,880,117","151,611,674","413,900,752","69,331,284","13,207,232","56,515,251","183,402,510","51,442,784","34,110,423","27,852,149","16,793,460"
A058430,포스코스틸리온,12,2016,Annual,"119,580,249","771,337,083","671,491,105","220,567,822","125,198,081","382,814,995","88,643,061","30,425,509","60,372,582","146,897,862","28,613,051","37,378,512","39,473,396","16,349,142"
A058430,포스코스틸리온,12,2017,Annual,"124,246,068","885,160,456","801,160,275","235,640,784","136,033,773","408,331,115","95,526,974","19,077,666","58,642,791","158,554,695","31,651,227","30,703,249","25,357,391","16,003,428"
A058430,포스코스틸리온,12,2018,Annual,"144,155,923","918,002,838","862,999,352","243,533,462","158,262,687","433,862,877","92,275,053","10,317,077","36,305,697","172,550,667","39,074,230","14,215,436","18,697,789","17,026,824"
A058430,포스코스틸리온,12,2019,Annual,"156,157,640","889,444,843","843,236,390","282,641,476","150,572,402","473,494,909","118,824,308","2,914,242","36,536,191","222,920,819","30,151,829","-10,224,049","9,672,263","19,588,515"
A058430,포스코스틸리온,12,2020,Annual,"136,577,698","870,211,620","817,151,558","286,630,259","140,626,871","463,458,030","81,690,466","4,503,423","39,457,138","211,210,215","27,270,634","98,171,676","13,602,924","19,463,548"
A058430,포스코스틸리온,12,2021,Annual,"184,620,424","1,328,998,610","1,147,994,268","414,837,182","134,809,362","566,959,274","154,421,118","95,790,285","40,280,034","249,126,813","1,911,591","34,950,599","140,724,308","15,024,491"
A058430,포스코스틸리온,12,2022,Annual,"182,534,141","1,181,624,867","1,111,420,791","379,560,326","129,485,437","531,890,343","120,686,132","17,479,918","37,097,857","199,224,952","1,827,618","26,947,324","33,106,219","14,525,381"
A006390,한일현대시멘트,12,2011,Annual,"113,597,255","269,201,819","225,780,902","195,648,376","317,095,936","604,236,689","35,254,110","-76,036,519","29,759,575","195,754,509","300,205,859","3,323,850","13,661,342","24,943,582"
A006390,한일현대시멘트,12,2012,Annual,"112,272,394","296,778,439","232,988,314","158,619,843","312,879,373","533,791,533","41,310,185","-37,849,559","34,579,518","176,192,366","292,812,852","23,806,985","29,210,607","13,647,723"
A006390,한일현대시멘트,12,2013,Annual,"105,584,513","325,627,736","242,577,667","147,771,145","302,334,973","479,330,196","35,912,379","-347,377,574","37,385,046","355,472,879","400,218,023","49,323,864","45,665,023","13,741,033"
A006390,한일현대시멘트,12,2014,Annual,"89,078,242","325,728,213","234,585,864","147,660,851","290,390,296","469,581,181","42,732,404","283,394,108","42,608,263","248,177,279","165,502,962","58,952,973","48,534,085","13,688,931"
A006390,한일현대시멘트,12,2015,Annual,"94,004,809","363,187,663","266,222,536","176,639,228","286,626,420","505,109,077","27,465,673","-10,981,157","44,443,205","412,756,725","61,388,742","77,409,530","52,521,922","13,735,855"
A006390,한일현대시멘트,12,2016,Annual,"87,842,001","378,856,008","280,022,579","222,294,399","285,927,500","519,922,721","35,951,847","-149,981,643","45,460,818","168,051,287","208,867,865","70,997,101","53,372,611","14,298,461"
A006390,한일현대시멘트,12,2017,Annual,"84,697,705","348,683,546","273,483,668","201,309,139","282,473,835","496,107,694","46,578,543","61,500,102","50,302,116","70,054,235","216,705,366","24,064,767","24,897,762","14,937,254"
A006390,한일현대시멘트,12,2018,Annual,"88,805,405","339,613,440","272,767,032","254,083,405","283,105,366","548,944,794","43,859,196","-29,354,119","46,386,402","243,000,461","129,536,710","21,780,732","20,460,006","14,336,403"
A006390,한일현대시멘트,12,2019,Annual,"87,250,956","384,112,775","299,731,500","223,543,483","294,681,123","560,204,794","38,310,083","41,318,306","49,157,868","276,439,435","79,151,033","40,865,515","35,223,407","15,113,181"
A006390,한일현대시멘트,12,2020,Annual,"71,609,086","334,267,704","233,950,004","199,826,548","298,494,005","562,929,272","25,851,977","62,782,324","43,190,708","237,205,437","69,849,696","64,655,659","57,126,991","15,352,354"
A006390,한일현대시멘트,12,2021,Annual,"78,389,293","396,983,547","305,514,954","204,244,395","318,738,996","596,793,705","26,237,767","40,385,274","55,519,395","156,345,485","116,244,732","32,558,935","35,949,198","14,868,276"
A006390,한일현대시멘트,12,2022,Annual,"103,158,285","471,150,174","372,047,226","211,816,880","364,660,675","649,126,014","42,864,771","35,704,071","63,934,654","140,855,966","144,389,476","-7,872,574","35,168,294","15,910,136"
A017390,서울가스,12,2011,Annual,"370,393,541","1,692,492,797","1,537,490,991","581,916,174","524,356,988","1,291,398,802","1,519,351","43,323,813","152,518,567","528,976,082","112,439,777","73,095,800","2,483,238","29,281,650"
