Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원)
A143210,핸즈코퍼레이션,12,2011,Annual,1.30,1.68,5.84,521.58,"592,470,718","93,722,958","555,334,306","72,254,563"
A143210,핸즈코퍼레이션,12,2012,Annual,1.22,1.55,5.82,596.98,"584,838,254","108,845,606","542,308,522","68,125,801"
A143210,핸즈코퍼레이션,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"509,843,600",0,"465,543,918","97,069,841"
A143210,핸즈코퍼레이션,12,2014,Annual,0.96,1.34,3.42,609.11,"574,642,962",0,"533,256,510","138,206,177"
A143210,핸즈코퍼레이션,12,2015,Annual,1.05,1.45,3.85,683.95,"676,244,524","105,684,155","576,080,462","141,254,437"
A143210,핸즈코퍼레이션,12,2016,Annual,1.02,1.62,2.74,114.20,"677,072,863","118,536,277","564,462,051","133,573,947"
A143210,핸즈코퍼레이션,12,2017,Annual,0.91,1.70,1.95,56.36,"613,077,614","90,913,921","528,193,352","158,965,659"
A143210,핸즈코퍼레이션,12,2018,Annual,0.87,1.63,1.87,54.97,"600,927,886","92,000,801","540,919,726","156,943,685"
A143210,핸즈코퍼레이션,12,2019,Annual,0.79,1.36,1.92,56.50,"617,668,704","96,404,254","535,986,592","150,678,358"
A143210,핸즈코퍼레이션,12,2020,Annual,0.68,1.08,1.79,52.39,"572,674,233","81,236,504","522,147,415","168,250,546"
A143210,핸즈코퍼레이션,12,2021,Annual,0.65,0.97,1.95,51.43,"562,213,391","85,797,176","544,578,646","250,900,632"
A143210,핸즈코퍼레이션,12,2022,Annual,0.89,1.20,3.41,71.19,"778,254,509","102,866,437","739,651,153","214,020,291"
A023350,한국종합기술,12,2011,Annual,1.01,2.66,1.62,34.15,"178,015,158","15,164,821","147,918,996",0
A023350,한국종합기술,12,2012,Annual,0.97,2.68,1.53,33.02,"180,763,714","14,190,215","152,438,162",0
A023350,한국종합기술,12,2013,Annual,0.87,2.26,1.41,31.24,"171,018,837","11,312,293","144,191,005",0
A023350,한국종합기술,12,2014,Annual,0.76,1.75,1.34,30.02,"164,370,497","13,522,052","138,551,885",0
A023350,한국종합기술,12,2015,Annual,0.82,1.78,1.51,33.61,"183,988,185","17,819,173","163,053,119",0
A023350,한국종합기술,12,2016,Annual,0.85,1.78,1.64,36.41,"199,370,928","16,354,891","176,829,617",0
A023350,한국종합기술,12,2017,Annual,0.84,1.69,1.69,36.46,"199,604,542","26,233,351","185,005,056",0
A023350,한국종합기술,12,2018,Annual,0.83,1.57,1.77,34.88,"190,942,038","15,420,806","181,462,958",0
A023350,한국종합기술,12,2019,Annual,0.83,1.41,2.02,39.99,"218,943,295","19,469,913","202,028,602",0
A023350,한국종합기술,12,2020,Annual,0.91,1.52,2.28,52.64,"288,230,157","17,605,310","265,972,371",0
A023350,한국종합기술,12,2021,Annual,0.80,1.37,1.92,49.00,"268,251,761","17,560,333","236,345,865",0
A023350,한국종합기술,12,2022,Annual,0.84,1.49,1.95,51.82,"283,702,516","17,295,386","247,920,334",0
A003560,IHQ,12,2011,Annual,0.99,2.26,1.75,2.43,"49,169,803","5,715,106","44,116,572","3,158,051"
A003560,IHQ,12,2012,Annual,0.88,2.40,1.39,2.21,"44,910,784","2,745,924","38,245,706","896,057"
A003560,IHQ,12,2013,Annual,0.97,2.55,1.58,3.02,"61,942,542","7,364,692","55,081,238","490,527"
A003560,IHQ,12,2014,Annual,0.82,2.21,1.30,2.17,"75,690,271","24,079,478",0,"110,593"
A003560,IHQ,12,2015,Annual,0.59,2.97,0.74,1.75,"106,178,242","26,306,334",0,"81,673"
A003560,IHQ,12,2016,Annual,0.43,2.89,0.50,1.53,"109,404,923","26,615,381",0,"101,538"
A003560,IHQ,12,2017,Annual,0.50,4.06,0.56,1.76,"126,795,065","23,211,034",0,"427,593"
A003560,IHQ,12,2018,Annual,0.45,4.05,0.51,1.50,"109,447,251","25,638,958",0,"400,525"
A003560,IHQ,12,2019,Annual,0.50,3.57,0.58,1.36,"99,287,415","21,880,119",0,"350,180"
A003560,IHQ,12,2020,Annual,0.52,2.86,0.63,1.11,"81,049,279","16,411,000",0,"63,450"
A003560,IHQ,12,2021,Annual,0.31,0.81,0.51,0.82,"60,007,423","11,356,771",0,"308,349"
A003560,IHQ,12,2022,Annual,0.19,0.34,0.46,0.52,"46,794,199","8,563,195",0,0
A008250,이건산업,12,2011,Annual,0.59,0.89,1.74,5.92,"220,059,102","58,765,270","183,284,617","52,897,538"
A008250,이건산업,12,2012,Annual,0.68,1.03,1.99,6.46,"246,356,081","58,494,688","202,733,792","43,995,081"
A008250,이건산업,12,2013,Annual,0.62,0.98,1.71,5.48,"228,538,092","49,828,589","182,853,418","50,017,536"
A008250,이건산업,12,2014,Annual,0.61,0.98,1.63,5.40,"246,009,952","50,349,137","195,200,212","55,825,529"
A008250,이건산업,12,2015,Annual,0.60,0.94,1.68,5.72,"267,746,740","51,936,878","222,273,891","56,336,230"
A008250,이건산업,12,2016,Annual,0.62,0.94,1.80,6.19,"290,340,968","48,596,069","245,058,377","51,033,757"
A008250,이건산업,12,2017,Annual,0.66,1.00,1.89,6.37,"298,667,667","56,711,553","255,494,897","43,603,912"
A008250,이건산업,12,2018,Annual,0.78,1.26,2.03,6.68,"339,611,061","41,335,423","290,070,949","48,366,830"
A008250,이건산업,12,2019,Annual,0.65,1.12,1.56,5.11,"279,669,847","41,823,545","244,765,181","38,098,747"
A008250,이건산업,12,2020,Annual,0.64,1.13,1.46,4.69,"256,935,916","32,352,519","224,530,606","33,490,987"
A008250,이건산업,12,2021,Annual,0.69,1.26,1.53,5.06,"276,830,153","40,157,149","216,187,235","48,781,950"
A008250,이건산업,12,2022,Annual,0.76,1.40,1.69,6.01,"329,330,251","44,920,502","269,358,001","59,195,824"
A003080,성보화학,12,2011,Annual,0.42,3.40,0.48,4.12,"41,202,632","3,356,358","30,197,484","25,086,373"
A003080,성보화학,12,2012,Annual,0.45,3.16,0.52,4.53,"45,320,184","3,067,705","32,021,944","28,151,677"
A003080,성보화학,12,2013,Annual,0.49,3.67,0.56,4.96,"49,657,475","3,412,636","34,575,250","30,452,543"
A003080,성보화학,12,2014,Annual,0.52,3.83,0.61,5.45,"54,541,843","4,717,147","36,602,008","36,693,886"
A003080,성보화학,12,2015,Annual,0.52,3.36,0.62,5.60,"56,047,134","6,433,014","37,840,573","43,150,476"
A003080,성보화학,12,2016,Annual,0.38,2.24,0.46,5.80,"58,011,681","6,333,495","43,153,019","46,374,508"
A003080,성보화학,12,2017,Annual,0.31,2.01,0.36,5.83,"58,368,809","5,670,097","46,276,046","38,297,243"
A003080,성보화학,12,2018,Annual,0.27,1.84,0.31,4.95,"49,517,681","2,896,775","36,073,827","40,871,142"
A003080,성보화학,12,2019,Annual,0.24,1.51,0.28,4.18,"41,863,998","1,202,437","33,396,253","42,664,442"
A003080,성보화학,12,2020,Annual,0.31,2.14,0.37,5.17,"51,733,629","1,450,865","42,155,629","40,761,420"
A003080,성보화학,12,2021,Annual,0.35,1.96,0.42,5.76,"57,675,736","1,871,010","43,167,103","45,250,040"
A003080,성보화학,12,2022,Annual,0.39,1.90,0.49,6.63,"66,379,258","3,392,188","48,472,380","49,787,192"
A008420,문배철강,12,2011,Annual,1.11,3.16,1.72,13.83,"141,816,273","43,345,409","133,115,206","24,127,470"
A008420,문배철강,12,2012,Annual,1.23,3.40,1.93,15.36,"157,456,390","51,476,780","151,002,259","12,929,430"
A008420,문배철강,12,2013,Annual,1.20,3.68,1.79,14.40,"147,635,502","46,947,667","137,963,584","14,144,816"
A008420,문배철강,12,2014,Annual,1.14,4.07,1.58,12.91,"132,335,203","44,210,611","123,054,933","10,704,898"
A008420,문배철강,12,2015,Annual,1.06,4.72,1.37,11.24,"115,219,459","35,906,169","107,426,232","8,660,844"
A008420,문배철강,12,2016,Annual,1.18,5.82,1.48,12.67,"129,929,058","34,901,066","116,751,842","10,149,083"
A008420,문배철강,12,2017,Annual,1.14,3.86,1.61,15.22,"156,033,585",0,"142,384,263","14,226,924"
A008420,문배철강,12,2018,Annual,1.03,3.26,1.51,15.55,"159,405,950","34,350,521","149,850,702","10,097,475"
A008420,문배철강,12,2019,Annual,0.94,2.59,1.47,15.86,"162,552,515","32,118,859","153,152,457","11,272,442"
A008420,문배철강,12,2020,Annual,0.80,2.00,1.33,14.89,"152,678,067","31,578,462","143,294,460","10,512,096"
A008420,문배철강,12,2021,Annual,1.03,3.03,1.56,19.98,"204,873,268","31,712,154","177,464,925","26,659,830"
A008420,문배철강,12,2022,Annual,0.92,3.63,1.24,18.75,"192,206,731","30,828,572","181,992,973","17,446,279"
A014710,사조씨푸드,12,2011,Annual,1.19,2.05,2.87,21.60,"280,804,614","15,486,275","242,843,054","47,684,480"
A014710,사조씨푸드,12,2012,Annual,1.05,2.00,2.20,18.66,"281,985,807","11,431,053","251,181,919","65,866,051"
A014710,사조씨푸드,12,2013,Annual,0.90,1.98,1.64,14.73,"253,698,015","13,743,757","232,395,018","49,770,488"
A014710,사조씨푸드,12,2014,Annual,1.01,2.63,1.63,15.29,"263,243,560","11,991,170","237,609,831","52,046,158"
A014710,사조씨푸드,12,2015,Annual,1.13,3.61,1.64,16.41,"282,571,478","12,955,715","259,278,126","46,909,573"
A014710,사조씨푸드,12,2016,Annual,1.12,2.99,1.79,18.78,"323,397,153","16,733,851","293,238,884","59,022,781"
A014710,사조씨푸드,12,2017,Annual,1.11,2.61,1.92,21.97,"378,216,804","21,346,143","346,777,110","80,032,301"
A014710,사조씨푸드,12,2018,Annual,1.07,2.56,1.85,23.06,"397,127,002","16,301,954","364,466,799","102,550,985"
A014710,사조씨푸드,12,2019,Annual,0.96,2.29,1.65,20.26,"348,873,298","16,215,951","323,780,276","57,859,523"
A014710,사조씨푸드,12,2020,Annual,0.65,1.75,1.03,12.46,"214,456,964","10,877,457","193,492,076","31,898,944"
A014710,사조씨푸드,12,2021,Annual,0.54,1.68,0.79,10.14,"174,614,930","12,023,633","151,740,712","46,508,117"
A014710,사조씨푸드,12,2022,Annual,0.58,1.84,0.86,11.68,"201,116,170","15,128,958","177,165,254","75,470,428"
A011390,부산산업,12,2011,Annual,0.75,1.27,1.86,14.34,"75,739,356","28,858,037","65,383,500","6,310,259"
A011390,부산산업,12,2012,Annual,0.57,0.91,1.52,11.38,"60,063,968","17,977,197","53,124,322","11,475,208"
A011390,부산산업,12,2013,Annual,1.00,1.64,2.60,20.68,"109,190,468","19,959,800","88,245,301","10,573,907"
A011390,부산산업,12,2014,Annual,0.79,1.36,1.91,17.15,"90,557,095","24,339,661","73,524,680","11,627,234"
A011390,부산산업,12,2015,Annual,0.96,1.79,2.06,20.71,"109,323,138","22,217,624","86,048,378","13,413,877"
A011390,부산산업,12,2016,Annual,1.04,2.13,2.02,23.29,"122,946,730","24,132,122","97,284,396","18,936,680"
A011390,부산산업,12,2017,Annual,0.95,2.06,1.76,22.31,"117,787,064","28,746,379","99,937,339","21,674,003"
A011390,부산산업,12,2018,Annual,0.92,2.01,1.70,22.61,"119,399,948","28,462,966","103,023,423","24,998,696"
A011390,부산산업,12,2019,Annual,1.05,2.34,1.89,26.70,"140,962,863","34,659,545","117,245,031","19,374,880"
A011390,부산산업,12,2020,Annual,0.87,2.18,1.45,21.90,"115,637,559","22,561,089","96,363,270","19,117,244"
A011390,부산산업,12,2021,Annual,0.97,2.47,1.61,24.25,"128,014,972","22,169,702","113,063,185","28,159,501"
A011390,부산산업,12,2022,Annual,1.14,2.80,1.91,28.90,"152,610,203","27,321,016","131,526,724","26,933,640"
A092780,동양피스톤,12,2011,Annual,1.45,1.74,8.94,38.85,"191,715,804","21,924,683","172,526,272","16,702,584"
A092780,동양피스톤,12,2012,Annual,1.38,1.66,8.19,41.35,"204,041,248","25,475,679","182,033,008","21,099,832"
A092780,동양피스톤,12,2013,Annual,1.46,1.78,8.00,47.99,"236,816,181","34,802,254","207,422,324","21,621,219"
A092780,동양피스톤,12,2014,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"250,969,729","36,719,458","219,221,614","30,591,419"
A092780,동양피스톤,12,2015,Annual,1.23,1.57,5.76,56.30,"277,802,607","42,660,527","241,428,801","32,487,408"
A092780,동양피스톤,12,2016,Annual,1.12,1.42,5.31,60.39,"298,001,590","47,562,602","258,208,359","43,230,659"
A092780,동양피스톤,12,2017,Annual,1.01,1.35,3.98,51.08,"294,191,369","44,186,391","252,366,498","56,848,319"
A092780,동양피스톤,12,2018,Annual,1.08,1.53,3.65,50.46,"332,214,345","38,815,662","289,163,156","67,196,505"
A092780,동양피스톤,12,2019,Annual,1.09,1.57,3.58,55.40,"364,751,922","48,763,689","317,662,806","78,935,706"
A092780,동양피스톤,12,2020,Annual,0.92,1.31,3.16,48.84,"321,549,087","46,058,293","283,695,138","69,947,120"
A092780,동양피스톤,12,2021,Annual,1.00,1.42,3.40,53.85,"354,590,526","48,787,151","315,187,646","87,135,371"
A092780,동양피스톤,12,2022,Annual,1.08,1.59,3.35,60.43,"397,883,098","49,672,719","357,164,081","87,431,837"
A002880,대유에이텍,12,2011,Annual,1.66,2.15,7.26,14.87,"469,492,403","78,927,203","431,626,012","9,696,065"
A002880,대유에이텍,12,2012,Annual,1.35,1.76,5.84,13.64,"505,514,624","62,255,506","463,025,916","7,553,662"
A002880,대유에이텍,12,2013,Annual,1.35,1.78,5.50,13.15,"555,167,096","97,419,157","514,747,810","6,976,263"
A002880,대유에이텍,12,2014,Annual,1.24,1.53,6.51,17.25,"737,452,073","170,403,796","670,851,935","62,040,017"
A002880,대유에이텍,12,2015,Annual,1.34,1.64,7.51,21.77,"1,010,565,226","145,856,967","853,366,922","65,473,187"
A002880,대유에이텍,12,2016,Annual,1.28,1.63,5.98,20.57,"1,020,081,834","171,488,600","849,799,027","93,148,504"
A002880,대유에이텍,12,2017,Annual,1.23,1.61,5.27,21.54,"1,069,855,786","195,340,281","885,532,133","82,398,435"
A002880,대유에이텍,12,2018,Annual,1.24,1.58,5.83,21.66,"1,110,212,702","115,056,558","942,816,963","110,823,980"
A002880,대유에이텍,12,2019,Annual,1.28,1.61,6.32,24.18,"1,284,997,078","234,972,812","1,082,793,461","113,581,495"
A002880,대유에이텍,12,2020,Annual,1.28,1.62,6.17,27.14,"1,466,904,248","223,167,332","1,227,248,870","119,439,930"
A002880,대유에이텍,12,2021,Annual,1.26,1.53,7.32,27.99,"1,569,707,441","234,300,306","1,304,770,641","174,764,008"
A002880,대유에이텍,12,2022,Annual,0.37,0.44,2.34,8.70,"501,285,872","150,702,546","446,920,057","149,617,883"
A134790,시디즈,12,2011,Annual,1.31,5.18,1.76,45.87,"45,869,424","5,914,037","39,078,039","3,309,902"
A134790,시디즈,12,2012,Annual,2.11,7.52,2.93,81.91,"81,906,819","1,928,067","59,449,473","2,943,078"
A134790,시디즈,12,2013,Annual,0.80,4.01,0.99,23.51,"23,508,112","889,250","21,021,480","1,244,910"
A134790,시디즈,12,2014,Annual,0.46,7.80,0.49,10.78,"10,777,054","568,998","10,770,900","1,267,273"
A134790,시디즈,12,2015,Annual,0.29,5.61,0.31,6.72,"6,721,129","631,393","7,489,843","2,138,342"
A134790,시디즈,12,2016,Annual,0.44,7.51,0.46,9.94,"9,939,845","1,019,404","10,141,149","1,586,464"
A134790,시디즈,12,2017,Annual,0.54,8.32,0.58,12.52,"12,520,488","889,436","12,531,084","2,793,650"
A134790,시디즈,12,2018,Annual,2.96,5.82,6.01,140.96,"140,959,207","15,915,897","115,882,466","17,282,637"
A134790,시디즈,12,2019,Annual,2.77,4.71,6.75,192.88,"192,881,845","9,319,506","154,020,600","15,729,315"
A134790,시디즈,12,2020,Annual,2.79,5.55,5.63,227.49,"227,490,312","10,828,570","170,569,742","18,288,089"
A134790,시디즈,12,2021,Annual,2.79,7.16,4.57,251.94,"251,936,903","17,003,895","191,683,172","23,213,283"
A134790,시디즈,12,2022,Annual,2.86,10.82,3.90,243.32,"243,320,658","8,325,146","192,123,812","25,982,281"
A004440,삼일씨엔에스,12,2011,Annual,0.77,1.35,1.81,17.51,"205,678,000","61,004,578","172,171,840","31,486,595"
A004440,삼일씨엔에스,12,2012,Annual,0.80,1.40,1.88,18.90,"244,236,717","66,803,173","193,695,323","29,044,505"
A004440,삼일씨엔에스,12,2013,Annual,0.78,1.40,1.75,19.73,"255,000,859","50,940,087","199,280,107","21,204,558"
A004440,삼일씨엔에스,12,2014,Annual,0.82,1.71,1.58,19.96,"257,906,018","53,392,436","199,010,494","13,055,711"
A004440,삼일씨엔에스,12,2015,Annual,0.92,2.18,1.59,22.86,"295,451,548","77,068,444","214,985,206","25,064,795"
A004440,삼일씨엔에스,12,2016,Annual,0.79,2.47,1.16,22.15,"284,093,265","57,024,204","200,949,650","24,540,079"
A004440,삼일씨엔에스,12,2017,Annual,0.60,2.66,0.77,17.35,"220,937,437","38,151,262","180,908,886","36,979,544"
A004440,삼일씨엔에스,12,2018,Annual,0.59,2.98,0.73,16.15,"205,638,035","28,146,187","179,606,921","38,849,010"
A004440,삼일씨엔에스,12,2019,Annual,0.58,3.24,0.70,15.36,"195,508,528","36,610,781","170,885,456","31,699,025"
A004440,삼일씨엔에스,12,2020,Annual,0.56,3.46,0.67,14.61,"186,070,865","26,343,801","161,417,672","24,477,433"
A004440,삼일씨엔에스,12,2021,Annual,0.67,3.66,0.82,17.80,"226,606,277","37,186,694","188,771,720","44,541,154"
A004440,삼일씨엔에스,12,2022,Annual,0.63,2.24,0.88,18.95,"241,241,191","36,763,375","216,450,869","48,879,067"
A025530,SJM홀딩스,12,2011,Annual,0.78,3.32,1.02,23.74,"177,303,373","47,269,060","127,349,255","44,697,512"
A025530,SJM홀딩스,12,2012,Annual,0.84,4.74,1.02,25.44,"189,997,621","38,790,599","138,301,201","47,426,806"
A025530,SJM홀딩스,12,2013,Annual,0.82,5.33,0.96,24.90,"185,961,581","41,342,667","138,369,248","39,760,073"
A025530,SJM홀딩스,12,2014,Annual,0.69,4.71,0.81,21.69,"161,934,964","39,942,566","112,574,996","45,609,291"
A025530,SJM홀딩스,12,2015,Annual,0.74,4.69,0.88,24.79,"185,141,914","45,589,981","128,996,733","41,196,923"
A025530,SJM홀딩스,12,2016,Annual,0.67,3.93,0.81,24.29,"181,367,297","48,415,861","131,529,966","48,534,432"
A025530,SJM홀딩스,12,2017,Annual,0.60,3.55,0.72,22.75,"169,845,355","37,462,339","126,198,715","54,072,538"
A025530,SJM홀딩스,12,2018,Annual,0.55,3.45,0.66,21.53,"160,740,722","39,604,070","127,726,485","47,444,805"
A025530,SJM홀딩스,12,2019,Annual,0.54,3.16,0.65,21.53,"160,751,444","38,982,459","123,256,990","48,610,977"
A025530,SJM홀딩스,12,2020,Annual,0.46,2.43,0.57,18.96,"141,553,459","35,928,502","107,994,229","44,350,991"
A025530,SJM홀딩스,12,2021,Annual,0.47,2.37,0.59,20.04,"149,668,813","40,656,487","110,185,554","64,674,130"
A025530,SJM홀딩스,12,2022,Annual,0.56,2.81,0.70,24.67,"184,223,689","49,019,458","138,902,485","67,835,252"
A014130,한익스프레스,12,2011,Annual,3.12,4.23,11.82,40.48,"242,880,518","44,876,009","229,888,328","184,699"
A014130,한익스프레스,12,2012,Annual,3.26,4.30,13.53,43.91,"263,452,874","37,859,715","250,694,956","231,475"
A014130,한익스프레스,12,2013,Annual,3.94,5.66,12.92,53.61,"321,653,147","42,485,591","307,936,641","716,874"
A014130,한익스프레스,12,2014,Annual,3.98,6.72,9.77,59.78,"358,675,119","48,973,686","344,939,872","1,721,808"
A014130,한익스프레스,12,2015,Annual,3.86,6.85,8.83,72.78,"436,704,030","61,624,547","419,774,387","2,587,485"
A014130,한익스프레스,12,2016,Annual,3.36,5.58,8.46,77.99,"467,922,261","65,591,348","452,667,257","1,843,146"
A014130,한익스프레스,12,2017,Annual,3.15,4.92,8.78,87.98,"527,872,746","78,648,895","510,464,803","2,756,284"
A014130,한익스프레스,12,2018,Annual,2.92,4.39,8.71,94.32,"565,926,325","81,434,130","549,010,487","2,569,221"
A014130,한익스프레스,12,2019,Annual,2.43,3.43,8.31,96.23,"577,355,359","84,269,658","556,650,770","2,169,707"
A014130,한익스프레스,12,2020,Annual,2.13,2.82,8.76,102.54,"615,258,839","87,092,540","595,156,623","2,689,317"
A014130,한익스프레스,12,2021,Annual,2.30,2.91,10.92,129.38,"776,251,564","106,101,033","749,770,592","4,349,974"
A014130,한익스프레스,12,2022,Annual,2.19,2.84,9.60,143.02,"858,131,761","112,564,834","826,550,459","6,066,392"
A020760,일진디스플,12,2011,Annual,1.99,3.52,4.57,24.54,"324,448,756","33,701,150","274,906,002","27,885,263"
A020760,일진디스플,12,2012,Annual,2.63,5.60,4.96,43.74,"596,517,682","62,396,597","504,511,655","24,854,385"
A020760,일진디스플,12,2013,Annual,2.52,5.95,4.38,47.30,"659,142,079","34,586,123","574,417,441","30,323,960"
A020760,일진디스플,12,2014,Annual,1.80,4.65,2.94,32.08,"454,231,291","24,624,456","410,273,072","26,422,907"
A020760,일진디스플,12,2015,Annual,1.31,3.35,2.16,22.05,"312,206,868","15,697,088","303,076,232","20,551,867"
A020760,일진디스플,12,2016,Annual,0.90,1.87,1.74,11.92,"168,807,905","29,499,142","184,539,056","9,972,889"
A020760,일진디스플,12,2017,Annual,1.56,2.87,3.43,17.75,"251,288,112","31,047,350","214,849,737","8,554,294"
A020760,일진디스플,12,2018,Annual,1.27,2.54,2.52,14.58,"206,363,161","20,730,462","191,721,381","8,998,874"
A020760,일진디스플,12,2019,Annual,0.67,1.25,1.46,6.76,"95,688,255","9,342,099","109,990,557","4,314,898"
A020760,일진디스플,12,2020,Annual,0.56,0.83,1.70,4.72,"66,857,777","6,913,092","83,845,823","7,234,343"
A020760,일진디스플,12,2021,Annual,0.88,1.06,5.19,6.46,"101,440,584","5,775,913","125,708,112","14,799,216"
A020760,일진디스플,12,2022,Annual,1.06,1.27,6.27,5.78,"124,347,842","5,214,455","116,647,546","11,271,642"
A091090,세원이앤씨,12,2011,Annual,0.69,1.09,1.92,13.18,"238,731,345","50,763,678","235,265,226","20,671,481"
A091090,세원이앤씨,12,2012,Annual,0.77,1.09,2.60,15.78,"285,814,306","75,813,553","254,174,030","13,921,795"
A091090,세원이앤씨,12,2013,Annual,0.56,0.81,1.76,9.69,"185,381,205","57,489,284","173,767,158","13,332,291"
A091090,세원이앤씨,12,2014,Annual,0.67,0.96,2.21,10.02,"202,012,101","26,621,663","186,782,547","11,913,593"
A091090,세원이앤씨,12,2015,Annual,0.84,1.26,2.52,11.22,"275,282,619","42,386,562","249,209,953","14,471,876"
A091090,세원이앤씨,12,2016,Annual,0.61,1.14,1.33,7.51,"222,174,097","26,946,414","205,311,042","9,785,502"
A091090,세원이앤씨,12,2017,Annual,0.43,0.93,0.82,5.20,"158,138,172","24,360,997","144,927,905","9,845,263"
A091090,세원이앤씨,12,2018,Annual,0.39,0.83,0.75,4.39,"133,830,066","20,821,361","125,152,444","24,643,755"
A091090,세원이앤씨,12,2019,Annual,0.53,1.06,1.06,5.97,"181,937,239","33,607,301","162,486,847","10,035,739"
A091090,세원이앤씨,12,2020,Annual,0.32,0.65,0.63,3.37,"109,854,507","32,253,219","98,533,576","12,729,163"
A091090,세원이앤씨,12,2021,Annual,0.27,0.60,0.49,1.55,"83,149,598","14,856,164","80,028,863","13,404,539"
A091090,세원이앤씨,12,2022,Annual,0.44,1.06,0.75,1.40,"126,627,325","19,348,194","110,170,399","17,428,778"
A446070,유니드비티플러스,12,2011,Annual,,,,,,,,
A446070,유니드비티플러스,12,2012,Annual,,,,,,,,
A446070,유니드비티플러스,12,2013,Annual,,,,,,,,
A446070,유니드비티플러스,12,2014,Annual,,,,,,,,
A446070,유니드비티플러스,12,2015,Annual,,,,,,,,
A446070,유니드비티플러스,12,2016,Annual,,,,,,,,
A446070,유니드비티플러스,12,2017,Annual,,,,,,,,
A446070,유니드비티플러스,12,2018,Annual,,,,,,,,
A446070,유니드비티플러스,12,2019,Annual,,,,,,,,
A446070,유니드비티플러스,12,2020,Annual,,,,,,,,
A446070,유니드비티플러스,12,2021,Annual,,,,,,,,
A446070,유니드비티플러스,12,2022,Annual,,,,,"29,221,282","20,259,977","24,586,943","29,279,263"
A465770,STX그린로지스,12,2011,Annual,,,,,,,,
A465770,STX그린로지스,12,2012,Annual,,,,,,,,
A465770,STX그린로지스,12,2013,Annual,,,,,,,,
A465770,STX그린로지스,12,2014,Annual,,,,,,,,
A465770,STX그린로지스,12,2015,Annual,,,,,,,,
A465770,STX그린로지스,12,2016,Annual,,,,,,,,
A465770,STX그린로지스,12,2017,Annual,,,,,,,,
A465770,STX그린로지스,12,2018,Annual,,,,,,,,
A465770,STX그린로지스,12,2019,Annual,,,,,,,,
A465770,STX그린로지스,12,2020,Annual,,,,,,,,
A465770,STX그린로지스,12,2021,Annual,,,,,,,,
A465770,STX그린로지스,12,2022,Annual,,,,,,,,
A123700,SJM,12,2011,Annual,1.13,3.35,1.72,29.16,"176,464,054","46,509,556","128,540,049","41,836,307"
A123700,SJM,12,2012,Annual,1.19,4.79,1.58,24.01,"187,307,251","37,897,588","138,059,660","45,842,744"
A123700,SJM,12,2013,Annual,1.14,5.37,1.45,23.47,"183,092,244","40,721,441","137,962,383","39,026,186"
A123700,SJM,12,2014,Annual,0.94,4.62,1.17,20.13,"157,096,646","38,623,846","110,929,374","44,874,562"
A123700,SJM,12,2015,Annual,1.00,5.35,1.24,23.11,"180,300,135","44,607,003","127,225,167","40,672,720"
A123700,SJM,12,2016,Annual,0.90,5.08,1.10,22.66,"176,789,058","47,794,538","130,104,113","47,360,563"
A123700,SJM,12,2017,Annual,0.79,4.51,0.96,20.90,"163,096,255","36,464,921","125,642,113","52,920,127"
A123700,SJM,12,2018,Annual,0.77,4.52,0.92,19.90,"155,259,475","38,930,330","127,302,912","46,642,126"
A123700,SJM,12,2019,Annual,0.75,3.99,0.92,20.22,"157,732,122","38,601,661","124,139,041","47,780,410"
A123700,SJM,12,2020,Annual,0.62,2.87,0.80,17.77,"138,668,952","35,683,608","108,499,604","43,348,336"
A123700,SJM,12,2021,Annual,0.63,2.73,0.81,18.68,"145,725,719","39,973,920","110,680,805","64,029,690"
A123700,SJM,12,2022,Annual,0.74,3.23,0.97,23.10,"180,237,705","48,630,884","140,112,507","67,349,718"
A007610,선도전기,12,2011,Annual,0.68,2.80,0.90,7.48,"67,360,469","21,790,058","60,923,055","6,877,595"
A007610,선도전기,12,2012,Annual,0.57,2.16,0.78,6.36,"57,215,359","18,020,138","51,628,319","9,772,793"
A007610,선도전기,12,2013,Annual,0.97,2.89,1.46,12.24,"110,128,539","42,442,794","101,097,240","7,718,421"
A007610,선도전기,12,2014,Annual,0.70,1.70,1.18,10.11,"90,970,556","34,057,250","82,865,101","7,268,003"
A007610,선도전기,12,2015,Annual,0.70,1.66,1.21,10.44,"93,995,672","35,967,412","79,848,137","6,667,620"
A007610,선도전기,12,2016,Annual,0.67,1.53,1.17,10.44,"93,949,806","45,155,451","83,823,798","7,827,441"
A007610,선도전기,12,2017,Annual,0.71,1.63,1.26,12.04,"108,394,118","39,496,497","97,731,370","8,154,994"
A007610,선도전기,12,2018,Annual,0.55,1.26,0.96,9.31,"83,770,850","40,256,885","76,418,060","6,946,710"
A007610,선도전기,12,2019,Annual,0.57,1.23,1.05,9.93,"89,348,990","43,291,136","82,793,151","6,853,517"
A007610,선도전기,12,2020,Annual,0.46,0.95,0.91,8.73,"78,562,259","5,150,271","74,803,863","12,416,800"
