Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원)
A078520,에이블씨엔씨,12,2013,Annual,"168,440,700","70,365,257"
A078520,에이블씨엔씨,12,2014,Annual,"170,987,327","59,275,085"
A078520,에이블씨엔씨,12,2015,Annual,"185,427,529","63,167,884"
A078520,에이블씨엔씨,12,2016,Annual,"198,846,743","79,749,075"
A078520,에이블씨엔씨,12,2017,Annual,"304,516,076","67,639,507"
A078520,에이블씨엔씨,12,2018,Annual,"318,812,892","69,265,328"
A078520,에이블씨엔씨,12,2019,Annual,"256,766,450","176,899,982"
A078520,에이블씨엔씨,12,2020,Annual,"156,803,643","97,975,944"
A078520,에이블씨엔씨,12,2021,Annual,"114,657,547","79,159,923"
A078520,에이블씨엔씨,12,2022,Annual,"116,075,360","79,356,397"
A010580,에스엠벡셀,12,2011,Annual,"21,351,525","45,197,828"
A010580,에스엠벡셀,12,2012,Annual,"18,596,387","45,504,658"
A010580,에스엠벡셀,12,2013,Annual,"17,612,218","61,009,155"
A010580,에스엠벡셀,12,2014,Annual,"16,135,952","56,777,340"
A010580,에스엠벡셀,12,2015,Annual,"13,863,651","50,425,739"
A010580,에스엠벡셀,12,2016,Annual,"17,692,604","42,661,498"
A010580,에스엠벡셀,12,2017,Annual,"19,636,780","33,810,918"
A010580,에스엠벡셀,12,2018,Annual,"26,820,432","36,895,461"
A010580,에스엠벡셀,12,2019,Annual,"19,362,186","54,463,233"
A010580,에스엠벡셀,12,2020,Annual,"9,510,827","54,077,628"
A010580,에스엠벡셀,12,2021,Annual,"32,357,644","15,480,171"
A010580,에스엠벡셀,12,2022,Annual,"66,976,244","82,605,052"
A128820,대성산업,12,2011,Annual,"706,028,070","1,716,011,334"
A128820,대성산업,12,2012,Annual,"625,898,944","2,042,220,559"
A128820,대성산업,12,2013,Annual,"442,949,566","1,825,784,750"
A128820,대성산업,12,2014,Annual,"14,644,570","1,856,194,536"
A128820,대성산업,12,2015,Annual,"116,615,040","959,713,989"
A128820,대성산업,12,2016,Annual,"200,201,828","908,361,397"
A128820,대성산업,12,2017,Annual,"403,600,453","710,473,987"
A128820,대성산업,12,2018,Annual,"451,369,589","641,403,855"
A128820,대성산업,12,2019,Annual,"387,310,100","645,078,323"
A128820,대성산업,12,2020,Annual,"486,013,472","615,662,692"
A128820,대성산업,12,2021,Annual,"521,159,314","1,206,363,221"
A128820,대성산업,12,2022,Annual,"627,082,174","1,197,506,141"
A011330,유니켐,12,2011,Annual,"9,235,781","50,073,696"
A011330,유니켐,12,2012,Annual,"7,945,775","56,500,293"
A011330,유니켐,12,2013,Annual,"11,484,861","53,366,663"
A011330,유니켐,6,2014,Annual,"-11,744,933","50,972,250"
A011330,유니켐,6,2015,Annual,"9,518,413","31,249,205"
A011330,유니켐,12,2016,Annual,"28,457,414","38,446,074"
A011330,유니켐,12,2017,Annual,"38,188,389","54,630,326"
A011330,유니켐,12,2018,Annual,"62,849,336","55,735,680"
A011330,유니켐,12,2019,Annual,"88,716,462","80,965,534"
A011330,유니켐,12,2020,Annual,"103,584,544","182,219,406"
A011330,유니켐,12,2021,Annual,"127,961,100","207,896,481"
A011330,유니켐,12,2022,Annual,"139,168,129","295,710,102"
A053690,한미글로벌,12,2011,Annual,"49,273,929","89,087,248"
A053690,한미글로벌,12,2012,Annual,"49,096,443","91,712,138"
A053690,한미글로벌,12,2013,Annual,"53,667,983","87,694,471"
A053690,한미글로벌,12,2014,Annual,"60,131,594","93,549,458"
A053690,한미글로벌,12,2015,Annual,"82,361,064","42,316,818"
A053690,한미글로벌,12,2016,Annual,"98,516,351","50,755,365"
A053690,한미글로벌,12,2017,Annual,"104,296,804","63,809,345"
A053690,한미글로벌,12,2018,Annual,"103,336,277","106,375,731"
A053690,한미글로벌,12,2019,Annual,"124,125,643","79,469,843"
A053690,한미글로벌,12,2020,Annual,"128,799,400","89,884,233"
A053690,한미글로벌,12,2021,Annual,"144,123,772","141,130,569"
A053690,한미글로벌,12,2022,Annual,"194,647,416","178,412,243"
A083420,그린케미칼,12,2011,Annual,"90,252,133","39,599,286"
A083420,그린케미칼,12,2012,Annual,"98,559,437","60,107,620"
A083420,그린케미칼,12,2013,Annual,"106,214,115","55,843,893"
A083420,그린케미칼,12,2014,Annual,"115,821,491","80,575,082"
A083420,그린케미칼,12,2015,Annual,"115,937,049","102,629,659"
A083420,그린케미칼,12,2016,Annual,"115,501,770","90,866,908"
A083420,그린케미칼,12,2017,Annual,"109,741,658","85,528,586"
A083420,그린케미칼,12,2018,Annual,"107,239,350","81,834,672"
A083420,그린케미칼,12,2019,Annual,"108,493,854","78,322,382"
A083420,그린케미칼,12,2020,Annual,"113,236,137","63,603,656"
A083420,그린케미칼,12,2021,Annual,"123,392,699","88,296,552"
A083420,그린케미칼,12,2022,Annual,"122,477,182","74,168,153"
A214420,토니모리,12,2011,Annual,"9,314,657","38,090,460"
A214420,토니모리,12,2012,Annual,"20,856,098","40,143,388"
A214420,토니모리,12,2013,Annual,"38,140,495","41,882,360"
A214420,토니모리,12,2014,Annual,"49,625,357","47,721,652"
A214420,토니모리,12,2015,Annual,"117,017,542","38,558,727"
A214420,토니모리,12,2016,Annual,"127,100,781","54,760,774"
A214420,토니모리,12,2017,Annual,"114,181,038","85,480,793"
A214420,토니모리,12,2018,Annual,"105,523,034","98,660,188"
A214420,토니모리,12,2019,Annual,"98,577,758","142,299,572"
A214420,토니모리,12,2020,Annual,"67,272,870","126,955,131"
A214420,토니모리,12,2021,Annual,"95,290,037","106,805,775"
A214420,토니모리,12,2022,Annual,"97,383,029","101,679,025"
A016610,DB금융투자,3,2011,Annual,"620,196,648","3,713,299,875"
A016610,DB금융투자,3,2012,Annual,"703,879,431","5,848,690,834"
A016610,DB금융투자,12,2013,Annual,"680,221,744","5,536,611,794"
A016610,DB금융투자,12,2014,Annual,"694,946,637","5,795,339,866"
A016610,DB금융투자,12,2015,Annual,"685,026,878","5,954,145,397"
A016610,DB금융투자,12,2016,Annual,"696,025,921","5,639,570,468"
A016610,DB금융투자,12,2017,Annual,"707,671,608","6,290,659,471"
A016610,DB금융투자,12,2018,Annual,"760,866,329","6,282,325,285"
A016610,DB금융투자,12,2019,Annual,"811,580,261","7,610,866,808"
A016610,DB금융투자,12,2020,Annual,"922,059,819","9,037,534,454"
A016610,DB금융투자,12,2021,Annual,"1,048,436,631","8,535,236,409"
A016610,DB금융투자,12,2022,Annual,"1,047,298,189","8,710,072,105"
A020120,키다리스튜디오,12,2011,Annual,"5,330,857","4,739,047"
A020120,키다리스튜디오,12,2012,Annual,"14,831,092","12,730,372"
A020120,키다리스튜디오,12,2013,Annual,"15,075,791","12,938,817"
A020120,키다리스튜디오,12,2014,Annual,"22,847,285","15,087,302"
A020120,키다리스튜디오,12,2015,Annual,"30,343,394","11,951,148"
A020120,키다리스튜디오,12,2016,Annual,"16,781,373","4,639,002"
A020120,키다리스튜디오,12,2017,Annual,"16,488,817","6,208,915"
A020120,키다리스튜디오,12,2018,Annual,"16,569,362","2,133,610"
A020120,키다리스튜디오,12,2019,Annual,"20,968,874","21,005,110"
A020120,키다리스튜디오,12,2020,Annual,"27,191,463","20,963,820"
A020120,키다리스튜디오,12,2021,Annual,"222,771,268","67,350,907"
A020120,키다리스튜디오,12,2022,Annual,"274,624,033","103,123,818"
A015890,태경산업,12,2011,Annual,"259,871,985","162,318,926"
A015890,태경산업,12,2012,Annual,"276,031,969","152,748,348"
A015890,태경산업,12,2013,Annual,"281,670,392","153,426,924"
A015890,태경산업,12,2014,Annual,"270,088,529","161,219,192"
A015890,태경산업,12,2015,Annual,"257,359,685","209,666,635"
A015890,태경산업,12,2016,Annual,"262,584,017","235,814,090"
A015890,태경산업,12,2017,Annual,"259,142,962","217,068,392"
A015890,태경산업,12,2018,Annual,"310,319,252","232,421,652"
A015890,태경산업,12,2019,Annual,"343,200,741","218,157,319"
A015890,태경산업,12,2020,Annual,"345,601,972","195,690,172"
A015890,태경산업,12,2021,Annual,"385,478,595","199,247,651"
A015890,태경산업,12,2022,Annual,"420,836,852","204,202,010"
A000860,강남제비스코,12,2011,Annual,"303,697,862","78,590,176"
A000860,강남제비스코,12,2012,Annual,"327,744,309","88,384,235"
A000860,강남제비스코,12,2013,Annual,"366,146,007","94,413,142"
A000860,강남제비스코,12,2014,Annual,"399,739,719","91,045,721"
A000860,강남제비스코,12,2015,Annual,"435,044,200","87,215,945"
A000860,강남제비스코,12,2016,Annual,"464,239,068","96,695,309"
A000860,강남제비스코,12,2017,Annual,"484,924,569","99,759,713"
A000860,강남제비스코,12,2018,Annual,"549,542,540","108,323,509"
A000860,강남제비스코,12,2019,Annual,"561,179,870","111,090,443"
A000860,강남제비스코,12,2020,Annual,"582,498,989","129,656,840"
A000860,강남제비스코,12,2021,Annual,"661,926,965","242,083,988"
A000860,강남제비스코,12,2022,Annual,"678,845,783","278,945,532"
A006340,대원전선,12,2011,Annual,"67,942,072","148,501,311"
A006340,대원전선,12,2012,Annual,"71,514,705","144,013,064"
A006340,대원전선,12,2013,Annual,"74,356,855","148,295,756"
A006340,대원전선,12,2014,Annual,"76,698,915","134,153,564"
A006340,대원전선,12,2015,Annual,"81,194,729","133,277,067"
A006340,대원전선,12,2016,Annual,"82,312,280","140,863,415"
A006340,대원전선,12,2017,Annual,"80,331,179","141,609,389"
A006340,대원전선,12,2018,Annual,"81,391,574","110,143,861"
A006340,대원전선,12,2019,Annual,"80,356,718","109,234,723"
A006340,대원전선,12,2020,Annual,"85,380,717","106,632,038"
A006340,대원전선,12,2021,Annual,"87,644,897","152,928,879"
A006340,대원전선,12,2022,Annual,"91,598,886","154,359,647"
A363280,티와이홀딩스,12,2011,Annual,,
A363280,티와이홀딩스,12,2012,Annual,,
A363280,티와이홀딩스,12,2013,Annual,,
A363280,티와이홀딩스,12,2014,Annual,,
A363280,티와이홀딩스,12,2015,Annual,,
A363280,티와이홀딩스,12,2016,Annual,,
A363280,티와이홀딩스,12,2017,Annual,,
A363280,티와이홀딩스,12,2018,Annual,,
A363280,티와이홀딩스,12,2019,Annual,,
A363280,티와이홀딩스,12,2020,Annual,"1,292,784,350","710,783,396"
A363280,티와이홀딩스,12,2021,Annual,"1,423,671,833","708,502,450"
A363280,티와이홀딩스,12,2022,Annual,"1,546,364,262","736,598,802"
A010820,퍼스텍,12,2011,Annual,"68,611,232","47,813,039"
A010820,퍼스텍,12,2012,Annual,"68,645,128","63,488,567"
A010820,퍼스텍,12,2013,Annual,"66,836,213","80,742,644"
A010820,퍼스텍,12,2014,Annual,"70,738,920","129,283,872"
A010820,퍼스텍,12,2015,Annual,"73,152,087","130,461,889"
A010820,퍼스텍,12,2016,Annual,"74,688,702","127,651,976"
A010820,퍼스텍,12,2017,Annual,"80,742,790","116,414,693"
A010820,퍼스텍,12,2018,Annual,"39,485,853","121,200,509"
A010820,퍼스텍,12,2019,Annual,"27,277,828","154,832,770"
A010820,퍼스텍,12,2020,Annual,"44,713,891","135,938,847"
A010820,퍼스텍,12,2021,Annual,"43,404,057","142,208,454"
A010820,퍼스텍,12,2022,Annual,"56,662,193","154,647,755"
A136490,선진,12,2011,Annual,"85,770,578","154,171,501"
A136490,선진,12,2012,Annual,"116,212,380","153,464,262"
A136490,선진,12,2013,Annual,"145,445,452","138,097,325"
A136490,선진,12,2014,Annual,"167,421,676","215,634,639"
A136490,선진,12,2015,Annual,"189,726,285","247,551,966"
A136490,선진,12,2016,Annual,"194,816,158","348,834,727"
A136490,선진,12,2017,Annual,"334,821,012","352,023,112"
A136490,선진,12,2018,Annual,"331,122,520","586,038,000"
A136490,선진,12,2019,Annual,"331,292,625","652,036,556"
A136490,선진,12,2020,Annual,"384,039,589","735,683,840"
A136490,선진,12,2021,Annual,"414,864,030","834,028,357"
A136490,선진,12,2022,Annual,"440,621,950","892,994,227"
A139990,아주스틸,12,2011,Annual,"29,112,200","119,438,881"
A139990,아주스틸,12,2012,Annual,"28,241,027","133,340,522"
A139990,아주스틸,12,2013,Annual,"30,003,815","163,200,868"
A139990,아주스틸,12,2014,Annual,"36,762,039","184,133,216"
A139990,아주스틸,12,2015,Annual,"41,651,947","186,158,545"
A139990,아주스틸,12,2016,Annual,"45,075,851","172,157,726"
A139990,아주스틸,12,2017,Annual,"61,625,647","173,137,757"
A139990,아주스틸,12,2018,Annual,"64,119,864","198,544,616"
A139990,아주스틸,12,2019,Annual,"75,225,338","245,146,259"
A139990,아주스틸,12,2020,Annual,"127,505,852","277,876,373"
A139990,아주스틸,12,2021,Annual,"236,636,182","390,590,139"
A139990,아주스틸,12,2022,Annual,"237,479,259","522,749,227"
A002620,제일파마홀딩스,12,2011,Annual,"231,395,420","152,735,614"
A002620,제일파마홀딩스,12,2012,Annual,"241,405,330","149,359,847"
A002620,제일파마홀딩스,12,2013,Annual,"237,602,483","158,494,932"
A002620,제일파마홀딩스,12,2014,Annual,"235,212,899","174,354,298"
A002620,제일파마홀딩스,12,2015,Annual,"241,388,455","203,777,651"
A002620,제일파마홀딩스,12,2016,Annual,"252,079,729","239,905,268"
A002620,제일파마홀딩스,12,2017,Annual,"206,724,382","37,383,552"
A002620,제일파마홀딩스,12,2018,Annual,"589,576,299","330,509,526"
A002620,제일파마홀딩스,12,2019,Annual,"481,847,782","363,437,471"
A002620,제일파마홀딩스,12,2020,Annual,"499,284,217","388,110,851"
A002620,제일파마홀딩스,12,2021,Annual,"500,313,690","392,107,688"
A002620,제일파마홀딩스,12,2022,Annual,"419,792,460","445,884,553"
A014280,금강공업,12,2011,Annual,"192,841,072","238,401,521"
A014280,금강공업,12,2012,Annual,"242,021,592","414,530,899"
A014280,금강공업,12,2013,Annual,"257,339,628","418,115,042"
A014280,금강공업,12,2014,Annual,"274,606,804","448,540,325"
A014280,금강공업,12,2015,Annual,"269,957,869","408,382,736"
A014280,금강공업,12,2016,Annual,"304,798,428","406,007,183"
A014280,금강공업,12,2017,Annual,"331,106,549","425,315,762"
A014280,금강공업,12,2018,Annual,"354,235,315","498,613,362"
A014280,금강공업,12,2019,Annual,"345,941,608","488,064,598"
A014280,금강공업,12,2020,Annual,"353,265,431","425,894,778"
A014280,금강공업,12,2021,Annual,"386,670,790","481,987,959"
A014280,금강공업,12,2022,Annual,"448,214,310","646,587,485"
A012320,경동인베스트,12,2011,Annual,"407,862,543","593,628,327"
A012320,경동인베스트,12,2012,Annual,"446,509,347","763,415,214"
A012320,경동인베스트,12,2013,Annual,"500,659,801","706,636,085"
A012320,경동인베스트,12,2014,Annual,"607,451,423","713,337,643"
A012320,경동인베스트,12,2015,Annual,"576,479,441","591,340,081"
A012320,경동인베스트,12,2016,Annual,"587,924,566","538,198,062"
A012320,경동인베스트,12,2017,Annual,"400,403,090","198,873,241"
A012320,경동인베스트,12,2018,Annual,"407,855,604","192,244,200"
A012320,경동인베스트,12,2019,Annual,"414,533,638","190,933,746"
A012320,경동인베스트,12,2020,Annual,"430,745,334","158,532,501"
A012320,경동인베스트,12,2021,Annual,"439,753,088","137,939,974"
A012320,경동인베스트,12,2022,Annual,"450,708,398","136,105,200"
A282690,동아타이어,12,2011,Annual,,
A282690,동아타이어,12,2012,Annual,,
A282690,동아타이어,12,2013,Annual,,
A282690,동아타이어,12,2014,Annual,,
A282690,동아타이어,12,2015,Annual,,
A282690,동아타이어,12,2016,Annual,,
A282690,동아타이어,12,2017,Annual,"323,401,940","25,189,503"
A282690,동아타이어,12,2018,Annual,"340,147,105","28,895,607"
A282690,동아타이어,12,2019,Annual,"356,892,481","28,925,145"
A282690,동아타이어,12,2020,Annual,"366,869,385","28,953,954"
A282690,동아타이어,12,2021,Annual,"370,498,332","50,132,557"
A282690,동아타이어,12,2022,Annual,"377,801,454","96,570,090"
A105840,우진,12,2011,Annual,"97,547,493","22,293,338"
A105840,우진,12,2012,Annual,"108,467,285","25,484,739"
A105840,우진,12,2013,Annual,"117,015,182","30,932,633"
A105840,우진,12,2014,Annual,"117,123,210","59,831,646"
A105840,우진,12,2015,Annual,"127,680,111","67,062,621"
A105840,우진,12,2016,Annual,"123,370,238","57,924,452"
A105840,우진,12,2017,Annual,"136,812,571","53,128,300"
A105840,우진,12,2018,Annual,"131,026,977","80,001,984"
A105840,우진,12,2019,Annual,"132,726,425","67,143,964"
A105840,우진,12,2020,Annual,"166,336,143","73,838,366"
A105840,우진,12,2021,Annual,"159,569,193","70,225,426"
A105840,우진,12,2022,Annual,"176,569,431","50,483,945"
A003070,코오롱글로벌,12,2011,Annual,"478,802,096","2,314,663,606"
A003070,코오롱글로벌,12,2012,Annual,"444,957,641","2,316,448,934"
A003070,코오롱글로벌,12,2013,Annual,"393,450,158","2,046,542,671"
A003070,코오롱글로벌,12,2014,Annual,"504,448,446","1,713,626,740"
A003070,코오롱글로벌,12,2015,Annual,"437,615,093","1,542,039,318"
A003070,코오롱글로벌,12,2016,Annual,"436,212,269","1,647,488,013"
A003070,코오롱글로벌,12,2017,Annual,"465,432,241","1,798,008,411"
A003070,코오롱글로벌,12,2018,Annual,"446,731,381","1,586,677,731"
A003070,코오롱글로벌,12,2019,Annual,"455,012,423","1,750,352,152"
A003070,코오롱글로벌,12,2020,Annual,"486,301,816","1,983,579,091"
A003070,코오롱글로벌,12,2021,Annual,"613,375,133","1,962,370,838"
A003070,코오롱글로벌,12,2022,Annual,"563,410,514","2,270,737,073"
A033530,세종공업,12,2011,Annual,"274,957,577","362,798,583"
A033530,세종공업,12,2012,Annual,"308,937,428","360,669,870"
A033530,세종공업,12,2013,Annual,"356,224,558","341,345,837"
A033530,세종공업,12,2014,Annual,"378,678,372","480,131,589"
A033530,세종공업,12,2015,Annual,"393,248,587","521,155,872"
A033530,세종공업,12,2016,Annual,"399,437,266","553,081,270"
A033530,세종공업,12,2017,Annual,"380,841,282","519,712,286"
A033530,세종공업,12,2018,Annual,"361,364,303","509,643,299"
A033530,세종공업,12,2019,Annual,"381,197,899","614,829,952"
A033530,세종공업,12,2020,Annual,"388,124,683","770,626,000"
A033530,세종공업,12,2021,Annual,"402,925,913","777,174,141"
A033530,세종공업,12,2022,Annual,"401,401,500","748,025,818"
A001360,삼성제약,12,2011,Annual,"33,442,945","54,081,788"
A001360,삼성제약,12,2012,Annual,"34,713,174","68,305,275"
A001360,삼성제약,12,2013,Annual,"18,741,262","61,438,332"
A001360,삼성제약,12,2014,Annual,"23,294,889","34,115,465"
A001360,삼성제약,12,2015,Annual,"46,236,615","83,981,068"
A001360,삼성제약,12,2016,Annual,"82,377,765","55,906,982"
A001360,삼성제약,12,2017,Annual,"93,868,491","60,325,702"
A001360,삼성제약,12,2018,Annual,"131,662,977","28,983,687"
A001360,삼성제약,12,2019,Annual,"142,829,314","25,703,073"
A001360,삼성제약,12,2020,Annual,"121,915,220","56,810,738"
A001360,삼성제약,12,2021,Annual,"127,270,474","18,185,605"
A001360,삼성제약,12,2022,Annual,"102,589,917","15,324,892"
A002990,금호건설,12,2011,Annual,"121,155,781","3,560,035,322"
A002990,금호건설,12,2012,Annual,"14,520,651","1,917,714,585"
A002990,금호건설,12,2013,Annual,"153,166,685","1,613,211,268"
A002990,금호건설,12,2014,Annual,"300,902,829","1,203,465,223"
A002990,금호건설,12,2015,Annual,"290,170,399","1,019,861,434"
A002990,금호건설,12,2016,Annual,"311,258,016","963,344,765"
A002990,금호건설,12,2017,Annual,"392,692,827","892,182,689"
A002990,금호건설,12,2018,Annual,"356,297,250","825,912,672"
A002990,금호건설,12,2019,Annual,"376,492,604","960,937,994"
A002990,금호건설,12,2020,Annual,"390,290,611","986,951,983"
A002990,금호건설,12,2021,Annual,"652,821,435","1,083,164,234"
A002990,금호건설,12,2022,Annual,"543,337,108","1,147,826,600"
A317400,자이에스앤디,12,2011,Annual,"19,837,578","12,502,266"
A317400,자이에스앤디,12,2012,Annual,"19,778,709","10,739,854"
A317400,자이에스앤디,12,2013,Annual,"20,338,245","12,213,517"
A317400,자이에스앤디,12,2014,Annual,"21,168,123","13,165,885"
A317400,자이에스앤디,12,2015,Annual,"22,018,479","16,864,379"
A317400,자이에스앤디,12,2016,Annual,"23,974,937","52,336,304"
A317400,자이에스앤디,12,2017,Annual,"28,151,484","64,096,320"
A317400,자이에스앤디,12,2018,Annual,"38,215,437","99,528,491"
A317400,자이에스앤디,12,2019,Annual,"145,135,273","133,345,268"
A317400,자이에스앤디,12,2020,Annual,"162,543,241","250,743,154"
A317400,자이에스앤디,12,2021,Annual,"308,346,205","235,999,657"
A317400,자이에스앤디,12,2022,Annual,"722,054,388","1,230,633,743"
A006890,태경케미컬,12,2011,Annual,"71,313,721","13,034,690"
A006890,태경케미컬,12,2012,Annual,"77,327,392","12,848,969"
A006890,태경케미컬,12,2013,Annual,"86,582,053","14,694,603"
A006890,태경케미컬,12,2014,Annual,"94,664,318","18,439,657"
A006890,태경케미컬,12,2015,Annual,"97,714,276","20,217,782"
A006890,태경케미컬,12,2016,Annual,"95,634,294","17,452,560"
A006890,태경케미컬,12,2017,Annual,"97,456,647","13,204,198"
A006890,태경케미컬,12,2018,Annual,"107,995,673","15,198,729"
A006890,태경케미컬,12,2019,Annual,"118,491,356","17,130,138"
A006890,태경케미컬,12,2020,Annual,"124,202,346","16,477,000"
A006890,태경케미컬,12,2021,Annual,"140,983,716","19,762,173"
A006890,태경케미컬,12,2022,Annual,"147,337,733","20,054,166"
A001020,페이퍼코리아,12,2011,Annual,"118,392,910","299,891,638"
A001020,페이퍼코리아,12,2012,Annual,"122,965,915","311,838,719"
A001020,페이퍼코리아,12,2013,Annual,"112,854,676","340,492,606"
A001020,페이퍼코리아,12,2014,Annual,"161,948,777","342,657,511"
A001020,페이퍼코리아,12,2015,Annual,"117,617,877","437,081,745"
A001020,페이퍼코리아,12,2016,Annual,"118,742,629","423,180,301"
A001020,페이퍼코리아,12,2017,Annual,"56,508,762","605,040,091"
A001020,페이퍼코리아,12,2018,Annual,"27,851,949","560,562,144"
A001020,페이퍼코리아,12,2019,Annual,"13,041,225","614,819,433"
A001020,페이퍼코리아,12,2020,Annual,"28,050,582","480,849,369"
A001020,페이퍼코리아,12,2021,Annual,"45,381,108","451,786,536"
A001020,페이퍼코리아,12,2022,Annual,"61,614,925","440,215,220"
A134380,미원화학,12,2011,Annual,"45,972,470","27,135,743"
A134380,미원화학,12,2012,Annual,"51,524,599","22,335,120"
A134380,미원화학,12,2013,Annual,"61,411,170","20,699,620"
A134380,미원화학,12,2014,Annual,"69,753,182","21,129,098"
A134380,미원화학,12,2015,Annual,"82,816,494","13,587,500"
A134380,미원화학,12,2016,Annual,"88,359,685","9,869,844"
A134380,미원화학,12,2017,Annual,"83,328,982","12,326,859"
A134380,미원화학,12,2018,Annual,"89,841,363","7,967,097"
A134380,미원화학,12,2019,Annual,"102,129,745","16,927,799"
A134380,미원화학,12,2020,Annual,"112,904,701","12,430,856"
A134380,미원화학,12,2021,Annual,"119,954,962","13,888,348"
A134380,미원화학,12,2022,Annual,"132,708,596","15,155,439"
A077500,유니퀘스트,12,2011,Annual,"102,455,855","56,650,616"
A077500,유니퀘스트,12,2012,Annual,"118,403,929","68,992,084"
A077500,유니퀘스트,12,2013,Annual,"146,442,236","71,905,712"
A077500,유니퀘스트,12,2014,Annual,"172,504,737","71,498,776"
A077500,유니퀘스트,12,2015,Annual,"169,366,919","75,019,724"
A077500,유니퀘스트,12,2016,Annual,"182,597,525","101,822,564"
A077500,유니퀘스트,12,2017,Annual,"180,664,414","86,252,933"
A077500,유니퀘스트,12,2018,Annual,"191,595,305","132,517,383"
A077500,유니퀘스트,12,2019,Annual,"214,435,786","135,266,547"
A077500,유니퀘스트,12,2020,Annual,"236,681,585","143,296,166"
A077500,유니퀘스트,12,2021,Annual,"308,508,655","181,823,563"
A077500,유니퀘스트,12,2022,Annual,"347,841,184","262,882,234"
A101530,해태제과식품,12,2011,Annual,"152,094,793","539,920,032"
A101530,해태제과식품,12,2012,Annual,"155,502,000","534,965,693"
A101530,해태제과식품,12,2013,Annual,"156,477,252","558,357,496"
A101530,해태제과식품,12,2014,Annual,"159,652,794","561,065,842"
A101530,해태제과식품,12,2015,Annual,"176,860,677","571,325,032"
A101530,해태제과식품,12,2016,Annual,"294,707,217","501,642,054"
A101530,해태제과식품,12,2017,Annual,"289,503,281","531,349,256"
A101530,해태제과식품,12,2018,Annual,"287,544,231","507,444,773"
A101530,해태제과식품,12,2019,Annual,"244,115,918","512,734,564"
A101530,해태제과식품,12,2020,Annual,"263,715,540","357,456,830"
A101530,해태제과식품,12,2021,Annual,"259,754,312","395,102,131"
A101530,해태제과식품,12,2022,Annual,"253,865,643","437,389,312"
A014160,대영포장,12,2011,Annual,"99,654,744","125,758,730"
A014160,대영포장,12,2012,Annual,"111,946,443","86,159,359"
A014160,대영포장,12,2013,Annual,"119,977,527","84,179,492"
A014160,대영포장,12,2014,Annual,"125,628,256","75,481,056"
A014160,대영포장,12,2015,Annual,"124,761,501","86,044,062"
A014160,대영포장,12,2016,Annual,"138,124,747","71,601,283"
A014160,대영포장,12,2017,Annual,"129,246,985","78,422,276"
A014160,대영포장,12,2018,Annual,"140,344,692","78,385,752"
A014160,대영포장,12,2019,Annual,"150,536,781","61,710,681"
A014160,대영포장,12,2020,Annual,"153,892,255","54,064,889"
A014160,대영포장,12,2021,Annual,"167,232,336","78,837,068"
A014160,대영포장,12,2022,Annual,"167,016,273","80,340,610"
A014580,태경비케이,12,2011,Annual,"97,848,352","67,276,272"
A014580,태경비케이,12,2012,Annual,"103,318,616","66,466,602"
A014580,태경비케이,12,2013,Annual,"112,192,697","66,799,403"
A014580,태경비케이,12,2014,Annual,"114,427,320","64,049,287"
A014580,태경비케이,12,2015,Annual,"115,155,673","67,318,726"
A014580,태경비케이,12,2016,Annual,"166,488,761","112,354,948"
A014580,태경비케이,12,2017,Annual,"170,966,820","92,580,077"
A014580,태경비케이,12,2018,Annual,"192,874,541","100,876,666"
A014580,태경비케이,12,2019,Annual,"202,835,599","98,531,829"
A014580,태경비케이,12,2020,Annual,"208,736,648","87,140,850"
A014580,태경비케이,12,2021,Annual,"234,842,639","97,539,785"
A014580,태경비케이,12,2022,Annual,"264,947,299","96,292,880"
A079430,현대리바트,12,2011,Annual,"188,243,654","154,786,672"
A079430,현대리바트,12,2012,Annual,"188,366,616","138,564,404"
A079430,현대리바트,12,2013,Annual,"192,941,266","139,721,785"
A079430,현대리바트,12,2014,Annual,"218,907,009","126,290,889"
A079430,현대리바트,12,2015,Annual,"245,750,758","133,465,273"
A079430,현대리바트,12,2016,Annual,"277,410,005","142,446,713"
A079430,현대리바트,12,2017,Annual,"413,646,168","269,113,059"
A079430,현대리바트,12,2018,Annual,"447,374,899","231,521,677"
A079430,현대리바트,12,2019,Annual,"457,952,947","294,855,425"
A079430,현대리바트,12,2020,Annual,"481,044,696","322,270,197"
A079430,현대리바트,12,2021,Annual,"489,057,475","374,591,023"
A079430,현대리바트,12,2022,Annual,"438,533,107","415,626,224"
A024900,덕양산업,12,2011,Annual,"68,200,790","185,848,147"
A024900,덕양산업,12,2012,Annual,"54,735,376","177,548,256"
A024900,덕양산업,12,2013,Annual,"55,849,452","172,243,277"
A024900,덕양산업,12,2014,Annual,"60,807,748","156,229,196"
A024900,덕양산업,12,2015,Annual,"91,259,937","328,163,274"
A024900,덕양산업,12,2016,Annual,"84,297,713","325,987,676"
A024900,덕양산업,12,2017,Annual,"83,206,072","345,797,400"
A024900,덕양산업,12,2018,Annual,"77,310,763","449,001,437"
A024900,덕양산업,12,2019,Annual,"62,554,457","447,014,089"
A024900,덕양산업,12,2020,Annual,"55,776,963","457,267,351"
A024900,덕양산업,12,2021,Annual,"63,777,587","459,786,678"
A024900,덕양산업,12,2022,Annual,"88,443,765","431,773,772"
A010100,한국무브넥스,12,2011,Annual,"249,396,299","351,839,297"
