Symbol,Name,결산월,회계년,주기,고정자산회전율,매출액(천원),비유동자산(천원)
A101530,해태제과식품,12,2021,Annual,1.061708385,567703451,534707514
A101530,해태제과식품,12,2022,Annual,1.053492673,590266474,560294807
A001020,페이퍼코리아,12,2011,Annual,0.827451158,247106244,298635444
A001020,페이퍼코리아,12,2012,Annual,0.835507415,255472972,305769844
A001020,페이퍼코리아,12,2013,Annual,0.821034702,265875978,323830378
A001020,페이퍼코리아,12,2014,Annual,0.745305675,250621474,336266692
A001020,페이퍼코리아,12,2015,Annual,0.722095786,244779874,338985324
A001020,페이퍼코리아,12,2016,Annual,1.271772541,421933898,331768366
A001020,페이퍼코리아,12,2017,Annual,2.000745406,556516272,278154467
A001020,페이퍼코리아,12,2018,Annual,1.644388743,412274754,250716113
A001020,페이퍼코리아,12,2019,Annual,1.04189039,265642044,254961603
A001020,페이퍼코리아,12,2020,Annual,1.8623122,484064482,259926602
A001020,페이퍼코리아,12,2021,Annual,1.699842467,435282696,256072374
A001020,페이퍼코리아,12,2022,Annual,1.622054296,409957041,252739407
A013570,디와이,12,2011,Annual,3.105447518,727979501,234420159
A013570,디와이,12,2012,Annual,2.941167542,732853443,249170927
A013570,디와이,12,2013,Annual,2.350411368,611963911,260364598
A013570,디와이,12,2014,Annual,3.207127091,603455814,188160867
A013570,디와이,12,2015,Annual,2.003903013,642406589,320577685
A013570,디와이,12,2016,Annual,2.290512356,723372209,315812402
A013570,디와이,12,2017,Annual,2.485171215,822307324,330885582
A013570,디와이,12,2018,Annual,2.702854346,891001641,329652111
A013570,디와이,12,2019,Annual,2.435901652,854259224,350695285
A013570,디와이,12,2020,Annual,2.373066596,789428572,332661786
A013570,디와이,12,2021,Annual,3.062639369,998349819,325976943
A013570,디와이,12,2022,Annual,3.37877661,1094816896,324027606
A000320,노루홀딩스,12,2011,Annual,1.031271151,547974061,531357888
A000320,노루홀딩스,12,2012,Annual,1.086826684,585634923,538848495
A000320,노루홀딩스,12,2013,Annual,1.130010628,613234216,542680043
A000320,노루홀딩스,12,2014,Annual,1.229252588,669995655,545043111
A000320,노루홀딩스,12,2015,Annual,1.281024387,683481222,533542709
A000320,노루홀딩스,12,2016,Annual,1.253388559,690144458,550622912
A000320,노루홀딩스,12,2017,Annual,1.4035647,771302006,549530781
A000320,노루홀딩스,12,2018,Annual,1.553905368,835993399,537995052
A000320,노루홀딩스,12,2019,Annual,1.594650727,884292309,554536673
A000320,노루홀딩스,12,2020,Annual,1.497863959,848027491,566157885
A000320,노루홀딩스,12,2021,Annual,1.70450791,955214024,560404571
A000320,노루홀딩스,12,2022,Annual,1.753915616,1031734917,588246611
A002170,삼양통상,12,2011,Annual,1.612791874,163949674,101655816
A002170,삼양통상,12,2012,Annual,1.603103565,162453427,101336826
A002170,삼양통상,12,2013,Annual,1.616458283,166429874,102959585
A002170,삼양통상,12,2014,Annual,1.987012266,199094655,100198000
A002170,삼양통상,12,2015,Annual,2.25777851,215039310,95243758
A002170,삼양통상,12,2016,Annual,2.086033057,195767306,93846694
A002170,삼양통상,12,2017,Annual,1.836886278,170589474,92868827
A002170,삼양통상,12,2018,Annual,1.936391752,183198269,94608061
A002170,삼양통상,12,2019,Annual,1.813407914,192107453,105937253
A002170,삼양통상,12,2020,Annual,1.891844903,198417051,104880189
A002170,삼양통상,12,2021,Annual,1.780783426,193958607,108917572
A002170,삼양통상,12,2022,Annual,1.575190079,178800834,113510640
A000970,한국주철관,3,2011,Annual,2.053290911,317632431,154694315
A000970,한국주철관,3,2012,Annual,2.135369831,327030444,153149323
A000970,한국주철관,3,2013,Annual,2.170818981,326485090,150397197
A000970,한국주철관,3,2014,Annual,2.118562392,315476202,148910508
A000970,한국주철관,3,2015,Annual,2.021181067,333283123,164895233
A000970,한국주철관,3,2016,Annual,2.320906297,387317849,166882157
A000970,한국주철관,3,2017,Annual,2.512578418,420668007,167424827
A000970,한국주철관,3,2018,Annual,2.361048431,417368939,176772714
A000970,한국주철관,3,2019,Annual,2.401733,437227920,182046847
A000970,한국주철관,12,2020,Annual,1.928065841,328288630,170268371
A000970,한국주철관,12,2021,Annual,2.611240955,510185096,195380321
A000970,한국주철관,12,2022,Annual,2.527603575,484291226,191600942
A010100,한국무브넥스,12,2011,Annual,4.764107006,972446959,204119462
A010100,한국무브넥스,12,2012,Annual,4.212052568,954220342,226545212
A010100,한국무브넥스,12,2013,Annual,4.035299498,969217837,240184858
A010100,한국무브넥스,12,2014,Annual,3.572200032,973043630,272393377
A010100,한국무브넥스,12,2015,Annual,3.742894981,1132480679,302568115
A010100,한국무브넥스,12,2016,Annual,3.591046093,1136510000,316484381
A010100,한국무브넥스,12,2017,Annual,2.335126446,721009532,308766805
A010100,한국무브넥스,12,2018,Annual,2.669204372,793671742,297343939
A010100,한국무브넥스,12,2019,Annual,3.383125994,954039223,281999318
A010100,한국무브넥스,12,2020,Annual,3.115905763,881568286,282925208
A010100,한국무브넥스,12,2021,Annual,3.372786748,1003927831,297655294
A010100,한국무브넥스,12,2022,Annual,4.104990549,1371353848,334069916
A014580,태경비케이,12,2011,Annual,1.137508616,128036408,112558627
A014580,태경비케이,12,2012,Annual,1.025562545,126234142,123087707
A014580,태경비케이,12,2013,Annual,0.937095273,125226073,133632168
A014580,태경비케이,12,2014,Annual,0.890099667,121842345,136886182
A014580,태경비케이,12,2015,Annual,0.77694675,113506581,146093128
A014580,태경비케이,12,2016,Annual,0.857490422,171527282,200034050
A014580,태경비케이,12,2017,Annual,1.081699459,212161978,196137639
A014580,태경비케이,12,2018,Annual,0.987359816,212616333,215338248
A014580,태경비케이,12,2019,Annual,0.940333468,186439233,198269273
A014580,태경비케이,12,2020,Annual,0.855584846,165345270,193254089
A014580,태경비케이,12,2021,Annual,0.935820738,195157044,208541055
A014580,태경비케이,12,2022,Annual,1.60447606,345051212,215055382
A077500,유니퀘스트,12,2011,Annual,3.665942971,223762069,61038066
A077500,유니퀘스트,12,2012,Annual,2.502922706,201158744,80369539
A077500,유니퀘스트,12,2013,Annual,2.112355313,211216575,99991026
A077500,유니퀘스트,12,2014,Annual,2.519478535,282338116,112062124
A077500,유니퀘스트,12,2015,Annual,2.685471326,295982238,110216123
A077500,유니퀘스트,12,2016,Annual,1.940189788,263584730,135855127
A077500,유니퀘스트,12,2017,Annual,1.757509535,246092146,140023221
A077500,유니퀘스트,12,2018,Annual,1.921138115,265573820,138237755
A077500,유니퀘스트,12,2019,Annual,2.116104228,335250952,158428374
A077500,유니퀘스트,12,2020,Annual,2.438998207,402809427,165153638
A077500,유니퀘스트,12,2021,Annual,2.703629093,590983231,218588871
A077500,유니퀘스트,12,2022,Annual,3.415236008,729547549,213615559
A033920,무학,12,2011,Annual,0.898578705,202496016,225351452
A033920,무학,12,2012,Annual,0.762546408,218128966,286053365
A033920,무학,12,2013,Annual,0.780176513,240065261,307706342
A033920,무학,12,2014,Annual,0.626143692,290146381,463386256
A033920,무학,12,2015,Annual,0.600579375,295760850,492459219
A033920,무학,12,2016,Annual,0.535608538,270169022,504415077
A033920,무학,12,2017,Annual,0.457540694,250503049,547498949
A033920,무학,12,2018,Annual,0.356837859,193717859,542873617
A033920,무학,12,2019,Annual,0.305702341,155776463,509569087
A033920,무학,12,2020,Annual,0.280722042,139351805,496404928
A033920,무학,12,2021,Annual,0.21489818,126928340,590644089
A033920,무학,12,2022,Annual,0.28197547,152832445,542006171
A094280,효성ITX,12,2011,Annual,5.359836493,197871619,36917473
A094280,효성ITX,12,2012,Annual,4.752649038,213327457,44886011
A094280,효성ITX,12,2013,Annual,5.241495927,261681333,49924933
A094280,효성ITX,12,2014,Annual,5.169071218,287775045,55672486
A094280,효성ITX,12,2015,Annual,4.600503198,315749791,68633751
A094280,효성ITX,12,2016,Annual,5.07082286,340357540,67120771
A094280,효성ITX,12,2017,Annual,5.223083769,395024484,75630509
A094280,효성ITX,12,2018,Annual,6.826117455,402109944,58907563
A094280,효성ITX,12,2019,Annual,3.903742055,388240100,99453318
A094280,효성ITX,12,2020,Annual,4.566240749,484119584,106021476
A094280,효성ITX,12,2021,Annual,2.710834727,475904429,175556416
A094280,효성ITX,12,2022,Annual,6.040381803,511266620,84641441
A016710,대성홀딩스,12,2011,Annual,1.905187947,1071000488,562149519
A016710,대성홀딩스,12,2012,Annual,2.004218677,1184174355,590840894
A016710,대성홀딩스,12,2013,Annual,2.019464635,1273880778,630801231
A016710,대성홀딩스,12,2014,Annual,1.937449681,1269447038,655215488
A016710,대성홀딩스,12,2015,Annual,1.457415392,1055983949,724559350
A016710,대성홀딩스,12,2016,Annual,1.18470709,874665450,738296797
A016710,대성홀딩스,12,2017,Annual,1.201339167,903125372,751765527
A016710,대성홀딩스,12,2018,Annual,1.177630758,909829098,772592845
A016710,대성홀딩스,12,2019,Annual,1.103488846,918567910,832421563
A016710,대성홀딩스,12,2020,Annual,1.020834742,884302672,866254483
A016710,대성홀딩스,12,2021,Annual,1.045859019,938585208,897429951
A016710,대성홀딩스,12,2022,Annual,1.440983074,1253169918,869663177
A007210,벽산,12,2011,Annual,2.193807972,336793187,153519903
A007210,벽산,12,2012,Annual,2.167719564,390292861,180047672
A007210,벽산,12,2013,Annual,2.275497199,399388963,175517229
A007210,벽산,12,2014,Annual,2.460677534,428396771,174097079
A007210,벽산,12,2015,Annual,2.566320444,442823058,172551740
A007210,벽산,12,2016,Annual,2.277268,443779912,194873819
A007210,벽산,12,2017,Annual,1.985867119,414696624,208823954
A007210,벽산,12,2018,Annual,1.750194371,432398854,247057619
A007210,벽산,12,2019,Annual,1.659064999,433534084,261312296
A007210,벽산,12,2020,Annual,1.700965209,439527942,258399137
A007210,벽산,12,2021,Annual,1.582613031,471429018,297880157
A007210,벽산,12,2022,Annual,1.477297221,519886003,351916998
A003830,대한화섬,12,2011,Annual,0.580673899,234501726,403844096
A003830,대한화섬,12,2012,Annual,0.838298654,344891578,411418504
A003830,대한화섬,12,2013,Annual,0.485214501,216414071,446017319
A003830,대한화섬,12,2014,Annual,0.299352003,143115506,478084344
A003830,대한화섬,12,2015,Annual,0.281145005,135360924,481463023
A003830,대한화섬,12,2016,Annual,0.229449338,104629274,456001638
A003830,대한화섬,12,2017,Annual,0.210321631,110839358,526999327
A003830,대한화섬,12,2018,Annual,0.195901039,107660512,549565804
A003830,대한화섬,12,2019,Annual,0.198811507,114236034,574594680
A003830,대한화섬,12,2020,Annual,0.131292145,86893259,661831359
A003830,대한화섬,12,2021,Annual,0.141814623,117346875,827466681
A003830,대한화섬,12,2022,Annual,0.202137528,150864212,746344399
A011700,한신기계,12,2011,Annual,3.997153158,64467673,16128397
A011700,한신기계,12,2012,Annual,4.260329384,68167788,16000591
A011700,한신기계,12,2013,Annual,4.253385923,70570631,16591636
A011700,한신기계,12,2014,Annual,3.986168815,65250271,16369169
A011700,한신기계,12,2015,Annual,2.875235205,62714222,21811858
A011700,한신기계,12,2016,Annual,2.609882151,62726962,24034404
A011700,한신기계,12,2017,Annual,2.271395564,56156160,24723197
A011700,한신기계,12,2018,Annual,2.093210484,53292377,25459636
A011700,한신기계,12,2019,Annual,1.659183585,52754945,31795725
A011700,한신기계,12,2020,Annual,1.694506603,51636393,30472819
A011700,한신기계,12,2021,Annual,1.709447809,54365249,31802813
A011700,한신기계,12,2022,Annual,1.336238797,56039955,41938578
A007540,샘표,12,2011,Annual,1.850880234,237923108,128545923
A007540,샘표,12,2012,Annual,1.692540595,239374422,141429058
A007540,샘표,12,2013,Annual,1.674582461,249813108,149179341
A007540,샘표,12,2014,Annual,1.756532504,250236685,142460606
A007540,샘표,12,2015,Annual,0.0024841,356063,143336817
A007540,샘표,12,2016,Annual,0.237835034,20311154,85400177
A007540,샘표,12,2017,Annual,1.33678363,263368833,197016800
A007540,샘표,12,2018,Annual,1.391327272,275861156,198271939
A007540,샘표,12,2019,Annual,1.37276492,281023046,204713161
A007540,샘표,12,2020,Annual,1.557192263,319076437,204904972
A007540,샘표,12,2021,Annual,1.499480728,348963424,232722847
A007540,샘표,12,2022,Annual,1.429534263,371827517,260103956
A004080,신흥,12,2011,Annual,2.035725622,169282299,83155754
A004080,신흥,12,2012,Annual,1.963626962,153009371,77921812
A004080,신흥,12,2013,Annual,1.673604455,123566816,73832748
A004080,신흥,12,2014,Annual,1.748116356,124180071,71036502
A004080,신흥,12,2015,Annual,1.509214121,125395067,83086333
A004080,신흥,12,2016,Annual,1.550792513,124367361,80196003
A004080,신흥,12,2017,Annual,1.529914266,121146584,79185211
A004080,신흥,12,2018,Annual,1.599238973,121544612,76001532
A004080,신흥,12,2019,Annual,1.383205453,123013464,88933617
A004080,신흥,12,2020,Annual,1.377348965,116652269,84693329
A004080,신흥,12,2021,Annual,1.499463577,126853440,84599214
A004080,신흥,12,2022,Annual,1.378899266,118176547,85703539
A008700,아남전자,12,2011,Annual,2.417584983,141672078,58600661
A008700,아남전자,12,2012,Annual,3.570906309,135849992,38043561
A008700,아남전자,12,2013,Annual,2.269644174,134219194,59136668
A008700,아남전자,12,2014,Annual,2.041014026,146493098,71774665
A008700,아남전자,12,2015,Annual,3.292461815,154655854,46972710
A008700,아남전자,12,2016,Annual,3.58172698,167580069,46787505
A008700,아남전자,12,2017,Annual,3.666737148,176293774,48079196
A008700,아남전자,12,2018,Annual,3.407362943,192311895,56440097
A008700,아남전자,12,2019,Annual,4.221055149,243272713,57633152
A008700,아남전자,12,2020,Annual,5.346343255,264747352,49519333
A008700,아남전자,12,2021,Annual,6.683469824,359848368,53841549
A008700,아남전자,12,2022,Annual,7.598353901,480387469,63222571
A000700,유수홀딩스,12,2011,Annual,0.043387084,36236162,835183167
A000700,유수홀딩스,12,2012,Annual,1.176041009,10606493115,9018812295
A000700,유수홀딩스,12,2013,Annual,0.053960825,472887049,8763525197
A000700,유수홀딩스,12,2014,Annual,2.100722638,480817790,228882091
A000700,유수홀딩스,12,2015,Annual,2.19866739,516368008,234854990
A000700,유수홀딩스,12,2016,Annual,1.459917583,415891106,284873003
A000700,유수홀딩스,12,2017,Annual,1.453502821,433552429,298281106
A000700,유수홀딩스,12,2018,Annual,1.273170084,384328007,301866979
A000700,유수홀딩스,12,2019,Annual,4.721676859,366111472,77538443
A000700,유수홀딩스,12,2020,Annual,1.802874228,334813527,185710973
A000700,유수홀딩스,12,2021,Annual,2.611159254,503704318,192904480
A000700,유수홀딩스,12,2022,Annual,2.791520355,557607369,199750422
A006490,인스코비,12,2011,Annual,1.345628248,5475543,4069135
A006490,인스코비,12,2012,Annual,0.866019289,7984671,9219969
A006490,인스코비,12,2013,Annual,1.360212325,12341843,9073468
A006490,인스코비,12,2014,Annual,2.614020287,25770468,9858557
A006490,인스코비,12,2015,Annual,0.424326889,16313400,38445360
A006490,인스코비,12,2016,Annual,1.14614979,37062381,32336420
A006490,인스코비,12,2017,Annual,1.770426972,49566497,27996917
A006490,인스코비,12,2018,Annual,1.987298202,58590555,29482518
A006490,인스코비,12,2019,Annual,2.505143336,75765282,30243891
A006490,인스코비,12,2020,Annual,1.15115149,57817813,50226068
A006490,인스코비,12,2021,Annual,0.989708638,71665525,72410730
A006490,인스코비,12,2022,Annual,1.058995941,76678322,72406625
A210540,디와이파워,12,2011,Annual,,,
A210540,디와이파워,12,2012,Annual,,,
A210540,디와이파워,12,2013,Annual,,,
A210540,디와이파워,12,2014,Annual,0.255772174,24755303,96786537
A210540,디와이파워,12,2015,Annual,2.486899098,248499187,99923309
A210540,디와이파워,12,2016,Annual,2.185753916,229147680,104836907
A210540,디와이파워,12,2017,Annual,2.88740011,324494444,112382916
A210540,디와이파워,12,2018,Annual,3.420196467,385733961,112781229
A210540,디와이파워,12,2019,Annual,2.997524554,343476252,114586635
A210540,디와이파워,12,2020,Annual,2.764741421,304751063,110227691
A210540,디와이파워,12,2021,Annual,3.741436537,437161571,116843241
A210540,디와이파워,12,2022,Annual,3.561358157,419018706,117656997
A014160,대영포장,12,2011,Annual,1.471621863,228640516,155366349
A014160,대영포장,12,2012,Annual,1.573771047,234219301,148826795
A014160,대영포장,12,2013,Annual,1.522230598,223635578,146913075
A014160,대영포장,12,2014,Annual,1.602618372,246574728,153857420
A014160,대영포장,12,2015,Annual,1.545197627,244205122,158041352
A014160,대영포장,12,2016,Annual,1.786583625,267108952,149508228
A014160,대영포장,12,2017,Annual,2.200807645,312071269,141798521
A014160,대영포장,12,2018,Annual,1.838911211,300056836,163170921
A014160,대영포장,12,2019,Annual,1.721438383,270087084,156896167
A014160,대영포장,12,2020,Annual,1.74509999,260706386,149393380
A014160,대영포장,12,2021,Annual,1.975669687,295763691,149703006
A014160,대영포장,12,2022,Annual,2.056887003,302554046,147093178
A014530,극동유화,12,2011,Annual,3.919354475,315587653,80520314
A014530,극동유화,12,2012,Annual,4.115475643,333186945,80959523
A014530,극동유화,12,2013,Annual,3.569613871,306046653,85736627
A014530,극동유화,12,2014,Annual,3.774148696,291576813,77256313
A014530,극동유화,12,2015,Annual,2.865105945,262018391,91451554
A014530,극동유화,12,2016,Annual,2.829208396,231166634,81707178
A014530,극동유화,12,2017,Annual,3.666529812,490067711,133659819
A014530,극동유화,12,2018,Annual,5.418701405,830880010,153335633
A014530,극동유화,12,2019,Annual,4.639972644,795562281,171458399
A014530,극동유화,12,2020,Annual,3.435090628,622861175,181323069
A014530,극동유화,12,2021,Annual,5.480866025,964831743,176036367
A014530,극동유화,12,2022,Annual,6.775070974,1242475835,183389346
A012610,경인양행,12,2011,Annual,1.364457936,199551808,146249879
A012610,경인양행,12,2012,Annual,1.548083275,218604655,141209881
A012610,경인양행,12,2013,Annual,1.848951995,260808400,141057421
A012610,경인양행,12,2014,Annual,1.867386928,277181095,148432599
A012610,경인양행,12,2015,Annual,1.754151579,263163677,150023339
A012610,경인양행,12,2016,Annual,1.797859855,274873817,152889457
A012610,경인양행,12,2017,Annual,1.820681473,299987729,164766728
A012610,경인양행,12,2018,Annual,1.858249487,331102011,178179525
A012610,경인양행,12,2019,Annual,1.629465794,358802386,220196329
A012610,경인양행,12,2020,Annual,1.361189451,329312078,241929643
A012610,경인양행,12,2021,Annual,1.588438766,403325659,253913256
A012610,경인양행,12,2022,Annual,1.414505708,402637341,284648792
A012800,대창,12,2011,Annual,4.790431732,868579999,181315599
A012800,대창,12,2012,Annual,4.130351341,781254333,189149607
A012800,대창,12,2013,Annual,3.391535977,754870184,222574724
A012800,대창,12,2014,Annual,6.034655625,1323691567,219348319
A012800,대창,12,2015,Annual,4.468646017,1016663483,227510409
A012800,대창,12,2016,Annual,3.455350831,817684058,236642847
A012800,대창,12,2017,Annual,4.100841938,983291022,239777840
A012800,대창,12,2018,Annual,3.642228963,951257321,261174498
A012800,대창,12,2019,Annual,3.560172923,898987909,252512428
A012800,대창,12,2020,Annual,3.491808561,933560488,267357294
A012800,대창,12,2021,Annual,4.063428408,1277635712,314423089
A012800,대창,12,2022,Annual,4.594233439,1441272496,313713379
A002780,진흥기업,12,2011,Annual,10.1799843,556396652,54655944
A002780,진흥기업,12,2012,Annual,9.051360328,466811943,51573678
A002780,진흥기업,12,2013,Annual,9.959329053,479647462,48160620
A002780,진흥기업,12,2014,Annual,4.103331948,638101515,155508139
A002780,진흥기업,12,2015,Annual,3.72322873,727826358,195482580
A002780,진흥기업,12,2016,Annual,6.874513186,646578598,94054456
A002780,진흥기업,12,2017,Annual,5.560625065,573309875,103101696
A002780,진흥기업,12,2018,Annual,8.402002739,671155390,79880406
A002780,진흥기업,12,2019,Annual,5.082651604,546534147,107529335
A002780,진흥기업,12,2020,Annual,3.155423994,377247252,119555170
A002780,진흥기업,12,2021,Annual,3.288629999,444244784,135085061
A002780,진흥기업,12,2022,Annual,5.278428567,628936049,119152138
A002210,동성제약,12,2011,Annual,1.583754561,78442098,49529201
A002210,동성제약,12,2012,Annual,1.709403861,84581021,49479835
A002210,동성제약,12,2013,Annual,1.568129128,75175284,47939473
A002210,동성제약,12,2014,Annual,1.5503041,73157942,47189414
A002210,동성제약,12,2015,Annual,1.585300675,74660371,47095401
A002210,동성제약,12,2016,Annual,1.650325268,79720855,48306147
A002210,동성제약,12,2017,Annual,1.658851365,82385234,49664024
A002210,동성제약,12,2018,Annual,1.75383809,91912686,52406597
A002210,동성제약,12,2019,Annual,1.653586272,86536755,52332773
A002210,동성제약,12,2020,Annual,1.619605712,87799927,54210680
A002210,동성제약,12,2021,Annual,1.546053639,84407658,54595556
A002210,동성제약,12,2022,Annual,1.750575297,93328195,53312871
A003650,미창석유,12,2011,Annual,7.23734948,397739650,54956535
A003650,미창석유,12,2012,Annual,7.43828563,410608526,55202038
A003650,미창석유,12,2013,Annual,5.527587201,370332622,66997156
A003650,미창석유,12,2014,Annual,5.053619636,355665836,70378434
A003650,미창석유,12,2015,Annual,4.357113715,309317376,70991348
A003650,미창석유,12,2016,Annual,5.425858034,280598373,51715023
A003650,미창석유,12,2017,Annual,5.989494904,313159052,52284718
A003650,미창석유,12,2018,Annual,4.490597445,316299560,70435964
A003650,미창석유,12,2019,Annual,3.769606128,323727562,85878352
A003650,미창석유,12,2020,Annual,2.994263292,277578235,92703349
A003650,미창석유,12,2021,Annual,4.660863983,406292673,87171107
A003650,미창석유,12,2022,Annual,4.611621795,418789690,90811803
A008040,사조동아원,12,2011,Annual,1.280633186,522939459,408344454
A008040,사조동아원,12,2012,Annual,1.432913234,610977044,426388025
A008040,사조동아원,12,2013,Annual,1.401716992,637491955,454793627
A008040,사조동아원,12,2014,Annual,1.053871974,506931089,481017715
A008040,사조동아원,12,2015,Annual,1.416964781,491404113,346800513
A008040,사조동아원,12,2016,Annual,1.201288969,381799622,317824963
A008040,사조동아원,12,2017,Annual,1.180860697,395105058,334590743
A008040,사조동아원,12,2018,Annual,1.440398128,413015572,286737093
A008040,사조동아원,12,2019,Annual,1.465674423,412225994,281253454
A008040,사조동아원,12,2020,Annual,1.437672453,387603620,269604957
A008040,사조동아원,12,2021,Annual,1.621259872,412139561,254209438
A008040,사조동아원,12,2022,Annual,2.517621637,631567233,250858677
A004970,신라교역,12,2011,Annual,1.200843407,321468327,267702121
A004970,신라교역,12,2012,Annual,1.578605798,438250218,277618528
A004970,신라교역,12,2013,Annual,1.211861976,331546665,273584510
A004970,신라교역,12,2014,Annual,0.808544227,259470413,320910600
A004970,신라교역,12,2015,Annual,1.018364896,291677275,286417252
A004970,신라교역,12,2016,Annual,1.172428374,304666752,259859586
A004970,신라교역,12,2017,Annual,1.806655504,413095667,228652151
A004970,신라교역,12,2018,Annual,1.200292583,355250226,295969692
A004970,신라교역,12,2019,Annual,1.043970871,369645831,354076767
A004970,신라교역,12,2020,Annual,0.966194675,372322115,385348962
A004970,신라교역,12,2021,Annual,0.906728489,346502046,382145317
A004970,신라교역,12,2022,Annual,1.109632954,432649281,389903057
A070960,용평리조트,12,2011,Annual,0.165957882,124008129,747226512
A070960,용평리조트,12,2012,Annual,0.225212027,160241503,711513968
A070960,용평리조트,12,2013,Annual,0.219696822,153831158,700197466
A070960,용평리조트,12,2014,Annual,0.194323336,133591597,687470686
A070960,용평리조트,12,2015,Annual,0.258599159,176303475,681763529
A070960,용평리조트,12,2016,Annual,0.304493346,210702135,691976156
A070960,용평리조트,12,2017,Annual,0.28898806,209677450,725557485
A070960,용평리조트,12,2018,Annual,0.255917069,181388591,708778792
A070960,용평리조트,12,2019,Annual,0.174636851,129431260,741145180
A070960,용평리조트,12,2020,Annual,0.171081386,127417725,744778422
A070960,용평리조트,12,2021,Annual,0.319097239,236330115,740620996
A070960,용평리조트,12,2022,Annual,0.195826357,143314957,731847129
A058850,KTcs,12,2011,Annual,9.782051082,380506038,38898390
A058850,KTcs,12,2012,Annual,9.773180668,384172317,39308832
A058850,KTcs,12,2013,Annual,8.044775055,396223232,49252245
A058850,KTcs,12,2014,Annual,10.43248308,594727818,57007312
A058850,KTcs,12,2015,Annual,16.9947772,1065846503,62716121
A058850,KTcs,12,2016,Annual,15.66398484,953674070,60883235
A058850,KTcs,12,2017,Annual,17.08954656,967759848,56628761
A058850,KTcs,12,2018,Annual,18.5419275,1016085167,54799328
A058850,KTcs,12,2019,Annual,8.821599618,944861713,107107753
A058850,KTcs,12,2020,Annual,9.805720304,931703674,95016342
A058850,KTcs,12,2021,Annual,8.486343004,965721215,113797099
A058850,KTcs,12,2022,Annual,8.230307378,1029466970,125082445
A000180,성창기업지주,12,2011,Annual,0.62541454,148546751,237517265
A000180,성창기업지주,12,2012,Annual,0.710669182,161245788,226892895
A000180,성창기업지주,12,2013,Annual,0.619951214,150768568,243194246
A000180,성창기업지주,12,2014,Annual,0.661597461,163451490,247055800
A000180,성창기업지주,12,2015,Annual,0.720151746,177305114,246205213
A000180,성창기업지주,12,2016,Annual,0.339450567,181373614,534315248
A000180,성창기업지주,12,2017,Annual,0.320434765,178284387,556382785
A000180,성창기업지주,12,2018,Annual,0.24343862,137047674,562966032
A000180,성창기업지주,12,2019,Annual,0.242564381,151041607,622686671
A000180,성창기업지주,12,2020,Annual,0.271863882,170916583,628684406
A000180,성창기업지주,12,2021,Annual,0.314300783,197940313,629779891
A000180,성창기업지주,12,2022,Annual,0.313357586,227519698,726070497
A031440,신세계푸드,12,2011,Annual,5.724522449,698211880,121968581
A031440,신세계푸드,12,2012,Annual,5.310164488,721101035,135796365
A031440,신세계푸드,12,2013,Annual,4.933291927,721354860,146221807
A031440,신세계푸드,12,2014,Annual,2.518089875,652135490,258980228
A031440,신세계푸드,12,2015,Annual,2.500876346,906403573,362434382
A031440,신세계푸드,12,2016,Annual,2.817071965,1069034287,379484195
A031440,신세계푸드,12,2017,Annual,3.269779,1207512591,369294864
A031440,신세계푸드,12,2018,Annual,3.115265152,1278572164,410421618
A031440,신세계푸드,12,2019,Annual,2.937707334,1320103297,449365150
A031440,신세계푸드,12,2020,Annual,1.937493345,1240251893,640132208
A031440,신세계푸드,12,2021,Annual,2.187394061,1329251661,607687332
A031440,신세계푸드,12,2022,Annual,2.493369383,1411305169,566023301
A002700,신일전자,12,2011,Annual,6.300145738,81162730,12882675
A002700,신일전자,12,2012,Annual,7.428701076,90868659,12232106
A002700,신일전자,12,2013,Annual,4.464009393,120192386,26924761
A002700,신일전자,12,2014,Annual,3.425415928,114279079,33362103
A002700,신일전자,12,2015,Annual,3.178432072,107385562,33785703
A002700,신일전자,12,2016,Annual,3.88744112,124454060,32014391
A002700,신일전자,12,2017,Annual,4.592240347,144557646,31478676
A002700,신일전자,12,2018,Annual,4.2957786,168724540,39276824
A002700,신일전자,12,2019,Annual,4.205566772,145888445,34689366
A002700,신일전자,12,2020,Annual,4.472858748,172441515,38552864
A002700,신일전자,12,2021,Annual,4.914807374,193517100,39374300
A002700,신일전자,12,2022,Annual,4.307537072,202728990,47063783
A009270,신원,12,2011,Annual,2.791848195,535688092,191875795
A009270,신원,12,2012,Annual,3.060248096,578383732,188998968
A009270,신원,12,2013,Annual,3.27955825,589673802,179802814
A009270,신원,12,2014,Annual,3.483683085,607512909,174388110
A009270,신원,12,2015,Annual,3.585853319,639432774,178320951
A009270,신원,12,2016,Annual,4.045890566,640056400,158199138
A009270,신원,12,2017,Annual,4.214553277,639930980,151838389
A009270,신원,12,2018,Annual,4.489407284,621490810,138434936
A009270,신원,12,2019,Annual,5.158230301,674868344,130833310
A009270,신원,12,2020,Annual,5.231735932,694296869,132708699
A009270,신원,12,2021,Annual,5.664918026,879417586,155239243
A009270,신원,12,2022,Annual,5.600338095,995439504,177746323
A001750,한양증권,3,2011,Annual,,71185855,
A001750,한양증권,3,2012,Annual,,49955396,
A001750,한양증권,3,2013,Annual,,48899858,
A001750,한양증권,12,2014,Annual,,41085516,
A001750,한양증권,12,2015,Annual,,55958065,
A001750,한양증권,12,2016,Annual,,51428924,
A001750,한양증권,12,2017,Annual,,46081094,
