Symbol,Name,결산월,회계년,주기,총자본(천원)
A010660,화천기계,12,2012,Annual,"115,202,880"
A010660,화천기계,12,2013,Annual,"122,281,676"
A010660,화천기계,12,2014,Annual,"126,331,980"
A010660,화천기계,12,2015,Annual,"126,250,000"
A010660,화천기계,12,2016,Annual,"122,780,207"
A010660,화천기계,12,2017,Annual,"123,137,409"
A010660,화천기계,12,2018,Annual,"124,320,445"
A010660,화천기계,12,2019,Annual,"124,593,352"
A010660,화천기계,12,2020,Annual,"120,199,041"
A010660,화천기계,12,2021,Annual,"125,811,582"
A010660,화천기계,12,2022,Annual,"128,824,748"
A006740,영풍제지,12,2011,Annual,"93,690,989"
A006740,영풍제지,12,2012,Annual,"101,609,038"
A006740,영풍제지,12,2013,Annual,"102,078,637"
A006740,영풍제지,12,2014,Annual,"99,426,594"
A006740,영풍제지,12,2015,Annual,"89,076,768"
A006740,영풍제지,12,2016,Annual,"94,386,658"
A006740,영풍제지,12,2017,Annual,"97,678,911"
A006740,영풍제지,12,2018,Annual,"111,142,647"
A006740,영풍제지,12,2019,Annual,"119,685,949"
A006740,영풍제지,12,2020,Annual,"126,549,373"
A006740,영풍제지,12,2021,Annual,"132,037,441"
A006740,영풍제지,12,2022,Annual,"136,530,504"
A011300,성안,12,2011,Annual,"99,560,905"
A011300,성안,12,2012,Annual,"104,748,390"
A011300,성안,12,2013,Annual,"108,285,779"
A011300,성안,12,2014,Annual,"103,578,375"
A011300,성안,12,2015,Annual,"97,472,317"
A011300,성안,12,2016,Annual,"87,637,149"
A011300,성안,12,2017,Annual,"107,772,107"
A011300,성안,12,2018,Annual,"77,655,547"
A011300,성안,12,2019,Annual,"79,275,364"
A011300,성안,12,2020,Annual,"-355,410"
A011300,성안,12,2021,Annual,"36,159,243"
A011300,성안,12,2022,Annual,"22,215,808"
A009200,무림페이퍼,12,2011,Annual,"653,574,174"
A009200,무림페이퍼,12,2012,Annual,"634,702,034"
A009200,무림페이퍼,12,2013,Annual,"663,452,792"
A009200,무림페이퍼,12,2014,Annual,"599,475,427"
A009200,무림페이퍼,12,2015,Annual,"596,127,536"
A009200,무림페이퍼,12,2016,Annual,"591,501,434"
A009200,무림페이퍼,12,2017,Annual,"645,620,045"
A009200,무림페이퍼,12,2018,Annual,"667,550,639"
A009200,무림페이퍼,12,2019,Annual,"687,909,849"
A009200,무림페이퍼,12,2020,Annual,"644,849,963"
A009200,무림페이퍼,12,2021,Annual,"646,553,197"
A009200,무림페이퍼,12,2022,Annual,"689,406,929"
A003780,진양산업,12,2011,Annual,"24,379,005"
A003780,진양산업,12,2012,Annual,"25,295,939"
A003780,진양산업,12,2013,Annual,"32,245,484"
A003780,진양산업,12,2014,Annual,"33,218,145"
A003780,진양산업,12,2015,Annual,"36,520,813"
A003780,진양산업,12,2016,Annual,"35,432,056"
A003780,진양산업,12,2017,Annual,"34,212,542"
A003780,진양산업,12,2018,Annual,"35,416,692"
A003780,진양산업,12,2019,Annual,"41,062,259"
A003780,진양산업,12,2020,Annual,"43,429,703"
A003780,진양산업,12,2021,Annual,"47,470,145"
A003780,진양산업,12,2022,Annual,"51,229,472"
A005740,크라운해태홀딩스,12,2011,Annual,"218,725,766"
A005740,크라운해태홀딩스,12,2012,Annual,"235,631,708"
A005740,크라운해태홀딩스,12,2013,Annual,"240,821,559"
A005740,크라운해태홀딩스,12,2014,Annual,"264,739,767"
A005740,크라운해태홀딩스,12,2015,Annual,"303,450,459"
A005740,크라운해태홀딩스,12,2016,Annual,"404,861,317"
A005740,크라운해태홀딩스,12,2017,Annual,"492,976,764"
A005740,크라운해태홀딩스,12,2018,Annual,"493,693,418"
A005740,크라운해태홀딩스,12,2019,Annual,"459,906,842"
A005740,크라운해태홀딩스,12,2020,Annual,"487,140,195"
A005740,크라운해태홀딩스,12,2021,Annual,"489,358,025"
A005740,크라운해태홀딩스,12,2022,Annual,"517,958,396"
A023810,인팩,12,2011,Annual,"58,510,000"
A023810,인팩,12,2012,Annual,"64,590,903"
A023810,인팩,12,2013,Annual,"81,595,675"
A023810,인팩,12,2014,Annual,"93,766,719"
A023810,인팩,12,2015,Annual,"101,327,539"
A023810,인팩,12,2016,Annual,"109,294,366"
A023810,인팩,12,2017,Annual,"115,033,591"
A023810,인팩,12,2018,Annual,"117,844,517"
A023810,인팩,12,2019,Annual,"109,929,080"
A023810,인팩,12,2020,Annual,"114,424,094"
A023810,인팩,12,2021,Annual,"121,099,773"
A023810,인팩,12,2022,Annual,"137,664,892"
A244920,에이플러스에셋,3,2011,Annual,"19,452,754"
A244920,에이플러스에셋,3,2012,Annual,"21,114,878"
A244920,에이플러스에셋,12,2013,Annual,"15,125,347"
A244920,에이플러스에셋,12,2014,Annual,"14,214,478"
A244920,에이플러스에셋,12,2015,Annual,"24,248,703"
A244920,에이플러스에셋,12,2016,Annual,"26,233,640"
A244920,에이플러스에셋,12,2017,Annual,"56,134,586"
A244920,에이플러스에셋,12,2018,Annual,"55,826,172"
A244920,에이플러스에셋,12,2019,Annual,"70,363,180"
A244920,에이플러스에셋,12,2020,Annual,"112,169,483"
A244920,에이플러스에셋,12,2021,Annual,"127,601,631"
A244920,에이플러스에셋,12,2022,Annual,"186,149,002"
A007590,동방아그로,12,2011,Annual,"113,040,198"
A007590,동방아그로,12,2012,Annual,"114,042,017"
A007590,동방아그로,12,2013,Annual,"114,771,461"
A007590,동방아그로,12,2014,Annual,"120,012,559"
A007590,동방아그로,12,2015,Annual,"123,411,599"
A007590,동방아그로,12,2016,Annual,"126,736,239"
A007590,동방아그로,12,2017,Annual,"129,746,775"
A007590,동방아그로,12,2018,Annual,"133,000,418"
A007590,동방아그로,12,2019,Annual,"137,148,663"
A007590,동방아그로,12,2020,Annual,"141,791,300"
A007590,동방아그로,12,2021,Annual,"147,114,820"
A007590,동방아그로,12,2022,Annual,"150,823,209"
A000910,유니온,12,2011,Annual,"227,744,897"
A000910,유니온,12,2012,Annual,"193,579,461"
A000910,유니온,12,2013,Annual,"205,764,269"
A000910,유니온,12,2014,Annual,"130,502,114"
A000910,유니온,12,2015,Annual,"122,668,313"
A000910,유니온,12,2016,Annual,"125,003,021"
A000910,유니온,12,2017,Annual,"209,338,418"
A000910,유니온,12,2018,Annual,"147,282,644"
A000910,유니온,12,2019,Annual,"142,790,949"
A000910,유니온,12,2020,Annual,"176,014,071"
A000910,유니온,12,2021,Annual,"183,648,544"
A000910,유니온,12,2022,Annual,"174,558,796"
A016090,대현,12,2011,Annual,"95,644,798"
A016090,대현,12,2012,Annual,"99,922,711"
A016090,대현,12,2013,Annual,"107,489,849"
A016090,대현,12,2014,Annual,"109,818,253"
A016090,대현,12,2015,Annual,"117,247,689"
A016090,대현,12,2016,Annual,"162,599,423"
A016090,대현,12,2017,Annual,"172,954,354"
A016090,대현,12,2018,Annual,"185,639,518"
A016090,대현,12,2019,Annual,"199,170,503"
A016090,대현,12,2020,Annual,"203,544,844"
A016090,대현,12,2021,Annual,"221,030,575"
A016090,대현,12,2022,Annual,"242,651,079"
A005800,신영와코루,9,2011,Annual,"249,449,685"
A005800,신영와코루,9,2012,Annual,"261,091,985"
A005800,신영와코루,9,2013,Annual,"268,435,522"
A005800,신영와코루,9,2014,Annual,"271,747,957"
A005800,신영와코루,12,2015,Annual,"283,830,125"
A005800,신영와코루,12,2016,Annual,"300,267,734"
A005800,신영와코루,12,2017,Annual,"304,783,174"
A005800,신영와코루,12,2018,Annual,"313,207,244"
A005800,신영와코루,12,2019,Annual,"314,364,733"
A005800,신영와코루,12,2020,Annual,"317,163,543"
A005800,신영와코루,12,2021,Annual,"322,918,244"
A005800,신영와코루,12,2022,Annual,"362,720,745"
A008970,동양철관,12,2011,Annual,"106,027,038"
A008970,동양철관,12,2012,Annual,"108,174,232"
A008970,동양철관,12,2013,Annual,"99,476,490"
A008970,동양철관,12,2014,Annual,"86,517,597"
A008970,동양철관,12,2015,Annual,"88,419,877"
A008970,동양철관,12,2016,Annual,"80,537,110"
A008970,동양철관,12,2017,Annual,"52,971,344"
A008970,동양철관,12,2018,Annual,"79,062,374"
A008970,동양철관,12,2019,Annual,"79,827,744"
A008970,동양철관,12,2020,Annual,"87,503,711"
A008970,동양철관,12,2021,Annual,"84,147,305"
A008970,동양철관,12,2022,Annual,"88,547,489"
A007110,일신석재,12,2011,Annual,"55,345,866"
A007110,일신석재,12,2012,Annual,"55,734,316"
A007110,일신석재,12,2013,Annual,"55,921,655"
A007110,일신석재,12,2014,Annual,"55,291,514"
A007110,일신석재,12,2015,Annual,"52,379,298"
A007110,일신석재,12,2016,Annual,"50,306,782"
A007110,일신석재,12,2017,Annual,"50,723,606"
A007110,일신석재,12,2018,Annual,"51,044,947"
A007110,일신석재,12,2019,Annual,"51,935,935"
A007110,일신석재,12,2020,Annual,"52,217,725"
A007110,일신석재,12,2021,Annual,"52,252,635"
A007110,일신석재,12,2022,Annual,"55,227,417"
A004540,깨끗한나라,12,2011,Annual,"104,662,409"
A004540,깨끗한나라,12,2012,Annual,"116,760,874"
A004540,깨끗한나라,12,2013,Annual,"178,356,097"
A004540,깨끗한나라,12,2014,Annual,"180,539,191"
A004540,깨끗한나라,12,2015,Annual,"204,100,093"
A004540,깨끗한나라,12,2016,Annual,"210,627,629"
A004540,깨끗한나라,12,2017,Annual,"188,121,600"
A004540,깨끗한나라,12,2018,Annual,"174,667,553"
A004540,깨끗한나라,12,2019,Annual,"162,444,334"
A004540,깨끗한나라,12,2020,Annual,"216,809,687"
A004540,깨끗한나라,12,2021,Annual,"229,486,531"
A004540,깨끗한나라,12,2022,Annual,"241,347,622"
A041650,상신브레이크,12,2011,Annual,"81,975,274"
A041650,상신브레이크,12,2012,Annual,"84,308,723"
A041650,상신브레이크,12,2013,Annual,"100,104,653"
A041650,상신브레이크,12,2014,Annual,"113,565,847"
A041650,상신브레이크,12,2015,Annual,"139,338,947"
A041650,상신브레이크,12,2016,Annual,"155,803,223"
A041650,상신브레이크,12,2017,Annual,"171,443,632"
A041650,상신브레이크,12,2018,Annual,"173,468,967"
A041650,상신브레이크,12,2019,Annual,"176,881,299"
A041650,상신브레이크,12,2020,Annual,"170,173,402"
A041650,상신브레이크,12,2021,Annual,"188,454,864"
A041650,상신브레이크,12,2022,Annual,"197,589,029"
A031820,콤텍시스템,12,2011,Annual,"50,340,462"
A031820,콤텍시스템,12,2012,Annual,"55,109,369"
A031820,콤텍시스템,12,2013,Annual,"55,797,283"
A031820,콤텍시스템,12,2014,Annual,"51,028,060"
A031820,콤텍시스템,12,2015,Annual,"54,036,795"
A031820,콤텍시스템,12,2016,Annual,"57,116,968"
A031820,콤텍시스템,12,2017,Annual,"58,348,773"
A031820,콤텍시스템,12,2018,Annual,"76,987,386"
A031820,콤텍시스템,12,2019,Annual,"94,887,197"
A031820,콤텍시스템,12,2020,Annual,"99,190,501"
A031820,콤텍시스템,12,2021,Annual,"167,551,017"
A031820,콤텍시스템,12,2022,Annual,"199,881,164"
A010960,삼호개발,12,2011,Annual,"111,925,734"
A010960,삼호개발,12,2012,Annual,"119,495,768"
A010960,삼호개발,12,2013,Annual,"122,115,167"
A010960,삼호개발,12,2014,Annual,"121,843,440"
A010960,삼호개발,12,2015,Annual,"124,587,469"
A010960,삼호개발,12,2016,Annual,"147,818,993"
A010960,삼호개발,12,2017,Annual,"167,679,147"
A010960,삼호개발,12,2018,Annual,"184,062,083"
A010960,삼호개발,12,2019,Annual,"190,748,478"
A010960,삼호개발,12,2020,Annual,"211,384,295"
A010960,삼호개발,12,2021,Annual,"220,710,445"
A010960,삼호개발,12,2022,Annual,"218,855,769"
A034300,신세계건설,12,2011,Annual,"162,674,377"
A034300,신세계건설,12,2012,Annual,"160,138,708"
A034300,신세계건설,12,2013,Annual,"27,971,643"
A034300,신세계건설,12,2014,Annual,"28,231,984"
A034300,신세계건설,12,2015,Annual,"92,975,488"
A034300,신세계건설,12,2016,Annual,"127,964,154"
A034300,신세계건설,12,2017,Annual,"159,673,518"
A034300,신세계건설,12,2018,Annual,"195,649,562"
A034300,신세계건설,12,2019,Annual,"197,581,071"
A034300,신세계건설,12,2020,Annual,"202,390,946"
A034300,신세계건설,12,2021,Annual,"226,137,588"
A034300,신세계건설,12,2022,Annual,"283,719,175"
A001560,제일연마,12,2011,Annual,"69,960,023"
A001560,제일연마,12,2012,Annual,"75,797,702"
A001560,제일연마,12,2013,Annual,"62,198,335"
A001560,제일연마,12,2014,Annual,"65,537,770"
A001560,제일연마,12,2015,Annual,"66,808,337"
A001560,제일연마,12,2016,Annual,"70,399,299"
A001560,제일연마,12,2017,Annual,"72,830,552"
A001560,제일연마,12,2018,Annual,"79,311,422"
A001560,제일연마,12,2019,Annual,"84,012,253"
A001560,제일연마,12,2020,Annual,"85,947,209"
A001560,제일연마,12,2021,Annual,"92,893,380"
A001560,제일연마,12,2022,Annual,"92,166,871"
A004060,SG세계물산,12,2011,Annual,"209,452,728"
A004060,SG세계물산,12,2012,Annual,"209,985,009"
A004060,SG세계물산,12,2013,Annual,"206,587,686"
A004060,SG세계물산,12,2014,Annual,"199,267,491"
A004060,SG세계물산,12,2015,Annual,"202,377,870"
A004060,SG세계물산,12,2016,Annual,"199,843,745"
A004060,SG세계물산,12,2017,Annual,"192,843,799"
A004060,SG세계물산,12,2018,Annual,"196,887,180"
A004060,SG세계물산,12,2019,Annual,"204,882,747"
A004060,SG세계물산,12,2020,Annual,"196,238,845"
A004060,SG세계물산,12,2021,Annual,"244,265,015"
A004060,SG세계물산,12,2022,Annual,"245,425,084"
A013870,지엠비코리아,12,2011,Annual,"150,925,695"
A013870,지엠비코리아,12,2012,Annual,"172,622,576"
A013870,지엠비코리아,12,2013,Annual,"194,473,413"
A013870,지엠비코리아,12,2014,Annual,"208,507,628"
A013870,지엠비코리아,12,2015,Annual,"214,305,249"
A013870,지엠비코리아,12,2016,Annual,"228,957,529"
A013870,지엠비코리아,12,2017,Annual,"238,345,772"
A013870,지엠비코리아,12,2018,Annual,"231,111,329"
A013870,지엠비코리아,12,2019,Annual,"233,682,087"
A013870,지엠비코리아,12,2020,Annual,"228,105,932"
A013870,지엠비코리아,12,2021,Annual,"248,701,588"
A013870,지엠비코리아,12,2022,Annual,"267,831,024"
A007980,태평양물산,12,2011,Annual,"108,823,434"
A007980,태평양물산,12,2012,Annual,"135,422,150"
A007980,태평양물산,12,2013,Annual,"161,105,392"
A007980,태평양물산,12,2014,Annual,"167,852,256"
A007980,태평양물산,12,2015,Annual,"155,888,583"
A007980,태평양물산,12,2016,Annual,"113,259,059"
A007980,태평양물산,12,2017,Annual,"136,953,259"
A007980,태평양물산,12,2018,Annual,"150,993,363"
A007980,태평양물산,12,2019,Annual,"184,332,131"
A007980,태평양물산,12,2020,Annual,"177,243,361"
A007980,태평양물산,12,2021,Annual,"164,857,487"
A007980,태평양물산,12,2022,Annual,"201,367,567"
A000220,유유제약,3,2011,Annual,"67,228,754"
A000220,유유제약,3,2012,Annual,"69,501,413"
A000220,유유제약,3,2013,Annual,"72,276,479"
A000220,유유제약,3,2014,Annual,"71,489,012"
A000220,유유제약,3,2015,Annual,"73,730,632"
A000220,유유제약,3,2016,Annual,"78,290,946"
A000220,유유제약,12,2017,Annual,"82,833,711"
A000220,유유제약,12,2018,Annual,"86,872,256"
A000220,유유제약,12,2019,Annual,"90,544,667"
A000220,유유제약,12,2020,Annual,"117,036,441"
A000220,유유제약,12,2021,Annual,"128,685,078"
A000220,유유제약,12,2022,Annual,"123,374,041"
A006090,사조오양,12,2011,Annual,"67,972,036"
A006090,사조오양,12,2012,Annual,"72,000,981"
A006090,사조오양,12,2013,Annual,"75,951,734"
A006090,사조오양,12,2014,Annual,"73,912,271"
A006090,사조오양,12,2015,Annual,"117,226,727"
A006090,사조오양,12,2016,Annual,"128,299,379"
A006090,사조오양,12,2017,Annual,"148,684,879"
A006090,사조오양,12,2018,Annual,"155,703,989"
A006090,사조오양,12,2019,Annual,"167,558,424"
A006090,사조오양,12,2020,Annual,"184,791,628"
A006090,사조오양,12,2021,Annual,"196,704,589"
A006090,사조오양,12,2022,Annual,"205,946,413"
A006370,대구백화점,3,2011,Annual,"395,404,096"
A006370,대구백화점,3,2012,Annual,"406,078,903"
A006370,대구백화점,3,2013,Annual,"413,275,509"
A006370,대구백화점,3,2014,Annual,"372,846,665"
A006370,대구백화점,3,2015,Annual,"376,564,811"
A006370,대구백화점,3,2016,Annual,"368,183,372"
A006370,대구백화점,12,2017,Annual,"349,670,261"
A006370,대구백화점,12,2018,Annual,"309,876,833"
A006370,대구백화점,12,2019,Annual,"286,171,428"
A006370,대구백화점,12,2020,Annual,"262,345,743"
A006370,대구백화점,12,2021,Annual,"254,032,332"
A006370,대구백화점,12,2022,Annual,"231,420,373"
A119650,KC코트렐,12,2011,Annual,"59,998,538"
A119650,KC코트렐,12,2012,Annual,"73,133,972"
A119650,KC코트렐,12,2013,Annual,"71,819,474"
A119650,KC코트렐,12,2014,Annual,"60,318,225"
A119650,KC코트렐,12,2015,Annual,"56,076,088"
A119650,KC코트렐,12,2016,Annual,"70,312,013"
A119650,KC코트렐,12,2017,Annual,"77,697,476"
A119650,KC코트렐,12,2018,Annual,"77,727,445"
A119650,KC코트렐,12,2019,Annual,"76,228,698"
A119650,KC코트렐,12,2020,Annual,"12,346,067"
A119650,KC코트렐,12,2021,Annual,"49,951,175"
A119650,KC코트렐,12,2022,Annual,"56,754,684"
A308170,씨티알모빌리티,12,2011,Annual,"17,448,316"
A308170,씨티알모빌리티,12,2012,Annual,"19,422,466"
A308170,씨티알모빌리티,12,2013,Annual,"23,891,372"
A308170,씨티알모빌리티,12,2014,Annual,"26,349,484"
A308170,씨티알모빌리티,12,2015,Annual,"28,752,921"
A308170,씨티알모빌리티,12,2016,Annual,"52,906,062"
A308170,씨티알모빌리티,12,2017,Annual,"61,653,891"
A308170,씨티알모빌리티,12,2018,Annual,"80,802,918"
A308170,씨티알모빌리티,12,2019,Annual,"97,739,425"
A308170,씨티알모빌리티,12,2020,Annual,"104,784,428"
A308170,씨티알모빌리티,12,2021,Annual,"97,921,322"
A308170,씨티알모빌리티,12,2022,Annual,"103,848,275"
A002140,고려산업,12,2011,Annual,"56,065,197"
A002140,고려산업,12,2012,Annual,"62,084,126"
A002140,고려산업,12,2013,Annual,"66,536,454"
A002140,고려산업,12,2014,Annual,"76,117,815"
A002140,고려산업,12,2015,Annual,"79,342,019"
A002140,고려산업,12,2016,Annual,"85,020,283"
A002140,고려산업,12,2017,Annual,"88,758,115"
A002140,고려산업,12,2018,Annual,"92,389,590"
A002140,고려산업,12,2019,Annual,"95,822,999"
A002140,고려산업,12,2020,Annual,"102,639,222"
A002140,고려산업,12,2021,Annual,"106,840,607"
A002140,고려산업,12,2022,Annual,"105,653,495"
A004910,조광페인트,12,2011,Annual,"116,111,586"
A004910,조광페인트,12,2012,Annual,"127,103,642"
A004910,조광페인트,12,2013,Annual,"136,664,868"
A004910,조광페인트,12,2014,Annual,"150,259,829"
A004910,조광페인트,12,2015,Annual,"166,076,569"
A004910,조광페인트,12,2016,Annual,"183,261,971"
A004910,조광페인트,12,2017,Annual,"181,826,983"
A004910,조광페인트,12,2018,Annual,"174,027,335"
A004910,조광페인트,12,2019,Annual,"172,734,690"
A004910,조광페인트,12,2020,Annual,"202,419,688"
A004910,조광페인트,12,2021,Annual,"174,511,868"
A004910,조광페인트,12,2022,Annual,"169,732,963"
A001290,상상인증권,3,2011,Annual,"203,096,694"
A001290,상상인증권,3,2012,Annual,"187,303,681"
A001290,상상인증권,12,2013,Annual,"144,286,203"
A001290,상상인증권,12,2014,Annual,"142,868,846"
A001290,상상인증권,12,2015,Annual,"144,493,746"
A001290,상상인증권,12,2016,Annual,"150,085,424"
A001290,상상인증권,12,2017,Annual,"140,230,605"
A001290,상상인증권,12,2018,Annual,"107,543,265"
A001290,상상인증권,12,2019,Annual,"153,004,934"
A001290,상상인증권,12,2020,Annual,"173,325,822"
A001290,상상인증권,12,2021,Annual,"194,771,325"
A001290,상상인증권,12,2022,Annual,"223,507,840"
A009810,플레이그램,12,2011,Annual,"56,975,927"
A009810,플레이그램,12,2012,Annual,"35,135,233"
A009810,플레이그램,12,2013,Annual,"30,738,415"
A009810,플레이그램,12,2014,Annual,"25,071,998"
A009810,플레이그램,12,2015,Annual,"39,520,724"
A009810,플레이그램,12,2016,Annual,"57,451,022"
A009810,플레이그램,12,2017,Annual,"48,017,282"
A009810,플레이그램,12,2018,Annual,"42,646,312"
A009810,플레이그램,12,2019,Annual,"41,348,697"
A009810,플레이그램,12,2020,Annual,"62,141,265"
A009810,플레이그램,12,2021,Annual,"51,726,900"
A009810,플레이그램,12,2022,Annual,"183,550,610"
A000590,CS홀딩스,12,2011,Annual,"162,793,414"
A000590,CS홀딩스,12,2012,Annual,"191,471,486"
A000590,CS홀딩스,12,2013,Annual,"203,805,998"
A000590,CS홀딩스,12,2014,Annual,"224,393,510"
A000590,CS홀딩스,12,2015,Annual,"245,863,891"
A000590,CS홀딩스,12,2016,Annual,"261,888,704"
A000590,CS홀딩스,12,2017,Annual,"269,430,421"
A000590,CS홀딩스,12,2018,Annual,"274,752,760"
A000590,CS홀딩스,12,2019,Annual,"286,152,713"
A000590,CS홀딩스,12,2020,Annual,"295,561,249"
A000590,CS홀딩스,12,2021,Annual,"312,195,868"
A000590,CS홀딩스,12,2022,Annual,"330,428,150"
A014790,HL D&I,12,2011,Annual,"716,933,996"
A014790,HL D&I,12,2012,Annual,"677,144,041"
A014790,HL D&I,12,2013,Annual,"605,066,560"
A014790,HL D&I,12,2014,Annual,"447,822,815"
A014790,HL D&I,12,2015,Annual,"323,262,136"
A014790,HL D&I,12,2016,Annual,"351,786,926"
A014790,HL D&I,12,2017,Annual,"392,631,187"
A014790,HL D&I,12,2018,Annual,"265,660,464"
A014790,HL D&I,12,2019,Annual,"261,069,944"
A014790,HL D&I,12,2020,Annual,"374,188,394"
A014790,HL D&I,12,2021,Annual,"416,525,885"
A014790,HL D&I,12,2022,Annual,"427,189,513"
A013700,까뮤이앤씨,12,2011,Annual,"46,083,061"
A013700,까뮤이앤씨,12,2012,Annual,"43,010,290"
A013700,까뮤이앤씨,12,2013,Annual,"33,715,699"
A013700,까뮤이앤씨,12,2014,Annual,"35,697,347"
A013700,까뮤이앤씨,12,2015,Annual,"45,786,128"
A013700,까뮤이앤씨,12,2016,Annual,"51,113,063"
A013700,까뮤이앤씨,12,2017,Annual,"59,106,121"
A013700,까뮤이앤씨,12,2018,Annual,"59,562,903"
A013700,까뮤이앤씨,12,2019,Annual,"70,932,062"
A013700,까뮤이앤씨,12,2020,Annual,"82,765,539"
A013700,까뮤이앤씨,12,2021,Annual,"98,812,383"
A013700,까뮤이앤씨,12,2022,Annual,"79,147,588"
A118000,에스메디,12,2011,Annual,"16,554,120"
A118000,에스메디,12,2012,Annual,"22,404,395"
A118000,에스메디,12,2013,Annual,"16,044,154"
A118000,에스메디,12,2014,Annual,"8,315,117"
A118000,에스메디,12,2015,Annual,"6,185,493"
A118000,에스메디,12,2016,Annual,"13,436,371"
A118000,에스메디,12,2017,Annual,"18,709,479"
A118000,에스메디,12,2018,Annual,"18,511,106"
A118000,에스메디,12,2019,Annual,"35,935,017"
A118000,에스메디,12,2020,Annual,"76,126,123"
A118000,에스메디,12,2021,Annual,"119,400,405"
A118000,에스메디,12,2022,Annual,"129,579,570"
A378850,화승알앤에이,12,2011,Annual,
A378850,화승알앤에이,12,2012,Annual,
A378850,화승알앤에이,12,2013,Annual,
A378850,화승알앤에이,12,2014,Annual,
A378850,화승알앤에이,12,2015,Annual,
A378850,화승알앤에이,12,2016,Annual,
A378850,화승알앤에이,12,2017,Annual,
A378850,화승알앤에이,12,2018,Annual,
A378850,화승알앤에이,12,2019,Annual,
A378850,화승알앤에이,12,2020,Annual,
A378850,화승알앤에이,12,2021,Annual,"67,401,013"
A378850,화승알앤에이,12,2022,Annual,"92,660,510"
A024890,대원화성,12,2011,Annual,"38,431,190"
A024890,대원화성,12,2012,Annual,"35,619,185"
A024890,대원화성,12,2013,Annual,"35,992,580"
A024890,대원화성,12,2014,Annual,"45,196,750"
A024890,대원화성,12,2015,Annual,"64,184,528"
A024890,대원화성,12,2016,Annual,"71,131,744"
A024890,대원화성,12,2017,Annual,"72,396,614"
A024890,대원화성,12,2018,Annual,"73,261,971"
A024890,대원화성,12,2019,Annual,"79,428,180"
A024890,대원화성,12,2020,Annual,"76,025,090"
A024890,대원화성,12,2021,Annual,"71,012,022"
A024890,대원화성,12,2022,Annual,"62,456,607"
A004100,태양금속,12,2011,Annual,"91,792,073"
A004100,태양금속,12,2012,Annual,"90,770,116"
A004100,태양금속,12,2013,Annual,"92,377,414"
A004100,태양금속,12,2014,Annual,"99,319,980"
A004100,태양금속,12,2015,Annual,"100,651,754"
A004100,태양금속,12,2016,Annual,"107,840,524"
A004100,태양금속,12,2017,Annual,"103,821,910"
A004100,태양금속,12,2018,Annual,"97,815,510"
A004100,태양금속,12,2019,Annual,"68,071,596"
A004100,태양금속,12,2020,Annual,"99,422,753"
A004100,태양금속,12,2021,Annual,"92,373,528"
A004100,태양금속,12,2022,Annual,"112,058,795"
A004960,한신공영,12,2011,Annual,"321,330,867"
A004960,한신공영,12,2012,Annual,"332,175,824"
A004960,한신공영,12,2013,Annual,"295,283,577"
A004960,한신공영,12,2014,Annual,"190,459,356"
A004960,한신공영,12,2015,Annual,"233,485,983"
A004960,한신공영,12,2016,Annual,"268,114,313"
A004960,한신공영,12,2017,Annual,"351,284,301"
A004960,한신공영,12,2018,Annual,"446,036,784"
A004960,한신공영,12,2019,Annual,"513,790,125"
A004960,한신공영,12,2020,Annual,"620,803,930"
A004960,한신공영,12,2021,Annual,"677,762,116"
A004960,한신공영,12,2022,Annual,"726,739,625"
A075180,새론오토모티브,12,2011,Annual,"131,127,508"
A075180,새론오토모티브,12,2012,Annual,"136,279,755"
A075180,새론오토모티브,12,2013,Annual,"156,251,904"
A075180,새론오토모티브,12,2014,Annual,"176,609,090"
A075180,새론오토모티브,12,2015,Annual,"197,776,710"
A075180,새론오토모티브,12,2016,Annual,"214,139,412"
A075180,새론오토모티브,12,2017,Annual,"219,625,131"
A075180,새론오토모티브,12,2018,Annual,"222,350,927"
A075180,새론오토모티브,12,2019,Annual,"212,975,338"
A075180,새론오토모티브,12,2020,Annual,"217,911,622"
A075180,새론오토모티브,12,2021,Annual,"238,384,936"
A075180,새론오토모티브,12,2022,Annual,"229,972,315"
A002360,SH에너지화학,12,2011,Annual,"65,242,326"
A002360,SH에너지화학,12,2012,Annual,"64,881,202"
A002360,SH에너지화학,12,2013,Annual,"69,599,141"
A002360,SH에너지화학,12,2014,Annual,"84,237,197"
A002360,SH에너지화학,12,2015,Annual,"91,646,221"
A002360,SH에너지화학,12,2016,Annual,"104,088,887"
A002360,SH에너지화학,12,2017,Annual,"107,693,472"
A002360,SH에너지화학,12,2018,Annual,"105,390,892"
A002360,SH에너지화학,12,2019,Annual,"98,999,976"
A002360,SH에너지화학,12,2020,Annual,"90,008,391"
A002360,SH에너지화학,12,2021,Annual,"91,739,102"
A002360,SH에너지화학,12,2022,Annual,"94,101,468"
A069460,대호에이엘,12,2011,Annual,"40,314,791"
A069460,대호에이엘,12,2012,Annual,"32,005,031"
A069460,대호에이엘,12,2013,Annual,"33,565,906"
A069460,대호에이엘,12,2014,Annual,"25,569,132"
A069460,대호에이엘,12,2015,Annual,"24,016,626"
A069460,대호에이엘,12,2016,Annual,"22,234,397"
A069460,대호에이엘,12,2017,Annual,"26,936,215"
A069460,대호에이엘,12,2018,Annual,"29,225,044"
A069460,대호에이엘,12,2019,Annual,"26,364,350"
A069460,대호에이엘,12,2020,Annual,"27,417,453"
