Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A208640,썸에이지,12,2011,Annual,,,,,
A208640,썸에이지,12,2012,Annual,,,,,
A208640,썸에이지,12,2013,Annual,,,,,
A208640,썸에이지,12,2014,Annual,"12,740.24",39.44,28.13,흑전,흑전
A208640,썸에이지,12,2015,Annual,271.67,145.17,784.27,511.63,409.20
A208640,썸에이지,12,2016,Annual,-36.59,283.17,472.86,적전,적전
A208640,썸에이지,12,2017,Annual,-41.26,-21.41,-82.98,적지,적지
A208640,썸에이지,12,2018,Annual,-0.01,-66.48,27.12,적지,적지
A208640,썸에이지,12,2019,Annual,2.63,290.98,-38.71,적지,적지
A208640,썸에이지,12,2020,Annual,92.06,-5.29,142.30,적지,적지
A208640,썸에이지,12,2021,Annual,417.22,42.03,-17.68,적지,흑전
A208640,썸에이지,12,2022,Annual,-65.45,-28.01,-21.62,적지,적전
A195500,마니커에프앤지,12,2011,Annual,14.37,54.89,0.05,-34.47,-57.66
A195500,마니커에프앤지,12,2012,Annual,20.23,88.63,87.67,61.33,185.18
A195500,마니커에프앤지,12,2013,Annual,5.30,4.07,-3.30,-1.45,-33.87
A195500,마니커에프앤지,12,2014,Annual,-4.59,1.65,0.19,-27.64,-51.17
A195500,마니커에프앤지,12,2015,Annual,6.14,-39.55,-2.96,69.18,206.38
A195500,마니커에프앤지,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A195500,마니커에프앤지,12,2017,Annual,-0.45,13.73,1.88,4.27,158.93
A195500,마니커에프앤지,12,2018,Annual,15.79,19.72,-0.07,172.90,193.59
A195500,마니커에프앤지,12,2019,Annual,0.42,55.97,4.91,-29.65,-27.78
A195500,마니커에프앤지,12,2020,Annual,-7.55,12.23,34.50,-15.35,12.08
A195500,마니커에프앤지,12,2021,Annual,-7.98,56.63,5.41,-98.71,적전
A195500,마니커에프앤지,12,2022,Annual,5.22,0.51,9.96,적전,적지
A900310,컬러레이,12,2011,Annual,,,,,
A900310,컬러레이,12,2012,Annual,,,,,
A900310,컬러레이,12,2013,Annual,,,,,
A900310,컬러레이,12,2014,Annual,,,,,
A900310,컬러레이,12,2015,Annual,,,,,
A900310,컬러레이,12,2016,Annual,40.37,150.86,-2.88,60.14,74.76
A900310,컬러레이,12,2017,Annual,22.30,165.27,103.38,21.97,22.93
A900310,컬러레이,12,2018,Annual,1.08,21.05,-1.72,1.26,11.67
A900310,컬러레이,12,2019,Annual,5.42,19.84,75.36,-0.82,-8.52
A900310,컬러레이,12,2020,Annual,44.98,14.36,46.46,7.78,-8.86
A900310,컬러레이,12,2021,Annual,-17.40,25.60,14.33,6.18,18.69
A900310,컬러레이,12,2022,Annual,-36.21,7.16,11.42,-65.07,-55.69
A363250,진시스템,12,2011,Annual,,,,,
A363250,진시스템,12,2012,Annual,,,,,
A363250,진시스템,12,2013,Annual,,,,,
A363250,진시스템,12,2014,Annual,,,,,
A363250,진시스템,12,2015,Annual,,,,,
A363250,진시스템,12,2016,Annual,,,,,
A363250,진시스템,12,2017,Annual,,,,,
A363250,진시스템,12,2018,Annual,,,,,
A363250,진시스템,12,2019,Annual,,,,,
A363250,진시스템,12,2020,Annual,"1,068.27",전기잠식,"2,081.00",흑전,적지
A363250,진시스템,12,2021,Annual,-0.16,257.96,4.77,-31.53,흑전
A363250,진시스템,12,2022,Annual,-72.40,-20.36,-0.72,적전,적전
A101000,상상인인더스트리,12,2011,Annual,28.85,-38.07,32.29,적지,적지
A101000,상상인인더스트리,12,2012,Annual,26.46,-34.51,26.85,적지,적지
A101000,상상인인더스트리,12,2013,Annual,32.04,97.47,13.86,흑전,흑전
A101000,상상인인더스트리,12,2014,Annual,93.26,12.71,3.59,35.71,-36.86
A101000,상상인인더스트리,12,2015,Annual,-5.99,16.46,2.58,61.32,50.15
A101000,상상인인더스트리,12,2016,Annual,4.92,25.39,37.16,107.78,65.95
A101000,상상인인더스트리,12,2017,Annual,-25.49,5.41,45.60,적전,적전
A101000,상상인인더스트리,12,2018,Annual,-31.23,-46.64,-77.92,적지,적지
A101000,상상인인더스트리,12,2019,Annual,-50.04,-2.26,-69.61,적지,적지
A101000,상상인인더스트리,12,2020,Annual,-15.18,7.38,-23.30,흑전,흑전
A101000,상상인인더스트리,12,2021,Annual,83.42,-7.22,165.56,적전,적전
A101000,상상인인더스트리,12,2022,Annual,45.50,-55.18,17.67,적지,적지
A028080,휴맥스홀딩스,12,2011,Annual,0.90,0.41,-34.40,8.35,-16.49
A028080,휴맥스홀딩스,12,2012,Annual,-28.25,1.08,-35.06,-40.11,-53.52
A028080,휴맥스홀딩스,12,2013,Annual,64.83,2.09,-43.17,112.84,49.56
A028080,휴맥스홀딩스,12,2014,Annual,-25.25,-1.13,-47.24,-41.94,-69.04
A028080,휴맥스홀딩스,12,2015,Annual,-5.54,-11.42,-100.00,-21.02,적전
A028080,휴맥스홀딩스,12,2016,Annual,-64.29,-4.35,,-55.32,적지
A028080,휴맥스홀딩스,12,2017,Annual,-27.36,-14.54,-3.44,적전,적지
A028080,휴맥스홀딩스,12,2018,Annual,-22.99,-9.09,-28.04,적지,적지
A028080,휴맥스홀딩스,12,2019,Annual,194.36,2.30,-38.96,흑전,흑전
A028080,휴맥스홀딩스,12,2020,Annual,-44.86,-15.33,30.77,적전,적전
A028080,휴맥스홀딩스,12,2021,Annual,52.00,191.29,"54,979.85",적지,적지
A028080,휴맥스홀딩스,12,2022,Annual,"8,891.35",-14.31,5.44,적지,적지
A221980,케이디켐,12,2011,Annual,-36.00,49.55,37.38,-3.80,-26.99
A221980,케이디켐,12,2012,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A221980,케이디켐,12,2013,Annual,8.36,14.18,-2.69,-8.68,18.73
A221980,케이디켐,12,2014,Annual,-1.95,18.14,-6.43,47.83,58.84
A221980,케이디켐,12,2015,Annual,6.07,82.12,-2.34,14.97,17.54
A221980,케이디켐,12,2016,Annual,3.86,9.75,34.80,13.17,30.17
A221980,케이디켐,12,2017,Annual,6.89,4.97,6.85,-10.74,-19.19
A221980,케이디켐,12,2018,Annual,-1.97,7.67,11.22,1.13,2.31
A221980,케이디켐,12,2019,Annual,-2.40,6.90,0.54,-11.66,10.22
A221980,케이디켐,12,2020,Annual,-2.57,6.54,-4.95,-2.91,-6.11
A221980,케이디켐,12,2021,Annual,13.73,7.34,-3.45,9.81,13.75
A221980,케이디켐,12,2022,Annual,14.92,9.04,11.18,-16.77,2.01
A101240,씨큐브,12,2011,Annual,18.41,38.11,23.34,2.22,2.69
A101240,씨큐브,12,2012,Annual,13.07,1.26,-4.08,-14.06,-15.44
A101240,씨큐브,12,2013,Annual,15.28,15.42,-0.91,19.42,22.41
A101240,씨큐브,12,2014,Annual,6.01,23.40,8.18,29.57,36.01
A101240,씨큐브,12,2015,Annual,2.93,6.82,5.89,-31.45,-10.38
A101240,씨큐브,12,2016,Annual,23.61,5.07,-2.51,87.55,61.58
A101240,씨큐브,12,2017,Annual,6.05,9.91,-2.03,-12.67,-22.10
A101240,씨큐브,12,2018,Annual,3.03,6.71,37.97,1.13,18.97
A101240,씨큐브,12,2019,Annual,8.11,7.82,16.43,54.24,31.99
A101240,씨큐브,12,2020,Annual,-17.38,5.52,-0.81,-46.56,-38.64
A101240,씨큐브,12,2021,Annual,8.20,4.43,-6.26,-1.27,-3.67
A101240,씨큐브,12,2022,Annual,15.71,8.79,-5.84,59.20,53.20
A052860,아이앤씨,12,2011,Annual,-28.33,5.61,226.04,-32.68,-48.19
A052860,아이앤씨,12,2012,Annual,-52.18,-9.64,47.80,적전,적전
A052860,아이앤씨,12,2013,Annual,-56.44,-11.56,4.32,적지,적지
A052860,아이앤씨,12,2014,Annual,-26.63,-21.14,-5.93,적지,적지
A052860,아이앤씨,12,2015,Annual,80.64,-47.07,-1.05,적지,적지
A052860,아이앤씨,12,2016,Annual,215.02,5.73,-11.13,흑전,흑전
A052860,아이앤씨,12,2017,Annual,41.68,26.60,-2.37,"1,345.31",326.57
A052860,아이앤씨,12,2018,Annual,-27.08,8.95,-2.64,-73.62,-79.28
A052860,아이앤씨,12,2019,Annual,45.57,27.38,-3.12,135.31,341.16
A052860,아이앤씨,12,2020,Annual,-49.78,-13.46,-1.37,적전,적전
A052860,아이앤씨,12,2021,Annual,30.85,-9.90,-2.61,적지,적지
A052860,아이앤씨,12,2022,Annual,31.53,3.14,-1.50,흑전,흑전
A065440,이루온,12,2011,Annual,-1.63,-1.17,35.85,27.95,적전
A065440,이루온,12,2012,Annual,-8.13,-15.63,677.27,적전,적지
A065440,이루온,12,2013,Annual,30.77,11.36,-3.94,흑전,흑전
A065440,이루온,12,2014,Annual,-6.43,-40.97,-3.10,적전,적전
A065440,이루온,12,2015,Annual,9.06,-0.01,3.84,흑전,흑전
A065440,이루온,12,2016,Annual,2.04,85.07,-5.25,-71.84,적전
A065440,이루온,12,2017,Annual,-33.51,-7.21,-5.36,적전,적지
A065440,이루온,12,2018,Annual,38.18,86.04,-4.49,흑전,흑전
A065440,이루온,12,2019,Annual,2.30,1.02,-3.55,-22.75,-41.95
A065440,이루온,12,2020,Annual,-7.46,7.95,-4.96,83.93,297.64
A065440,이루온,12,2021,Annual,22.90,4.20,-0.81,57.49,-14.74
A065440,이루온,12,2022,Annual,0.67,7.92,-3.16,-66.63,-5.92
A222980,한국맥널티,12,2011,Annual,31.13,9.08,5.94,381.45,-37.28
A222980,한국맥널티,12,2012,Annual,12.33,16.46,9.28,54.73,97.74
A222980,한국맥널티,12,2013,Annual,1.88,11.83,42.77,50.70,-16.25
A222980,한국맥널티,12,2014,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A222980,한국맥널티,12,2015,Annual,39.70,135.07,4.88,306.32,-56.58
A222980,한국맥널티,12,2016,Annual,19.81,8.36,36.61,34.49,18.48
A222980,한국맥널티,12,2017,Annual,1.24,2.16,29.67,-45.21,-54.07
A222980,한국맥널티,12,2018,Annual,0.95,6.64,23.00,-63.47,-43.24
A222980,한국맥널티,12,2019,Annual,28.97,0.80,2.79,182.76,적전
A222980,한국맥널티,12,2020,Annual,14.52,26.55,-3.96,59.06,흑전
A222980,한국맥널티,12,2021,Annual,8.86,5.94,17.16,-51.59,-59.63
A222980,한국맥널티,12,2022,Annual,31.46,2.15,12.15,적전,적전
A351320,에스에이티이엔지,12,2011,Annual,144.21,76.90,10.05,494.12,153.26
A351320,에스에이티이엔지,12,2012,Annual,-55.71,2.34,76.95,-87.18,-93.62
A351320,에스에이티이엔지,12,2013,Annual,35.62,-4.83,-3.30,-60.07,적전
A351320,에스에이티이엔지,12,2014,Annual,-27.46,13.78,12.92,90.32,흑전
A351320,에스에이티이엔지,12,2015,Annual,-48.09,-30.73,23.00,적전,적전
A351320,에스에이티이엔지,12,2016,Annual,95.47,32.74,24.27,흑전,흑전
A351320,에스에이티이엔지,12,2017,Annual,5.08,12.97,29.83,-51.76,적전
A351320,에스에이티이엔지,12,2018,Annual,54.64,-10.92,2.23,292.58,흑전
A351320,에스에이티이엔지,12,2019,Annual,-5.12,4.54,9.54,적전,적전
A351320,에스에이티이엔지,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A351320,에스에이티이엔지,12,2021,Annual,4.69,96.68,-2.86,-31.67,적전
A351320,에스에이티이엔지,12,2022,Annual,-12.98,1.67,-2.98,적전,적지
A007770,한일화학,12,2011,Annual,-3.10,-1.92,3.16,적전,적전
A007770,한일화학,12,2012,Annual,-15.45,-1.32,0.47,흑전,흑전
A007770,한일화학,12,2013,Annual,3.82,-0.30,-0.43,124.95,"3,118.36"
A007770,한일화학,12,2014,Annual,6.77,1.78,-0.89,31.78,647.56
A007770,한일화학,12,2015,Annual,-3.06,2.01,-2.22,11.33,-22.36
A007770,한일화학,12,2016,Annual,36.90,2.92,-2.86,73.25,99.79
A007770,한일화학,12,2017,Annual,3.49,2.68,-2.74,36.70,5.07
A007770,한일화학,12,2018,Annual,0.65,2.00,4.81,-25.57,-14.87
A007770,한일화학,12,2019,Annual,-28.88,1.28,22.21,-49.08,-41.32
A007770,한일화학,12,2020,Annual,-20.17,-1.99,-11.65,-37.82,적전
A007770,한일화학,12,2021,Annual,31.26,23.50,38.15,-65.58,흑전
A007770,한일화학,12,2022,Annual,36.54,5.21,7.90,974.68,-82.38
A052460,아이크래프트,12,2011,Annual,10.07,0.53,-18.68,112.09,-76.42
A052460,아이크래프트,12,2012,Annual,23.45,15.02,-29.98,650.29,905.96
A052460,아이크래프트,12,2013,Annual,-13.10,2.91,-18.38,-74.91,-62.81
A052460,아이크래프트,12,2014,Annual,2.37,2.94,56.82,25.57,-11.26
A052460,아이크래프트,12,2015,Annual,28.01,7.26,48.66,123.74,112.82
A052460,아이크래프트,12,2016,Annual,16.81,3.97,54.00,28.67,-20.70
A052460,아이크래프트,12,2017,Annual,15.87,-3.34,-12.02,-53.05,0.85
A052460,아이크래프트,12,2018,Annual,-20.95,-4.77,-29.36,-91.90,적전
A052460,아이크래프트,12,2019,Annual,0.83,-2.59,116.63,-83.41,적지
A052460,아이크래프트,12,2020,Annual,31.55,-3.38,65.26,18.67,흑전
A052460,아이크래프트,12,2021,Annual,8.52,7.52,348.33,"6,109.18",132.83
A052460,아이크래프트,12,2022,Annual,7.22,-0.82,-6.38,-88.23,-86.25
A290660,네오펙트,12,2011,Annual,,,,,
A290660,네오펙트,12,2012,Annual,,,,,
A290660,네오펙트,12,2013,Annual,,,,,
A290660,네오펙트,12,2014,Annual,,,,,
A290660,네오펙트,12,2015,Annual,,,,,
A290660,네오펙트,12,2016,Annual,,,,,
A290660,네오펙트,12,2017,Annual,124.98,잠식지속,115.54,적지,적지
A290660,네오펙트,12,2018,Annual,26.91,전기잠식,711.34,적지,적지
A290660,네오펙트,12,2019,Annual,117.78,-55.56,159.05,적지,적지
A290660,네오펙트,12,2020,Annual,51.28,42.29,24.48,적지,적지
A290660,네오펙트,12,2021,Annual,24.34,-14.10,16.55,적지,적지
A290660,네오펙트,12,2022,Annual,13.14,-37.61,8.19,적지,적지
A419540,비스토스,12,2011,Annual,,,,,
A419540,비스토스,12,2012,Annual,,,,,
A419540,비스토스,12,2013,Annual,,,,,
A419540,비스토스,12,2014,Annual,,,,,
A419540,비스토스,12,2015,Annual,,,,,
A419540,비스토스,12,2016,Annual,,,,,
A419540,비스토스,12,2017,Annual,,,,,
A419540,비스토스,12,2018,Annual,,,,,
A419540,비스토스,12,2019,Annual,,,,,
A419540,비스토스,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A419540,비스토스,12,2021,Annual,13.87,32.62,-46.22,15.11,9.30
A419540,비스토스,12,2022,Annual,16.77,120.00,38.87,-42.66,적전
A032960,동일기연,12,2011,Annual,-12.88,-39.63,-12.01,-36.79,-53.29
A032960,동일기연,12,2012,Annual,-22.14,13.23,1.30,-46.70,-12.03
A032960,동일기연,12,2013,Annual,-9.65,8.85,-4.22,-16.17,-28.69
A032960,동일기연,12,2014,Annual,3.31,8.12,39.24,-0.05,-7.53
A032960,동일기연,12,2015,Annual,-13.89,-11.02,74.12,-42.87,-15.40
A032960,동일기연,12,2016,Annual,-0.78,9.78,-53.68,-39.36,51.56
A032960,동일기연,12,2017,Annual,21.74,9.34,0.80,120.54,36.74
A032960,동일기연,12,2018,Annual,-21.78,-13.65,-6.91,적전,적전
A032960,동일기연,12,2019,Annual,7.51,-6.72,14.10,흑전,흑전
A032960,동일기연,12,2020,Annual,-12.78,0.22,-11.83,-79.23,-95.72
A032960,동일기연,12,2021,Annual,3.40,16.98,-0.04,-60.64,"8,625.50"
A032960,동일기연,12,2022,Annual,2.26,1.37,-1.34,"1,366.05",-86.52
A005670,푸드웰,12,2011,Annual,32.84,0.76,1.75,42.97,-54.34
A005670,푸드웰,12,2012,Annual,14.30,1.02,-3.25,21.45,144.35
A005670,푸드웰,12,2013,Annual,-3.89,1.67,-4.11,-4.41,-4.72
A005670,푸드웰,12,2014,Annual,0.41,3.74,-1.66,-15.83,58.23
A005670,푸드웰,12,2015,Annual,8.02,2.21,18.60,3.68,-9.34
A005670,푸드웰,12,2016,Annual,5.22,1.38,33.51,-6.02,12.19
A005670,푸드웰,12,2017,Annual,8.00,1.23,-4.03,28.37,36.26
A005670,푸드웰,12,2018,Annual,5.92,8.24,-17.64,55.05,85.35
A005670,푸드웰,12,2019,Annual,16.28,58.97,-1.87,14.96,488.65
A005670,푸드웰,12,2020,Annual,-4.59,5.65,-1.48,-27.95,-82.04
A005670,푸드웰,12,2021,Annual,7.98,10.44,17.56,-1.49,33.32
A005670,푸드웰,12,2022,Annual,24.03,8.47,42.39,-0.50,-35.76
A290120,DH오토리드,12,2011,Annual,,,,,
A290120,DH오토리드,12,2012,Annual,,,,,
A290120,DH오토리드,12,2013,Annual,,,,,
A290120,DH오토리드,12,2014,Annual,,,,,
A290120,DH오토리드,12,2015,Annual,,,,,
A290120,DH오토리드,12,2016,Annual,,,,,
A290120,DH오토리드,12,2017,Annual,280.48,35.00,-6.13,342.53,347.60
A290120,DH오토리드,12,2018,Annual,-6.11,70.22,2.47,28.97,23.72
A290120,DH오토리드,12,2019,Annual,-18.82,16.19,24.56,-2.87,-0.84
A290120,DH오토리드,12,2020,Annual,9.14,4.29,21.37,39.75,-27.65
A290120,DH오토리드,12,2021,Annual,4.14,31.08,27.34,-19.32,42.91
A290120,DH오토리드,12,2022,Annual,26.26,34.71,-26.86,95.99,189.31
A362990,드림인사이트,12,2011,Annual,,,,,
A362990,드림인사이트,12,2012,Annual,,,,,
A362990,드림인사이트,12,2013,Annual,,,,,
A362990,드림인사이트,12,2014,Annual,,,,,
A362990,드림인사이트,12,2015,Annual,,,,,
A362990,드림인사이트,12,2016,Annual,,,,,
A362990,드림인사이트,12,2017,Annual,,,,,
A362990,드림인사이트,12,2018,Annual,,,,,
A362990,드림인사이트,12,2019,Annual,,,,,
A362990,드림인사이트,12,2020,Annual,17.09,110.19,149.12,-50.18,-41.65
A362990,드림인사이트,12,2021,Annual,33.51,36.16,2.46,157.76,111.79
A362990,드림인사이트,12,2022,Annual,23.71,30.57,93.55,-4.69,5.26
A058110,멕아이씨에스,12,2011,Annual,,,,,
A058110,멕아이씨에스,12,2012,Annual,,,,,
A058110,멕아이씨에스,12,2013,Annual,,,,,
A058110,멕아이씨에스,12,2014,Annual,-11.60,-2.49,251.92,-65.64,적전
A058110,멕아이씨에스,12,2015,Annual,5.33,461.69,0.80,적전,흑전
A058110,멕아이씨에스,12,2016,Annual,-12.02,-3.80,-0.74,적지,적전
A058110,멕아이씨에스,12,2017,Annual,8.61,-19.93,0.04,적지,적지
A058110,멕아이씨에스,12,2018,Annual,1.45,-30.59,9.95,적지,적지
A058110,멕아이씨에스,12,2019,Annual,47.39,-23.57,2.15,적지,적지
A058110,멕아이씨에스,12,2020,Annual,429.04,845.80,21.75,흑전,흑전
A058110,멕아이씨에스,12,2021,Annual,-27.56,80.69,29.90,-64.93,-62.39
A058110,멕아이씨에스,12,2022,Annual,-41.67,-5.18,1.56,적전,적전
A089150,케이씨티,12,2011,Annual,19.02,1.23,20.98,31.53,-40.34
A089150,케이씨티,12,2012,Annual,39.15,5.15,-91.79,232.32,128.04
A089150,케이씨티,12,2013,Annual,-11.53,4.20,129.03,-40.55,-42.15
A089150,케이씨티,12,2014,Annual,-17.65,0.64,108.64,-75.58,-6.47
A089150,케이씨티,12,2015,Annual,-6.41,-2.36,-15.72,50.34,-46.93
A089150,케이씨티,12,2016,Annual,-30.15,1.59,-9.31,70.00,28.75
A089150,케이씨티,12,2017,Annual,6.75,3.45,-4.88,22.69,31.15
A089150,케이씨티,12,2018,Annual,10.19,-3.18,14.71,-29.22,-39.14
A089150,케이씨티,12,2019,Annual,-34.79,-5.73,-7.76,-34.75,-30.53
A089150,케이씨티,12,2020,Annual,2.09,-2.15,-7.50,-26.00,-33.70
A089150,케이씨티,12,2021,Annual,-32.71,-2.45,-6.23,-58.34,-58.05
A089150,케이씨티,12,2022,Annual,5.72,-1.27,-3.29,178.02,182.49
A228340,동양파일,12,2011,Annual,,,,,
A228340,동양파일,12,2012,Annual,,,,,
A228340,동양파일,12,2013,Annual,,,,,
A228340,동양파일,12,2014,Annual,216.34,24.04,-2.66,309.35,396.30
A228340,동양파일,12,2015,Annual,9.92,48.97,0.65,35.38,155.10
A228340,동양파일,12,2016,Annual,4.59,90.09,-9.82,10.18,14.95
A228340,동양파일,12,2017,Annual,-26.76,2.23,-3.06,-61.72,-71.04
A228340,동양파일,12,2018,Annual,-23.31,-6.38,-0.57,적전,적전
A228340,동양파일,12,2019,Annual,-21.73,-11.11,-4.83,적지,적지
A228340,동양파일,12,2020,Annual,-11.69,-5.41,1.26,적지,적지
A228340,동양파일,12,2021,Annual,48.09,2.07,-4.32,흑전,흑전
A228340,동양파일,12,2022,Annual,4.39,4.14,-1.70,-35.60,105.78
A065060,지엔코,12,2011,Annual,22.05,19.23,5.30,27.26,41.39
A065060,지엔코,12,2012,Annual,6.29,10.51,0.99,-19.68,-32.68
A065060,지엔코,12,2013,Annual,0.77,40.96,24.43,-30.15,-71.37
A065060,지엔코,12,2014,Annual,-1.89,-5.99,-1.19,-55.97,적전
A065060,지엔코,12,2015,Annual,-4.29,11.01,-2.65,적전,흑전
A065060,지엔코,12,2016,Annual,-1.71,27.40,2.44,흑전,적전
A065060,지엔코,12,2017,Annual,17.54,14.57,6.66,813.68,적지
A065060,지엔코,12,2018,Annual,2.26,-17.54,21.07,적전,적지
A065060,지엔코,12,2019,Annual,6.49,-12.64,-11.80,적지,적지
A065060,지엔코,12,2020,Annual,-17.79,-1.57,-6.65,적지,적지
A065060,지엔코,12,2021,Annual,5.65,-7.75,7.50,적지,적지
A065060,지엔코,12,2022,Annual,5.81,-7.44,-5.94,적지,적지
A153460,네이블,12,2011,Annual,14.15,59.79,-12.45,120.31,103.63
A153460,네이블,12,2012,Annual,37.19,93.07,971.19,29.27,55.95
A153460,네이블,12,2013,Annual,-23.02,6.02,-1.82,-99.24,-79.46
A153460,네이블,12,2014,Annual,8.04,-0.92,-1.82,242.26,-58.78
A153460,네이블,12,2015,Annual,-3.54,2.97,-1.83,92.33,-19.15
A153460,네이블,12,2016,Annual,-5.54,29.84,-2.95,-23.47,-61.77
A153460,네이블,12,2017,Annual,-37.60,-19.18,-6.71,적전,적전
A153460,네이블,12,2018,Annual,17.52,-8.77,-6.44,적지,적지
A153460,네이블,12,2019,Annual,-21.93,-1.53,-4.65,적지,적지
A153460,네이블,12,2020,Annual,-4.24,2.40,-13.74,흑전,흑전
A153460,네이블,12,2021,Annual,37.40,11.15,-3.13,519.35,374.73
A153460,네이블,12,2022,Annual,12.51,19.49,-0.57,35.85,92.74
A092600,앤씨앤,12,2011,Annual,-9.01,33.48,15.56,-46.14,-39.21
A092600,앤씨앤,12,2012,Annual,15.88,3.70,11.41,-94.67,-46.89
A092600,앤씨앤,12,2013,Annual,-30.91,-28.30,-10.73,적전,적전
A092600,앤씨앤,12,2014,Annual,-2.25,-3.34,-31.70,적지,적지
A092600,앤씨앤,12,2015,Annual,76.17,18.57,-2.57,흑전,흑전
A092600,앤씨앤,12,2016,Annual,1.38,0.61,385.04,적전,-90.32
A092600,앤씨앤,12,2017,Annual,-16.64,-13.96,8.30,적지,적전
A092600,앤씨앤,12,2018,Annual,10.07,-31.77,15.30,적지,적지
A092600,앤씨앤,12,2019,Annual,33.51,25.59,-4.07,적지,적지
A092600,앤씨앤,12,2020,Annual,11.88,-40.99,-53.44,적지,적지
A092600,앤씨앤,12,2021,Annual,30.62,198.25,29.02,적지,적지
A092600,앤씨앤,12,2022,Annual,-19.26,2.12,13.67,적지,적지
A289010,아이스크림에듀,12,2011,Annual,,,,,
A289010,아이스크림에듀,12,2012,Annual,,,,,
A289010,아이스크림에듀,12,2013,Annual,,,,,
A289010,아이스크림에듀,12,2014,Annual,195.56,58.54,200.29,흑전,흑전
A289010,아이스크림에듀,12,2015,Annual,54.64,22.07,176.90,209.17,438.74
A289010,아이스크림에듀,12,2016,Annual,38.23,33.80,-5.92,66.06,87.14
A289010,아이스크림에듀,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A289010,아이스크림에듀,12,2018,Annual,15.58,56.11,-18.99,41.03,35.65
A289010,아이스크림에듀,12,2019,Annual,6.33,52.25,110.87,-57.15,-52.83
A289010,아이스크림에듀,12,2020,Annual,8.53,-1.63,5.28,적전,-84.94
A289010,아이스크림에듀,12,2021,Annual,11.29,-9.22,-9.64,적지,적전
A289010,아이스크림에듀,12,2022,Annual,4.10,1.03,107.39,흑전,흑전
A203450,유니온커뮤니티,12,2011,Annual,21.71,19.63,4.26,49.84,57.04
A203450,유니온커뮤니티,12,2012,Annual,11.89,5.74,4.76,-28.21,-54.11
A203450,유니온커뮤니티,12,2013,Annual,17.81,8.11,92.18,45.19,15.41
A203450,유니온커뮤니티,12,2014,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A203450,유니온커뮤니티,12,2015,Annual,30.42,113.31,29.00,275.35,299.51
A203450,유니온커뮤니티,12,2016,Annual,-5.15,172.93,49.60,151.54,139.74
A203450,유니온커뮤니티,12,2017,Annual,-7.94,-0.91,-0.41,-56.23,-66.72
A203450,유니온커뮤니티,12,2018,Annual,-3.66,3.20,0.64,44.60,97.65
A203450,유니온커뮤니티,12,2019,Annual,13.94,6.72,4.30,7.73,14.97
A203450,유니온커뮤니티,12,2020,Annual,6.83,2.85,-0.83,-32.48,-46.54
A203450,유니온커뮤니티,12,2021,Annual,-10.88,0.39,-6.20,-85.72,7.37
A203450,유니온커뮤니티,12,2022,Annual,18.53,3.48,-2.38,298.22,-8.22
A193250,와이제이엠게임즈,12,2011,Annual,,,,,
A193250,와이제이엠게임즈,12,2012,Annual,,,,,
A193250,와이제이엠게임즈,12,2013,Annual,54.67,113.41,31.76,136.29,156.08
A193250,와이제이엠게임즈,12,2014,Annual,-15.50,63.07,64.87,-59.72,-55.40
A193250,와이제이엠게임즈,12,2015,Annual,2.51,34.87,19.69,127.76,123.13
A193250,와이제이엠게임즈,12,2016,Annual,8.50,319.97,-4.25,-61.34,적전
A193250,와이제이엠게임즈,12,2017,Annual,-20.36,-8.87,17.67,적전,적지
A193250,와이제이엠게임즈,12,2018,Annual,12.75,-17.28,120.85,적지,적지
A193250,와이제이엠게임즈,12,2019,Annual,2.76,9.82,7.83,흑전,적지
A193250,와이제이엠게임즈,12,2020,Annual,-25.34,-10.90,46.42,적전,적지
A193250,와이제이엠게임즈,12,2021,Annual,26.56,16.28,42.21,적지,적지
A193250,와이제이엠게임즈,12,2022,Annual,-21.25,11.58,-10.47,적지,흑전
A406820,뷰티스킨,12,2011,Annual,,,,,
A406820,뷰티스킨,12,2012,Annual,,,,,
A406820,뷰티스킨,12,2013,Annual,,,,,
A406820,뷰티스킨,12,2014,Annual,,,,,
A406820,뷰티스킨,12,2015,Annual,,,,,
A406820,뷰티스킨,12,2016,Annual,36.60,71.59,-0.87,117.71,173.06
A406820,뷰티스킨,12,2017,Annual,-26.33,-5.95,89.05,적전,적전
A406820,뷰티스킨,12,2018,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A406820,뷰티스킨,12,2019,Annual,70.50,118.72,-1.21,흑전,흑전
